公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
虎嗅APP,2025-04-16 08:02:06,早报｜网易云音乐辟谣消灭男性言论；LVMH拟涨价应对美关税；加拿大将有条件免除部分对美进口汽车反制措施；首批人形机器人国标立项,首批人形机器人国家标准立项及相关行业动态综述,文章报道了中国首批人形机器人技术国家标准的正式立项，涵盖环境感知、决策规划、运动控制等技术要求，北京亦庄企业和优必选等参与制定。此外，涉及网易云音乐辟谣争议言论、旅游市场趋势、虚假宣传处罚、泥石流灾害应急等多项社会热点事件，反映当前科技与社会热点的多维动态。,Embodied AI,Other,,https://mp.weixin.qq.com/s/qM-TS5ESWW6swLYAtIx4Lw
虎嗅APP,2025-04-16 08:02:06,中国茶咖，在美国的“星巴克梦”,中国茶饮品牌在美国市场的扩展与挑战分析,文章分析了中国新茶饮品牌如喜茶、茉莉奶白等在美国市场的开店现状及发展策略，指出美国市场与东南亚市场的差异及进入难度。美国奶茶市场虽起步较晚，但增长潜力巨大，预计未来店铺数量将大幅增加。相比咖啡市场的饱和，奶茶市场仍有较大空间，吸引了包括瑞幸在内的多个品牌探索美国市场。文章还提及美国亚裔消费能力对市场的重要影响。,Other,Other,,https://mp.weixin.qq.com/s/CUKdYrCgvmdNXfOCvnkW5A
虎嗅APP,2025-04-16 08:02:06,“芯片铁幕”拉开，中国如何撞破？,中国传统芯片产业的战略价值与发展路径分析,本文分析了美国对中国半导体进口的限制背景下，中国在传统芯片领域的快速扩张及其战略意义。传统芯片虽采用成熟工艺，但技术潜力和市场规模巨大，是中国应对先进芯片封锁、构建自主产业链的关键。借鉴日本经验，传统芯片领域的竞争优势不仅推动技术进步，还为中国积累突破先进芯片的能力提供基础，展现了不同于硅谷模式的产业崛起路径。,Other,Other,,https://mp.weixin.qq.com/s/GDIKjdRXEMr3gSpU9w-amw
智药邦,2025-04-16 00:04:47,Nat Methods｜生物分子模拟数据的革命：FAIR原则势在必行,推动生物分子模拟数据的FAIR原则实施以促进开放科学发展,文章强调在分子动力学模拟领域实施FAIR原则（可查找、可获取、可互操作、可重用）的必要性，指出当前模拟数据存储和共享存在不足，影响科研资源利用和可持续发展。介绍了多个推动MD数据归档和共享的国际合作项目，如MolSSI联合多机构创建的COVID-19 Molecular Structure and Therapeutics Hub及MDverse项目。文章呼吁建立统一的数据标准和基础设施，以促进分子模拟数据的复用和跨学科融合，推动生命科学和药物研发的进步。,AI4Science,Other,,https://mp.weixin.qq.com/s/cQYu2ygmqmwCtOiOZj3yqA
智药邦,2025-04-16 00:04:47,西门子收购科学软件领军企业Dotmatics，开启AI驱动生命科学新时代,西门子收购Dotmatics推动AI驱动的生命科学研发创新,2025年4月，西门子以51亿美元收购生命科学软件领导企业Dotmatics，旨在结合其数字孪生和AI技术，推动生命科学研发的数字化和智能化转型。此次合作将加速科学创新周期，实现从研究数据到生产执行的无缝衔接，助力科学家快速取得突破。Dotmatics将借助西门子全球资源，强化其端到端科学智能平台，推动生命科学领域的协同创新和复杂数据应用。,AI4Science,Other,"Thomas Swalla, Roland Busch, Jared Rosen",https://mp.weixin.qq.com/s/RokOrs1HmZrixDWeh7hdUQ
智药邦,2025-04-16 00:04:47,Drug Discov Today｜AI应用于抗肥胖药物发现：解锁下一代治疗药物,人工智能在抗肥胖药物发现中的应用进展,本文综述了人工智能技术在抗肥胖药物研发中的多方面应用，包括靶点识别、药物设计、临床试验优化及精准给药等。AI技术显著缩短了研发周期，提高了药物筛选效率，并推动了小分子和肽类药物的创新发展。尽管面临数据偏见和成本等挑战，未来十年AI驱动的抗肥胖新药有望实现突破，促进全球肥胖治疗的创新进程。,AI4Science,Other,,https://mp.weixin.qq.com/s/XmfBfaCdTNUVAu_u4lrsbQ
DrugAI,2025-04-16 10:09:54,Nat. Commun. | regX揭示多层次基因调控网络，助力疾病机制研究与药物开发,基于regX模型的多层次基因调控网络解析及其在疾病机制与药物开发中的应用,清华大学张学工教授团队开发了深度神经网络模型regX，结合基因层面调控与基因间相互作用，解析细胞状态转换的关键调控因子。该模型应用于2型糖尿病和毛囊发育的单细胞多组学数据，准确识别关键转录因子和DNA调控区域，揭示新的疾病治疗靶点及致病基因变异，为基因组研究和药物开发提供了新的计算工具和生物学见解。,AI4Science,THU,张学工,https://mp.weixin.qq.com/s/gkqtRCz2VmVjRTnJbU4lpA
DrugAI,2025-04-16 10:09:54,Chem. Soc. Rev. | 机器学习势的发展：从分子到材料,机器学习势的进展及其在分子与材料中的应用综述,本文综述了机器学习势（MLPs）在过去二十年的发展，重点介绍其在分子、反应和材料领域的先进方法及代表性应用。文章阐述了势能面（PES）的构建难点及传统方法的局限，强调了现代机器学习技术在高维PES建模中的优势，特别是对称性适应性的实现。MLPs已广泛应用于化学反应、材料性质等多个场景，并展望了其向通用势函数发展的趋势与面临的挑战。,AI4Science,Other,,https://mp.weixin.qq.com/s/-n5i5p629DBu7tu-cXJTBw
新智元,2025-04-16 11:00:19,英伟达H20出口或需「无限期」申请许可，55亿美元损失惨重！,英伟达H20芯片出口限制及其对中国市场的影响分析,美国政府宣布对英伟达H20芯片出口中国实施“无限期”许可证限制，预计导致英伟达2025年第一季度约55亿美元资产减记。该禁令源于对芯片被用于中国超算的担忧，影响英伟达在中国市场的销售额和全球业务。此前特朗普曾短暂暂停该禁令，但拜登政府的AI扩散规则将于5月15日生效，进一步限制先进AI芯片出口。此举加剧了中国获取高性能AI芯片的难度，推动国产芯片研发加速。,Other,Other,Jensen Huang,https://mp.weixin.qq.com/s/KTe78TKLhDGMP7BGZnPcYw
DASOU,2025-04-16 10:58:35,读博士，一定不要瞎忙活。,计算机与人工智能领域科研论文辅导服务介绍,本文介绍了在当前激烈的学术与就业竞争环境下，高质量科研论文的重要性及相关挑战，推荐了咕泡科技提供的一站式科研辅导服务。该服务涵盖选题、创新点提炼、实验设计、论文写作与润色等全流程辅导，专注于计算机、人工智能及其交叉领域，配备经验丰富的导师团队，旨在帮助科研人员高效发表高质量论文，提升学术竞争力和职业发展。,Other,Other,,https://mp.weixin.qq.com/s/Pw97tNBFmOWnfZeRe_7tOA
专知,2025-04-16 10:18:08,2025必看AI干货!《大模型/AIGC/GPT-4/Transformer/DL/KG/NLP/CV AI+X》集合,2025年人工智能领域综述与前沿进展汇编,本文汇总了2025年人工智能领域的多项重要研究与综述，涵盖大语言模型、扩散模型、深度学习、知识图谱、因果推理、多模态模型、强化学习及其在金融、交通、医学等多个应用领域的最新进展。文章还涉及模型训练优化、个性化生成、模型解释性、多智能体协作、隐私保护等热点话题，提供了丰富的学术资源和报告，助力科研人员把握AI技术发展趋势。,LLM,"OpenAI, THU",Max Forbes,https://mp.weixin.qq.com/s/dh_04FCEBoiYeB5ZMBBtyg
专知,2025-04-16 10:18:08,【CUHK博士论文】提升自动语音识别系统的效率与可靠性,提升多语种自动语音识别系统的效率与可靠性研究,本文针对端到端自动语音识别系统在实际应用中的效率与可靠性挑战，提出多语种语音识别模型、多任务单阶段训练、参数高效的语言扩展框架及稀疏共享低秩适应方法，提升低资源语言识别性能和模型适应性。同时，设计基于相关性度量的快速层剪枝算法优化资源受限设备部署，并研究神经网络置信度度量以增强识别结果的可靠性。,Other,Other,,https://mp.weixin.qq.com/s/wXlyZw8HWUld1MAP8v_nMA
专知,2025-04-16 10:18:08,不可错过！《大语言模型》课程,大语言模型（LLM）高阶课程介绍,本课程面向具备机器学习基础的高阶研究者，系统讲授大语言模型的架构设计、训练框架及其能力与应用场景。课程内容结合最新研究动态，深入解析前沿论文，旨在提升学员对大语言模型技术的理解与应用能力。,LLM,Other,,https://mp.weixin.qq.com/s/z3YLb1btyIzsbxxs3EnP8Q
专知,2025-04-16 10:18:08,面向大模型多智能体系统的多维评估方法,大模型驱动多智能体系统的多维自主性与一致性评估方法研究,本文提出了一种针对大模型驱动的多智能体系统的多维评估方法，旨在全面分析系统的自主性和任务一致性。该方法通过提取整体架构特征，评估系统性能并提供改进建议。通过对7个已有系统的实验验证，证明了该评估方法的实际应用价值，尤其在提升多智能体系统在复杂任务中的表现方面具有重要意义。,Agent,Other,,https://mp.weixin.qq.com/s/eOQgCzSL4sJwfwzTWfZFsw
专知,2025-04-16 10:18:08,中科院2025分区表更新：科研人的避坑指南与投稿新思路,中科院2025分区表更新及科研投稿策略解析,文章介绍了2025年中科院分区表的更新及其对科研人员选刊投稿的影响，强调选刊精准性对论文发表的重要性。通过邀请资深审稿人讲解分区表与投稿技巧，帮助科研人员避免投稿雷区，提高论文发表效率。内容涵盖中科院与JCR分区对比、预警期刊识别、ESCI优势及投稿流程管理，旨在为科研工作者和学生提供实用的投稿指导和科研规划服务。,Other,Other,,https://mp.weixin.qq.com/s/QCG0MR4zbzutE0285xdpXA
专知,2025-04-16 10:18:08,美军打造基于生成式AI的情报参谋,美军基于生成式AI的情报分析系统试验与应用,美军太平洋部队首次试验使用由Vannevar Labs开发的生成式AI工具进行情报收集与解析，显著提升情报处理效率。该系统集成多种大语言模型，支持多语言数据即时翻译、情绪分析及威胁识别。尽管仍需人工复核以确保准确性，AI辅助情报工作展现出广阔应用前景。五角大楼计划未来两年投入1亿美元推动生成式AI在军事领域的应用，同时学界对AI在安全关键领域的可靠性提出警示。,LLM,"Microsoft, OpenAI","Scott Phillips, Heidi Krawczyk, Chris Morton",https://mp.weixin.qq.com/s/a3QfFoMIRW_ZXIXjGnNodQ
专知,2025-04-16 10:18:08,CVPR 2025 Highlight | OmniManip：以对象为中心的机器人通用操作框架,OmniManip：基于对象中心的机器人通用操作框架,本文解读了CVPR 2025论文OmniManip，该方法通过以物体为中心的3D交互基元，结合多模态视觉语言模型，实现了机器人免训练、零样本的开放词汇操作。OmniManip创新性地设计了规划-执行双闭环系统，提升了机器人在多种操作任务中的泛化能力和执行性能。该框架突破了传统关键点等交互基元的限制，实现了更精准的3D理解与操作规划。,Embodied AI,PKU,"董豪, 潘铭杰, 张继耀",https://mp.weixin.qq.com/s/Ug8dVkmDvDvlO6wjBoMlFA
专知,2025-04-16 10:18:08,必看！百篇“AI+军事” 智能防务报告资料汇编！,人工智能在军事智能防务中的应用与发展报告汇编,本文汇编了百余篇关于人工智能在军事领域应用的研究报告和技术文献，涵盖深度学习伪装目标检测、认知战、大语言模型在网络空间认知战中的应用、无人作战系统、决策支持系统、多智能体协同作战、强化学习等多个方向，重点介绍了美军及北约的最新技术布局与战略，探讨了未来战场形态及智能无人系统的发展趋势，为智能防务研究提供了全面资料支持。,Agent,Other,,https://mp.weixin.qq.com/s/1MnUiLWMGkXobZ0DsPiKig
AI科技评论,2025-04-16 11:54:57,独家 | 字节 AI Lab 将全部并入 Seed,字节跳动AI Lab并入Seed团队，强化大模型研发布局,字节跳动将旗下AI Lab全部并入Seed团队，进一步整合大模型研发资源。AI Lab自2016年成立以来，涵盖机器人、NLP等多个前沿领域，曾为抖音等产品提供核心技术支持。随着大模型竞争加剧，Seed团队吸纳了AI Lab及其他部门的大模型人才，推动组织架构扁平化和创新能力提升。Seed已成为与抖音、TikTok等业务平级的重要研发机构，体现字节对AI人才和技术的高度重视。,LLM,"ByteDance, DeepMind","李航, 吴永辉, 马维英, 朱文佳, 张一鸣, 张楠",https://mp.weixin.qq.com/s/AuaZ0-jSiep3LW774OOnXg
AI科技评论,2025-04-16 11:54:57,CVPR 2025 | 单张图片生成物理真实的可控视频,PhysGen3D: 基于单张图像的物理真实可控三维视频生成框架,本文介绍了PhysGen3D，一种从单张RGB图像构建可交互物理3D世界的通用框架。该方法融合视觉大模型的几何理解与物质点法物理仿真，实现物体的三维重建、物理属性估计及用户驱动的动态模拟。PhysGen3D支持多材质仿真和灵活的物理参数调节，突破了现有图像到视频生成模型在物理合理性和用户控制上的限制，推动了计算机视觉与物理仿真技术的结合。,Embodied AI,Other,陈博远,https://mp.weixin.qq.com/s/UizXPXO0W_zmiI1J0Gan2A
ScienceAI,2025-04-16 11:42:10,给大卫贝克的Foldit加DLC，用游戏进行人人可参与的药物分子设计,基于Foldit的众包小分子药物设计平台Drugit的开发与验证,本文介绍了Foldit团队与范德堡大学及Boehringer Ingelheim合作开发的Drugit平台，该平台通过游戏化方式实现全民参与的小分子药物设计。玩家在游戏中优化分子结构，系统实时检测化学合理性，设计方案经过计算机模拟及实验验证，证明了众包模式在药物研发早期阶段的可行性。该方法拓宽了药物设计的参与人群，有望加速罕见病药物研发进程。,AI4Science,Other,David Baker,https://mp.weixin.qq.com/s/E3KnB-cV64qbYdFlugMuIQ
老刘说NLP,2025-04-16 10:43:30,真实场景下落地RAG的十条建议及RAG中如何提升个性化？,真实场景下RAG落地的建议及个性化提升技术综述,本文总结了真实场景中落地RAG的十条实用建议，强调应结合具体业务需求，避免盲目追求技术变体。文章还介绍了RAG个性化发展的技术路径，包括预检索、检索和生成阶段的个性化方法，以及基于代理系统的个性化实现，引用了最新的技术综述《A Survey of Personalization: From RAG to Agent》。,Agent,Other,,https://mp.weixin.qq.com/s/7Fik0BrXe--eUhDhkCPbNA
老刘说NLP,2025-04-16 10:43:30,炸裂！又一个AI大模型的新方向，彻底爆了！！,AI大模型技术应用与职业发展趋势分析,2025年，AI大模型技术正深刻改变软件开发和职业市场格局，推动传统开发模式向AI原生应用转型。阿里云、字节跳动、腾讯等企业加速布局AI相关岗位，强调大模型开发能力和实操经验。文章介绍了大模型核心技术如Agent、RAG和Fine-tuning，及其在金融、制造等行业的应用前景。通过免费实战训练营，帮助技术人员掌握大模型技术，提升竞争力，应对技术变革带来的职业挑战。,LLM,"Alibaba, ByteDance, Tencent",,https://mp.weixin.qq.com/s/ziKuV3LbMh9LugCLrhiTyw
AI研究前瞻,2025-04-16 14:48:39,4.16-5|思维能力评估：系统1思维，简单任务，认知灵活性测试基准,S1-Bench：评估大型推理模型系统1思维能力的简单任务基准,本文介绍了S1-Bench，一种专门用于评估大型推理模型（LRMs）在简单任务中系统1思维能力的基准测试。该基准通过简单性、多样性和自然性设计原则，涵盖多语言、多类别问题，结合小型LLMs和人类标注者进行验证。实验结果显示，LRMs在简单任务上的效率和准确性存在不足，强调了认知灵活性的重要性。S1-Bench为未来模型设计提供了新的方向，促进系统1与系统2思维的平衡发展。,LLM,Other,,https://mp.weixin.qq.com/s/QnppkrYIwcLcWqYMLp2dJQ
AI研究前瞻,2025-04-16 14:48:39,4.16-3|Web智能体评估框架；GUI智能体少量数据微调，中间训练；10M用户规模的社会模拟,基于LLM的Web智能体自动评估框架AGENTREWARDBENCH研究,本文提出了AGENTREWARDBENCH，一个用于评估大语言模型（LLM）作为Web智能体自动评估者的基准测试框架。通过收集1302条多样化Web任务轨迹，并采用多维度标注体系，系统比较了GPT-4o、Claude3.7S等多种LLM与传统规则方法的表现。研究发现简化的LLM评估模型在效率和部分指标上优于传统方法，但整体精确率仍不足70%，显示出当前模型在复杂任务评估中的局限性。文章还分析了模型误判原因，并展望了未来提升方向。,Agent,DeepMind,,https://mp.weixin.qq.com/s/Fwq4b6jgAjLRoX_sI0_31g
AI研究前瞻,2025-04-16 14:48:39,4.16-1|InternVL3，超过4o的原生多模态模型；强化学习训练多模态推理；动态、深度视觉文本对齐；多细粒度长视频建模,InternVL3：原生多模态预训练模型及其多细粒度长视频建模与多模态推理能力研究,本文介绍了InternVL3，一种原生多模态大语言模型，通过统一训练范式同时处理文本、图像和视频数据，实现高效的跨模态融合。该模型采用可变视觉位置编码和联合参数优化策略，提升多模态推理和数学能力，在多个基准测试中表现优异，部分指标超越闭源顶级模型。研究还提出了先进的后训练技术和高效基础设施支持，显著提升了模型性能和扩展能力。,Multimodal LLM,"Shanghai AI Lab, THU",,https://mp.weixin.qq.com/s/7NQInecqt8zkZ9cq7jW8Nw
AI研究前瞻,2025-04-16 14:48:39,4.16-2|低资源分布式推理框架；重排序与自训练增强代码生成；根据数据的自适应训练调度,prima.cpp：面向低资源家庭设备的70B规模大语言模型分布式推理框架,本文介绍了prima.cpp，一种支持在低资源家用设备集群上高效运行70B规模大语言模型的分布式推理系统。通过创新的piped-ring并行架构和Halda层分配算法，结合mmap机制和预取优化，prima.cpp显著提升了推理速度并降低内存压力。实验结果表明，该系统在普通家庭设备上实现了优于现有方案的性能表现，推动了大型语言模型的普及应用。,LLM,Other,,https://mp.weixin.qq.com/s/qlsU7o_DTenZwJIrQeNwJA
AI研究前瞻,2025-04-16 14:48:39,4.16-4|GPT-4o图像编辑测试，全局指令遵循、精细编辑精度和后生成推理,GPT-4o图像编辑能力的系统评估：全局指令遵循、精细编辑与后生成推理分析,本文系统评估了GPT-4o在图像生成与编辑中的表现，重点考察其全局指令遵循、精细编辑精度及后生成推理能力。结果显示，GPT-4o在处理抽象规则和条件推理任务时存在显著局限，倾向于字面理解，难以实现真正的图像生成与理解统一。研究强调了开发更注重知识引导合成和上下文泛化的基准测试及训练策略的重要性，为多模态智能的未来研究提供了参考。,Multimodal LLM,OpenAI,,https://mp.weixin.qq.com/s/xGqCltWp_47BfBkwpELILg
PaperWeekly,2025-04-16 14:31:06,如何去掉GRPO的长度bias？Sea AI Lab提出全新优化方法，有效提升令牌效率和推理性能,基于Dr. GRPO优化的R1-Zero-Like训练方法提升大语言模型推理性能研究,本文针对大规模语言模型训练中的强化学习优化方法，分析了基础模型对R1-Zero-like训练的影响，重点研究了Qwen2.5系列和DeepSeek-V3-Base模型的表现。发现GRPO优化存在长度偏差，提出Dr. GRPO方法有效消除该偏差，提升令牌效率和推理性能。通过简化的R1-Zero训练方案，显著提升了Qwen2.5-Math-7B模型在数学问题上的表现，展示了强化学习在提升LLM推理能力中的潜力。,LLM,Other,,https://mp.weixin.qq.com/s/fjGe26yixal8VeN9ziXAKA
PaperWeekly,2025-04-16 14:31:06,ICLR 2025 | 告别复杂调参！浙大等提出FreDF频域损失：一行代码提升时序预测精度,FreDF: 基于频域标签损失的时序预测方法,本文提出FreDF，一种利用频域标签训练的新范式，通过傅里叶变换抑制标签序列中的自相关性，从而消除训练目标的偏差。该方法仅需在损失函数中添加一行代码，显著提升了主流时序预测模型的性能。实验证明，FreDF在多个数据集上均实现了预测精度的稳定提升，展示了其作为通用时序预测范式的潜力。,Other,"ByteDance, PKU","李昊轩, 陶大程, 王浩",https://mp.weixin.qq.com/s/FTipueE923uGfvu6WuSzjA
PaperWeekly,2025-04-16 14:31:06,告别碎片化评测！AIGVE-Tool打造AI视频评估「全家桶」，多维指标一键测评,AIGVE-Tool: 统一的AI生成视频质量评估工具包及多维度基准数据集,本文提出AIGVE-Tool，一个统一、模块化且可扩展的AI生成视频（AIGV）质量评估工具包，集成近20种主流评估方法并构建了首个结构化的五类评估方法分类体系。配套发布了涵盖多个模型和九个质量维度的人类评分基准数据集AIGVE-Bench，实现自动化评估与主观评价的多维度对齐分析，推动AIGV质量评估的理论体系建设、工程标准化和数据规范化发展。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/6U1DQVUU_UsBhDS5vD38oA
