标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
Drag-and-Drop LLMs: Zero-Shot Prompt-to-Weights,Drag-and-Drop LLMs：零样本提示到权重生成,LLM,Other,https://arxiv.org/pdf/2506.16406,https://huggingface.co/papers/2506.16406,本文提出了Drag-and-Drop LLMs（DnD），一种无需针对每个任务单独训练的参数生成方法。DnD通过对任务提示进行编码，直接生成适配大语言模型的低秩权重更新，实现了快速、高效的模型定制。相比传统微调，DnD在计算开销上降低了数千倍，同时在多个未见任务上表现出显著提升和良好的跨领域泛化能力。该方法为快速专门化大型语言模型提供了一种有效替代方案，显著推动了模型定制的效率与实用性。,65
"Vision-Guided Chunking Is All You Need: Enhancing RAG with Multimodal
  Document Understanding",视觉引导分块即所需：利用多模态文档理解增强RAG,Multimodal LLM,Other,https://arxiv.org/pdf/2506.16035,https://huggingface.co/papers/2506.16035,本文提出了一种基于大型多模态模型的新型文档分块方法，针对复杂PDF文档中的多页表格、嵌入图像及跨页上下文依赖问题，实现了更准确的内容处理。该方法通过批量处理页面并保持语义连贯性和结构完整性，显著提升了文档分块质量和检索增强生成（RAG）系统的性能。实验结果表明，该视觉引导的多模态分块策略相比传统文本分块方法，在结构保留和语义理解上表现更优，有助于改进复杂文档的信息检索与问答效果。,45
"PAROAttention: Pattern-Aware ReOrdering for Efficient Sparse and
  Quantized Attention in Visual Generation Models",PAROAttention：面向视觉生成模型的高效稀疏与量化注意力的模式感知重排序,Diffusion Model,"ByteDance, THU",https://arxiv.org/pdf/2506.16054,https://huggingface.co/papers/2506.16054,本文提出了PAROAttention，一种通过重新组织视觉生成模型中的注意力模式，实现高效稀疏化和量化的方法。该方法将分散且不规则的注意力模式统一为硬件友好的块状结构，显著简化了稀疏化和量化过程。实验表明，PAROAttention在保持生成质量不变的前提下，能够在较低稀疏率（20%-30%）和低位宽（INT8/INT4）下运行，实现1.9至2.7倍的加速，极大提升了高分辨率图像和视频生成的计算效率。,40
"VIKI-R: Coordinating Embodied Multi-Agent Cooperation via Reinforcement
  Learning",VIKI-R：通过强化学习协调具身多智能体合作,Embodied AI,Shanghai AI Lab,https://arxiv.org/pdf/2506.09049,https://huggingface.co/papers/2506.09049,本文提出了VIKI-Bench，一个针对多种机器人协作的分层视觉推理基准，涵盖代理激活、任务规划和路径感知三个层面，支持多样化机器人形态和多视角观察。基于此，作者设计了VIKI-R框架，通过先微调视觉语言模型再结合强化学习，实现了多机器人在复杂任务中的高效协作。实验表明，VIKI-R显著优于现有方法，且强化学习促进了异构机器人间的组合式合作模式。该工作为多机器人视觉驱动的协作研究提供了统一的测试平台和有效方法。,27
"Hunyuan-GameCraft: High-dynamic Interactive Game Video Generation with
  Hybrid History Condition",Hunyuan-GameCraft：基于混合历史条件的高动态交互式游戏视频生成框架,Diffusion Model,Tencent,https://arxiv.org/pdf/2506.17201,https://huggingface.co/papers/2506.17201,本文提出了Hunyuan-GameCraft，一种用于游戏环境中高动态交互式视频生成的新框架。该方法通过统一键鼠输入为共享的摄像机表示，实现细粒度动作控制；采用混合历史条件训练策略，保证视频长时一致性和场景信息的延续；并通过模型蒸馏提升推理效率，支持实时复杂交互。模型基于百万级多款大型游戏数据训练，并通过合成数据微调，显著提升了视频的视觉真实感和操作可控性。实验结果表明，Hunyuan-GameCraft在动态表现和交互体验上优于现有方法，推动了游戏视频生成技术的发展。,18
Optimizing Multilingual Text-To-Speech with Accents & Emotions,优化多语言文本到语音转换中的口音与情感,Other,Other,https://arxiv.org/pdf/2506.16310,https://huggingface.co/papers/2506.16310,本文提出了一种针对印地语和印度英语的新型多语言文本转语音（TTS）架构，通过结合语言特定的音素对齐、文化敏感的情感嵌入以及动态口音切换技术，显著提升了口音准确性和情感识别能力。实验结果显示，该方法在口音准确率和情感识别率上均优于现有主流系统，且能够实现实时混合口音转换，同时保持情感一致性。用户主观评价也表明其文化表达更为自然。该研究为跨语言语音合成提供了有效方案，具有在南亚教育和辅助技术领域的广泛应用潜力。,15
DreamCube: 3D Panorama Generation via Multi-plane Synchronization,DreamCube：通过多平面同步实现的3D全景生成,Diffusion Model,Tencent,https://arxiv.org/pdf/2506.17206,https://huggingface.co/papers/2506.17206,本文提出了DreamCube，一种基于多平面同步的新方法，将已有的二维图像生成模型扩展应用于三维全景图像的生成。该方法通过多平面同步技术，有效解决了三维全景与二维视图之间的不兼容问题，实现了高质量、多样化的全景图像及其深度信息生成，并保持多视角一致性。实验结果表明，DreamCube在全景图像合成、深度估计和三维场景重建等任务中表现出显著优势，推动了三维全景内容生成技术的发展。,14
"Hunyuan3D 2.5: Towards High-Fidelity 3D Assets Generation with Ultimate
  Details",Hunyuan3D 2.5：迈向极致细节的高保真3D资产生成,Diffusion Model,Tencent,https://arxiv.org/pdf/2506.16504,https://huggingface.co/papers/2506.16504,本文介绍了Hunyuan3D 2.5，一套先进的3D扩散模型，致力于生成高精度且细节丰富的三维资产。该版本在之前工作基础上，通过引入新的形状基础模型LATTICE和基于物理渲染的多视角纹理生成架构，显著提升了三维形状的清晰度与细节表现，同时保持了网格表面的平滑和准确。实验结果表明，Hunyuan3D 2.5在形状和纹理生成质量上均优于现有方法，推动了自动化高质量3D资产生成技术的发展。,11
"InfiniPot-V: Memory-Constrained KV Cache Compression for Streaming Video
  Understanding",InfiniPot-V：面向流媒体视频的内存受限KV缓存压缩方法,Multimodal LLM,Other,https://arxiv.org/pdf/2506.15745,https://huggingface.co/papers/2506.15745,本文提出了InfiniPot-V，一种无需训练且不依赖具体查询的关键-值缓存压缩框架，旨在解决流式视频理解中缓存随时间线性增长导致的内存瓶颈问题。该方法在视频编码过程中动态监控缓存，达到预设内存阈值时，通过去除时间冗余信息和保留语义重要内容，有效压缩缓存大小。实验证明，InfiniPot-V能在多种模型和视频任务中将峰值显存降低最多94%，保持实时处理能力，同时不降低甚至提升理解准确率。该技术为移动设备和边缘机器人上的流式视频助手提供了实用的内存解决方案。,6
"Hunyuan3D 2.1: From Images to High-Fidelity 3D Assets with
  Production-Ready PBR Material",Hunyuan3D 2.1：从图像到具备生产级PBR材质的高保真3D资产,Other,Tencent,https://arxiv.org/pdf/2506.15442,https://huggingface.co/papers/2506.15442,本文介绍了Hunyuan3D 2.1系统，旨在通过单张图片生成高质量、带纹理的三维模型，推动3D内容生成的普及与应用。该系统包含两个核心模块：用于形状生成的Hunyuan3D-DiT和用于纹理合成的Hunyuan3D-Paint，协同实现了高保真网格模型和生产级材质的生成。论文详细阐述了数据处理、模型设计、训练方法及性能评估，为游戏、虚拟现实和工业设计等领域提供了实用的3D资产制作解决方案。,6
"UniFork: Exploring Modality Alignment for Unified Multimodal
  Understanding and Generation",UniFork：探索多模态对齐以实现统一的多模态理解与生成,Multimodal LLM,Shanghai AI Lab,https://arxiv.org/pdf/2506.17202,https://huggingface.co/papers/2506.17202,本文针对图像理解与生成任务在统一模型中的冲突，提出了UniFork，一种Y型架构。该架构在浅层共享表示以促进跨任务学习，在深层则分支为专门的理解和生成模块，避免任务间干扰。研究发现，理解任务需要逐层增强的模态对齐以构建语义信息，而生成任务则在深层降低对齐以恢复空间细节。UniFork有效平衡了共享与专用，显著优于传统全共享Transformer模型，且性能可匹配甚至超越专用模型，为多模态统一建模提供了新的设计思路。,4
Reranking-based Generation for Unbiased Perspective Summarization,基于重排序的生成方法用于无偏见视角摘要,LLM,Other,https://arxiv.org/pdf/2506.15925,https://huggingface.co/papers/2506.15925,本文针对利用大型语言模型生成政治观点摘要时存在的偏见和评价不足问题，提出了一种基于重排序的方法以提升摘要质量。作者通过构建包含人工标注的测试集，验证了传统评价指标在观点摘要任务中的不足，发现基于语言模型的新指标更为可靠。基于此，采用重排序技术和偏好调优策略，有效提升了摘要的公正性和准确性。该研究为观点摘要的评估和生成方法提供了实用参考，推动了无偏见、多元观点总结的进展。,3
"Long-term Traffic Simulation with Interleaved Autoregressive Motion and
  Scenario Generation",基于交错自回归运动与场景生成的长期交通仿真,Agent,Other,https://arxiv.org/pdf/2506.17213,https://huggingface.co/papers/2506.17213,本文提出了InfGen，一种统一的交通仿真模型，通过交替进行车辆运动预测和场景生成，实现了稳定的长时间交通模拟。相比以往仅关注初始车辆运动的模型，InfGen能够动态处理车辆的进出场景问题，保持场景的连续性和真实感。实验表明，InfGen在短期（9秒）仿真中达到先进水平，并在长时间（30秒）仿真中显著优于现有方法。该方法为自动驾驶系统的真实环境模拟提供了更可靠的工具。,2
