标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
"Aligned Novel View Image and Geometry Synthesis via Cross-modal
  Attention Instillation",通过跨模态注意力蒸馏实现对齐的新视角图像与几何合成,Diffusion Model,Other,https://arxiv.org/pdf/2506.11924,https://huggingface.co/papers/2506.11924,本文提出了一种基于扩散模型的新方法，实现了图像和几何形状的对齐新视角合成。通过结合现成的几何预测器和图像几何联合修补技术，方法能够从少量未标定视角的参考图像生成高质量的新视角图像及对应的几何结构。关键创新在于跨模态注意力蒸馏机制，确保图像与几何信息的准确对应，以及基于邻近关系的网格调节，提升几何预测的准确性。实验结果表明，该方法在未见场景中具备优异的视角外推和三维重建能力，推动了图像与三维信息联合生成技术的发展。,26
Effective Red-Teaming of Policy-Adherent Agents,政策遵循智能体的有效红队测试,Agent,Other,https://arxiv.org/pdf/2506.09600,https://huggingface.co/papers/2506.09600,本文针对在严格政策约束下运行的任务型大语言模型代理，提出了一种新型威胁模型，聚焦恶意用户试图利用代理漏洞的行为。作者设计了CRAFT多代理红队系统，通过策略感知的说服手段，有效挑战客户服务场景中的政策遵循代理，优于传统绕过方法。同时，基于现有基准，提出了τ-break评测工具，用以系统评估代理对操纵行为的鲁棒性。实验还验证了若干防御策略的效果，指出当前保护手段仍不足，强调需进一步研究以提升政策遵循代理的安全性和可靠性。,22
The Diffusion Duality,扩散二重性,Diffusion Model,Other,https://arxiv.org/pdf/2506.10892,https://huggingface.co/papers/2506.10892,本文提出了Duo方法，通过揭示离散均匀状态扩散过程源自连续高斯扩散的本质联系，将高斯扩散中的训练和采样技术迁移应用于离散扩散模型。该方法引入基于高斯过程的课程学习策略，有效提升训练速度并降低模型困惑度，在多个基准测试中优于自回归模型。同时，提出的离散一致性蒸馏算法显著加快采样速度，实现了扩散语言模型的快速少步生成。该工作缩小了离散扩散模型与传统生成模型间的性能差距，推动了高效文本生成的发展。,17
"LiveCodeBench Pro: How Do Olympiad Medalists Judge LLMs in Competitive
  Programming?",LiveCodeBench Pro：奥林匹克奖牌得主如何评判大型语言模型在竞赛编程中的表现？,LLM,Other,https://arxiv.org/pdf/2506.11928,https://huggingface.co/papers/2506.11928,本文通过引入LiveCodeBench Pro基准测试，系统评估了大型语言模型（LLMs）在竞赛编程中的表现。由国际算法竞赛奖牌得主参与标注和分析，结果显示当前最先进的模型在中等难度问题上的通过率仅为53%，在高难度问题上表现为零，且在复杂算法推理和案例分析方面存在显著不足。研究表明，LLMs的高性能主要依赖于实现细节和辅助工具，而非深层次的算法理解。该工作揭示了AI与顶尖人类选手之间的差距，为未来提升代码推理能力提供了有价值的诊断依据。,10
"SwS: Self-aware Weakness-driven Problem Synthesis in Reinforcement
  Learning for LLM Reasoning",SwS：面向大语言模型推理的自知弱点驱动强化学习问题合成框架,LLM,"Microsoft, THU",https://arxiv.org/pdf/2506.08989,https://huggingface.co/papers/2506.08989,该论文提出了一种自适应的问题生成框架SwS，通过识别大语言模型在训练中反复失败的题目，提取核心知识点并合成新的问题，有针对性地强化模型薄弱环节。该方法无需依赖外部知识蒸馏，提升了模型在复杂推理任务中的表现，实验证明在多个主流推理基准上，7B和32B规模模型的性能分别提升了约10%和7.7%。该框架有效解决了传统问题集质量不足及盲目扩充问题集导致的效率低下问题，推动了基于强化学习的语言模型推理能力提升。,7
"Beyond Homogeneous Attention: Memory-Efficient LLMs via
  Fourier-Approximated KV Cache",超越同质注意力：通过傅里叶近似KV缓存实现内存高效的大语言模型,LLM,Shanghai AI Lab,https://arxiv.org/pdf/2506.11886,https://huggingface.co/papers/2506.11886,本文提出了FourierAttention，一种无需训练的内存高效方法，用于压缩大型语言模型中不断增长的键值缓存。该方法基于观察到不同注意力头维度在捕捉局部与长距离信息上的差异，利用正交傅里叶基对不敏感于长上下文的维度进行投影和近似，从而显著降低内存需求且不损失模型性能。实验证明，FourierAttention在多个长文本理解基准上优于现有方法，同时配合定制的计算内核实现高效部署，推动了大型语言模型在资源受限环境中的应用。,6
"A High-Quality Dataset and Reliable Evaluation for Interleaved
  Image-Text Generation",用于交错图文生成的高质量数据集与可靠评估,Multimodal LLM,Shanghai AI Lab,https://arxiv.org/pdf/2506.09427,https://huggingface.co/papers/2506.09427,本文提出了InterSyn，一个通过自我评估与迭代优化方法构建的大规模多模态数据集，包含紧密交织的图文对话，显著提升了训练模型在图文混合生成任务中的表现。为解决缺乏可靠评价工具的问题，作者还设计了SynJudge，一种自动评估模型，能全面衡量生成内容的文本质量、图像质量及图文协同效果。实验结果表明，InterSyn和SynJudge有效促进了多模态模型的性能提升，推动了图文交互生成技术的发展。,4
pLSTM: parallelizable Linear Source Transition Mark networks,pLSTM：可并行的线性源转移Mark网络,Other,Other,https://arxiv.org/pdf/2506.11997,https://huggingface.co/papers/2506.11997,本文提出了一种新型并行线性递归网络pLSTM，专为处理有向无环图（DAG）结构设计，突破了传统递归网络只能顺序处理序列数据的限制。pLSTM通过引入三种门控机制，实现了对复杂结构数据的高效并行计算，显著缓解了长距离依赖中的梯度消失和爆炸问题。实验证明，pLSTM在图像和分子图等多维数据任务中表现优异，尤其在长距离信息传播和大规模数据泛化上优于Transformer模型。该方法为多维结构数据的深度学习提供了新的有效工具。,4
"SkillBlender: Towards Versatile Humanoid Whole-Body Loco-Manipulation
  via Skill Blending",SkillBlender：通过技能融合实现多功能类人全身运动操控,Embodied AI,PKU,https://arxiv.org/pdf/2506.09366,https://huggingface.co/papers/2506.09366,本文提出了SkillBlender，一种层级强化学习框架，通过预训练通用的基础技能，并动态组合这些技能，实现了多样化的人形机器人全身运动与操作任务。该方法减少了针对具体任务的调参需求，提高了机器人在日常复杂环境中的适应性与灵活性。论文还引入了SkillBench，一个涵盖多种机器人形态和任务的综合模拟基准，用于评估算法表现。实验结果表明，SkillBlender在准确性和可行性方面显著优于现有方法，推动了人形机器人自主多任务执行能力的发展。,4
"ViCrit: A Verifiable Reinforcement Learning Proxy Task for Visual
  Perception in VLMs",ViCrit：一种可验证的强化学习代理任务，用于视觉语言模型中的视觉感知,Multimodal LLM,Microsoft,https://arxiv.org/pdf/2506.10128,https://huggingface.co/papers/2506.10128,本文提出了ViCrit，一种基于强化学习的代理任务，旨在提升视觉语言模型（VLMs）的视觉感知能力。该任务通过在真实图像描述中注入细微的视觉错误，训练模型准确定位这些“幻觉”信息，从而实现精细的视觉理解。ViCrit不仅在多种视觉语言基准测试中显著提升模型表现，还能有效迁移到抽象图像推理和视觉数学任务，展现出模型对视觉感知的深入学习能力。此外，作者还构建了ViCrit-Bench，一个均衡的诊断基准，用于系统评估模型在不同视觉领域和错误类型上的表现。整体工作为提升VLMs的视觉感知提供了有效且可验证的新方法。,4
