标题,中文标题,发布日期,领域分类,研究机构,PDF链接,论文链接,arXiv ID,简明摘要
Learning from Mistakes: Loss-Aware Memory Enhanced Continual Learning for LiDAR Place Recognition,从错误中学习：基于损失感知记忆增强的LiDAR地点识别持续学习方法,19 Nov 2025,Embodied AI,Other,https://arxiv.org/pdf/2511.15597v1,http://arxiv.org/abs/2511.15597v1,2511.15597v1,本文针对激光雷达场所识别中模型在适应新环境时遗忘旧知识的问题，提出了一种名为KDF+的持续学习框架。该方法通过基于损失值评估样本难度，优先复现难度较大的样本，同时保持数据分布的多样性。此外，框架在新任务训练中强化记忆样本，促进长期知识保持。大量实验表明，KDF+在多个基准测试中显著优于现有方法，且能无缝集成于现有系统，提升激光雷达场所识别的持续学习性能。
What Does It Take to Be a Good AI Research Agent? Studying the Role of Ideation Diversity,成为优秀AI研究智能体需要什么？——研究创意多样性的作用,19 Nov 2025,Agent,Other,https://arxiv.org/pdf/2511.15593v1,http://arxiv.org/abs/2511.15593v1,2511.15593v1,本文探讨了多样化思维在人工智能研究代理表现中的作用。通过分析多个模型和代理框架在MLE-bench基准测试中的表现，发现表现更优的代理通常具备更高的思维多样性。进一步的实验验证了增加思维多样性能够提升代理性能。研究还通过多种评估指标确认了这一结论的稳健性。该工作为理解和设计高效AI研究代理提供了重要指导，推动了自动化科学研究的发展。
AVATAAR: Agentic Video Answering via Temporal Adaptive Alignment and Reasoning,AVATAAR：通过时序自适应对齐与推理实现的智能视频问答,19 Nov 2025,Agent,Other,https://arxiv.org/pdf/2511.15578v1,http://arxiv.org/abs/2511.15578v1,2511.15578v1,本文提出了AVATAAR，一种面向长视频问答的模块化框架，通过结合全局与局部视频信息，以及引入预检索思考和再思考模块，实现了类似人类的迭代推理。该方法通过持续更新全局摘要和反馈机制，显著提升了对视频内容的理解和回答准确性。在CinePile基准测试中，AVATAAR在时间推理、技术细节、主题和叙事理解等方面均取得了5%以上的性能提升。实验结果表明，系统的各个组件均有效促进了整体表现，尤其是反馈环节增强了适应性。AVATAAR为长视频问答提供了一种兼具准确性、可解释性和扩展性的实用解决方案。
HSKBenchmark: Modeling and Benchmarking Chinese Second Language Acquisition in Large Language Models through Curriculum Tuning,HSKBenchmark：通过课程调优对大语言模型中的中文二语习得进行建模与基准测试,19 Nov 2025,LLM,Other,https://arxiv.org/pdf/2511.15574v1,http://arxiv.org/abs/2511.15574v1,2511.15574v1,本文提出了HSKBenchmark，这是首个针对大型语言模型在中文第二语言习得中的分阶段建模与写作评估基准，涵盖HSK三级到六级。通过引入课程调优框架，模拟人类学习路径，实现从初级到高级的训练。该基准结合真实教材、合成样本和多维评估体系，支持对语法覆盖、写作错误及语言复杂度的全面检测。实验表明，基准有效反映中文习得过程，所微调模型表现接近高级学习者，具备人类习得特征。HSKBenchmark及相关资源为语言习得研究和模型解释性提供了重要工具。
From Low-Rank Features to Encoding Mismatch: Rethinking Feature Distillation in Vision Transformers,从低秩特征到编码不匹配：重新思考视觉Transformer中的特征蒸馏,19 Nov 2025,Other,Other,https://arxiv.org/pdf/2511.15572v1,http://arxiv.org/abs/2511.15572v1,2511.15572v1,本文针对视觉变换器（ViTs）中常用的特征蒸馏方法效果不佳的问题，深入分析了ViTs特征表示的结构。研究发现，尽管整体特征表现为低秩，但单个元素的编码方式复杂，导致教师模型与学生模型间存在编码不匹配。基于此，作者提出两种简洁的策略，通过调整学生模型结构或增加轻量投影器，有效缓解编码差异，显著提升蒸馏性能。实验结果表明，该方法不仅恢复了特征蒸馏在ViTs中的有效性，还为设计紧凑高效的视觉变换器提供了理论依据和实践指导。
Transferable Dual-Domain Feature Importance Attack against AI-Generated Image Detector,针对AI生成图像检测器的可迁移双域特征重要性攻击,19 Nov 2025,Other,Other,https://arxiv.org/pdf/2511.15571v1,http://arxiv.org/abs/2511.15571v1,2511.15571v1,本文提出了一种针对AI生成图像检测器的对抗攻击方法——双域特征重要性攻击（DuFIA）。该方法通过结合图像的空间和频率特征，有效捕捉对检测结果影响较大的关键特征，从而生成具备较强转移能力的对抗样本。实验结果表明，DuFIA在多种检测模型上均能成功降低检测准确率，且具备较好的隐蔽性和鲁棒性。该研究为评估和提升AI生成图像检测器的安全性提供了新的思路和工具。
Computer-Use Agents as Judges for Generative User Interface,作为评判者的计算机使用智能体在生成式用户界面中的应用,19 Nov 2025,Agent,Other,https://arxiv.org/pdf/2511.15567v1,http://arxiv.org/abs/2511.15567v1,2511.15567v1,本文提出了一种基于计算机使用代理（CUA）与编码语言模型协作的自动图形界面设计框架。通过构建包含52个应用和1560个任务的AUI-Gym基准，研究实现了代理作为设计者和评判者，利用代理反馈优化界面设计。该方法以任务完成率和代理导航成功率为评价标准，强调界面效率和功能性而非视觉效果，推动界面设计向更适合智能代理操作的方向发展。此工作为智能代理主动参与数字环境交互提供了新思路，相关代码和数据集已公开。
Scriboora: Rethinking Human Pose Forecasting,Scriboora：重新思考人体姿态预测,19 Nov 2025,Embodied AI,Other,https://arxiv.org/pdf/2511.15565v1,http://arxiv.org/abs/2511.15565v1,2511.15565v1,本文针对人体姿态预测任务，系统评估了多种现有算法并发现复现性问题，提出了统一的训练与评估框架。借鉴语音理解领域的先进模型，作者成功将其应用于姿态预测，显著提升了预测性能。此外，论文引入了包含真实噪声的姿态数据变体，分析了噪声对模型表现的影响，并通过无监督微调部分恢复了性能，增强了模型在实际应用中的鲁棒性。该研究为人体姿态预测提供了更可靠的评估方法和更强的模型基础。
Multimodal Evaluation of Russian-language Architectures,俄语架构的多模态评估,19 Nov 2025,Multimodal LLM,Other,https://arxiv.org/pdf/2511.15552v1,http://arxiv.org/abs/2511.15552v1,2511.15552v1,本文提出了Mera Multi，一个针对俄语多模态大语言模型的开放评测框架，填补了俄语多模态基准测试的空白。该框架涵盖文本、图像、音频和视频四种模态，设计了18个结合俄语文化和语言特点的新评测任务，支持通用及特定模态模型的性能评估。作者还建立了多模态能力的统一分类体系，提供了多款模型的基线结果，并设计了防止数据泄露的策略。该工作不仅推动了俄语多模态模型的研究，也为其他语言构建类似基准提供了可借鉴的方法。
UltraDP: Generalizable Carotid Ultrasound Scanning with Force-Aware Diffusion Policy,UltraDP：基于力感知扩散策略的通用颈动脉超声扫描,19 Nov 2025,Embodied AI,Other,https://arxiv.org/pdf/2511.15550v1,http://arxiv.org/abs/2511.15550v1,2511.15550v1,本文提出了一种名为UltraDP的自主颈动脉超声扫描方法，通过融合多种传感器信息，实现对复杂人体结构的高效适应。该方法引入专门的引导模块，确保超声图像中动脉位置居中，同时结合混合力控策略保障机器人与人体的安全接触。基于包含21名志愿者210次扫描的大规模数据集训练，UltraDP在未知受试者的横断面扫描中达到95%的成功率，显著提升了扫描的泛化能力和稳定性，推动了超声机器人在临床诊断中的应用。
A Physics Informed Machine Learning Framework for Optimal Sensor Placement and Parameter Estimation,一种基于物理信息的机器学习框架用于最优传感器布置与参数估计,19 Nov 2025,AI4Science,Other,https://arxiv.org/pdf/2511.15543v1,http://arxiv.org/abs/2511.15543v1,2511.15543v1,无法生成摘要。
