公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
机智流,2025-10-08 02:00:43,Video理解后训练综述：SFT、RL、TTS,视频大型多模态模型后训练技术综述：监督微调、强化学习与测试时扩展,本文综述了视频大型多模态模型（Video-LMM）后训练的关键技术，重点分析了监督微调（SFT）、强化学习（RL）和测试时扩展（TTS）三大核心组件。文章系统梳理了视频理解领域的最新研究进展，探讨了如何通过后训练阶段将基础感知能力提升至复杂推理能力，涵盖了多种RL优化策略及其在视频时空推理中的应用，揭示了当前研究热点和未来发展方向。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/lMsYI96-CGKyzVNytv-xwg
新智元,2025-10-08 03:18:34,刚刚，清华物理传奇Yao Shunyu，跳槽谷歌DeepMind！,清华物理学者姚顺宇加盟谷歌DeepMind，分享AI研究与物理学的关联,清华物理系特奖得主姚顺宇离开Anthropic，因价值观分歧加盟谷歌DeepMind。他将AI研究比作17世纪热力学探索，强调当前大规模AI模型缺乏完整理论但充满规律发现机会。姚顺宇从物理学转向AI，认为Anthropic是物理学家进入AI领域的良好平台，但因公司反华言论及内部复杂原因选择离开，开启新篇章。,LLM,DeepMind,姚顺宇,https://mp.weixin.qq.com/s/CAyM-gGlur94i2SipH8r9w
机器之心,2025-10-08 03:17:46,谷歌加入CUA战场，发布Gemini 2.5 Computer Use：让AI直接操作浏览器,谷歌DeepMind发布Gemini 2.5 Computer Use模型，实现AI直接操作浏览器,谷歌DeepMind发布了基于Gemini 2.5的Computer Use模型，能够让AI直接控制浏览器执行点击、滚动和输入等操作。该模型在视觉理解和推理基础上，支持复杂任务的自动化处理，性能达到当前先进水平。开发者可通过Google AI Studio和Vertex AI的Gemini API调用该模型，用户也可在Browserbase平台体验。模型在简单任务中表现优异，但复杂任务仍存在一定失败率。,Agent,DeepMind,,https://mp.weixin.qq.com/s/7j9hC317kcixXz2qiPWVBQ
具身智能之心,2025-10-08 02:47:24,VLA的基础模型与大规模训练任务汇总,视觉-语言-动作模型基础与大规模训练任务综述,本文汇总了2025年关于视觉-语言-动作（VLA）模型的基础模型与大规模训练任务的最新研究，涵盖机器人思维链推理、反事实标签增强指令跟随能力、多模态大语言模型在机器人操作中的应用及大规模机器人操作数据集构建等内容，旨在提升VLA模型的泛化能力、指令理解与执行效率，推动具身智能领域的发展。,Embodied AI,Other,,https://mp.weixin.qq.com/s/JV9HOHJMDVtl-BzeOuGRkg
具身智能之心,2025-10-08 02:47:24,面试的时候，问到了具身的大小脑算法是什么......,具身智能中大脑与小脑算法体系及技术演进综述,本文系统梳理了具身智能领域中大脑与小脑的核心算法体系，涵盖从抓取位姿检测、行为克隆，到扩散策略和Vision-Language-Action（VLA）模型的发展历程。重点介绍了VLA与强化学习、世界模型及触觉感知的融合，推动机器人在复杂环境中的自主感知、理解与行动能力提升。文章还探讨了具身智能技术在工业、家居等领域的应用及未来发展方向，旨在为初学者和进阶者提供完整的理论与实践指导。,Embodied AI,Other,,https://mp.weixin.qq.com/s/j1lRb4JoL6yVnWsxNQcWnQ
具身智能之心,2025-10-08 02:47:24,盘点下国内外那些做具身感知的公司们！,国内外具身感知领域主要企业及技术进展综述,本文系统梳理了国内外具身智能领域的代表性企业，重点介绍了各公司在通用具身大模型、多模态感知决策系统等方面的技术特点和核心成果。涵盖了自变量机器人、星海图、优必选、智元机器人、银河通用、千寻智能等多家企业，分析其产品布局及应用场景，展示了具身智能在机器人感知、导航、操作等方面的最新进展，助力行业战略决策与业务拓展。,Embodied AI,Other,"王潜, 高继扬, 周剑, 彭志辉, 王鹤, 韩峰涛",https://mp.weixin.qq.com/s/XkOmfG61viPnRSqrBiNNsA
CAAI认知系统与信息处理专委会,2025-10-08 02:37:48,大阪大学万伟伟教授团队：基于针孔成像原理的紧凑型视觉触觉传感器,基于针孔成像的紧凑型视觉触觉传感器设计与实现,本文提出了一种基于单针孔成像原理的无透镜视觉触觉传感器，显著降低传感器厚度至15毫米，同时保持高精度的表面几何与纹理重建能力。通过主动照明系统克服针孔成像光通量不足的问题，优化传感器结构参数，实现了较传统透镜式传感器超过55%的厚度减小。实验验证表明该传感器在深度重建和表面细节响应方面表现优异，为机器人灵巧手和密集传感器阵列等应用提供了新的技术路径。,Embodied AI,Other,,https://mp.weixin.qq.com/s/gflF2gq6qfp2bzqc36h5cQ
DrugAI,2025-10-08 05:28:29,哈佛MIT出手！推动科学AI智能体进入全新时代！,哈佛与MIT发布ToolUniverse框架推动科学AI智能体发展,哈佛大学与MIT联合推出了ToolUniverse，这是一个连接大语言模型与600余种科学工具的开源标准化生态系统，旨在推动AI智能体在科学研究中的高效、可靠和规模化应用。该框架通过统一的科学工具交互协议，解决了跨学科工具格式不统一和数据复现等难题，实现了AI从文本生成向推理与行动闭环的升级，助力AI科学家完成从假设提出到结论验证的全流程自动化科研。,AI4Science,Other,,https://mp.weixin.qq.com/s/qwin-TWnINMxzggoywxjkw
DrugAI,2025-10-08 05:28:29,Nat. Comput. Sci. | 内在无序蛋白的序列–构象–功能关系的通用设计框架,内在无序蛋白序列–构象–功能关系的可微分设计框架,本文提出了一种基于可微分分子模拟的计算框架，实现内在无序蛋白（IDPs）序列到构象集合的直接反演设计。该方法通过梯度优化和退火机制，能够设计满足特定构象尺寸、环结构、连接肽及环境刺激响应的IDP序列，且支持多种序列约束。该框架为理解和设计IDPs的序列–构象–功能关系提供了新工具，推动无序蛋白设计领域的发展。,AI4Science,Other,,https://mp.weixin.qq.com/s/3MICr936sblhFwurZzfE_w
ScienceAI,2025-10-08 04:25:37,直击科学计算与设计痛点，跨学科推理统一基座模型SciReasoner来了,跨学科统一科学推理基座模型SciReasoner的设计与应用,本文介绍了由上海人工智能实验室等机构提出的SciReasoner模型，一款基于2060亿级多学科科学数据预训练的统一科学推理基座。该模型通过统一输入输出模式、任务分组奖励及科学奖励软化等方法，实现了文本与多种科学序列数据的深度对齐，覆盖103个子任务，支持科学文本翻译、知识抽取、性质预测及序列设计等全流程，显著提升跨学科科学计算与设计的效率与可验证性。,AI4Science,Other,,https://mp.weixin.qq.com/s/VmhYjIvW4Q9yubo2gCJ8cA
量子位,2025-10-08 04:22:18,另一位Yao Shunyu也跳槽了：与Anthropic价值观有根本分歧,姚顺宇离开Anthropic加盟谷歌DeepMind，因价值观分歧及工作强度,姚顺宇，清华物理系校友，曾在Anthropic参与Claude系列强化学习框架研发，因价值观根本分歧及工作强度于2025年9月离开Anthropic，10天后加入谷歌DeepMind继续AI研究。他从物理学转向AI，认为当前AI研究虽不完全理解原理，但快速发展且反馈显著，类似17世纪热力学研究阶段。姚顺宇强调Anthropic部分态度对中国科研者不友好，选择转投更适合自身发展的环境。,LLM,"DeepMind, THU",姚顺宇,https://mp.weixin.qq.com/s/eKz_iRm67TGDenaQ1bkrzA
量子位,2025-10-08 04:22:18,2025人工智能年度评选启动！3大维度5类奖项，正在寻找AI+时代领航者,2025人工智能年度评选启动，涵盖企业、产品与人物三大维度,量子位启动2025人工智能年度评选，设立企业、产品、人物三大维度共五类奖项，旨在表彰在技术创新、市场落地及行业影响力方面表现突出的AI企业、创业公司、产品、解决方案及行业领军人物。评选面向中国市场，报名截止至2025年11月17日，结果将在MEET2026智能未来大会公布。,Other,Other,,https://mp.weixin.qq.com/s/A1yg_LG_YPTYcXa7swAPLw
机器之心,2025-10-08 04:09:59,重磅｜清华物理系传奇姚顺宇离职，不认同Anthropic，加入DeepMind,姚顺宇离开Anthropic加盟DeepMind，聚焦AI研究发展,清华物理系优秀学者姚顺宇于2025年9月离开Anthropic，加入Google DeepMind，继续其人工智能领域的研究。姚顺宇本科期间在物理学顶级期刊发表重要成果，后转向AI领域，曾参与Claude模型从3.7到4.5的提升。他选择AI主要因其实验平台完善且发展迅速，认为Anthropic是物理学家进入AI研究的良好平台。此次转变体现了他对AI未来机遇的认可及个人职业发展的调整。,LLM,DeepMind,姚顺宇,https://mp.weixin.qq.com/s/2KZgrNDfJuIhDHS15f6A_w
机器之心,2025-10-08 04:09:59,谷歌大神出手，免费发布《智能体设计模式》，AI Agent开发的终极秘籍,谷歌发布《智能体设计模式》指南，助力AI Agent系统开发,谷歌资深工程师Antonio Gulli公开发布了《智能体设计模式》一书，系统总结了智能体（AI Agent）开发中的设计模式和最佳实践。该书涵盖从提示链、路由、工具使用到记忆管理、多智能体协作及安全监控等内容，旨在帮助开发者构建稳定可靠的智能体系统。书籍现已在谷歌文档免费开放，促进智能体技术的规范化和工程化发展。,Agent,Other,Antonio Gulli,https://mp.weixin.qq.com/s/L8M8tb7AksTMiMJ_kJfnkg
机器之心,2025-10-08 04:09:59,开源RL框架Verlog来了，专为LLM智能体打造，400回合不成问题,Verlog：面向长时程LLM智能体的多回合强化学习框架,Verlog是一种专为长时程、多回合LLM智能体设计的强化学习框架，能够稳定高效地处理超过400回合的复杂任务。该框架继承并优化了VeRL和BALROG的设计，采用记忆机制、dual-discounting GAE算法及固定回合批处理等技术，显著提升了在稀疏奖励和可变轨迹长度环境中的训练稳定性和性能。实验验证涵盖Crafter、BabyAI和BabaIsAI等多个高难度基准，展示了其在长周期决策任务中的优势。,Agent,Other,,https://mp.weixin.qq.com/s/jBxNXqqjSnDzEfP5ONyrhA
老刘说NLP,2025-10-08 04:09:03,再看知识图谱用于Agent记忆思路：Graphiti-Zep及SGMem,基于时间线与多层知识图谱的Agent记忆管理方案分析：Graphiti-Zep与SGMem,本文介绍了两种基于知识图谱的Agent记忆管理方案：引入时间线与三层知识图谱的Zep方案，以及简化至句子粒度构图的SGMem方案。Zep方案通过Episode子图、语义实体子图和社区子图三层结构，实现从宏观到微观的记忆检索，支持实体消歧、事实提取及时间维度管理。该方法强调知识的溯源性和动态更新，提升Agent对话记忆的结构化和时序感知能力。,Agent,Other,,https://mp.weixin.qq.com/s/TItWWJVtIDczEWDl6m7nYA
AI研究前瞻,2025-10-08 10:22:57,10.8-1|自动学术演示视频生成；视频大规模多模态模型后训练；视觉思维推理；结构化图表生成和编辑框架,基于多智能体框架的自动学术演示视频生成方法及评测体系构建,本文提出了PaperTalker多智能体框架，实现从科研论文自动生成高质量、信息丰富且个性化的学术演示视频。通过幻灯片自动生成、字幕与光标定位、个性化语音合成和讲者视频生成等模块协同工作，解决了长文本多模态融合和空间时间对齐等挑战。设计了多维度评估指标，验证了方法在内容相似度、视频质量、信息覆盖度和学术影响力记忆度上的优越性，显著提升学术传播效率。,Agent,Other,,https://mp.weixin.qq.com/s/GeBKp1w1Bo-FGhE0MNZHAQ
AI研究前瞻,2025-10-08 10:22:57,10.8-2|LLM安全性与鲁棒性：研究不易察觉的越狱攻击与模型对噪声指令的泛化能力,基于Unicode变体选择符的隐形越狱攻击及其对大型语言模型安全性的影响,本文提出利用Unicode变体选择符构造隐形越狱攻击，通过不改变文本视觉表现，悄无声息地操控大型语言模型生成有害内容。采用链式搜索优化策略显著提升攻击成功率，在多款主流开源对齐模型上均表现出高效且隐蔽的攻击能力。研究揭示了当前LLM安全机制中被忽视的脆弱点，推动对抗攻击与防御技术的发展，促进模型安全对齐的全面提升。,LLM,THU,,https://mp.weixin.qq.com/s/CkWUq5ymHf8cK4W86nU7yQ
AI研究前瞻,2025-10-08 10:22:57,10.8-3|点互信息推理路径搜索；动态记忆的智能体上下文演进；推理数据在预训练和后训练的注入效果；带噪声指令微调,基于点互信息的LLM推理路径搜索方法MITS及其性能提升研究,本文提出了一种基于点互信息（PMI）的推理路径搜索框架MITS，用于提升大型语言模型（LLMs）多步推理的准确性和效率。MITS通过动态采样和PMI引导的Beam Search，有效评估和筛选推理路径，避免了传统蒙特卡洛树搜索的高计算开销。实验证明，MITS在多个推理基准数据集上显著优于现有方法，实现了推理性能与计算资源的良好平衡。,LLM,Other,,https://mp.weixin.qq.com/s/6IkgZutcOnkqDsEtTPAePw
AI研究前瞻,2025-10-08 10:22:57,10.8-4|混合架构语言模型的分析和设计；输出层范数优化模型超参数；事件驱动的对话感知和处理,混合架构语言模型的系统分析与设计优化,本文系统评估了基于Transformer与结构化状态空间模型（SSM）Mamba的混合语言模型架构，比较跨层与层内融合策略在性能、长上下文处理能力及效率上的表现。研究表明，层内混合在质量与效率上表现最佳，且混合模型显著优于纯Transformer和纯SSM模型。通过优化模块比例、融合方式及归一化操作，实现了训练与推理的高效加速。研究为大规模语言模型架构设计提供了理论与实践指导。,LLM,Meta,,https://mp.weixin.qq.com/s/xcJfEKZ-mMNI3ynKl-1ESQ
DrugAI,2025-10-08 10:20:19,2025诺贝尔化学奖得主专访: AI如何帮我做科研,人工智能助力金属有机框架材料的研发与应用,2025年诺贝尔化学奖得主Omar Yaghi教授介绍了人工智能在金属有机框架（MOFs）和共价有机框架（COFs）材料研究中的应用。通过利用大语言模型和机器学习算法，团队显著加快了新材料的合成与性能预测，提升了筛选效率，并推动科研成果向实际应用转化。Yaghi教授强调了公开失败案例的重要性及跨学科合作对优化AI模型的推动作用，展望AI在应对气候变化等全球挑战中的潜力。,AI4Science,Other,Omar M. Yaghi,https://mp.weixin.qq.com/s/oS77wV27TEJwSOabqNJrTQ
DrugAI,2025-10-08 10:20:19,2025诺贝尔化学奖得主专访: 以化学为爱,2025诺贝尔化学奖得主Omar Yaghi教授专访及其金属有机框架研究,2025年诺贝尔化学奖授予北川进、Richard Robson和Omar M. Yaghi，以表彰他们在金属有机框架（MOFs）领域的开创性贡献。文章重点介绍了Yaghi教授的成长经历、科研成就及其对化学的热爱。他强调通过合成新化合物解决社会问题的重要性，并呼吁鼓励创新和冒险精神。Yaghi教授还致力于推动国际科研合作，促进科学作为全球通用语言的发展。,Other,Other,,https://mp.weixin.qq.com/s/L8wHlAkcjRCyRZ5PJ8wr-Q
