公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
DrugAI,2025-05-12 10:12:24,Nat. Commun. | 机器学习势能中的炼金自由度：插值与微分新策略,基于图神经网络的炼金自由度机器学习势能及其在固溶体与自由能计算中的应用,本文提出了一种引入连续且可微炼金自由度的图神经网络机器学习原子间势（MLIPs）方法，实现材料组分状态间的平滑插值和端到端可微性。该方法有效提升了固溶体建模、组分优化及无序体系热力学模拟的效率和精度，并应用于空位形成自由能及组分变化自由能的计算，展示了较传统方法更高的计算效率和稳定性。,AI4Science,Other,,https://mp.weixin.qq.com/s/COr7ARYeMH4qhKxwJAmpSg
DrugAI,2025-05-12 10:12:24,Chem. Sci. | 机器学习原子间势能模型AIMNet2实现复杂元素有机化合物模拟,基于机器学习的原子间势能模型AIMNet2实现复杂元素有机化合物的通用模拟,本文介绍了卡内基梅隆大学团队开发的第二代机器学习原子间势能模型AIMNet2，该模型结合机器学习参数化的短程作用与物理驱动的长程相互作用，实现了对包含14种非金属元素的复杂有机分子及带电体系的高效准确模拟。通过大规模数据蒸馏和集成学习，AIMNet2在多项基准测试中表现出优异的几何优化和构象识别能力，且具备大规模分子动力学模拟潜力，推动了通用型机器学习势能模型的发展。,AI4Science,Other,,https://mp.weixin.qq.com/s/vY7p1pM8kSmLIccSeCG0eg
包包算法笔记,2025-05-12 10:05:54,为什么训大模型都不用dropout,大模型训练中不使用Dropout的原因分析,文章探讨了在大模型训练中普遍不使用dropout的原因，主要包括效果不佳、训练效率低和训练稳定性差。随着大模型和海量数据的兴起，传统dropout带来的训练与推理行为不一致问题变得更加明显，且削减参数不符合大模型训练的高资源投入需求。此外，尽管存在如alpha dropout的改进方案，但仍未广泛应用。文章强调大模型训练更注重确定性和效率，dropout在当前大模型时代的适用性降低。,LLM,Other,,https://mp.weixin.qq.com/s/F2JvYslG5Lx_sCcmY_Ix5g
AI算法科研paper,2025-05-12 09:59:18,2025年，大模型LLM还有哪些可研究的方向？,2025年大模型研究方向及关键技术进展综述,本文综述了2025年大语言模型（LLM）研究的新趋势，强调从规模竞赛向效能突破和应用重构转变，重点介绍了多模态大模型、智能体(agent)等核心技术方向。文章精选了203篇前沿论文，涵盖了增强鲁棒性与可信度的TrustRAG、多模态推理强化学习StepGRPO、多智能体动态任务分解框架TDAG及基于空中计算的分布式设备推理等创新方法，展示了大模型技术在推理能力、任务适应性和边缘计算上的最新进展。,LLM,Other,,https://mp.weixin.qq.com/s/3Qjq_briJzRY8IwAshhzTg
智药邦,2025-05-12 02:08:31,美国FDA所有中心立即开始部署AI，目标是在6月30日之前实现全面集成,美国FDA推进生成式人工智能在科学审查中的全面集成,2025年5月，美国FDA宣布将在所有中心推广生成式人工智能技术，目标于6月底实现全面集成。该举措旨在通过AI辅助科学审查，显著缩短审查时间，减轻科学家文书负担。FDA将构建统一、安全的AI平台，持续优化功能以满足各中心需求，推动公共卫生使命。首席人工智能官Jeremy Walsh和Sridhar Mantha负责协调推广工作，相关细节将于6月公布。,AI4Science,Other,"Martin A. Makary, Jeremy Walsh, Sridhar Mantha",https://mp.weixin.qq.com/s/DiX4KuUBJ-slSTuLYpuZuQ
智药邦,2025-05-12 02:08:31,端到端DNA数据存储｜Atlas宣布完成1.55亿美元种子轮融资,Atlas完成1.55亿美元种子轮融资，推进端到端DNA数据存储技术商业化,2025年5月，Atlas Data Storage宣布完成1.55亿美元种子轮融资，并收购Twist Bioscience技术资产，专注于开发结合半导体芯片与酶工程的端到端DNA数据存储技术。该技术具备超高数据密度、长期存储寿命和低成本复制能力，旨在满足AI时代对大规模数据存储的需求，同时推动绿色低碳数据中心建设。公司由数据存储和DNA合成领域资深专家领导，致力于引领合成生物学与信息技术融合创新。,Other,Other,"Varun Mehta, Bill Banyai, George Kadifa",https://mp.weixin.qq.com/s/bnPv5E49_F4b508z7-R3zQ
智药邦,2025-05-12 02:08:31,多尺度分子动力学+AI算法｜予路乾行完成新一轮融资,基于多尺度分子动力学与AI算法的药物研发创新及融资进展,2025年5月，苏州予路乾行生物科技完成数千万元A轮融资，资金将用于技术平台升级和全球药物合作拓展。公司结合多尺度分子动力学与AI算法，突破传统药物设计局限，提升新药研发效率和成功率。其技术涵盖蛋白降解剂、GPCR靶点等领域，已获美国专利授权并建立全球首个动力学轨迹数据库。公司与多家国内外机构合作，推动药物管线临床进展及国际市场拓展，致力于成为AI辅助制药领域的领先企业。,AI4Science,Other,"郑铮, 成岗",https://mp.weixin.qq.com/s/kPUQlgOKJfKisdjzyOz5Dw
机智流,2025-05-11 22:28:36,一起聊聊Nvidia Blackwell 新特性之UMMA,Nvidia Blackwell架构中UMMA指令及张量内存的新特性解析,本文介绍了Nvidia Blackwell架构中第五代张量核心的UMMA（Universal MMA）指令及其专用张量内存（Tensor Memory）。UMMA替代了Hopper架构中的WGMMA指令，支持更低精度数据类型并提升计算吞吐量，内置块缩放功能，且引入了线程簇协同计算机制。文章重点阐述了张量内存的设计及其在UMMA运算中的应用，旨在帮助理解和编写基于Blackwell架构的高效GEMM内核。,Other,Other,,https://mp.weixin.qq.com/s/k2mJxZmrw130kaMLig-hgg
机器学习算法与自然语言处理,2025-05-12 00:39:15,等到了！VLM-R1完整细节首度公开：RL的一小步，视觉语言模型推理的一大步,VLM-R1视觉语言模型强化学习方法及其推理能力提升研究,本文首次完整公开了VLM-R1视觉语言模型的技术细节，介绍其通过强化学习（RL）方法在视觉感知任务中的应用与优势。VLM-R1采用GRPO算法，结合格式奖励和准确率奖励机制，有效解决了Reward Hacking问题，实现了推理能力和泛化能力的显著提升。实验验证了模型规模与训练数据质量对性能的影响，框架支持多种训练方式并完全开源，为视觉语言强化学习研究提供了强大工具。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/4nvlW0d5u2KfU-jdowsm-w
机器学习算法与自然语言处理,2025-05-12 00:39:15,字节Seed新方法！开源8B代码模型：自己筛数据训练自己，同量级SoTA，还能超越百亿级对手,Seed-Coder：基于自我筛选数据的8B参数开源代码生成模型,Seed-Coder团队提出了一种让代码大模型自我筛选训练数据的新方法，利用一个LLM作为代码质量评分器自动过滤低质量代码，构建了6万亿token的高质量训练库。基于Llama 3架构的8.2B参数模型支持32K长上下文和填空训练法，结合长思维链强化学习提升复杂代码推理能力。Seed-Coder在多项代码生成和补全测试中表现优异，超越多款更大参数模型，展示了轻量级代码模型的潜力和未来发展方向。,LLM,ByteDance,,https://mp.weixin.qq.com/s/z48fy0_-WuIPdt_ZX3-UTA
