标题,中文标题,发布日期,领域分类,研究机构,PDF链接,论文链接,arXiv ID,简明摘要
QVGen: Pushing the Limit of Quantized Video Generative Models,QVGen：推动量化视频生成模型的极限,16 May 2025,Diffusion Model,Other,http://arxiv.org/pdf/2505.11497v1,http://arxiv.org/abs/2505.11497v1,2505.11497v1,本文提出了QVGen，一种针对视频生成扩散模型的低比特量化训练框架，显著降低了模型的计算和存储需求。通过引入辅助模块减少量化误差并采用逐步消除辅助模块的策略，QVGen实现了在极低比特（如4-bit）下保持与全精度模型相当的生成质量。实验结果表明，QVGen在多个先进视频生成模型上均优于现有方法，显著提升了生成视频的动态表现和场景一致性，推动了高效视频生成模型的实际应用。
Bracing for Impact: Robust Humanoid Push Recovery and Locomotion with Reduced Order Models,迎接冲击：基于降阶模型的鲁棒人形机器人推力恢复与运动控制,16 May 2025,Embodied AI,Other,http://arxiv.org/pdf/2505.11495v1,http://arxiv.org/abs/2505.11495v1,2505.11495v1,本文提出了一种融合多模型的统一控制框架，实现了类人机器人在行走过程中利用手臂借助环境（如墙壁）进行推力恢复。通过结合刚体模型预测控制与混合摆模型，机器人能够实时检测推力并调整步态与接触力，有效增强了抗扰动能力。仿真结果表明，该方法显著提升了机器人在行走时对推力的恢复能力，能承受高达100牛顿的短时推力，同时保持稳定行走。该研究为机器人在复杂人类环境中的稳定移动提供了重要支持。
SHIELD: Safety on Humanoids via CBFs In Expectation on Learned Dynamics,SHIELD：基于学习动力学期望的控制屏障函数实现类人机器人安全,16 May 2025,Embodied AI,Other,http://arxiv.org/pdf/2505.11494v1,http://arxiv.org/abs/2505.11494v1,2505.11494v1,本文提出了SHIELD，一种用于类人机器人动态安全保障的分层框架。该方法通过学习机器人实际运行数据中的不确定性，构建随机动力学模型，并基于此设计安全层，能够在保证性能的同时以概率形式确保安全约束的满足。SHIELD无需重新训练已有控制策略，能灵活叠加于现有控制系统，实现对复杂环境中机器人安全导航的有效保障。硬件实验验证了其在室内外多样环境中对未知强化学习控制器的安全辅助能力。
Modeling cognitive processes of natural reading with transformer-based Language Models,基于Transformer语言模型的自然阅读认知过程建模,16 May 2025,LLM,Other,http://arxiv.org/pdf/2505.11485v1,http://arxiv.org/abs/2505.11485v1,2505.11485v1,本文探讨了基于最新变换器架构的语言模型在模拟自然阅读认知过程中的表现。通过比较GPT2和LLaMA系列模型对西班牙语读者眼动数据中注视时长的解释能力，研究发现这些模型优于传统方法，但仍未能完全捕捉人类阅读时的语言预测机制。结果表明，尽管现代语言模型在文本理解上取得进步，但其处理语言的方式与人类认知存在显著差异，为未来改进认知建模提供了方向。
SoftCoT++: Test-Time Scaling with Soft Chain-of-Thought Reasoning,SoftCoT++：基于软链式思维推理的测试时扩展方法,16 May 2025,LLM,Other,http://arxiv.org/pdf/2505.11484v1,http://arxiv.org/abs/2505.11484v1,2505.11484v1,本文提出了SoftCoT++，一种在推理阶段通过扰动连续潜在思维表示实现多样化思考路径探索的新方法，旨在提升大模型的推理能力。相比传统基于离散步骤的扩展计算方式，SoftCoT++通过引入多样化的初始潜在思维和对比学习，克服了连续空间中思维多样性不足的问题。实验证明，该方法在多个推理任务和不同模型架构上均显著优于现有技术，且能与传统的扩展推理策略兼容，展示了提升推理性能的新方向。
msf-CNN: Patch-based Multi-Stage Fusion with Convolutional Neural Networks for TinyML,msf-CNN：基于Patch的多阶段融合卷积神经网络用于TinyML,16 May 2025,Other,Other,http://arxiv.org/pdf/2505.11483v1,http://arxiv.org/abs/2505.11483v1,2505.11483v1,本文提出了msf-CNN，一种针对微控制器上运行的卷积神经网络的高效融合方法。该方法通过系统地探索融合方案空间，优化网络层间的数据流，显著降低内存占用。实验表明，msf-CNN在多种微控制器平台上实现推理时，比现有方案节省约50%的内存，且保持实时响应能力。该技术为资源受限设备上的AI应用提供了更灵活、高效的模型设计方案。
Unsupervised Detection of Distribution Shift in Inverse Problems using Diffusion Models,利用扩散模型进行逆问题中分布偏移的无监督检测,16 May 2025,Diffusion Model,Other,http://arxiv.org/pdf/2505.11482v1,http://arxiv.org/abs/2505.11482v1,2505.11482v1,本文提出了一种无需干净测试图像的无监督方法，用于检测成像逆问题中训练与测试数据分布的变化。该方法利用扩散模型的得分函数和仅含噪声的观测数据，估计两者分布差异的KL散度。理论和实验证明，该指标能有效反映分布偏移。基于此，作者进一步通过调整得分函数实现分布对齐，显著提升了多种逆问题的重建效果。该工作为逆问题中分布变化的检测与适应提供了新的实用工具。
Improving Assembly Code Performance with Large Language Models via Reinforcement Learning,通过强化学习利用大语言模型提升汇编代码性能,16 May 2025,LLM,Other,http://arxiv.org/pdf/2505.11480v1,http://arxiv.org/abs/2505.11480v1,2505.11480v1,"本文探讨了大型语言模型（LLM）在汇编代码性能优化中的应用，提出一种基于强化学习的训练方法，通过奖励函数同时考虑代码正确性和执行效率，指导模型优化汇编代码。研究引入了包含8,072个真实程序的基准测试，所训练的模型在保证高正确率的同时，实现了比主流编译器gcc -O3平均47%的性能提升，显著优于其他对比模型。结果表明，强化学习能够有效提升LLM在低级代码优化中的能力，具有重要的实际应用价值。"
Automatic Reward Shaping from Confounded Offline Data,基于混淆离线数据的自动奖励塑形,16 May 2025,Agent,Other,http://arxiv.org/pdf/2505.11478v1,http://arxiv.org/abs/2505.11478v1,2505.11478v1,本文针对在复杂环境中存在未观测混杂因素的偏倚离线数据，提出了一种基于深度强化学习的新算法，旨在提高策略学习的鲁棒性。该方法在经典深度Q网络（DQN）基础上，通过寻找与观测数据相符的最坏情况环境下的安全策略，有效抵抗数据中的混杂偏差。实验证明，该算法在多款含混杂因素的Atari游戏中表现优于传统DQN，显示出其在处理受偏数据时的优势和实际应用潜力。
"UMArm: Untethered, Modular, Wearable, Soft Pneumatic Arm",UMArm：无束缚、模块化、可穿戴的软气动机械臂,16 May 2025,Embodied AI,Other,http://arxiv.org/pdf/2505.11476v1,http://arxiv.org/abs/2505.11476v1,2505.11476v1,本文提出了一种新型的软硬结合气动机械臂“UMArm”，通过将自调节的高效气动驱动器紧密集成于轻量刚性骨架上，解决了传统软气动机械臂自由度低、精度和承载能力有限以及依赖笨重外部调压装置的问题。UMArm实现了完全无线操作、高载重能力和可调节柔顺性，展现出良好的便携性和多功能性。实验验证了其在辅助穿戴和机器人变形中的应用潜力，表明该系统在复杂多变环境中的实用价值和广泛应用前景。
