公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
老刘说NLP,2025-11-21 00:57:40,GraphRAG方案之领域意图分类+KG动态构建思路及双LLM级联做长上下文压缩试验尝试,基于双LLM级联的长上下文压缩与动态知识图谱构建的GraphRAG方案研究,本文探讨了利用两个不同规模的大语言模型（LLM）级联实现长文本上下文压缩的方法，通过小模型将长文本压缩为固定长度潜在tokens，再由大模型解码完成文本重建，达到高压缩比和较高准确率。同时，针对GraphRAG中知识图谱预构建易过时问题，提出结合路由机制的动态任务自适应知识图谱构建方案，以提升领域意图分类和知识检索的准确性与时效性。,LLM,Other,,https://mp.weixin.qq.com/s/-m3JQR3j_ivAEdCbV-qXcQ
量子位,2025-11-21 02:23:20,周志华，院士！,周志华当选中国科学院院士及其人工智能领域贡献,2025年中国科学院和工程院院士增选结果公布，南京大学周志华教授因其在人工智能、机器学习和数据挖掘领域的杰出贡献，正式当选中国科学院院士。周志华拥有丰富的学术背景和多项国际荣誉，曾获多项Fellow称号，并担任国际人工智能联合会议（IJCAI）理事会主席。他著有广受认可的《机器学习》教材，推动了AI领域的学术发展和人才培养。,Other,Other,周志华,https://mp.weixin.qq.com/s/hiqnlWbcgE1majsSbI829A
机器之心,2025-11-21 02:03:47,两院院士增选结果揭晓：周志华、刘云浩当选科学院院士,2025年中国科学院与中国工程院院士增选结果公布及人工智能领域专家介绍,2025年中国科学院和中国工程院分别增选73名和71名院士，优化我国院士队伍结构。新当选的院士中包括多位人工智能领域顶尖专家，如清华大学刘云浩教授和南京大学周志华教授，分别在物联网、具身智能导航及机器学习理论与方法领域取得重要成果，彰显中国在前沿科技领域的持续突破与重视。,Embodied AI,Other,"刘云浩, 周志华",https://mp.weixin.qq.com/s/_BjBIUwxeyi02mLwb_J0_g
机器之心,2025-11-21 02:03:47,无需训练、只优化解码策略，DTS框架让大模型推理准确率提升6%，推理长度缩短23%,DTS框架通过优化解码策略提升大模型推理准确率与效率,本文介绍了由JHU和UNC Charlotte团队提出的Decoding Tree Sketching（DTS）框架，该方法无需训练，仅通过优化解码策略提升大模型推理性能。DTS在高不确定度位置展开多分支并行解码，并采用最先完成路径早停策略，实现推理路径的最短化。实验证明，DTS在AIME2024/2025基准上使模型准确率提升6%，推理长度缩短23%，有效减少无尽重复，显著缓解了推理大模型“越想越错”的问题。,LLM,Other,,https://mp.weixin.qq.com/s/JEWHmqctZlhe-7zq5G_Raw
深度学习自然语言处理,2025-11-21 01:54:22,明天直播 | 注意力为何偏心？解密Transformer中的“位置偏见”,Transformer中注意力机制的位置信息偏差分析与理论框架,本文介绍了一种基于图论的多层注意力位置偏差分析框架，揭示了因果掩码和相对位置编码在Transformer中引发的位置偏见机制。研究通过建模注意力掩码为有向图，量化序列位置对token信息交互的影响，验证了理论推论并复现了大语言模型中的位置偏差现象。该框架为理解和优化Transformer中的位置偏差提供了理论基础，促进更合理的架构设计。,LLM,Other,吴欣怡,https://mp.weixin.qq.com/s/LYGmN1IAX6Ayx4fvu9vAUQ
CAAI认知系统与信息处理专委会,2025-11-21 01:30:54,2025年两院院士增选结果公布！！！,2025年中国科学院与中国工程院院士增选结果公告,2025年中国科学院和中国工程院分别选举产生了新一批院士。中国科学院增选了73名院士和27名外籍院士，中国工程院增选了71名院士。此次增选工作依据相关章程和实施办法进行，现将结果予以公布。,Other,Other,,https://mp.weixin.qq.com/s/Tmu_CZPIpdueAwSGco2xGA
机器之心,2025-11-21 03:55:33,别问树模型了！死磕结构化数据，清华团队把大模型表格理解推到极限,清华团队提出结构化数据通用大模型LimiX，推动工业AI发展,本文介绍了清华大学与稳准智能联合发布的LimiX系列模型，该模型作为结构化数据大模型（LDM）的代表，首次实现了结构化数据处理的通用性，支持分类、回归、缺失值填补等多种任务，性能超越传统梯度提升树模型和AutoML方法。LimiX的出现标志着结构化数据处理进入大模型时代，有望改变工业AI的游戏规则，成为通向AGI的重要路径之一。,AGI,THU,,https://mp.weixin.qq.com/s/XA21XWHYt55BLoNeuv2wrg
机器之心,2025-11-21 03:55:33,Meta超级智能实验室又发论文，模型混一混，性能直接SOTA,基于类别专家模型加权融合的LLM性能提升方法SoCE,本文介绍了Meta和伦敦大学学院提出的SoCE方法，通过分析基准测试中不同类别间的弱相关性，选取对应类别的专家模型并进行非均匀加权融合，实现了大语言模型性能的显著提升。该方法在Berkeley Function Calling排行榜上取得了新的SOTA成绩，提升了多语言能力、工具调用和数学推理等任务的表现，且相较于传统均匀平均的模型souping方法，SoCE在模型效果和稳健性上均有优势。,LLM,Meta,,https://mp.weixin.qq.com/s/mK2E3qs0E2hs7SpKuJZcIA
机器之心,2025-11-21 03:55:33,超越 VTM-RA！快手双向智能视频编码器BRHVC亮相NeurIPS2025,快手提出双向智能视频编码器BRHVC，提升长跨度运动估计与参考帧利用效率,快手音视频技术团队在NeurIPS 2025发布了双向智能视频编码方法BRHVC，针对双向编码中长跨度运动估计困难及参考帧贡献不平衡问题，设计了双向运动聚合和双向上下文融合模块。该方法在压缩性能上显著超越现有端到端智能视频编码方案及最新VTM-RA标准，有效提升了视频编码的码率效率和质量，推动了智能视频编码技术的发展。,Other,Other,,https://mp.weixin.qq.com/s/Mlx1MLD_-4W76V6ck88V-Q
新智元,2025-11-21 03:52:03,51岁周志华、53岁刘云浩，当选中国科学院院士！,周志华与刘云浩当选中国科学院院士及其学术贡献简介,2025年中国科学院院士增选公布，南京大学周志华教授和清华大学刘云浩教授分别当选院士。刘云浩在物联网和计算机网络领域贡献突出，曾获多项国家级奖项及IEEE、ACM Fellow称号。周志华专注人工智能和机器学习研究，著有经典教材《机器学习》，并担任国际人工智能联合会理事会主席。两位学者均为中国计算机与人工智能领域的重要代表。,Other,Other,"周志华, 刘云浩",https://mp.weixin.qq.com/s/fE5uA2X5NEEeiFo9NQ-Png
新智元,2025-11-21 03:52:03,arXiv禁用AI，糊涂！18所高校联合发布首个AI科研评审平台,18所高校联合发布aiXiv平台应对arXiv AI论文管理挑战,面对arXiv因AI生成综述与立场论文泛滥而实施严格投稿政策，多伦多大学、清华大学、北京大学等18所高校联合推出aiXiv平台。该平台支持AI与人类共同撰写和多阶段AI同行评审，提升科研效率与质量，旨在解决传统学术出版体系在AI时代面临的评审效率低、质量把控难、署名模糊等问题，推动科研生态系统向智能化、协同化转型。,Agent,"THU, PKU",,https://mp.weixin.qq.com/s/-E0OkR3bBSsijeFRlqFgdg
机器学习POD,2025-11-21 03:18:16,陈丹琦团队新作 Retaining by Doing：揭示 RL 比 SFT 为什么更能缓解灾难性遗忘,Retaining by Doing: On-Policy Data在缓解灾难性遗忘中的作用研究,本文由陈丹琦团队提出，系统探讨了强化学习（RL）相比监督微调（SFT）更有效缓解灾难性遗忘的深层机制。通过理论分析和多模态分布假设，证明RL的模式寻找特性及其使用的On-Policy数据是抗遗忘的关键，而非KL正则化或优势估计。基于此，提出了近似On-Policy的Iterative-SFT方法，有效提升模型在新任务学习中的遗忘抵抗能力。,LLM,Other,陈丹琦,https://mp.weixin.qq.com/s/UFSzps5nBXCZ3ySej11u9g
RUC AI Box,2025-11-21 02:47:41,Standard LLM 之外技术路线探索盘点,Standard LLM之外的技术路线探索综述,本文综述了传统基于Transformer的标准大语言模型（LLM）之外的多种技术路线，包括线性注意力混合架构、文本扩散模型、代码世界模型及小型递归Transformer等。重点讨论了线性注意力机制的效率优势及其在MiniMax-M1、Qwen3-Next和DeepSeek V3.2等模型中的应用，同时分析了线性注意力在生产级大模型中的挑战与表现。文章还列举了近年来多款开源及改进型LLM模型，展示了当前LLM技术的多样化发展趋势。,LLM,Other,Sebastian Raschka,https://mp.weixin.qq.com/s/coxwrJtVXi3NpGj60UmlsA
量子位,2025-11-21 06:26:29,振臂一挥，大半个具身机器人圈都来了！智源研究院：别藏了，谁贡献数据多，谁的大脑就更好用,智源研究院推动具身智能数据共享与统一评测体系建设,2025智源具身智能Open Day汇聚多家机器人独角兽和本体厂商，智源研究院以非营利中立身份打破数据孤岛，开放百万级高质量具身数据，并发布全流程开发平台和统一评测标准。通过RoboBrain 2.0 Pro、Emu 3.5及FlagOS-Robo系统框架，智源致力于构建具身智能“安卓”操作系统，推动行业生态共建和技术标准化，提升机器人智能水平和开发效率。,Embodied AI,Other,王仲远,https://mp.weixin.qq.com/s/BWjVCRKKJfXoVt2_MCDCaQ
量子位,2025-11-21 06:26:29,太炸裂了！全网实测Nano Banana Pro，网友：这模型里到底装了什么鬼东西！,谷歌Nano Banana Pro多模态图像生成模型的性能实测报告,本文介绍了谷歌最新多模态图像生成模型Nano Banana Pro（又名Gemini 3 Pro Image）的功能与实测表现。该模型结合了多模态理解能力和谷歌搜索知识库，支持高分辨率、多语言文字渲染及多图像融合生成。实测结果显示其在生成技术图纸、复杂场景及故事情节条漫等方面表现优异，显著提升了AI生成图像的实用性和质量，推动了AI图像生成技术的发展。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/nMg9eb4MKX6ZIYYnYOg_7w
量子位,2025-11-21 06:26:29,4K超分Agent修图师来了！一键救活所有模糊照片,基于多智能体的4K图像超分辨率修复方法4KAgent,4KAgent由多所高校和企业研究者联合提出，利用多智能体系统针对不同类型图像的复合退化问题，实现智能修复并放大至4K分辨率。系统包含感知智能体诊断图像退化，复原智能体执行“执行-反思-回滚”机制优化修复效果，并集成人脸修复模块及灵活配置，适应多样化图像复原需求。该方法已被NeurIPS 2025接收，显著提升了图像清晰度和视觉感知效果。,Agent,Other,,https://mp.weixin.qq.com/s/6OjodhuPC8Jw2TLfGD0Q9A
量子位,2025-11-21 06:26:29,抢先报名！MEET2026最新嘉宾阵容官宣，一起热聊AI,MEET2026智能未来大会嘉宾阵容及AI前沿技术聚焦,MEET2026智能未来大会将于2025年12月10日举行，主题为“共生无界，智启未来”，聚焦人工智能技术在产业和学科中的应用与发展。大会涵盖强化学习、多模态、芯片算力、AI+行业、AI出海等热点话题，汇聚学术与商业的最新成果。首批嘉宾包括清华大学张亚勤院士、孙茂松教授、北京智源人工智能研究院院长王仲远、百度副总裁王颖、京东高级副总裁何晓冬及文远知行创始人韩旭等业界领军人物。,Multimodal LLM,"Microsoft, THU","张亚勤, 孙茂松, 王仲远, 王颖, 何晓冬, 韩旭",https://mp.weixin.qq.com/s/cK-tRID0e4isexDfcQ2cJA
PaperWeekly,2025-11-21 05:32:55,ICLR 2026吃瓜大赏：论文区在卷，审稿区在演，比春晚还热闹的五大名场面,ICLR 2026会议审稿与论文讨论热点综述,本文总结了ICLR 2026会议期间论文区与审稿区的五大热点事件，包括审稿人提出大量问题引发AI审稿质疑、审稿区激烈争论、作者与审稿人正面对线、论文被建议退回其他会议以及因AI引用异常导致撤稿等。文章反映了当前顶级学术会议中审稿压力与学术讨论的复杂态势，揭示了科研社区在快速发展背景下的多维互动与挑战。,Other,THU,,https://mp.weixin.qq.com/s/jKY22_gxBbbnnS0yy_5skQ
