标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
Agent Learning via Early Experience,基于早期经验的智能体学习,Agent,Meta,https://arxiv.org/pdf/2510.08558,https://huggingface.co/papers/2510.08558,本文提出了一种名为“早期经验”的新范式，通过利用智能体自身交互过程中产生的无奖励信号数据，提升策略的有效性和泛化能力。该方法介于模仿学习和强化学习之间，避免了对专家示范数据的过度依赖及奖励信号缺失带来的训练困难。论文设计了两种利用早期经验的策略：隐式环境建模和自我反思，分别帮助智能体理解环境动态和从次优行为中改进决策。实验证明，该方法在多种环境下均能提升表现，并为后续强化学习提供坚实基础，推动智能体更好地通过自身经验学习和成长。,139
"MM-HELIX: Boosting Multimodal Long-Chain Reflective Reasoning with
  Holistic Platform and Adaptive Hybrid Policy Optimization",MM-HELIX：通过整体平台与自适应混合策略优化提升多模态长链反思推理能力,Multimodal LLM,Shanghai AI Lab,https://arxiv.org/pdf/2510.08540,https://huggingface.co/papers/2510.08540,本文针对多模态大语言模型在长链反思推理能力上的不足，提出了MM-HELIX基准测试和Adaptive Hybrid Policy Optimization（AHPO）训练策略。通过构建包含1260个复杂任务样本的MM-HELIX基准和规模达10万条高质量推理轨迹的数据集，作者系统评估并提升了模型的反思推理能力。AHPO结合离线监督与在线优化，有效解决了传统强化学习中的稀疏奖励和遗忘问题。实验表明，该方法在MM-HELIX基准上准确率提升18.6%，并在数学与逻辑推理任务中展现良好泛化能力，推动了多模态模型在复杂推理领域的发展。,93
MemMamba: Rethinking Memory Patterns in State Space Model,MemMamba：重新思考状态空间模型中的记忆模式,LLM,Shanghai AI Lab,https://arxiv.org/pdf/2510.03279,https://huggingface.co/papers/2510.03279,本文针对长序列建模中效率与记忆力的权衡问题，系统分析了现有状态空间模型Mamba的记忆衰减机制，提出了衡量信息损失的新指标。基于对人类阅读过程中信息提炼的启发，作者设计了MemMamba架构，结合状态摘要和跨层跨令牌注意力，有效缓解了长程遗忘问题，同时保持线性计算复杂度。实验证明，MemMamba在多个长序列任务上显著优于Mamba及Transformer，且推理速度提升近50%，为超长序列建模提供了新的高效解决方案。,58
"UniVideo: Unified Understanding, Generation, and Editing for Videos",UniVideo：面向视频的统一理解、生成与编辑框架,Multimodal LLM,Other,https://arxiv.org/pdf/2510.08377,https://huggingface.co/papers/2510.08377,本文提出了UniVideo，一种结合多模态大语言模型和多模态图像-视频转换模型的双流框架，实现了视频内容的统一理解、生成与编辑。该方法通过统一的多模态指令体系，支持多种视频生成与编辑任务，并在相关任务上达到或超越现有最先进水平。UniVideo具备任务组合能力和跨任务泛化能力，能够处理未见过的编辑指令，同时支持基于视觉提示的视频生成。该工作推动了多模态统一模型从图像向视频领域的扩展，促进了视频内容智能处理的发展。,49
"VideoCanvas: Unified Video Completion from Arbitrary Spatiotemporal
  Patches via In-Context Conditioning",VideoCanvas：通过上下文条件实现任意时空补丁的统一视频补全,Diffusion Model,Other,https://arxiv.org/pdf/2510.08555,https://huggingface.co/papers/2510.08555,本文提出了VideoCanvas，一种能够从任意时空位置的用户指定视频片段生成完整视频的新方法，统一了多种视频生成任务如图像到视频、修补、扩展和插帧。针对现有潜在视频扩散模型中因多帧压缩导致的时间模糊问题，VideoCanvas通过一种混合条件策略，将空间控制与时间对齐分离，实现了细粒度的帧级控制。该方法无需新增参数，且在固定模型基础上有效提升视频生成的灵活性和一致性。为评估其性能，作者还构建了首个相关基准测试，实验结果显示VideoCanvas在多项任务中均优于现有方法，推动了可控视频生成的发展。,48
"From What to Why: A Multi-Agent System for Evidence-based Chemical
  Reaction Condition Reasoning",从是什么到为什么：用于基于证据的化学反应条件推理的多智能体系统,Agent,"Shanghai AI Lab, THU",https://arxiv.org/pdf/2509.23768,https://huggingface.co/papers/2509.23768,本文提出了ChemMAS，一种多智能体系统，用于基于证据推理推荐化学反应条件。该系统将反应条件预测问题分解为多个步骤，通过结合化学知识和相关先例，生成具有可解释性的推荐理由。实验表明，ChemMAS在准确率上显著优于现有领域模型和通用大语言模型，同时提供可信且可验证的解释，推动了科学发现中可解释人工智能的新范式。,44
"Meta-Awareness Enhances Reasoning Models: Self-Alignment Reinforcement
  Learning",元认知增强推理模型：自我对齐强化学习,LLM,Other,https://arxiv.org/pdf/2510.03259,https://huggingface.co/papers/2510.03259,本文提出了一种名为MASA的训练方法，通过自我对齐机制提升推理模型的元认知能力，即模型自我判断思考过程的准确性。该方法无需外部数据，利用模型自身生成的信号进行训练，有效过滤无效提示并提前终止无望的推理过程，从而提升训练效率和推理准确率。实验结果表明，MASA在数学、逻辑、科学和编程等多个领域的基准测试中均显著优于传统方法，提升了模型的泛化能力和训练速度，展示了元认知指导对推理模型性能的积极影响。,39
When Thoughts Meet Facts: Reusable Reasoning for Long-Context LMs,当思维遇见事实：面向长上下文大语言模型的可复用推理,LLM,Amazon,https://arxiv.org/pdf/2510.07499,https://huggingface.co/papers/2510.07499,本文提出了一种名为“思维模板增强长上下文语言模型”（ToTAL）的新方法，用于提升长上下文语言模型在多跳推理任务中的表现。该方法通过复用先前推理过程中的思维模板，有效结构化和连接大量证据，指导模型进行更准确的推理。为保持模板的适用性，作者设计了基于自然语言反馈的迭代更新机制。实验表明，ToTAL在多种基准测试和模型架构上均优于现有方法，且优化后的模板可迁移至更小的开源模型，展现了其广泛适用性和透明的推理复用能力。,38
The Alignment Waltz: Jointly Training Agents to Collaborate for Safety,对齐华尔兹：联合训练智能体协作以实现安全性,Agent,Meta,https://arxiv.org/pdf/2510.08240,https://huggingface.co/papers/2510.08240,本文提出了WaltzRL，一种多智能体强化学习框架，通过同时训练对话代理和反馈代理，实现协作提升大型语言模型的安全性与有用性。与传统简单拒绝不安全内容的方法不同，WaltzRL通过反馈代理动态引导对话代理改进回答，减少了不安全回复和过度拒绝现象。实验表明，该方法在多个数据集上显著降低了安全风险和过度拒绝率，同时保持了模型的整体性能，促进了语言模型在安全与帮助性之间的平衡发展。,33
"Low-probability Tokens Sustain Exploration in Reinforcement Learning
  with Verifiable Reward",低概率Token维持带可验证奖励的强化学习中的探索,LLM,"Tencent, THU, PKU",https://arxiv.org/pdf/2510.03222,https://huggingface.co/papers/2510.03222,本文针对强化学习中因策略熵快速下降导致探索能力丧失的问题，提出了低概率正则化（Lp-Reg）方法。该方法通过构建一个过滤噪声后重新归一化的代理分布，保护有价值的低概率“推理火花”不被过度惩罚，从而维持有效探索。实验表明，Lp-Reg显著提升了训练稳定性和模型性能，在多个数学推理基准上取得了领先准确率，推动了复杂推理任务中强化学习的应用和发展。,33
DreamOmni2: Multimodal Instruction-based Editing and Generation,DreamOmni2：基于多模态指令的编辑与生成,Multimodal LLM,ByteDance,https://arxiv.org/pdf/2510.06679,https://huggingface.co/papers/2510.06679,本文提出了DreamOmni2，旨在突破传统图像编辑和生成仅依赖文字指令的局限，支持结合文本与图像的多模态指令，实现对具体对象及抽象概念的编辑与生成。通过创新的数据合成流程和模型设计，包括特征混合、索引编码及与视觉语言模型的联合训练，DreamOmni2有效提升了处理复杂多图输入和多样化指令的能力。实验结果表明，该方法在多模态指令驱动的图像编辑与生成任务上表现优异，推动了相关技术的实际应用发展。,31
"NewtonBench: Benchmarking Generalizable Scientific Law Discovery in LLM
  Agents",NewtonBench：基于大语言模型智能体的可泛化科学定律发现基准测试,AI4Science,Other,https://arxiv.org/pdf/2510.07172,https://huggingface.co/papers/2510.07172,本文提出了NewtonBench，一个涵盖12个物理领域共324个科学定律发现任务的新基准。该基准通过系统性修改经典定律，解决了现有评测在科学相关性、规模和防止记忆之间的权衡问题，且模拟了真实科学探索过程，要求模型通过交互实验揭示隐藏规律。实验表明当前大型语言模型在复杂系统中发现能力有限且对噪声敏感，且辅助工具可能导致模型过早停止探索。NewtonBench为评估和推动具备真实科学发现能力的人工智能提供了重要工具。,27
Training-Free Group Relative Policy Optimization,无训练组相对策略优化,Agent,Other,https://arxiv.org/pdf/2510.08191,https://huggingface.co/papers/2510.08191,本文提出了一种名为Training-Free GRPO的方法，用于提升大型语言模型（LLM）在专业领域的表现。该方法无需更新模型参数，而是通过学习经验知识作为“词元先验”来引导模型输出，从而有效缓解数据稀缺和过拟合问题。实验表明，Training-Free GRPO在数学推理和网页搜索等任务中显著提升了模型的跨领域能力，且仅需少量训练样本，成本远低于传统的微调和强化学习方法，提供了一种高效且经济的优化方案。,27
"Hybrid Reinforcement: When Reward Is Sparse, It's Better to Be Dense",混合强化学习：当奖励稀疏时，密集奖励更优,LLM,Meta,https://arxiv.org/pdf/2510.07242,https://huggingface.co/papers/2510.07242,本文提出了HERO，一种结合稀疏的二元验证信号与丰富的连续奖励模型分数的混合强化学习框架。通过分层归一化和方差感知加权，HERO在保持验证器稳定性的同时，利用奖励模型的细腻反馈提升了大语言模型的推理能力。在多个数学推理任务中，HERO显著优于仅使用验证器或奖励模型的方法，特别在难以验证的任务上表现突出，展示了混合奖励设计在提升模型学习效果和推理准确性方面的潜力。,26
"ARTDECO: Towards Efficient and High-Fidelity On-the-Fly 3D
  Reconstruction with Structured Scene Representation",ARTDECO：面向高效且高保真实时三维重建的结构化场景表示,Other,Shanghai AI Lab,https://arxiv.org/pdf/2510.08551,https://huggingface.co/papers/2510.08551,本文提出ARTDECO，一种结合快速前馈模型与SLAM技术的统一框架，实现了基于单目图像序列的高效且高质量的实时三维重建。通过利用三维基础模型进行位姿估计和点云预测，并采用分层高斯表示及多尺度特征解码，ARTDECO在保持重建精度的同时显著提升了计算效率。实验结果表明，该方法在室内外多场景中兼具交互性能、鲁棒性和重建质量，为实时数字化真实环境提供了实用且高保真的解决方案。,24
