公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
新智元,2025-10-28 22:44:54,「美队」老黄深夜扔出地表最强GPU！算力百倍狂飙，下次改演雷神,英伟达发布下一代Vera Rubin GPU及AI技术路线图,英伟达在GTC华盛顿大会上发布了下一代Vera Rubin超级GPU芯片，性能提升达100倍，预计2026年量产。老黄（黄仁勋）介绍了英伟达未来的AI战略，包括AI与6G网络融合、超算基建、自动驾驶平台、量子计算加速及数字孪生物理AI技术，展示了英伟达在AI硬件与生态系统的全面布局。老黄强调AI不仅是工具，而是会使用工具的“工人”，并预测Blackwell和Rubin系列GPU将推动公司营收突破5000亿美元。,Other,Other,黄仁勋,https://mp.weixin.qq.com/s/wBzAvgL-nN6AKbj37ZiMYA
新智元,2025-10-28 22:44:54,双管齐下：联邦学习防投毒攻击与梯度泄露，华南理工深北莫研究成果登上TMC与IoT,联邦学习中防投毒攻击与梯度泄露的隐私保护方法研究,华南理工大学与深圳北理莫斯科大学合作提出FedMSBA和FedMAR两种联邦学习防御方法。FedMSBA基于Rényi差分隐私，通过逐层自适应分配隐私预算和多机制融合，有效减少噪声强度，提升模型性能，同时防止梯度泄露。实验验证了该方法在多个数据集上的防御效果和适应性，兼顾隐私保护与模型准确性，推动了联邦学习在物联网系统中的安全应用。,Other,Other,"时乐宇, 高英",https://mp.weixin.qq.com/s/i4wZY7eBkXmuqQKnrBrQpg
AI研究前瞻,2025-10-29 01:33:54,10.29-1|联合2D-3D的自监督学习；统一空间重建与3D语义理解,Concerto：联合2D-3D自监督学习实现空间重建与语义理解,本文提出Concerto框架，通过联合2D图像与3D点云的自监督学习，深度挖掘跨模态空间表示，实现单模态唤起多模态信息。采用3D模态内自蒸馏和2D-3D跨模态嵌入预测机制，显著提升语义分割和实例分割性能。实验覆盖多数据集和任务，验证了方法的泛化能力和数据效率。首次探索空间表征与语言语义的线性映射，拓展多模态语义融合应用。未来将扩展更多感知通道及优化实时大规模应用。,Multimodal LLM,Other,Yann LeCun,https://mp.weixin.qq.com/s/kRVZApdsVxRiaapXWKMlzg
AI研究前瞻,2025-10-29 01:33:54,10.29-2|统一规划和执行的智能体决策范式，细粒度控制；数据智能体自我治理等级综述,基于递归代码生成的统一规划与动作智能体决策范式研究,本文提出ReCode范式，通过递归代码生成统一智能体的规划与动作，实现决策粒度的动态控制。该方法将高层规划视为细粒度动作的递归展开，提升智能体在复杂任务中的推理能力和执行效率。实验结果表明，ReCode在多种文本模拟环境中显著提升任务完成率和训练效率，同时降低计算成本，展现出良好的泛化能力和鲁棒性。未来工作将聚焦于模型适应性和更复杂环境的扩展。,Agent,Other,,https://mp.weixin.qq.com/s/uhz7ZoIrErI1yHftl1PI0Q
AI研究前瞻,2025-10-29 01:33:54,10.29-3|统一正则化流与自回归模型的像素建模框架；检索增强的开放式事实图像生成；,统一正则化流与自回归模型的像素建模框架及检索增强的开放式事实图像生成研究,本文提出FARMER框架，创新性融合正则化流与自回归模型优势，实现连续像素级的精确似然估计和高效图像生成。通过自监督维度压缩和一阶蒸馏技术，显著提升模型表达能力和推理速度。引入重采样分类器自由引导方法，进一步优化生成质量。此外，文章还探讨了检索增强的开放式事实图像生成技术，提升图像生成的真实性和细节表现。,Other,ByteDance,,https://mp.weixin.qq.com/s/GPqfhNNMoOGRNiIys2jMaA
AI研究前瞻,2025-10-29 01:33:54,10.29-4|VLA并发和可打断框架；基于流匹配的免训练连贯动作引导的扩散VLA,VITA-E与ACG：基于并发与流匹配的视觉-语言-动作多模态交互框架,本文介绍了VITA-E框架，通过双模型并行架构和特殊控制令牌机制，实现了视觉-语言-动作系统的并发处理与实时中断，提升了人机交互的自然度和灵活性。结合基于扩散变换器的动作专家，VITA-E在模拟和真实机器人实验中表现出优异的任务执行和交互能力。同时，ACG模型利用流匹配技术实现免训练的连贯动作引导，推动了VLA领域的泛化能力和跨场景适应性。,Embodied AI,Tencent,,https://mp.weixin.qq.com/s/nSENTfg-_6Jlw4WsB2zWLw
AI研究前瞻,2025-10-29 01:33:54,10.29-5|音频驱动实时人体动画生成；激活嵌入模型重排能力，伪相关反馈查询；统一全模态奖励模型；多头注意力特征交互，共享投影,基于Lookahead Anchoring的音频驱动实时人体动画长视频生成方法,本文提出Lookahead Anchoring方法，通过将关键帧设定在生成窗口之外的未来时间点，作为软性身份引导，解决了音频驱动人体动画长视频生成中的身份漂移问题。该方法无需额外关键帧生成模型，兼容多种扩散变换器架构，显著提升了身份保持、口型同步及动作流畅度。实验验证了其在多个数据集和模型上的优越性能，并展示了方法在叙事驱动视频生成中的扩展性。,Diffusion Model,Other,,https://mp.weixin.qq.com/s/a-NAFSUVS_Noce_3DEQWsQ
机器之心,2025-10-29 01:06:45,逼近5万亿美元！英伟达GTC深夜爆拉市值，Vera Rubin超级芯片首露面,英伟达发布Vera Rubin超级芯片及未来AI计算蓝图,英伟达在GTC大会上首次展示了下一代Vera Rubin超级芯片，搭载88核定制ARM架构Vera CPU和两颗Rubin GPU，配备大量HBM4显存，预计2026年量产。该平台性能显著提升，支持3.6 Exaflops FP4推理和1.2 Exaflops FP8训练能力。黄仁勋还介绍了英伟达在量子计算、AI工厂、自动驾驶等领域的战略布局，强调美国在AI基础设施和创新中的领先地位，推动AI与工业的深度融合。,Other,Other,黄仁勋,https://mp.weixin.qq.com/s/iMoJ2fuVG23PINixFRSO9w
机器之心,2025-10-29 01:06:45,OpenAI完成资本重组，奥特曼宣称28年实现完全自动化AI研究员,OpenAI完成资本重组及未来AGI研发规划,OpenAI宣布完成资本重组，成立OpenAI基金会持有营利性机构26%股份，基金会将重点投入健康与疾病治愈及人工智能韧性技术领域。OpenAI计划于2026年实现自动化AI研究实习生，2028年实现完全自动化AI研究员。微软将持有OpenAI约27%股份，双方签署新合作协议，继续推动AGI研发与应用。OpenAI强调其使命为确保AGI造福全人类，并将通过营利与非营利机构协同推进。,AGI,"OpenAI, Microsoft","Sam Altman, Jakub Pachocki",https://mp.weixin.qq.com/s/2-rwldR6lKadMlcSalQkhQ
机器之心,2025-10-29 01:06:45,推理时扰动高熵词，增强LLM性能,基于最小测试时干预提升大型语言模型推理性能的研究,本文由香港科技大学（广州）团队提出了一种名为Minimal Test-Time Intervention (MTI)的方法，通过在推理阶段对少量高熵词进行Selective CFG干预和轻量级负向提示引导，无需额外训练即可提升大型语言模型的推理准确性。实验结果表明，MTI在多个通用、代码及科学任务中均带来稳定性能提升，同时保持推理效率，验证了该方法在降低推理不确定性和增强模型稳定性方面的有效性。,LLM,Other,"杨震, 陈颖聪",https://mp.weixin.qq.com/s/UlKseo4v6Lk2fvzKNmXmRQ
