标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
"TreePO: Bridging the Gap of Policy Optimization and Efficacy and
  Inference Efficiency with Heuristic Tree-based Modeling",TreePO：通过启发式树状建模弥合策略优化效果与推理效率的差距,LLM,ByteDance,https://arxiv.org/pdf/2508.17445,https://huggingface.co/papers/2508.17445,本文提出了TreePO，一种基于树结构的自引导采样算法，用于提升大型语言模型在强化学习中的推理效率和多样性。通过将序列生成视为树形搜索，TreePO利用局部不确定性动态扩展分支，结合分段采样和早停机制，有效减少计算资源消耗，同时保持或提升探索能力。实验证明，TreePO在多个推理任务上显著提升性能，并节省了22%至43%的GPU计算时间，为强化学习后训练提供了一种高效且实用的解决方案。,48
"CMPhysBench: A Benchmark for Evaluating Large Language Models in
  Condensed Matter Physics",CMPhysBench：用于评估大语言模型在凝聚态物理中的基准测试,AI4Science,Shanghai AI Lab,https://arxiv.org/pdf/2508.18124,https://huggingface.co/papers/2508.18124,本文提出了CMPhysBench，一个专门用于评估大型语言模型在凝聚态物理领域能力的基准测试。该测试包含520多个研究生水平的计算题，涵盖磁学、超导性等核心子领域，要求模型独立给出完整解答。作者引入了基于表达式树的SEED评分方法，实现对答案的细粒度部分正确性评价。实验结果显示，即使是表现最好的模型在该测试上的准确率和得分仍较低，反映出当前模型在该复杂应用领域存在显著能力不足。该基准及代码已公开，促进后续研究发展。,36
VibeVoice Technical Report,VibeVoice 技术报告,Diffusion Model,Other,https://arxiv.org/pdf/2508.19205,https://huggingface.co/papers/2508.19205,本文介绍了VibeVoice，一种能够生成长时间多说话人语音的新模型。该模型通过一种创新的连续语音编码器，实现了比现有方法高80倍的数据压缩，同时保持音频质量。结合逐步生成潜在向量的扩散技术，VibeVoice能高效处理长达90分钟、最多4位说话人的对话，真实还原多人的交流氛围。实验结果显示，其性能和音质均优于当前主流的开源及商业语音合成系统，具有显著的实用价值和应用潜力。,36
"VoxHammer: Training-Free Precise and Coherent 3D Editing in Native 3D
  Space",VoxHammer：无需训练的精确且连贯的原生3D空间编辑方法,Diffusion Model,Other,https://arxiv.org/pdf/2508.19247,https://huggingface.co/papers/2508.19247,本文提出了VoxHammer，一种无需额外训练即可在三维潜空间中实现精确且连贯编辑的方法。该方法通过保留未编辑区域的特征信息，确保编辑后模型的局部一致性和整体质量，克服了传统基于多视图图像编辑后重建三维模型时难以保持未编辑区域一致性的难题。为评估方法效果，作者构建了包含大量标注编辑区域的三维编辑数据集Edit3D-Bench。实验结果表明，VoxHammer在保持未编辑区域一致性和整体编辑质量方面显著优于现有方法，具有推动高质量三维编辑与生成的应用潜力。,23
Spacer: Towards Engineered Scientific Inspiration,Spacer：迈向工程化的科学灵感,AI4Science,Other,https://arxiv.org/pdf/2508.17661,https://huggingface.co/papers/2508.17661,本文提出了Spacer，一种基于“刻意去语境化”方法的科学发现系统。该系统通过将科学文献信息拆解为关键词集合，挖掘关键词间未被充分探索的关联，从而生成创新且有事实依据的科学概念。Spacer包括关键词生成引擎Nuri和概念构建流程，能够从18万篇生物学论文中提取高潜力关键词，并成功重构顶尖期刊文章的核心内容。实验结果显示，Spacer在识别高影响力研究和生成科学概念方面表现优异，其输出与领先学术成果的相似度显著高于现有大型语言模型，展示了其在自动化科学创新中的潜力和价值。,22
"OmniHuman-1.5: Instilling an Active Mind in Avatars via Cognitive
  Simulation",OmniHuman-1.5：通过认知模拟赋予虚拟人主动思维,Multimodal LLM,ByteDance,https://arxiv.org/pdf/2508.19209,https://huggingface.co/papers/2508.19209,本文提出了OmniHuman-1.5，一种通过认知模拟赋予虚拟人“主动思维”的动画生成框架。该方法结合多模态大语言模型与专门设计的多模态架构，实现了对音频、图像和文本的深度语义理解，进而生成不仅物理自然且情感和语境丰富的角色动作。相比传统仅依赖音频节奏的动画生成，OmniHuman-1.5能够表现出更具表达力和语义一致性的动作，显著提升了唇形同步、视频质量和动作自然度，且具备良好的扩展性，适用于多人物及非人类角色场景。,21
MMTok: Multimodal Coverage Maximization for Efficient Inference of VLMs,MMTok：用于高效推理的多模态覆盖最大化视觉语言模型,Multimodal LLM,Other,https://arxiv.org/pdf/2508.18264,https://huggingface.co/papers/2508.18264,本文提出了一种名为MMTok的多模态方法，通过同时利用视觉和文本信息，优化视觉令牌的选择以提升视觉语言模型的推理效率。该方法将视觉令牌选择问题转化为最大覆盖问题，旨在用有限的视觉令牌覆盖文本和原始视觉信息。实验表明，结合视觉与文本信息显著优于单一模态方法，在保持模型性能的同时，实现了近两倍的推理加速，展示了多模态覆盖策略在视觉语言模型高效推理中的有效性和通用性。,18
"UltraMemV2: Memory Networks Scaling to 120B Parameters with Superior
  Long-Context Learning",UltraMemV2：具备卓越长上下文学习能力的1200亿参数规模记忆网络,LLM,ByteDance,https://arxiv.org/pdf/2508.18756,https://huggingface.co/papers/2508.18756,本文提出了UltraMemV2，一种改进的记忆层架构，有效解决了混合专家模型（MoE）在推理时高内存访问成本的问题。通过在每个Transformer层集成记忆层、简化计算流程及优化参数初始化，UltraMemV2在相同计算资源和参数规模下，实现了与8专家MoE模型相当的性能。特别是在长上下文记忆和多轮记忆任务中表现优异，且具备更高的激活效率。该方法为高效稀疏计算提供了有力替代方案，推动了大规模模型的实用化。,18
"Pixie: Fast and Generalizable Supervised Learning of 3D Physics from
  Pixels",Pixie：基于像素的快速且具泛化能力的3D物理监督学习方法,AI4Science,Other,https://arxiv.org/pdf/2508.17437,https://huggingface.co/papers/2508.17437,本文提出了PIXIE，一种通过监督学习从3D视觉信息快速预测物体物理属性的神经网络方法。PIXIE能够同时估计材料类型及其连续物理参数，实现高效且真实的物理模拟。该方法训练于大规模配对3D模型与物理标注数据集PIXIEVERSE，显著优于传统的逐场景优化方法，且推理速度快数倍。利用预训练视觉特征，PIXIE还能实现从合成数据到真实场景的零样本泛化，为构建交互式虚拟环境中的物理感知提供了有效工具。,10
Autoregressive Universal Video Segmentation Model,自回归通用视频分割模型,Other,Other,https://arxiv.org/pdf/2508.19242,https://huggingface.co/papers/2508.19242,本文提出了一种名为Autoregressive Universal Segmentation Model（AUSM）的统一视频分割模型，将视频分割任务视为序列化的掩码预测，融合了有提示和无提示两种分割方式。该模型基于状态空间方法，能够处理任意长度的视频流，且支持多帧并行训练，显著提升训练速度。实验结果表明，AUSM在多个主流视频分割基准测试中表现优异，训练速度相比现有方法提升最多达2.5倍，展示了其在视频理解领域的广泛适用性和高效性。,10
