标题,中文标题,发布日期,领域分类,研究机构,PDF链接,论文链接,arXiv ID,简明摘要
Thyme: Think Beyond Images,Thyme：超越图像的思考,15 Aug 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2508.11630v1,http://arxiv.org/abs/2508.11630v1,2508.11630v1,本文提出了Thyme，一种创新的方法使多模态大模型不仅能“思考图像”，还能自主生成并执行多样的图像处理和计算操作。通过两阶段训练策略和新颖的强化学习算法，Thyme在丰富图像操作的同时提升了逻辑推理能力。大量实验表明，该方法在高分辨率视觉感知和复杂推理任务中显著优于现有模型，展示了其在多模态理解和推理领域的重要价值。
Is ChatGPT-5 Ready for Mammogram VQA?,ChatGPT-5准备好用于乳腺X线影像视觉问答（VQA）了吗？,15 Aug 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2508.11628v1,http://arxiv.org/abs/2508.11628v1,2508.11628v1,本文系统评估了最新的GPT-5系列模型在乳腺X线图像问答任务中的表现，涵盖多项乳腺癌筛查相关指标。结果显示，GPT-5在多个公开数据集上优于早期版本，但仍落后于专业医生和专门调优的模型，尤其在敏感性和特异性方面表现不足。尽管当前性能尚未达到临床应用标准，GPT-5相较前代模型的显著提升表明，通用大型语言模型在辅助乳腺影像分析领域具有较大潜力。
LoRAtorio: An intrinsic approach to LoRA Skill Composition,LoRAtorio：一种基于内在机制的LoRA技能组合方法,15 Aug 2025,Diffusion Model,Other,http://arxiv.org/pdf/2508.11624v1,http://arxiv.org/abs/2508.11624v1,2508.11624v1,本文提出了LoRAtorio，一种无需额外训练的多LoRA适配器组合方法，解决了现有技术在同时应用多个LoRA时性能下降的问题。该方法通过分析模型在不同领域的输出差异，在潜在空间中基于空间块的相似度构建加权矩阵，实现对多个LoRA输出的有效融合。同时，结合改进的引导策略，增强了模型的稳定性和适应性。实验结果表明，LoRAtorio在文本到图像生成任务中显著提升了生成质量和多技能组合能力，具备良好的泛化性和实用价值。
Optimal CO2 storage management considering safety constraints in multi-stakeholder multi-site CCS projects: a game theoretic perspective,考虑安全约束的多利益相关方多地点CCS项目中CO2存储的最优管理：一种博弈论视角,15 Aug 2025,Agent,Other,http://arxiv.org/pdf/2508.11618v1,http://arxiv.org/abs/2508.11618v1,2508.11618v1,本文针对多利益相关方、多地点的碳捕集与封存（CCS）项目，提出了一种基于博弈论和多智能体强化学习的新方法，旨在在满足安全约束的前提下，实现各方利益的最优协调管理。通过引入代理模型和高效的替代仿真工具，研究了地质相连区域内多运营者的CO2注入策略，揭示了合作联盟结构对项目效果的影响。该方法为复杂CCS项目中的多方协作与资源共享提供了量化分析和决策支持，有助于提升碳存储的安全性和经济效益。
Controlling Multimodal LLMs via Reward-guided Decoding,通过奖励引导解码控制多模态大语言模型,15 Aug 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2508.11616v1,http://arxiv.org/abs/2508.11616v1,2508.11616v1,本文提出了一种基于奖励引导解码的新方法，用于增强多模态大语言模型（MLLMs）的视觉理解能力。通过设计两个奖励模型分别控制输出中物体的准确性和召回率，用户可以灵活调节模型在生成图像描述时的精确度与覆盖度。此外，该方法还允许用户在推理过程中动态调整计算资源与视觉对齐效果之间的平衡。实验结果显示，该方法不仅显著提升了模型的视觉定位性能，还优于现有的物体幻觉抑制技术，实现了对多模态模型推理过程的有效控制。
TinyTim: A Family of Language Models for Divergent Generation,TinyTim：一系列用于发散生成的语言模型,15 Aug 2025,LLM,Other,http://arxiv.org/pdf/2508.11607v1,http://arxiv.org/abs/2508.11607v1,2508.11607v1,本文提出了TinyTim系列语言模型，该模型通过在詹姆斯·乔伊斯的《芬尼根的守灵夜》文本上微调，展现出与传统模型不同的生成特性。实验结果显示，TinyTim V1在词汇多样性方面显著提升，但语义连贯性较低。作者结合创造力和复杂问题解决理论，认为这类模型能够作为多样化的知识来源，辅助更大规模的创意系统，实现自动化的创新与发现，具有潜在的应用价值。
CryptoScope: Utilizing Large Language Models for Automated Cryptographic Logic Vulnerability Detection,CryptoScope：利用大语言模型进行自动化密码逻辑漏洞检测,15 Aug 2025,LLM,Other,http://arxiv.org/pdf/2508.11599v1,http://arxiv.org/abs/2508.11599v1,2508.11599v1,本文提出了CryptoScope，一种基于大型语言模型的自动化加密逻辑漏洞检测框架。通过结合链式思维提示和知识库辅助生成技术，CryptoScope能够有效识别加密算法实现中的细微缺陷。实验证明，该方法在包含真实漏洞和挑战题目的多语言测试集上显著优于现有模型，提升检测准确率11%至29%。此外，CryptoScope还发现了多个开源加密项目中未被披露的安全漏洞，展示了其在提升加密软件安全性方面的重要价值。
Representing Speech Through Autoregressive Prediction of Cochlear Tokens,通过自回归预测耳蜗标记表示语音,15 Aug 2025,Other,Other,http://arxiv.org/pdf/2508.11598v1,http://arxiv.org/abs/2508.11598v1,2508.11598v1,本文提出了AuriStream，一种受人类听觉系统启发的两阶段语音编码模型。首先将原始音频转换为基于人工耳蜗的时频表示，并提取离散的“耳蜗符号”；随后通过自回归序列模型对这些符号进行建模。AuriStream能够有效捕捉语音中的音素和词汇信息，在多种语音任务中表现出竞争力，并能生成可视化的音频续写，增强对模型预测的理解。该方法推动了更接近人类听觉机制的语音表示学习，有助于提升语音处理技术的性能和解释性。
DashCam Video: A complementary low-cost data stream for on-demand forest-infrastructure system monitoring,DashCam视频：一种用于按需森林基础设施系统监测的低成本补充数据流,15 Aug 2025,Other,Other,http://arxiv.org/pdf/2508.11591v1,http://arxiv.org/abs/2508.11591v1,2508.11591v1,本文提出了一种基于普通车载行车记录仪视频的低成本实时监测框架，用于道路沿线植被和基础设施的结构评估与定位。通过结合单目深度估计、误差修正和GPS三角定位，方法实现了对目标空间位置和高度的准确测量，尤其在低速行驶和车内摄像条件下表现最佳。该框架为传统遥感技术提供了有效补充，具备实时性强、成本低、易推广等优势，适用于城市规划和公共设施管理中的动态监测与风险评估。
Investigating Sensors and Methods in Grasp State Classification in Agricultural Manipulation,农业操作中抓取状态分类的传感器与方法研究,15 Aug 2025,Embodied AI,Other,http://arxiv.org/pdf/2508.11588v1,http://arxiv.org/abs/2508.11588v1,2508.11588v1,本文针对农业环境中果实采摘时的抓取状态识别问题，评估了多种传感器（惯性测量单元、红外反射、张力、触觉传感器及RGB摄像头）在柔性抓手上的应用效果。通过比较随机森林和长短时记忆网络两种分类模型，研究发现随机森林在实际番茄植株测试中实现了100%的抓取状态识别准确率。进一步确定了惯性测量单元与张力传感器的最小传感器组合，能够有效分类抓取状态。该方法为实时监测和调整采摘动作提供了可靠依据，有助于提升农业机械采摘的效率和稳定性。
