公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
机器学习POD,2025-08-18 23:38:40,字节Seed：Pass@k作为reward可以有效平衡探索与利用,基于Pass@k的强化学习奖励机制以平衡大规模推理模型的探索与利用,本文介绍了一种将Pass@k指标直接用作强化学习奖励信号的新方法，以解决传统Pass@1训练中模型过于保守、陷入局部最优的问题。该方法通过鼓励模型在多次尝试中成功解决问题，促进了更广泛的探索，显著提升了模型性能。实验结果表明，Pass@k训练不仅带来了持续的性能提升，还超越了多款强大大模型，展示了其在代码生成等推理任务中的有效性。,LLM,ByteDance,,https://mp.weixin.qq.com/s/jQOLmaCaYrQhw6QPiW-5qg
智药邦,2025-08-18 23:31:19,开发由虚拟细胞模型驱动的药物｜Tahoe完成3000万美元融资,Tahoe Therapeutics完成3000万美元融资推动虚拟细胞模型驱动的精准药物开发,Tahoe Therapeutics宣布完成3000万美元融资，旨在构建大规模扰动单细胞数据集和药物-患者相互作用图谱，支持基于虚拟细胞模型的新药发现。该公司计划生成十亿个单细胞数据点，推动精准药物研发并降低临床试验失败率。融资由Amplify Partners领投，多家知名投资机构参与。Tahoe基于加州大学旧金山分校的科学突破，结合AI和单细胞基因组学技术，推动精准医学发展。,AI4Science,Other,"Nima Alidoust, Sunil Dhaliwal, Johnny Yu, Hani Goodarzi, Kevan Shokat",https://mp.weixin.qq.com/s/H5XaS-IUmhOMPC37_V1K-A
机器学习算法与自然语言处理,2025-08-18 23:29:06,NextStep-1：一次在图像生成上自回归范式的探索,NextStep-1：基于连续视觉空间的自回归图像生成模型探索,本文介绍了阶跃星辰团队提出的NextStep-1模型，该模型通过在连续视觉空间中以自回归方式生成图像Patch，避免了传统离散化带来的信息损失。采用轻量级流匹配头配合14B参数Transformer，实现端到端训练，架构简洁高效。实验发现Transformer为核心生成模块，通道归一化及噪声正则化提升稳定性和图像质量。NextStep-1支持高保真图像生成及多样化编辑，展示了自回归视觉生成的新方向。,Other,Other,,https://mp.weixin.qq.com/s/8a6qneuA7ykeTOkNhdJAEg
具身智能之心,2025-08-19 09:51:57,从方法范式和应用场景上看强化与VLA/Flow Matching/机器人控制算法,强化学习与VLA/Flow Matching在机器人控制中的方法范式与应用分析,本文从方法范式和应用场景两个维度，系统梳理了传统强化学习（RL）与新兴的Diffusion Policy、Flow Matching及VLA模型在机器人控制领域的进展。重点讨论了传统RL依赖reward函数的局限性及VLA通过任务分布描述复杂任务的优势，结合Sim2Real技术和多模态输入，展望了未来机器人控制算法的发展方向。,Embodied AI,Other,,https://mp.weixin.qq.com/s/sn8A8lxIvZFfapSwjU5GxQ
机器之心,2025-08-19 07:18:15,刚刚，阿里图像编辑大杀器Qwen-Image-Edit上线，横扫像素与语义编辑，网友：再见PS,阿里发布Qwen-Image-Edit图像编辑工具，支持像素与语义编辑,阿里巴巴推出了全新的图像编辑工具Qwen-Image-Edit，具备强大的像素级和语义级编辑能力，提升图像处理的效率和精度。该工具在用户中引起广泛关注，被认为是传统图像编辑软件的重要补充和潜在替代方案，展示了阿里在图像编辑领域的技术实力。,Multimodal LLM,Alibaba,,https://mp.weixin.qq.com/s/8Brdhnu68EPC8jElJwRleg
智药邦,2025-08-18 23:31:19,JCIM｜哈尔滨工业大学李杰等：用MPLBind预测结合位点突变对蛋白质-配体结合亲和力的影响,基于蛋白质大语言模型的MPLBind方法预测结合位点突变对蛋白质-配体结合亲和力的影响,哈尔滨工业大学李杰团队提出MPLBind方法，利用蛋白质大语言模型ProtBert提取蛋白质序列特征，结合配体多样性及突变引起的理化结构变化，提升了蛋白质-配体结合亲和力及突变影响的预测性能。该方法在PSnpBind数据集上表现优于现有基准模型，有助于精准判断突变患者的药物反应和治疗方案制定。,AI4Science,Other,,https://mp.weixin.qq.com/s/3Au3USAq192xqYsyRyW9nA
机器学习算法与自然语言处理,2025-08-18 23:29:06,从GPT-2到gpt-oss，深度详解OpenAI开放模型的进化之路,从GPT-2到gpt-oss：OpenAI开放模型架构演进分析,本文深入分析了OpenAI自2019年发布GPT-2以来，首批开放权重模型gpt-oss-20b和gpt-oss-120b的架构改进与优化。文章重点比较了gpt-oss与GPT-2及Qwen3的模型设计差异，探讨了MXFP4优化技术、注意力机制调整及模型运行环境需求，揭示了Transformer架构在大语言模型中的持续主导地位及其细节演进。,LLM,OpenAI,Sebastian Raschka,https://mp.weixin.qq.com/s/vBeQzhXjmkkVvUjIb7uiRw
机智流,2025-08-18 23:18:39,观点｜英伟达：小语言模型才是 AI 智能体的未来,小型语言模型在智能体系统中的应用与优势分析,本文基于NVIDIA Research与佐治亚理工学院联合研究，探讨小型语言模型（SLMs）在AI智能体中的潜力。研究指出，SLMs在性能、效率和经济性方面优于大型语言模型（LLMs），适合在边缘设备运行并支持模块化智能体架构。SLMs通过低延迟、低能耗和高灵活性，能够胜任常识推理、工具调用和代码生成等任务，且与LLMs协同工作可提升系统响应速度和可扩展性，推动智能体技术的可持续发展。,Agent,Other,"Peter Belcak, Greg Heinrich",https://mp.weixin.qq.com/s/S7jmDx17T8BCpQJZJEEW1w
机器之心,2025-08-19 10:40:00,图生视频新玩法刷爆外网：图上画两笔就能动起来，终于告别文本提示,基于绘图的AI视频生成技术及其应用进展,Higgsfield AI推出的Draw-to-Video和Product-to-Video功能，实现了通过在静态图像上绘制简单图形和文字指令，快速生成电影级视频画面，极大降低了视频制作门槛。该公司持续发布多项创新功能，包括高分辨率图像和视频升级、多参考图输入、动作风格迁移及无需剪辑的电影场景生成，广受用户欢迎。Meta曾与其探讨合作，但谈判已终止。该技术支持多模型融合，提升视频创作效率和质量，推动AI视频生成的实用化发展。,Other,"Meta, ByteDance",,https://mp.weixin.qq.com/s/Gu4x6sevYYFmwpvvUm3Y9g
包包算法笔记,2025-08-19 10:19:56,AI 修图神器！Qwen-Image-Edit 发布，20B登顶图像编辑SOTA,Qwen-Image-Edit发布：20B参数模型实现图像编辑最新性能,Qwen-Image-Edit是一款基于20B参数的大型模型，专注于图像编辑任务，近期发布后在图像编辑领域达到了最新的性能水平。该模型展示了在AI修图方面的强大能力，推动了图像编辑技术的发展。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/y3fnkhXKsGVUez__lbW0Fg
