标题,中文标题,发布日期,领域分类,研究机构,PDF链接,论文链接,arXiv ID,简明摘要
CodePlot-CoT: Mathematical Visual Reasoning by Thinking with Code-Driven Images,CodePlot-CoT：通过代码驱动图像进行数学视觉推理,13 Oct 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2510.11718v1,http://arxiv.org/abs/2510.11718v1,2510.11718v1,本文提出了CodePlot-CoT，一种结合代码生成与图像渲染的数学视觉推理方法，解决了现有语言模型在处理需辅助绘图的数学问题时的局限。作者构建了首个大规模双语数学视觉推理数据集Math-VR，并开发了高精度的图像转代码转换器用于训练。实验表明，CodePlot-CoT在新数据集上较基础模型提升了21%的表现，验证了代码驱动的思维链方法在多模态数学推理中的有效性。该工作为数学视觉推理领域提供了重要资源和新方向，相关数据和模型已公开。
Point Prompting: Counterfactual Tracking with Video Diffusion Models,Point Prompting：基于视频扩散模型的反事实跟踪,13 Oct 2025,Diffusion Model,Other,http://arxiv.org/pdf/2510.11715v1,http://arxiv.org/abs/2510.11715v1,2510.11715v1,本文提出了一种利用预训练视频扩散模型进行零样本点追踪的新方法。通过在查询点添加显著颜色标记，并从中间噪声水平重新生成视频，方法能够在视频帧间传播该标记，从而追踪点的运动轨迹。为保持标记的可见性，采用初始未编辑帧作为负面提示。实验表明，该方法在多个模型上表现优于现有零样本追踪技术，且在遮挡情况下依然稳定，性能接近专门设计的自监督模型，展示了视频生成模型在运动分析任务中的潜力。
Are Large Reasoning Models Interruptible?,大型推理模型是否可中断？,13 Oct 2025,LLM,Other,http://arxiv.org/pdf/2510.11713v1,http://arxiv.org/abs/2510.11713v1,2510.11713v1,本文挑战了大型推理模型传统上假设环境静止不变的评估方式，研究了其在动态场景下的表现。通过模拟中断和上下文变化两种现实情况，发现即使是表现优异的模型，在推理过程中被打断或面对信息更新时，准确率也会显著下降，最多减少60%。研究还揭示了模型在动态环境中的多种失败模式，如推理混淆、紧张放弃和自我怀疑，提示现有模型的鲁棒性被静态测试严重高估。该工作为提升推理模型在实际应用中的适应性和稳定性提供了重要参考。
DiT360: High-Fidelity Panoramic Image Generation via Hybrid Training,DiT360：通过混合训练实现高保真全景图像生成,13 Oct 2025,Diffusion Model,Other,http://arxiv.org/pdf/2510.11712v1,http://arxiv.org/abs/2510.11712v1,2510.11712v1,本文提出了DiT360，一种结合透视图像和全景图像混合训练的新框架，用于高质量全景图像生成。针对现有方法因缺乏大规模真实全景数据导致生成图像几何和真实感不足的问题，DiT360通过跨域知识融合和多层次监督策略提升了生成效果。具体包括图像级的透视引导与全景细化，以及令牌级的边界连续性和旋转鲁棒性优化。大量实验表明，该方法在文本生成全景、图像修复和扩展任务中显著提升了边界一致性和图像真实度，验证了其优越性和实用价值。
Demystifying Reinforcement Learning in Agentic Reasoning,揭开Agentic推理中强化学习的迷雾,13 Oct 2025,Agent,Other,http://arxiv.org/pdf/2510.11701v1,http://arxiv.org/abs/2510.11701v1,2510.11701v1,本文系统探讨了强化学习在提升大语言模型代理推理能力中的关键设计要素，重点从数据质量、算法策略和推理方式三方面展开。研究发现，使用真实的端到端工具使用数据替代合成轨迹能显著提升训练效果；采用有利于探索的算法技巧可提高训练效率；且减少工具调用的深思熟虑策略能提升推理准确性和效率。基于这些实践，作者构建了高质量数据集，并在多个复杂基准测试中验证了方法有效性，实现了小规模模型超越大型模型的表现，推动了代理强化学习的实用发展。
QeRL: Beyond Efficiency -- Quantization-enhanced Reinforcement Learning for LLMs,QeRL：超越效率——面向大语言模型的量化增强强化学习框架,13 Oct 2025,LLM,Other,http://arxiv.org/pdf/2510.11696v1,http://arxiv.org/abs/2510.11696v1,2510.11696v1,本文提出了QeRL，一种结合量化技术与低秩适应的强化学习框架，旨在提升大型语言模型的训练效率和效果。QeRL显著降低了训练过程中的内存需求，加快了策略执行速度，同时通过引入自适应量化噪声机制，增强了模型的探索能力，促进了更优策略的发现。实验表明，QeRL不仅实现了单卡训练超大模型，还在数学推理任务中表现优异，优于传统方法，展示了其在强化学习训练中的高效性和实用价值。
When Agents Trade: Live Multi-Market Trading Benchmark for LLM Agents,[翻译]When Agents Trade: Live Multi-Market Trading Benchmark for LLM Agents,13 Oct 2025,Other,Other,http://arxiv.org/pdf/2510.11695v1,http://arxiv.org/abs/2510.11695v1,2510.11695v1,本文提出了Agent Market Arena（AMA），一个用于实时、多市场评测基于大语言模型（LLM）的交易代理的首个终身基准平台。AMA结合了经过验证的交易数据和专家审核的新闻，支持多种代理架构的公平持续比较。通过在加密货币和股票市场的实盘测试，研究发现不同代理框架在风险偏好和决策风格上表现出显著差异，而底层模型影响较小。该平台为评估LLM代理的金融推理与交易能力提供了坚实、可复现且动态更新的基础。
Operand Quant: A Single-Agent Architecture for Autonomous Machine Learning Engineering,Operand Quant：一种用于自主机器学习工程的单智能体架构,13 Oct 2025,Agent,Other,http://arxiv.org/pdf/2510.11694v1,http://arxiv.org/abs/2510.11694v1,2510.11694v1,本文提出了Operand Quant，一种基于集成开发环境的单智能体架构，用于实现自主的机器学习工程。该系统将机器学习的各个阶段——包括探索、建模、实验和部署——整合在一个具备上下文感知能力的智能体中，避免了传统多智能体协同框架的复杂性。在2025年MLE基准测试中，Operand Quant以0.3956的整体表现刷新了现有最高水平，显示出其在相同条件下优于多智能体系统的能力。该研究表明，简洁高效的单智能体设计能够有效提升机器学习工程的自动化和性能。
Scaling Language-Centric Omnimodal Representation Learning,语言中心的全模态表征学习的扩展,13 Oct 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2510.11693v1,http://arxiv.org/abs/2510.11693v1,2510.11693v1,本文探讨了多模态大语言模型（MLLM）在对比学习微调中表现优异的原因，发现其关键优势在于生成式预训练阶段隐式实现了跨模态对齐。基于此，作者提出了一种语言中心的全模态嵌入框架LCO-Emb，有效提升了多模态表示能力并在多个基准测试中取得领先成绩。研究还揭示了生成能力与表示能力之间的正相关规律（GRSL），并通过理论分析与实验证明，持续的生成式预训练能进一步增强模型的嵌入性能，为提升多模态表示提供了新的思路和方法。
Diffusion Transformers with Representation Autoencoders,带有表示自编码器的扩散变换器,13 Oct 2025,Diffusion Model,Other,http://arxiv.org/pdf/2510.11690v1,http://arxiv.org/abs/2510.11690v1,2510.11690v1,无法生成摘要。
