标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
LongCodeZip: Compress Long Context for Code Language Models,LongCodeZip：用于代码语言模型的长上下文压缩框架,LLM,Other,https://arxiv.org/pdf/2510.00446,https://huggingface.co/papers/2510.00446,本文提出了LongCodeZip，一种针对代码语言模型的双阶段压缩框架，旨在有效缩减长代码上下文的规模。该方法首先在函数级别筛选相关代码块，再在细粒度层面进一步压缩，确保在有限的输入长度内保留关键信息。实验结果表明，LongCodeZip在代码补全、摘要和问答等任务中，能够实现最高5.6倍的压缩比且不降低性能。该框架显著提升了代码模型处理大规模代码时的效率和实用性，对推动代码智能应用具有重要意义。,63
Self-Forcing++: Towards Minute-Scale High-Quality Video Generation,Self-Forcing++：迈向分钟级高质量视频生成,Diffusion Model,ByteDance,https://arxiv.org/pdf/2510.02283,https://huggingface.co/papers/2510.02283,本文提出了一种名为Self-Forcing++的方法，旨在提升长视频生成的质量与时长。该方法通过利用模型自身生成的长视频片段对学生模型进行指导，无需额外监督或重新训练，显著缓解了随着视频长度增加而产生的质量下降和错误累积问题。实验表明，该方法可将视频长度扩展至教师模型能力的20倍以上，实现最长超过4分钟的高质量视频生成，并在多个基准测试中优于现有方法，展现出较强的稳定性和一致性。,51
ExGRPO: Learning to Reason from Experience,ExGRPO：基于经验的推理学习,LLM,Shanghai AI Lab,https://arxiv.org/pdf/2510.02245,https://huggingface.co/papers/2510.02245,本文提出了ExGRPO，一种通过筛选和优先利用有价值推理经验来提升大型语言模型推理能力的强化学习框架。研究首次发现推理经验的正确性和不确定性是衡量其价值的有效指标。ExGRPO通过合理管理经验并结合探索与利用策略，显著提升了多种规模模型在数学和通用推理任务上的表现，同时增强了训练的稳定性。该方法为高效且可扩展的基于奖励的强化学习提供了新的思路。,34
"StealthAttack: Robust 3D Gaussian Splatting Poisoning via Density-Guided
  Illusions",StealthAttack：基于密度引导幻象的鲁棒3D高斯点云投毒攻击,Other,Other,https://arxiv.org/pdf/2510.02314,https://huggingface.co/papers/2510.02314,本文提出了一种针对3D高斯点云表示的新型攻击方法，通过在低密度区域有策略地注入高斯点，生成仅在特定视角下可见的虚假物体，从而实现对三维场景的图像级中毒攻击。该方法还引入自适应噪声以破坏多视角一致性，提升攻击效果。作者设计了基于核密度估计的评估协议，系统衡量攻击难度。大量实验表明，该方法在隐蔽性和攻击成功率上均优于现有技术，为3D场景表示的安全性研究提供了新的思路和基准。,33
"StockBench: Can LLM Agents Trade Stocks Profitably In Real-world
  Markets?",StockBench：LLM智能体能否在真实市场中盈利交易股票？,Agent,THU,https://arxiv.org/pdf/2510.02209,https://huggingface.co/papers/2510.02209,本文提出了StockBench，一个面向大语言模型（LLM）代理的真实股票交易评测基准，旨在填补现有金融评测多聚焦静态知识、缺乏动态交易环境的空白。StockBench通过多月的市场数据和新闻，要求模型连续做出买卖持有决策，并以收益、风险等指标评价表现。实验结果显示，大多数LLM代理难以超越简单的买入持有策略，但部分模型展现出更优的收益和风险管理潜力。该工作揭示了LLM在金融交易中面临的挑战与机遇，推动了智能金融代理的研究发展。,23
Interactive Training: Feedback-Driven Neural Network Optimization,交互式训练：基于反馈的神经网络优化,Agent,Other,https://arxiv.org/pdf/2510.02297,https://huggingface.co/papers/2510.02297,本文提出了Interactive Training框架，打破传统神经网络训练中固定参数和策略的限制，实现了训练过程中的实时反馈和动态调整。通过一个控制服务器，用户或自动化智能体可在训练过程中灵活修改优化器参数、训练数据和模型状态，从而提升训练的稳定性和适应性。多项案例验证了该方法能有效减少对初始参数的依赖，改善训练表现。该框架为未来智能化、自动化的神经网络训练提供了新的思路。,23
"SINQ: Sinkhorn-Normalized Quantization for Calibration-Free
  Low-Precision LLM Weights",SINQ：用于无校准低精度大语言模型权重的Sinkhorn归一化量化,LLM,Other,https://arxiv.org/pdf/2509.22944,https://huggingface.co/papers/2509.22944,本文提出了SINQ，一种用于大规模语言模型权重的后训练量化方法。该方法通过引入第二轴缩放因子和基于Sinkhorn-Knopp算法的矩阵规范化技术，有效减少了量化过程中的不平衡问题，显著提升了低比特宽度（≤4位）下模型的性能表现。SINQ无需层间交互，易于应用于不同模型架构的线性层。实验证明，SINQ在多个大型语言模型上显著降低了困惑度，相较于传统无校准均匀量化方法效果更优，且可与校准及非均匀量化结合进一步提升性能。该方法为高效部署低精度大模型提供了简洁且有效的解决方案。,21
"VOGUE: Guiding Exploration with Visual Uncertainty Improves Multimodal
  Reasoning",VOGUE：利用视觉不确定性引导探索以提升多模态推理能力,Multimodal LLM,Tencent,https://arxiv.org/pdf/2510.01444,https://huggingface.co/papers/2510.01444,本文提出了VOGUE方法，通过将探索重点从文本输出转向视觉输入，利用视觉信息中的不确定性指导多模态大语言模型的学习。该方法通过比较原始与扰动图像对模型策略的影响，量化视觉不确定性，并将其作为奖励信号促进更有效的探索。实验证明，VOGUE在多个视觉数学和通用推理任务中显著提升了模型性能，缓解了强化学习中常见的探索衰退问题，表明基于视觉不确定性的探索策略是提升多模态推理能力的有效途径。,18
The Rogue Scalpel: Activation Steering Compromises LLM Safety,流氓手术刀：激活引导破坏大语言模型安全性,LLM,Other,https://arxiv.org/pdf/2509.22067,https://huggingface.co/papers/2509.22067,本论文研究了激活引导（activation steering）技术对大型语言模型安全性的影响。该技术通过在推理过程中向模型内部状态添加特定向量，旨在精确控制模型行为，被视为比微调更可解释且更安全的手段。作者通过大量实验发现，激活引导反而削弱了模型的安全防护，使其更容易响应有害请求。即使是随机方向的引导，也能显著提升模型的有害服从率，且结合多个引导向量可形成普适攻击。研究结果挑战了通过可解释性实现安全控制的假设，指出对模型内部的精细调控并不保证行为的安全可靠。,18
"CLUE: Non-parametric Verification from Experience via Hidden-State
  Clustering",CLUE：通过隐藏状态聚类基于经验的非参数验证方法,LLM,Tencent,https://arxiv.org/pdf/2510.01591,https://huggingface.co/papers/2510.01591,本论文提出了一种名为CLUE的简洁非参数验证方法，用于评估大型语言模型生成答案的正确性。不同于传统依赖文本表面信息或置信度的做法，CLUE直接利用模型内部隐藏状态的变化，通过聚类历史经验中的成功与失败模式来判断答案质量。该方法无需训练参数，且在多个数学和问答任务上显著提升了答案筛选的准确率，展示了隐藏状态作为判别依据的潜力和优势，为模型输出的可靠性验证提供了新的思路。,16
