标题,中文标题,发布日期,领域分类,研究机构,PDF链接,论文链接,arXiv ID,简明摘要
Are Video Models Ready as Zero-Shot Reasoners? An Empirical Study with the MME-CoF Benchmark,视频模型准备好作为零样本推理器了吗？基于MME-CoF基准的实证研究,30 Oct 2025,Other,Other,http://arxiv.org/pdf/2510.26802v1,http://arxiv.org/abs/2510.26802v1,2510.26802v1,本文针对当前视频生成模型在零样本视觉推理任务中的表现进行了系统评估，重点分析了流行模型Veo-3在空间、物理、时间等12个维度的推理能力。通过构建MME-CoF基准数据集，研究揭示了这些模型在短期空间连贯性和局部动态方面表现较好，但在长时因果推理和抽象逻辑等复杂任务上仍存在显著不足。结果表明，现有视频模型尚不能作为独立的零样本推理工具，但可作为辅助视觉引擎，与专门的推理模型协同使用，展现出应用潜力。
OmniX: From Unified Panoramic Generation and Perception to Graphics-Ready 3D Scenes,OmniX：从统一的全景生成与感知到图形渲染准备的三维场景,30 Oct 2025,Other,Other,http://arxiv.org/pdf/2510.26800v1,http://arxiv.org/abs/2510.26800v1,2510.26800v1,本文提出了OmniX，一种统一的全景图生成与感知框架，能够基于2D生成模型高效构建适用于物理渲染和光照模拟的高质量3D场景。与传统方法侧重外观生成不同，OmniX同时感知几何形状、纹理及材质属性，实现全景视觉任务的统一处理。作者还构建了包含多样化室内外场景的大规模合成全景数据集。实验结果表明，OmniX在全景视觉感知和图形级3D场景生成方面表现优异，为沉浸式虚拟世界的真实感构建提供了新思路。
"The Quest for Generalizable Motion Generation: Data, Model, and Evaluation",通用运动生成的探索：数据、模型与评估,30 Oct 2025,Diffusion Model,Other,http://arxiv.org/pdf/2510.26794v1,http://arxiv.org/abs/2510.26794v1,2510.26794v1,本文针对3D人体动作生成中的泛化能力瓶颈，提出了一套系统性框架，通过数据、模型和评估三方面借鉴视频生成领域的成功经验。作者构建了包含22.8万高质量动作样本的大规模数据集，融合了动作捕捉数据、网络视频语义标注及合成样本；设计了一种结合多模态信息的新型生成模型及其轻量化版本；并开发了细粒度评测基准以全面衡量生成质量和泛化能力。实验结果表明，该方法在自动和人工评测中均优于现有技术，推动了动作生成的泛化研究发展。
"Learning Pseudorandom Numbers with Transformers: Permuted Congruential Generators, Curricula, and Interpretability",使用Transformer学习伪随机数：置换同余生成器、课程学习与可解释性,30 Oct 2025,LLM,Other,http://arxiv.org/pdf/2510.26792v1,http://arxiv.org/abs/2510.26792v1,2510.26792v1,本文研究了Transformer模型在学习由复杂伪随机数生成器（PCGs）产生的序列中的能力。尽管PCGs通过多种位操作增加了预测难度，实验表明Transformer能够准确预测未见过的序列，甚至在输出被截断为单个位时依然有效。研究发现，模型对不同生成器的结构具有联合学习能力，且预测所需序列长度与生成器参数规模呈平方根关系。为应对大规模参数，采用了分阶段训练策略。此外，模型内部自动形成了具有旋转不变性的输入聚类，揭示了表示学习的迁移机制。这些发现拓展了Transformer在复杂序列建模中的应用潜力。
Gistify! Codebase-Level Understanding via Runtime Execution,Gistify！通过运行时执行实现代码库级理解,30 Oct 2025,Agent,Other,http://arxiv.org/pdf/2510.26790v1,http://arxiv.org/abs/2510.26790v1,2510.26790v1,本文提出了Gistify任务，旨在评估代码生成模型对大型代码库的理解能力。该任务要求模型从完整代码库中提取并生成一个最小且自包含的文件，能够复现指定入口点的功能输出。成功完成该任务需要模型具备对代码结构和执行流程的深刻理解，同时能够生成较大规模的代码修改。实验结果表明，当前最先进的模型在处理长执行路径的Gistify任务时表现仍不理想，揭示了代码库级别理解与生成的挑战与发展空间。
Defeating the Training-Inference Mismatch via FP16,通过FP16克服训练-推理不匹配问题,30 Oct 2025,LLM,Other,http://arxiv.org/pdf/2510.26788v1,http://arxiv.org/abs/2510.26788v1,2510.26788v1,本文针对大语言模型在强化学习微调过程中训练与推理策略数值不匹配导致的不稳定问题，发现其根源在于常用的BF16浮点精度引入的舍入误差。作者提出简单地改用FP16精度即可有效消除该不匹配，无需修改模型结构或算法，仅需少量代码调整。实验结果表明，FP16不仅提升了训练稳定性和收敛速度，还增强了多种任务和算法的性能表现。该研究为强化学习微调中的数值精度选择提供了新的视角和实用方案。
Remote Labor Index: Measuring AI Automation of Remote Work,远程劳动指数：衡量远程工作的AI自动化程度,30 Oct 2025,Agent,Other,http://arxiv.org/pdf/2510.26787v1,http://arxiv.org/abs/2510.26787v1,2510.26787v1,本文提出了“远程劳动指数”（Remote Labor Index，RLI），用于衡量人工智能在实际远程工作中的自动化能力。该指数基于多个行业的真实经济项目，评估AI在完成复杂任务中的整体表现。实验结果显示，目前AI在RLI上的自动化率仅为2.5%，表明AI在实际工作自动化方面仍处于初级阶段。该研究为理解和追踪AI对劳动市场影响提供了实证基础，有助于相关方更好地应对AI带来的工作变革。
HEIR: Learning Graph-Based Motion Hierarchies,HEIR：基于图的运动层级学习,30 Oct 2025,Other,Other,http://arxiv.org/pdf/2510.26786v1,http://arxiv.org/abs/2510.26786v1,2510.26786v1,本文提出了一种基于图结构的运动层次学习方法，能够从数据中自动发现和表示复杂运动中的层级关系。该方法通过图神经网络，将全局运动分解为继承的父级模式和局部残差，实现运动的层次化建模。实验涵盖一维平移、二维旋转及三维动态场景变形，结果表明该方法不仅准确重建了运动层次结构，还提升了三维变形的真实性和可解释性。该研究为多领域的运动分析提供了一种灵活且通用的数据驱动建模框架。
LLMs Process Lists With General Filter Heads,LLMs 使用通用过滤头处理列表,30 Oct 2025,LLM,Other,http://arxiv.org/pdf/2510.26784v1,http://arxiv.org/abs/2510.26784v1,2510.26784v1,本文研究了大型语言模型（LLMs）在处理列表任务时的内部机制，发现模型通过少数特定的注意力头实现了一种类似编程中“过滤”操作的紧凑表示。这种表示能够跨不同数据格式和任务通用且可迁移。此外，模型还可能采用另一种策略，即提前判断列表项是否满足条件，并将结果直接存储在项的表示中。研究表明，LLMs能够发展出类似传统函数式编程的抽象计算操作，具备良好的泛化和解释性。
Clone Deterministic 3D Worlds with Geometrically-Regularized World Models,利用几何正则化世界模型克隆确定性三维世界,30 Oct 2025,Agent,Other,http://arxiv.org/pdf/2510.26782v1,http://arxiv.org/abs/2510.26782v1,2510.26782v1,本文提出了一种名为几何正则化世界模型（GRWM）的方法，通过约束连续感知点在潜在空间中的距离，提升了环境表示的质量和结构一致性。该方法无需大幅改动模型架构，适用于多种潜在生成模型，并能有效扩展到长时间轨迹预测。实验表明，GRWM在确定性三维环境中显著提高了预测的准确性和稳定性，表明改进表示学习是提升世界模型长期预测能力的关键途径。该研究为构建更可靠的智能体内部环境模拟提供了重要思路。
