公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
量子位,2025-05-23 08:24:18,雷军发布小米自研3nm芯片系列新品：首搭手机平板和手表，基带模块也亮相了,小米发布基于第二代3nm工艺的自研玄戒O1芯片及相关产品,小米发布了采用第二代3nm制程工艺的自研SoC芯片玄戒O1，性能在CPU和GPU方面均超越苹果A18 Pro，能效表现优异。玄戒O1搭载于小米15S Pro手机及小米平板7 Ultra，支持高性能影像处理和UWB超宽带技术。此外，小米还推出了自研4G基带玄戒T1，展现了全栈芯片设计能力。新品涵盖手机、平板和手表，体现小米在芯片自主研发上的重要进展。,Other,Other,雷军,https://mp.weixin.qq.com/s/xu0cEt7-XO2lrixl4w7Z8g
包包算法笔记,2025-05-23 06:55:26,最强编码和推理模型 Opus 4和Sonnet 4发布！Claude 4系列全面超越O3,Anthropic发布Claude Opus 4与Sonnet 4编码与推理模型升级,Anthropic于2025年5月23日发布了新一代Claude模型：Claude Opus 4和Claude Sonnet 4。Opus 4在编码和复杂长期任务中表现卓越，显著提升了人工智能代理能力；Sonnet 4在编码和推理方面对3.7版本进行了重大升级，提升了指令遵循和多任务处理能力。两款模型支持扩展思考与工具使用，集成多种开发环境，并通过Anthropic API提供丰富功能，广泛应用于Amazon Bedrock和Google Cloud Vertex AI，推动AI编码和推理技术进步。,LLM,Other,,https://mp.weixin.qq.com/s/AIL8ovrTA_N4gE_e14R8vw
机智流,2025-05-23 05:16:17,"🔥 Cursor 已支持 Claude 4, Vibe Coding 启动🚀Vscode copilot和Windsurf卷不过",Cursor支持Claude 4及Vibe Coding启动，评析Vscode Copilot与Windsurf表现,本文介绍了代码辅助工具Cursor现已支持最新大语言模型Claude 4，并启动了Vibe Coding项目。同时，文章简要提及了Vscode Copilot和Windsurf在当前市场中的竞争表现。整体内容聚焦于大语言模型在编程辅助领域的应用与发展。,LLM,Other,,https://mp.weixin.qq.com/s/j_ne1yM1zLYHFcHXU0jkTQ
新智元,2025-05-23 02:52:13,AI编程新王Claude 4，深夜震撼登基！连续编码7小时，开发者惊掉下巴,Anthropic发布Claude 4系列编程与推理大模型及其应用进展,Anthropic推出了新一代编程与推理大模型Claude 4系列，包括Claude Opus 4和Sonnet 4，显著提升了连续长时间编码和复杂推理能力。Opus 4在多项编码基准测试中领先业界，支持长达7小时的稳定运行，具备强大的工具使用和记忆能力。Sonnet 4则在性能与实用性之间取得平衡。两款模型已集成至主流开发工具并通过API向开发者开放，推动AI智能体技术进步，标志着2025年推理模型竞争进入新阶段。,Agent,Other,Dario Amodei,https://mp.weixin.qq.com/s/wipv2gsnakKxbcjnWuuBxA
机智流,2025-05-23 01:03:44,都别睡了，Claude4发布，又成地表编程霸主了！Sonnet 还可供免费用户使用,Anthropic发布Claude 4系列编码模型及其性能与定价策略,Anthropic于2025年发布了Claude 4系列模型，包括高性能的Opus和面向广泛用户的Sonnet。Opus在编码任务中表现优异，支持长上下文窗口和本地文件访问，适合企业级应用；Sonnet则兼顾编码和推理能力，支持免费用户使用。两者均支持扩展思考工具和多平台接入，且符合ASL-3安全标准。定价策略覆盖不同用户群体，且通过提示缓存和批量处理实现成本优化。,LLM,Other,,https://mp.weixin.qq.com/s/j6D_eaPwiJDy_CKbsSUWNg
量子位,2025-05-22 22:29:17,腾讯大模型战略首次全景亮相！智能体平台重磅上线，从“落地可用”到“智能协同”,腾讯云智能体开发平台及混元大模型体系升级报告,腾讯云在AI产业应用峰会上发布了智能体开发平台，实现零代码配置多智能体协同构建，支持RAG能力、工作流编排及多Agent协作。平台整合腾讯内部及第三方插件，具备完善的权限和运维管理体系。同时，混元系列大模型全面升级，提升数学能力和多模态处理能力，推动企业级AI产品从“落地可用”向“智能协同”发展，满足To B严肃场景复杂需求。,Agent,Tencent,吴永坚,https://mp.weixin.qq.com/s/5FjibRJ_cFRZ0vEg6DyIOw
量子位,2025-05-22 22:29:17,AI十周找到不治之症潜在新疗法，核心流程完全自主驱动,基于多智能体系统的干性年龄相关性黄斑变性潜在新疗法发现,非营利组织Future House利用名为Robin的多智能体系统，在约10周内自主完成了干性年龄相关性黄斑变性（dAMD）潜在新疗法的发现。系统通过文献回顾、假设生成、实验设计和数据分析，锁定了ROCK抑制剂Y-27632（Ripasudil）作为候选药物，并通过细胞实验和基因表达分析验证了其增强视网膜色素上皮细胞吞噬作用的效果，展示了AI驱动科学发现的高效性和创新性。,Agent,Other,,https://mp.weixin.qq.com/s/-RSyk5EdX_YMsWkYfnve6Q
机智流,2025-05-22 22:28:10,构建可调用外部工具的AI助手：LangChain函数调用与API集成详解,基于LangChain的函数调用与API集成实现可调用外部工具的AI助手,本文介绍了如何利用LangChain框架中的Function Calling机制，定义和管理自定义工具（Tool），并将其与外部API服务集成，实现复杂的应用场景如实时天气查询和维基百科搜索。通过示例展示了工具的定义方法及参数设计，重点讲解了如何调用真实API获取动态数据，提升AI助手的功能稳定性和实用性。,Agent,Other,,https://mp.weixin.qq.com/s/VvQLZ5nriNQrVneHN0XwbQ
量子位,2025-05-22 22:24:43,雷军发布小米自研3nm芯片系列新品：首搭手机平板和手表，基带模块也亮相了,小米发布首款自研3nm芯片玄戒O1及相关新品,小米发布了采用第二代3nm制程的自研SoC芯片玄戒O1，性能和能效均超越苹果A18 Pro，搭载于小米15S Pro手机及小米平板7 Ultra。芯片采用10核4Cluster架构，GPU性能提升43%，功耗降低35%。同时，小米发布了自研4G基带玄戒T1，支持4G eSIM独立通信，体现了全栈芯片设计能力。新品还包括搭载玄戒O1的手机和平板，配备高性能影像处理器和UWB技术，提升用户体验。,Other,Other,雷军,https://mp.weixin.qq.com/s/Jro1UmvlfljbPkgG7ub-VQ
量子位,2025-05-22 22:24:43,首个AI翻译实战榜单出炉！GPT-4o稳坐天花板，文化方面Qwen系列一马当先丨开源,TransBench：首个面向大模型翻译实战的多维度评测体系发布,阿里国际AI Business团队联合上海人工智能实验室和北京语言大学发布了首个应用型AI翻译测评榜单TransBench，涵盖通用标准、行业垂直标准及跨文化特性三大维度，新增幻觉率、文化禁忌词和敬语规范等指标，提升翻译模型在真实场景中的实用性和文化合规性。首期榜单显示GPT-4o在综合得分中领先，Qwen系列在文化特性方面表现突出，评测数据集已全面开源，推动AI翻译模型的行业应用和标准化。,LLM,"Alibaba, Shanghai AI Lab",,https://mp.weixin.qq.com/s/e0x-gR5FAyuBR3y4zP5iPQ
