公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
AI研究前瞻,2025-10-24 00:40:16,10.24-1|平衡策略优化和自适应裁剪的离线强化学习；长上下文强化学习；VLM统一强化学习和模仿学习；OCR单元测试奖励信号；,基于自适应裁剪的平衡策略优化离线强化学习算法及其在大型语言模型中的应用,本文针对离策略强化学习在大型语言模型训练中存在的优化失衡和策略熵崩溃问题，提出了BAPO算法。该算法通过自适应裁剪机制动态平衡正负样本贡献，提升训练稳定性和探索能力。实验证明，BAPO在多种规模模型及不同数据陈旧度下均优于主流方法，显著提升了训练效率和最终任务表现，推动了离策略强化学习在LLMs中的应用发展。,LLM,Other,,https://mp.weixin.qq.com/s/z10NjEz4HvChlBKlqxYpaA
AI研究前瞻,2025-10-24 00:40:16,10.24-2|平衡策略优化和自适应裁剪的离线强化学习；长上下文强化学习；VLM统一强化学习和模仿学习；OCR单元测试奖励信号；,基于自适应裁剪的平衡策略优化离线强化学习方法及其在大语言模型中的应用,本文针对离策略强化学习在大型语言模型训练中存在的优化失衡和训练不稳定问题，提出了BAPO算法，通过自适应裁剪机制动态平衡正负样本贡献，保护策略熵，提升训练稳定性和效率。实验结果表明，BAPO在多种模型规模和数据陈旧度下均优于现有PPO变体及部分顶尖专有系统，显著增强了模型探索能力和最终任务表现，推动了离策略强化学习在LLMs中的应用进展。,LLM,Other,,https://mp.weixin.qq.com/s/KvsgahRwVIhAENajpLfvhA
AI研究前瞻,2025-10-24 00:40:16,10.24-3|生成式世界合成VLA数据；手机智能体数据混合优化；金融研究报告智能体；,基于世界模型合成数据的视觉-语言-动作机器人模型GigaBrain-0研究,本文提出GigaBrain-0，一种结合世界模型生成多样化合成数据和RGB-D空间感知的视觉-语言-动作（VLA）机器人模型。通过混合Transformer架构和具身链式思维监督，显著提升机器人在复杂长时序任务中的泛化能力和操作成功率。实验在多平台多任务上验证了模型的鲁棒性和实时边缘部署能力，推动机器人智能向更通用高效方向发展。,Embodied AI,Other,,https://mp.weixin.qq.com/s/uKC4D-QtvSb__HIEwTh1ww
AI研究前瞻,2025-10-24 00:40:16,10.24-4|教学视频学习GUI交互学习；400k数据的文本引导的图像编辑,基于无标注教学视频的GUI交互动作自动提取与计算机使用代理预训练,"本文提出VIDEOAGENTTREK流水线，利用逆动力学模块从55,000个无标注教学视频中自动提取结构化GUI交互轨迹，替代昂贵的人工标注。通过多模态视觉语言模型实现动作事件检测与参数识别，构建大规模多平台交互数据集。预训练显著提升计算机使用代理在复杂任务中的执行能力，展示了无监督视频数据在智能体训练中的潜力。",Agent,Other,,https://mp.weixin.qq.com/s/ZkodEWQNL-k_B8q7d4Mm3w
具身智能之心,2025-10-24 00:38:37,宇树之外，这个狗子勇夺IROS 2025四足机器人挑战赛冠军,曼彻斯特大学ZsiMan团队钢镚L1四足机器人夺得IROS 2025挑战赛冠军,2025年IROS四足机器人挑战赛中，曼彻斯特大学ZsiMan高校战队凭借智身科技钢镚L1机器人首次参赛即夺冠。钢镚L1以其高峰值扭矩、多模态感知、边缘计算及高保真仿真平台优势，在复杂地形中表现优异，展示了结合智能算法与硬件设计的创新机器人平台实力，彰显中国具身智能技术的竞争力。,Embodied AI,Other,,https://mp.weixin.qq.com/s/vqbinSJB-IPW1Lb16TKbhA
具身智能之心,2025-10-24 00:38:37,VLA2：浙大x西湖大学提出智能体化VLA框架，操作泛化能力大幅提升,VLA²框架提升视觉-语言-动作模型对未知概念的操作泛化能力,本文提出VLA²，一种集成多工具调用的视觉-语言-动作智能体框架，增强模型对陌生物体的认知与操作能力。通过任务分解、视觉记忆构建和语义替换等机制，VLA²在LIBERO基准测试中显著提升了操作成功率，尤其在包含全新物体的复杂场景中表现优异。该框架为开放世界机器人操作任务提供了系统级解决方案，并展望未来在真实环境中的应用扩展。,Agent,Other,,https://mp.weixin.qq.com/s/ZTovnpirimSaf-UgTghOSw
具身智能之心,2025-10-24 00:38:37,你的第一套具身科研平台来了，高性价比+代码开发方便,面向具身智能的高性价比机械臂科研平台Imeta-Y1介绍,本文介绍了Imeta-Y1机械臂，一款专为具身智能科研与教学设计的轻量级高性价比机械臂。该平台支持Python和C++接口，兼容ROS1/ROS2，提供全流程开源工具链和代码示例，支持视觉与力控多模态数据融合，兼容主流深度学习框架，实现仿真与真机无缝联动。机械臂具备高精度运动控制和模块化设计，适合嵌入式AI与机器人学习，且提供快速售后服务，助力科研初学者和开发者高效完成算法验证与项目开发。,Embodied AI,Other,,https://mp.weixin.qq.com/s/Brsr-jY3qqbg6UrWp6SVxQ
新智元,2025-10-24 02:06:25,田渊栋被Meta卸磨杀驴，但全网疯狂发offer！OpenAI冲来抢人了,Meta裁员风波及AI人才流动现状分析,Meta近期大规模裁员波及多位资深AI研究员及新入职博士，尤其是FAIR团队成员田渊栋及其团队遭遇裁员，引发业界广泛关注。裁员背景涉及Meta内部AI项目调整及成本控制，导致顶尖人才流向包括OpenAI、英伟达等多家公司。此事件反映出大厂AI人才市场的剧烈波动及行业对AI研究人才的重新估值。,LLM,"Meta, OpenAI","田渊栋, Yann LeCun",https://mp.weixin.qq.com/s/7bD5rtKDYf6sBr0vNa058Q
新智元,2025-10-24 02:06:25,Meta打碎Transformer 8年铁律！改写AI最底层规则，模型首次冒出潜意识,Meta提出Free Transformer架构引入潜意识层提升大语言模型推理能力,Meta发布Free Transformer模型，通过在解码器中引入潜在随机变量Z，实现生成前的内部采样与规划，赋予Transformer“潜意识”能力。该设计仅增加约3-4%的计算开销，却显著提升了模型在推理和结构化生成任务中的表现，超越更大规模模型。Free Transformer在GSM8K、MMLU和HumanEval等基准测试中表现优异，标志着Transformer从传统的逐token预测向具备全局决策能力的“思考”模式转变。,LLM,Meta,,https://mp.weixin.qq.com/s/wShRCXY4zZBPM61YLBLN4g
新智元,2025-10-24 02:06:25,倒计时18个月！微软AI CEO爆料：类人意识AI或将降临,微软AI负责人展望未来18个月内类人意识AI的可能性与风险,微软AI CEO Mustafa Suleyman表示，未来18个月内可能出现“看似有意识”的AI系统，尽管目前没有证据表明AI真正具备意识。他强调应坚持预防原则，避免赋予AI复杂动机和人格，确保AI作为人类的伙伴发挥作用。全球顶尖实验室如OpenAI、DeepMind等正在推进AI人格工程，旨在实现连贯记忆、共情交流和持续互动等特征。Suleyman呼吁明确AI与人类的界限，防范潜在风险，推动积极的AI愿景。,AGI,"Microsoft, OpenAI, DeepMind",Mustafa Suleyman,https://mp.weixin.qq.com/s/ghaYXDgq7H6-MNwgbMUrPg
