公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
机器学习算法与自然语言处理,2025-05-30 07:42:52,总结！2025年大模型Agent RL训练多轮planning技术,2025年大模型Agent多轮规划强化学习训练技术综述,本文总结了2025年大模型Agent在多轮planning中的强化学习训练技术，重点介绍了基于GRPO、Reinforce++、PPO等算法的agentic tool use learning方法。文章探讨了多轮工具调用的挑战，包括数据获取和建模方式，及训练中设计的prompt模板、规则奖励和多模态信息融合等技术细节。当前研究多采用先收集专家轨迹进行SFT，再用RL训练的方法，尚无专门为agent RL设计的训练范式。文章还介绍了tool integrated reasoning的最新进展，强调了该领域的研究潜力和未来方向。,Agent,Other,,https://mp.weixin.qq.com/s/tRkeTwaNNEXl7tgq2qyEjw
机器学习算法与自然语言处理,2025-05-30 07:42:52,让视觉语言模型像o3一样动手搜索、写代码！Visual ARFT实现多模态智能体能力,Visual-ARFT：基于强化微调的多模态视觉语言模型智能体能力提升,本文介绍了由上海交大、上海人工智能实验室、港中文及武汉大学联合研发的Visual-ARFT方法，该方法通过强化微调训练视觉语言模型，实现模型自动调用搜索引擎和编写执行Python代码处理图像，具备多步推理和工具调用能力。团队还发布了多模态智能体评测基准MAT-Bench，验证Visual-ARFT在复杂多模态任务中超越GPT-4o的性能，推动多模态智能体能力的发展。,Agent,Other,,https://mp.weixin.qq.com/s/a9pgw2-FQ201BSXfYf9vrA
智药邦,2025-05-30 00:31:15,GSK｜蛋白质结构动力学的从头预测,GSK蛋白质结构动力学的从头预测方法研究进展,本文介绍了GSK在蛋白质结构动力学预测领域的最新研究，重点探讨了利用AlphaFlow、RosettaFold+VAE、BioEmu等AI方法结合分子动力学模拟，突破传统静态结构预测的局限，实现蛋白质动态构象及其转换路径的建模。文章分析了当前方法的潜力与不足，提出了改进策略及未来发展方向，强调混合AI与MD模拟策略在生物机制研究中的应用价值。,AI4Science,Other,Diego del Alamo,https://mp.weixin.qq.com/s/KkSaXAWjIQowlMrWdBU1fg
智药邦,2025-05-30 00:31:15,J Chem Theory Comput｜结合机器学习势/分子力学方法模拟酶反应与突变,基于机器学习势与分子力学方法的酶反应及突变模拟研究,南京大学谢代前教授和周燕子副教授团队结合机器学习势与传统分子力学方法，提出了一种高效准确的QM/MM动力学模拟方法，用于计算酶催化反应的自由能能垒。该方法显著提升了计算速度，并实现了对酶突变体活性的快速预测，推动了酶设计与改造的理论研究。相关成果发表于J Chem Theory Comput，展示了机器学习在酶反应模拟中的应用潜力。,AI4Science,Other,,https://mp.weixin.qq.com/s/QLnvSkvRkJyHtWAR5-N7tA
智药邦,2025-05-30 00:31:15,Nat Commun｜AlphaFold2助力环肽结构预测与理性设计,基于AlphaFold2的环肽结构预测与理性设计方法AfCycDesign,本文提出AfCycDesign，一种基于AlphaFold2改进的深度学习方法，用于环肽的结构预测、序列重设计及从零生成。该方法通过引入环化信息调整输入编码，实现了高精度的环肽结构预测和设计。实验验证表明，设计的环肽结构与预测高度一致，且成功设计出针对MDM2和Keap1的高亲和力结合肽。AfCycDesign显著降低计算成本，为多功能肽类药物开发提供了有效工具。,AI4Science,Other,,https://mp.weixin.qq.com/s/QRS6x-yWTqgz3t-3khMS1Q
DrugAI,2025-05-29 22:56:57,Sci. Adv. | 基于四万种微反应组合的三组分反应结果智能预测,基于大规模三组分微反应组合的有机反应结果机器学习预测,本文报道了一种基于三组分反应的微型化高通量合成平台，完成了5万个反应，生成约4万个独特反应组合数据。通过液相色谱-高分辨质谱分析，构建了迄今最大的公开反应结果数据集。利用机器学习技术，准确预测了未知反应结果，并分析了数据规模对模型表现的影响，为有机反应预测提供了坚实的数据基础和方法验证平台。,AI4Science,Other,,https://mp.weixin.qq.com/s/1lKqTQ0VSENyITSZJw450g
机智流,2025-05-29 22:49:02,华为盘古团队新推出MoGE架构，是否能成为MoE新范式？,华为盘古团队提出MoGE架构优化MoE模型负载均衡与性能,华为盘古团队推出了Mixture of Grouped Experts（MoGE）架构，针对传统MoE模型中专家负载不均衡的问题，通过将专家分组并在组内均衡激活，实现了更高效的计算资源利用。基于该架构开发的Pangu Pro MoE模型在华为昇腾加速器上进行了深度优化，展现出卓越的性能表现。文章还介绍了模型配置、训练策略及强化学习对齐方法，提升了模型的推理和应用能力。,LLM,Other,,https://mp.weixin.qq.com/s/Ur5DQn2k2p4gW0iQZbVqjA
机智流,2025-05-29 22:49:02,首个不依赖SFT和思维链蒸馏，但超越DeepSeek的医疗大模型！仅靠最终答案的简单规则奖励，却能激发出LLM的推理能力,基于简单规则奖励的医疗大模型推理能力提升方法研究,本文介绍了一种无需依赖监督微调(SFT)和思维链蒸馏的新型医疗大模型。该模型通过仅使用最终答案的简单规则奖励机制，有效激发了大语言模型的推理能力，性能超越了现有的DeepSeek模型，展示了在医疗领域应用中的潜力和创新方法。,LLM,Other,,https://mp.weixin.qq.com/s/_OgKqus54QIKMcWoGQ0YzQ
机智流,2025-05-30 10:27:28,"体验到了,谷歌Diffusion架构的LLM速度起飞🔥性能媲美Gemini-2.5-Flash-Lite 速度 5 倍",谷歌Diffusion架构大语言模型性能与速度提升分析,本文介绍了谷歌基于Diffusion架构的大语言模型（LLM）在速度和性能上的显著提升，表现出与Gemini-2.5-Flash-Lite相媲美的性能，同时速度提升约5倍。该架构的优化为大语言模型的高效运行提供了新的技术路径，展示了Diffusion技术在LLM领域的应用潜力。,LLM,Other,,https://mp.weixin.qq.com/s/ORD3r0VODQtQwR6YJeMtSg
新智元,2025-05-30 10:10:27,见证历史！DeepSeek跃居全球第二AI实验室，R1登顶开源王座，R2全网催更,DeepSeek发布R1-0528版本，性能提升显著并跻身全球第二大AI实验室,DeepSeek最新发布的R1-0528版本在数学、编程和逻辑推理等多项基准测试中表现优异，性能接近o3和Gemini 2.5 Pro，幻觉率降低约50%。该版本支持工具调用和函数调用，前端代码生成能力增强。基于此版本，DeepSeek还推出了蒸馏版Qwen3-8B模型，表现接近大参数模型。DeepSeek现已成为全球第二大AI实验室，推动开源AI模型的发展。,LLM,Other,Nathan Lambert,https://mp.weixin.qq.com/s/nuDQR32Y6JPN-56ymYk-lQ
