公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
AI研究前瞻,2025-08-31 11:15:28,8.31-1|大模型ASR机制分析；基于推理分解和自我验证奖励强化学习；软推理动态思维链幻觉；强化学习中间结果判别，在线强化学习,基于解释性技术的大模型ASR机制分析与强化学习方法研究,本文系统应用大语言模型解释性技术，深入解析自动语音识别（ASR）模型中声学与语义信息的层次演化，揭示幻觉和重复输出的关键机制。通过多模型、多语言实验，验证了编码器中语义信息的逐层积累及上下文与声学证据的竞争机制，提出了基于线性探测的实时错误监测方法，显著提升了ASR模型的透明度和可控性，为构建更可靠的ASR系统提供理论与方法支持。,LLM,Other,,https://mp.weixin.qq.com/s/PcLxsNPjN6eTJteNU4RGPg
AI研究前瞻,2025-08-31 11:15:28,8.31-2|动态规划与执行的GUI强化学习智能体；将离散扩散引入VLA解码器；多维度的隐私感知评测基准,CODA框架：基于解耦规划与执行的GUI强化学习智能体研究,本文提出CODA框架，通过解耦规划者与执行者模块，结合强化学习与监督微调，提升了面向复杂科学软件GUI任务的智能体性能。规划者基于Qwen2.5-VL，执行者基于UI-Tars-1.5，实现了高效的长时序规划与精细动作执行。实验结果显示，CODA在多个科学软件应用中显著优于现有模型，展示了良好的泛化能力和数据效率。研究为复杂GUI自动化提供了新思路，并展望了多模态融合与动态执行训练等未来方向。,Agent,Other,,https://mp.weixin.qq.com/s/xe0SIu3neAwMeIVALm_dDg
AI研究前瞻,2025-08-31 11:15:28,8.31-3|实时自回归多模态交互式数字人；基于LLM的长篇叙事音频生成；心血管多种数据监测的多视角视频数据集,基于自回归多模态条件编码的实时交互式数字人视频生成框架,本文提出了MIDAS框架，结合大型语言模型与多模态条件编码，实现了低延迟、高质量的实时自回归数字人视频生成。通过深度压缩自编码器和轻量扩散渲染头，有效降低计算成本并保证时序一致性。采用噪声注入训练策略缓解长序列生成中的误差累积，支持多语言和多模态交互。实验验证了该方法在多场景下的优越性能，推动数字人技术在虚拟教育和创意媒体等领域的应用。,Multimodal LLM,THU,,https://mp.weixin.qq.com/s/gVEkNLxqB0a8x3X9OtGOSg
AI研究前瞻,2025-08-31 11:15:28,8.31-4|token顺序预测辅助多token生成；扩散语言模型早起答案收敛现象研究，无需训练的推理加速,基于Token顺序预测的多Token生成辅助训练及扩散语言模型推理加速研究,本文提出Token Order Prediction（TOP）作为辅助训练目标，通过预测未来令牌的相对顺序，显著提升语言模型的训练效率和泛化能力，尤其在大规模模型上表现优异。相比传统的多令牌预测（MTP），TOP结构简单，计算开销低，缓解了训练难度和资源消耗问题。此外，文章还涉及扩散语言模型的早期答案收敛现象及无需训练的推理加速方法，展示了扩散模型在语言任务中的潜力。,LLM,Other,,https://mp.weixin.qq.com/s/i2TpJX-jMrBaNZSwmZNFkA
新智元,2025-08-31 11:00:04,143亿美金买来一场空！小扎向谷歌OpenAI低头，史上最大AI赌注失速,Meta对Scale AI的巨额投资及团队管理挑战分析,Meta斥资143亿美元收购Scale AI并大举挖角AI人才，试图提升其超级智能实验室（MSL）实力，但因管理混乱、数据质量问题及团队内讧，导致人才流失和合作裂痕。Meta逐渐依赖竞争对手的数据服务，且Scale AI与OpenAI、谷歌的合作中断，Meta最大AI投资面临挑战，反映出其在追赶OpenAI和谷歌过程中遇到的困难。,LLM,"Meta, OpenAI","Mark Zuckerberg, Alexandr Wang, Ruben Mayer, Jason Droege",https://mp.weixin.qq.com/s/ICIIvKuJe0WL-GAdo0qU6g
新智元,2025-08-31 09:00:22,硅谷炸雷！xAI创始老哥携机密叛逃OpenAI，马斯克：他上传了整个代码库,xAI核心工程师涉嫌窃取代码库跳槽OpenAI引发法律纠纷,xAI联合创始工程师Xuechen Li在出售价值约700万美元的股票后，涉嫌窃取xAI核心代码库并计划跳槽至OpenAI。xAI已在加州联邦法院对其提起诉讼，指控其违反保密协议并非法复制大量机密数据。事件引发硅谷关注，马斯克公开表达愤怒，双方正展开法律对峙。,LLM,OpenAI,Elon Musk,https://mp.weixin.qq.com/s/b3ualFfQr35OaD6kROiD6A
老刘说NLP,2025-08-31 08:57:09,端侧智能体GUI-Agent的训练数据怎么做？定位、规划、执行三阶段数据构建思路,端侧智能体GUI-Agent的三阶段训练数据构建方法研究,本文介绍了端侧GUI-Agent在定位、规划、执行三阶段所需训练数据的构建思路。通过多来源数据融合与细粒度拆分，构建覆盖功能、外观、布局的定位数据集，包括UI元素定位和细粒度文字定位数据。结合开源数据集、Accessibility树合成数据及PC端密集定位数据爬取，提升数据多样性和质量，为GUI自动化任务提供基础支持。,Agent,Other,,https://mp.weixin.qq.com/s/YDd2AfYFgOF2gL-pvl0kLA
深度学习自然语言处理,2025-08-31 07:30:37,微软提出rStar2-Agent：“更聪明地思考”，远比简单地“更长时间地思考”更有效、更高效,微软提出rStar2-Agent智能体强化学习框架提升复杂推理能力,微软研究院提出rStar2-Agent，通过智能体强化学习框架和GRPO-RoC算法，有效解决了工具调用中环境噪声问题，实现了仅用140亿参数模型在数学推理任务上媲美甚至超越超大模型的性能。该方法通过超量采样和质量优先的轨迹筛选，提升模型推理质量和学习效率，展示了“更聪明地思考”优于“更长时间思考”的策略优势。,Agent,Microsoft,,https://mp.weixin.qq.com/s/R4oaAFGyQ1g7xS7GyqDE0A
深度学习自然语言处理,2025-08-31 07:30:37,字节Seed提出TreePO：用一棵树节省近半GPU成本，性能反而更稳,TreePO：基于树形结构的策略优化提升大语言模型强化学习训练效率,字节跳动研究团队提出TreePO方法，将序列生成过程建模为树形搜索结构，通过共享前缀、动态分支和早期剪枝显著提升采样效率和探索多样性。该方法引入层次化优势估计，提升训练稳定性和奖励分配精度。实验证明，TreePO在多个数学推理基准上性能优于传统RL方法，同时节省12%~43%的GPU计算资源，显著提高训练效率。,LLM,ByteDance,,https://mp.weixin.qq.com/s/AxprxU6ciuSXyJQIMcXFyw
DrugAI,2025-08-31 05:53:45,Nat. Commun. | 基于原子、键协同扩散和性质引导的3D分子生成模型,基于原子-键协同扩散与多属性引导的3D分子生成模型DiffGui,华东师范大学李洪林教授团队提出DiffGui，一种融合原子与键协同扩散及多属性引导的3D分子生成模型。该模型通过双阶段扩散和E(3)-等变图神经网络，有效提升分子结构合理性和药物性质，显著优于现有方法。DiffGui在结合亲和力、类药性及合成可及性等多属性引导下，展现出在新药发现与先导化合物优化中的应用潜力。,Diffusion Model,Other,李洪林,https://mp.weixin.qq.com/s/VXBe8KSgcl-7lTLmnLpw5A
