公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
机器之心,2025-06-11 08:24:31,刚刚，OpenAI正式发布o3-pro！奥特曼激动更新博客：温和的奇点,OpenAI发布o3-pro多模态推理模型及其性能评测,OpenAI正式发布了o3-pro推理模型，支持文本和图像输入，拥有200k上下文窗口和100k最大输出token。该模型在科学、教育、编程等领域表现优异，基准测试显示其相较于o3有显著提升。o3-pro支持多种工具集成，适用于ChatGPT和API，Pro用户可立即使用。定价较高，但性能提升明显。用户测试反馈其速度更快、准确性更高，具备较强的推理和多模态处理能力。,Multimodal LLM,OpenAI,Sam Altman,https://mp.weixin.qq.com/s/chjRYE74YZheEvQqrEbgGw
机器之心,2025-06-11 08:24:31,时空压缩！剑桥大学提出注意力机制MTLA：推理加速5倍，显存减至1/8,剑桥大学提出MTLA机制提升Transformer推理效率,剑桥大学机器智能实验室提出了Multi-head Temporal Latent Attention（MTLA）机制，通过在KV缓存的时间和隐空间两个维度同时进行压缩，显著降低了大语言模型推理时的显存和计算开销。MTLA引入步幅感知的因果掩码，确保训练与推理一致性，实现推理加速约5倍，显存占用减少至1/8，同时保持甚至略优于传统注意力机制的性能，为大语言模型推理效率的提升提供了新思路。,LLM,Other,,https://mp.weixin.qq.com/s/uzuASmRbP1hsvxD3eFXL-Q
机智流,2025-06-11 07:08:05,"卧槽,OpenAI夏季将「开源」模型🔥",OpenAI计划于夏季开源其模型,据报道，OpenAI计划在今年夏季开源其部分人工智能模型，此举有望促进AI技术的透明度和社区合作，推动相关领域的研究与应用发展。具体开源模型的类型和细节尚未披露，但该消息引起了业界广泛关注。,LLM,OpenAI,,https://mp.weixin.qq.com/s/o1ow00N-wjd81UbC416sCw
机器学习算法与自然语言处理,2025-06-11 07:03:16,CS专业爆冷，失业率飙至全美第七！毕业生狂卷4年，投1000份简历换0offer,美国计算机科学专业毕业生失业率上升及就业挑战分析,近年来，美国计算机科学（CS）及计算机工程专业毕业生的失业率显著上升，分别达到6.1%和7.5%，远高于部分传统专业。大量毕业生面临投递大量简历却难获面试机会的困境，部分甚至考虑转行或继续深造。行业竞争激烈，实习和人脉成为就业关键。尽管AI领域发展迅速，但并未显著缓解CS毕业生的就业压力，市场职位有限且竞争激烈。,Other,Other,,https://mp.weixin.qq.com/s/oC2RCrwQSKTM_WT5wQlimg
机器学习算法与自然语言处理,2025-06-11 07:03:16,实证：现在的LLM根本不会Reasoning！,当前大语言模型推理能力的局限性实证分析,本文基于MLNLP社区发布的研究，实证分析了当前主流大语言模型（LRM）在复杂推理任务中的表现。研究通过设计四种可控难度的谜题，发现模型在超过复杂度临界点后准确率骤降，表现出“思考量”减少和逻辑执行断层，揭示其推理能力存在显著瓶颈。论文指出，现有模型更像是模式复读机而非真正具备推理能力，强调需开发逻辑验证机制和探索新型架构以实现真正的AI推理能力。,LLM,Other,,https://mp.weixin.qq.com/s/vYSkDlnJprrlxr3Z-oX45g
机器学习算法与自然语言处理,2025-06-11 07:03:16,大语言模型高效解码相关工作速览,大语言模型高效解码技术综述,本文系统梳理了大语言模型高效解码的最新研究进展，涵盖模型压缩、KV缓存优化、投机解码、推理引擎与调度策略及模型架构等方面。重点介绍了无损压缩框架Dynamic-Length Float、基于Kurtosis的量化方法KurTail、多比特量化分析及后训练量化技术的应用，旨在提升模型推理效率和资源利用率，为未来相关研究提供参考。,LLM,Other,高延子鹏,https://mp.weixin.qq.com/s/WyJjYlPNMxDLqGGC7zBoTw
机器之心,2025-06-11 01:56:36,高考数学全卷重赛！一道题难倒所有大模型，新选手Gemini夺冠，豆包DeepSeek并列第二,多模态大模型高考数学全卷测评：Gemini 2.5 Pro夺冠，解答题为主要失分点,本文报道了七款大模型在2025年高考数学新课标Ⅰ卷的挑战表现，涵盖14道客观题和5道解答题。结果显示，客观题成绩相近，多模态题目第6题难倒所有模型。解答题成为失分重灾区，Gemini 2.5 Pro表现最佳，获得满分145分，Doubao和DeepSeek紧随其后。其他模型如o3、Qwen3、文心X1 Turbo和hunyuan-t1-latest成绩相对较低。测评未开启联网搜索，未做系统提示，保证了测试的公平性和严谨性。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/E1D_QA5lXwXRc6aSaU_zog
具身智能之心,2025-06-10 23:19:55,港中文分享！EmbodiedAgent：异构多机器人具身大脑和反事实任务规划,EmbodiedAgent：异构多机器人具身大脑与反事实任务规划研究,本文介绍了EmbodiedAgent系统，该系统针对异构多机器人环境，设计了具身大脑架构并结合反事实任务规划方法，实现了多机器人协同作业的智能决策与执行。文章分享了相关学术成果，旨在推动具身智能领域的研究进展。,Embodied AI,Other,,https://mp.weixin.qq.com/s/fWZVDe5IOz9x5bAA-6HAAQ
NLP工作站,2025-06-10 22:09:04,vLLM Ascend超越MindIE？ 昇腾推理Qwen3与DeepSeek R1 Distill性能实测,昇腾NPU上vLLM Ascend与MindIE推理性能对比实测,本文介绍了在昇腾NPU平台上，基于开源模型服务平台GPUStack，对vLLM Ascend插件与华为官方MindIE推理引擎的性能进行系统对比测试。测试涵盖单卡推理、多卡并行及多并发处理，旨在评估两者在实际推理场景中的表现差异。GPUStack通过简化环境配置，提升了昇腾设备上的模型部署效率，促进了推理生态的发展。,LLM,Other,,https://mp.weixin.qq.com/s/pkytJVjcH9_OnffnsFGaew
机智流,2025-06-10 22:02:19,MMAR与AudioTrust技术解读，音频大模型评测前沿进展分享 | 司南评测集社区直播预告,MMAR与AudioTrust：音频大模型评测基准与可信评估框架解析,本文介绍了上海人工智能实验室司南评测体系联合多方机构发起的AI Bench Talk直播，重点分享了两项音频大模型前沿技术：MMAR评测基准用于深度推理能力评估，覆盖多层次混合模态场景；AudioTrust可信评估框架涵盖公平性、幻觉、安全等六大风险维度，揭示当前模型的局限与偏见。直播还包含圆桌讨论，探讨音频大模型的理解、推理及可信赖性问题，推动多模态AI未来发展。,Multimodal LLM,"Shanghai AI Lab, THU","马子阳, 李凯",https://mp.weixin.qq.com/s/3sAObBl2HNnRWZ_HGKHMyw
