公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
机器学习POD,2025-07-28 00:31:07,RL+SFT 优势首融合，动态引导模型高效训练,GHPO算法：融合强化学习与监督微调的动态引导大模型训练方法,本文介绍了华为香港研究所、诺亚方舟实验室与香港城市大学联合提出的GHPO算法框架，该方法通过动态难度评估和自适应提示切换，融合在线强化学习与监督微调，解决了传统RLVR方法中奖励稀疏和样本效率低的问题。GHPO在多个数学推理基准测试中表现优异，显著提升了端侧模型的训练效率和推理能力，且具备良好的泛化性和稳定性，代码与数据已开源。,LLM,Other,,https://mp.weixin.qq.com/s/_hFuFr8Zu7HmDTl3YP8tDw
机智流,2025-07-27 23:55:36,LLM智能购物助手革新电商体验！从直接搜索商品转向提出场景需求，揭秘香港科技大学等如何打造电商智能规划新标杆,基于大语言模型的电商脚本规划与产品推荐研究进展,本文介绍了香港科技大学联合亚马逊和德克萨斯A&M大学提出的ECOMSCRIPTBENCH数据集及其对应的电商脚本规划任务。该任务旨在通过理解用户复杂购物需求，生成多步骤购物脚本并精准推荐相关产品。研究采用基于购买意图的语义匹配策略，提升了大语言模型在电商场景中的规划与推荐能力，并通过多模型、多维度评估验证了方法有效性。,LLM,Amazon,,https://mp.weixin.qq.com/s/VBKFFcxe7KbjIXLK6Y-PrQ
机器之心,2025-07-27 23:54:42,首次结合RL与SFT各自优势，动态引导模型实现推理⾼效训练,GHPO算法：结合强化学习与模仿学习提升大型推理模型训练效率,本文介绍了华为香港研究所小艺团队联合诺亚方舟实验室与香港城市大学提出的GHPO算法框架，该方法通过动态难度评估和自适应提示切换，有效融合在线强化学习与模仿学习，解决了传统RLVR方法中奖励稀疏和样本效率低的问题。GHPO在多个数学推理基准测试中表现优异，显著提升了端侧模型的训练稳定性和推理泛化能力，相关代码和数据已开源。,LLM,Other,"刘子儒, 赵翔宇, 周定轩, 龚成, 张青富",https://mp.weixin.qq.com/s/_skJ9jIzkIhX1CGHZbaFFw
机器学习POD,2025-07-27 23:53:30,阿里通义千问放大招，告别训练崩溃！新算法 GSPO 碾压 GRPO，Qwen3 模型性能暴涨的幕后功臣,基于序列级强化学习的GSPO算法提升大规模语言模型训练稳定性与性能,阿里巴巴通义实验室提出了序列级强化学习算法GSPO，针对主流GRPO算法在大规模大语言模型训练中存在的不稳定性问题，通过基于序列似然定义重要性比率和序列级裁剪，显著提升了训练的稳定性和效率。GSPO在Qwen3系列模型的强化学习训练中表现优异，尤其适用于混合专家模型（MoE），有效解决了Token级梯度噪声高和训练崩溃问题，推动了大规模语言模型性能的突破。,LLM,Alibaba,,https://mp.weixin.qq.com/s/t_pvG9OKbg3TWZDoQxmOiA
机器学习算法与自然语言处理,2025-07-27 22:51:51,AI教父Hinton对话上海AILab周伯文：多模态聊天机器人已经具有意识，让AI聪明和让AI善良是两件事,Geoffrey Hinton与周伯文对话探讨多模态聊天机器人意识及AGI发展,本文报道了Geoffrey Hinton在上海人工智能实验室与周伯文的公开对话，讨论了多模态大模型的前沿技术、AI意识与主观体验、训练善良超级智能的方法，以及AI在科学发现中的应用。周伯文介绍了SAGE框架及全球领先的科学多模态大模型Intern-S1，展示了多模态与多学科融合的最新进展。Hinton分享了其在深度学习领域的贡献及对AI未来的见解。,Multimodal LLM,"Shanghai AI Lab, THU","Geoffrey Hinton, 周伯文",https://mp.weixin.qq.com/s/TlxQDAS4Yt0XGAqe2eDi1A
机器学习算法与自然语言处理,2025-07-27 22:51:51,AI破译生命！微软蛋白质研究「超级加速器」登上Science,微软BioEmu蛋白质结构模拟器实现超高速分子动力学预测,微软研究院推出的BioEmu模拟器能够以极高速度模拟蛋白质的动态结构变化，显著提升分子动力学模拟效率。BioEmu基于大规模蛋白质结构和分子动力学数据训练，能在数小时内完成传统方法需数年GPU时间的模拟，准确预测蛋白质稳定性及突变效应，为蛋白质功能研究和药物发现提供强大工具。该工具已开源，助力生命科学领域的AI应用。,AI4Science,Microsoft,,https://mp.weixin.qq.com/s/riIEkEACkkhq3YBL_XC95A
机器学习算法与自然语言处理,2025-07-27 22:51:51,关于推理模型中的HybridReasoning/AdaptiveReasoning,推理模型中的HybridReasoning与AdaptiveReasoning方法综述,本文综述了当前推理模型中HybridReasoning和AdaptiveReasoning的新进展，重点介绍了结合不思考与长推理能力的模型训练方法。涵盖了Training-Free、Finetuning-based及RL-based三类技术路线，详细分析了Qwen3、Llama-Nemotron和KAT-V1等代表性模型的训练策略及数据设计，探讨了如何通过多阶段训练实现模型在不同推理需求下的自适应切换能力，推动推理模型向统一且高效的方向发展。,LLM,Other,,https://mp.weixin.qq.com/s/m7QJ3OXz_t_LD1vAbHA97A
机器学习算法与自然语言处理,2025-07-27 22:51:51,GoogleGemini2.5解析：推理、多模态与智能体能力的革命性突破，附技术报告英中对照版,Google Gemini 2.5系列模型技术解析：推理、多模态与智能体能力提升,本文深入解析了Google DeepMind发布的Gemini 2.5系列模型，重点介绍其在推理能力、多模态理解及智能体生态方面的技术突破。通过动态路由优化和“Thinking”机制，模型在复杂推理和长上下文处理上表现显著提升。多模态能力支持长视频解析与多语言语音交互，智能体平台展现自主决策和长程规划能力。报告同时指出评估与安全挑战，并展望了通用AI的发展趋势。,Multimodal LLM,DeepMind,Demis Hassabis,https://mp.weixin.qq.com/s/6XnqL9E2o-4AibJ4y7jl4g
智药邦,2025-07-27 22:50:52,Science｜用AI重构生命分子网络：结构基础模型正推动我们理解并重新编程分子生物学,基于生成式AI的生命分子结构互作预测与设计方法研究,本文介绍了乔卓然及其团队利用生成式人工智能模型NeuralPLexer，结合结构基础模型，推动蛋白质-配体相互作用及构象空间的高效预测。该方法通过生成扩散机制快速采样分子构象，克服传统实验和模拟的瓶颈，实现了对动态分子体系的原子级结构解析，促进了分子设计与药物开发的科学进展。,AI4Science,Other,乔卓然,https://mp.weixin.qq.com/s/mU6Uxx61y9m1kGOUky5_Sw
智药邦,2025-07-27 22:50:52,“磐石·科学基础大模型”正式发布,中国科学院发布磐石·科学基础大模型推动科学研究智能化,2025年7月，中国科学院发布了“磐石·科学基础大模型”，该模型采用异构混合专家架构，深度融合多种科学模态数据，具备科学文献理解、知识推理和工具调度等核心能力。通过“磐石·文献罗盘”和“磐石·工具调度台”两个智能体，显著提升科研效率，已在生命科学、高能物理、力学等多个领域实现应用，推动人工智能在科学研究中的无感嵌入和自动化发展。,AI4Science,Other,,https://mp.weixin.qq.com/s/KSfyfLFuo2RRqQ6wJ4Wjfw
