公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
量子位,2025-11-19 23:47:26,朱啸虎投的第一个AI硬件公司，又完成一轮融资,Gyges Labs完成Pre A+轮融资，聚焦轻量级AI智能眼镜硬件创新,Gyges Labs凭借其极致轻量化的近眼显示系统DigiWindow及“Glass First”理念，打造出外观接近普通眼镜且具备主动式AI功能的智能眼镜。该产品摒弃摄像头，专注语音和声音感知，实现实时翻译、会议纪要及知识辅助等功能，提升日常佩戴体验。公司近期完成Pre A+轮融资，投资方包括Granite Asia、璀璨资本及金沙江创投，创始团队拥有丰富硅谷及消费电子背景。,Embodied AI,Other,"朱啸虎, 贾捷阳, 吕正, 邓旭东, 綦思源",https://mp.weixin.qq.com/s/8dVHt7gj5PMA59t_jA4VLg
量子位,2025-11-19 23:47:26,“最强具身VLA大模型”，究竟强在哪儿？,基于优势条件策略的具身机器人视觉-语言-动作模型π*0.6的训练方法与性能提升,文章介绍了Physical Intelligence团队最新发布的具身机器人视觉-语言-动作模型π*0.6，重点在于其创新的训练方法RECAP，该方法结合了离线强化学习与人类专家纠错，实现机器人从错误中自主学习和策略优化。通过价值函数评估动作质量并利用优势条件化策略，π*0.6在多任务机器人操作中表现出高成功率和良好扩展性，显著提升了机器人连续执行复杂任务的能力。,Embodied AI,Other,,https://mp.weixin.qq.com/s/KqWB5X7xU2XYs1-A59WYuA
机器之心,2025-11-20 02:01:25,刚刚，Yann LeCun官宣离职创业，瞄准高级机器智能AMI,Yann LeCun离职Meta创业，聚焦高级机器智能（AMI）研究,图灵奖得主Yann LeCun宣布离开Meta，创办新公司专注于高级机器智能（AMI）研究，目标推动AI系统理解物理世界、具备持久记忆和推理能力，规划复杂行动序列。LeCun曾任Meta FAIR创始主任和首席AI科学家，推动开放学术研究模式，贡献包括卷积神经网络和PyTorch。新公司将与Meta合作，致力于实现下一场AI革命。,AGI,Meta,"Yann LeCun, Mark Zuckerberg, Andrew Bosworth, Chris Cox, Mike Schroepfer, Geoffrey Hinton, Yoshua Bengio, Bill Dally, John Hopfield, 黄仁勋, 李飞飞",https://mp.weixin.qq.com/s/sh0rmcGdvGGDTysSCIewew
机器之心,2025-11-20 02:01:25,分割一切并不够，还要3D重建一切，SAM 3D来了,Meta发布SAM 3D：基于单张图像的高质量3D重建与人体姿态估计模型,Meta推出了SAM 3D系列模型，包括SAM 3D Objects和SAM 3D Body，分别实现了从单张自然图像中进行物体和场景的3D重建，以及人体三维姿态与形体的精准估计。该系列通过创新的数据标注引擎和多阶段训练流程，突破了真实世界3D数据稀缺的瓶颈，显著提升了模型的稳健性和表现。Meta同时开放了模型权重和推理代码，并推出Segment Anything Playground平台，方便用户体验相关技术。,Embodied AI,Meta,,https://mp.weixin.qq.com/s/-cPALWlixCFUvgtD4o_Dkw
机器之心,2025-11-20 02:01:25,黄仁勋GTC开场：「AI-XR Scientist」来了！,LabOS：融合AI与XR的智能实验室协研平台,LabOS是由斯坦福大学、普林斯顿大学与英伟达联合开发的智能平台，首次将多模态感知、自我进化智能体与扩展现实技术结合，实现AI与人类科学家及机器人在真实实验室中的协同操作。该系统通过XR眼镜实时指导实验流程，提升科研效率和可复现性，推动科学发现进入人机协同的新纪元。,AI4Science,Other,"黄仁勋, 丛乐, 王梦迪",https://mp.weixin.qq.com/s/qHFmHA6THNEk2U4h_HxATA
机器之心,2025-11-20 02:01:25,通往通用人工智能的关键一步？DeepMind放大招，3D世界最强AI智能体SIMA 2,DeepMind发布SIMA 2：具备多步骤推理能力的3D虚拟环境通用智能体,DeepMind推出了SIMA 2智能体，集成了Gemini模型，能够在复杂3D虚拟环境中自主规划、推理和持续学习。相比前代SIMA，SIMA 2实现了从语言指令到意图解析、计划制定再到行动执行的多步骤认知链，支持多模态交互并具备强泛化能力，在未见过的游戏环境中表现接近人类水平。这一进展被视为通向通用人工智能的重要里程碑，对未来具身AI和机器人技术发展具有重要意义。,Agent,DeepMind,Demis Hassabis,https://mp.weixin.qq.com/s/ML5StKy8ximg943mgOjfTQ
AINLP,2025-11-20 01:51:58,VLA+RL突破性融合，正让机器人学会“思考”与“进化”,视觉-语言-动作模型与强化学习融合推动通用机器人技术发展,本文综述了视觉-语言-动作（VLA）模型与强化学习（RL）结合的最新进展，基于13篇前沿论文总结了该方向的技术现状、挑战及未来发展趋势。VLA+RL结合提升了机器人在复杂任务中的泛化能力和鲁棒性，解决了稀疏奖励和分布偏移等问题。文章还介绍了多个统一训练框架及其在基准任务中的优异表现，展望了该技术在自动驾驶、工业自动化等领域的应用前景。,Embodied AI,Other,,https://mp.weixin.qq.com/s/pi51HOBKGtDJqSkuBJ3QoA
清华大学智能产业研究院,2025-11-20 01:31:28,AIR学术｜芮勇：AI Agent 的九问——从大模型局限到未来智能的探索,AI Agent的设计挑战与未来发展探讨,本文报道了芮勇博士在第47期AIR学术沙龙上的分享，聚焦AI Agent在现实世界的落地问题。文章分析了当前大模型的理解能力不足、幻觉现象及认知缺陷，强调了Agent作为解决方案的必要性。通过九个关键问题，探讨了控制论与认知心理学对AI Agent设计的启发，提出了前馈控制与反馈机制的闭环系统架构，展望了未来智能体的发展方向。,Agent,"Microsoft, OpenAI, THU",芮勇,https://mp.weixin.qq.com/s/qluhAACinCCxp90qN_WSKw
包包算法笔记,2025-11-19 22:47:53,RL和SFT哪个更容易灾难遗忘,强化学习与监督微调在灾难遗忘中的比较分析,本文基于论文《Retaining by Doing》探讨了大语言模型后训练阶段强化学习（RL）与监督微调（SFT）在灾难遗忘问题上的差异。研究指出，SFT因其离线拟合特定下游任务数据，导致模型参数偏离预训练分布，产生严重遗忘；而RL通过自采样数据和包含KL正则项的优化目标，实现了对原始模型能力的保留。文章从优化机理和数据分布角度，定性分析了RL抗遗忘的优势，强调其“Retaining by Doing”的本质。,LLM,Other,,https://mp.weixin.qq.com/s/jxTpxVirJZ5ZWdf3ulIqWg
ScienceAI,2025-11-20 03:50:41,让移动不再成为噪声：搭载AI的新一代可穿戴传感实现高动态条件下的精准识别,基于深度学习增强可穿戴传感器的抗噪声手势识别系统,加州大学圣地亚哥分校团队开发了一种融合多模态信号的深度学习可穿戴传感器系统，能够在高动态环境下准确识别手势。该系统结合惯性测量单元和肌电图模块，利用AI模型推理用户动作意图，实现机器人与人类的高效协作。实验表明，该系统在复杂运动伪影中保持超过94%的识别准确率，显著提升了人机交互的自然度和安全性。,Embodied AI,Other,,https://mp.weixin.qq.com/s/oPU7i7ZZDzA9z1HWimaZ6A
