标题,中文标题,发布日期,领域分类,研究机构,PDF链接,论文链接,arXiv ID,简明摘要
VIN-NBV: A View Introspection Network for Next-Best-View Selection for Resource-Efficient 3D Reconstruction,VIN-NBV：一种用于资源高效3D重建的视角内省网络及下一最佳视角选择,09 May 2025,Agent,Other,http://arxiv.org/pdf/2505.06219v1,http://arxiv.org/abs/2505.06219v1,2505.06219v1,本文提出了一种名为View Introspection Network（VIN）的新方法，用于提升三维重建中的下一最佳视角（NBV）选择。与传统依赖场景先验或覆盖率最大化的策略不同，VIN直接预测每个视角对重建质量的提升，结合贪心采样策略选择最优视角。通过对已有重建结果进行三维特征提取，VIN能够更有效地指导视角选择。实验证明，该方法在限制采集次数或运动时间的条件下，较传统方法提升了约30%的重建质量，显著提高了资源利用效率和重建效果。
Let Humanoids Hike! Integrative Skill Development on Complex Trails,让人形机器人徒步旅行！复杂路径上的综合技能发展,09 May 2025,Embodied AI,Other,http://arxiv.org/pdf/2505.06218v1,http://arxiv.org/abs/2505.06218v1,2505.06218v1,本文提出了一种名为LEGO-H的学习框架，旨在提升类人机器人在复杂徒步路径上的自主行走能力。通过结合视觉感知、决策制定与运动执行，LEGO-H实现了对多变地形的适应和长远目标的规划。核心创新包括利用视觉信息预测未来目标以引导运动，以及通过隐含动作模式促进训练策略向实际执行的平滑迁移。实验结果表明，该方法在多种模拟环境和机器人形态下表现出良好的灵活性和鲁棒性，为类人机器人在复杂环境中的自主行动提供了新的研究方向。
Topo-VM-UNetV2: Encoding Topology into Vision Mamba UNet for Polyp Segmentation,Topo-VM-UNetV2：将拓扑信息编码进Vision Mamba UNet用于息肉分割,09 May 2025,Other,Other,http://arxiv.org/pdf/2505.06210v1,http://arxiv.org/abs/2505.06210v1,2505.06210v1,本文提出了一种名为Topo-VM-UNetV2的新方法，用于提升肠道息肉的图像分割效果。该方法在现有基于状态空间模型的分割网络VM-UNetV2基础上，融合了拓扑信息，通过计算图像概率图的拓扑特征生成注意力图，进而引导网络更准确地捕捉息肉边界和结构细节。实验结果表明，该方法在多个公开数据集上显著提升了分割性能，展示了结合拓扑特征在医学图像分析中的潜力和优势。
Neuro-Symbolic Concepts,神经符号概念,09 May 2025,Agent,Other,http://arxiv.org/pdf/2505.06191v1,http://arxiv.org/abs/2505.06191v1,2505.06191v1,本文提出了一种以概念为核心的智能体构建方法，该智能体通过结合符号程序与神经网络的方式，利用基于感知输入和动作输出的可组合概念，实现持续学习与灵活推理。该方法支持概念的结构化组合，促进新概念的生成，提升了智能体在图像、视频、三维场景及机器人操作等多领域任务中的学习效率和泛化能力。该框架在数据利用、持续学习和零样本迁移等方面表现出显著优势，推动了智能体在复杂环境中的适应与应用。
Brain Hematoma Marker Recognition Using Multitask Learning: SwinTransformer and Swin-Unet,基于多任务学习的脑血肿标记识别：SwinTransformer与Swin-Unet,09 May 2025,AI4Science,Other,http://arxiv.org/pdf/2505.06185v1,http://arxiv.org/abs/2505.06185v1,2505.06185v1,本文提出了一种基于多任务学习的脑出血标记识别方法MTL-Swin-Unet，结合了分类与语义分割任务，通过融合不同的图像表示提升模型的鲁棒性。该方法有效缓解了伪相关问题，增强了图像特征表达能力。在包含同一患者切片的测试集上，模型在F值指标上优于其他分类器；在不同患者切片的测试集上，则在AUC指标上表现更佳。实验结果表明，该方法在脑出血识别任务中具有较强的泛化能力和实用价值。
From Millions of Tweets to Actionable Insights: Leveraging LLMs for User Profiling,从数百万条推文到可操作洞察：利用大语言模型进行用户画像,09 May 2025,LLM,Other,http://arxiv.org/pdf/2505.06184v1,http://arxiv.org/abs/2505.06184v1,2505.06184v1,本文提出了一种基于大型语言模型（LLM）的社交媒体用户画像方法，通过利用领域定义语句，结合半监督筛选和生成式描述，构建可解释且灵活的用户画像。该方法减少了对大量标注数据的依赖，适应性强，能够将海量推文信息浓缩为自然语言形式的用户特征，便于后续分析和应用。实验在波斯政治推特数据集上验证，结果显示该方法相比现有技术提升了近10%的性能，体现出其在用户行为建模和社交网络任务中的实用价值。
Active Perception for Tactile Sensing: A Task-Agnostic Attention-Based Approach,主动感知用于触觉传感：一种任务无关的基于注意力的方法,09 May 2025,Embodied AI,Other,http://arxiv.org/pdf/2505.06182v1,http://arxiv.org/abs/2505.06182v1,2505.06182v1,本文提出了一种名为TAP的主动触觉感知框架，通过结合强化学习和基于Transformer的模型，实现了在部分可观测环境中的高效感知与决策。该方法无需针对具体任务设计，具备良好的通用性和适应性。实验基于Tactile MNIST数据集，验证了TAP在触觉数字识别和姿态估计等任务中的优异表现。研究表明，TAP为机器人主动触觉感知提供了一种灵活且有效的解决方案，推动了触觉探索技术的发展。
A Large Language Model-Enhanced Q-learning for Capacitated Vehicle Routing Problem with Time Windows,基于大语言模型增强的Q学习用于带时间窗的容量受限车辆路径问题,09 May 2025,LLM,Other,http://arxiv.org/pdf/2505.06178v1,http://arxiv.org/abs/2505.06178v1,2505.06178v1,本文针对具有容量和时间窗口限制的车辆路径规划问题，提出了一种结合大型语言模型（LLM）与Q学习的新方法。该方法通过两阶段训练机制，先利用LLM引导探索，再由Q网络自主优化，同时设计了基于思维链的三重自我纠错机制，提升解的可靠性。实验结果显示，该框架在减少成本和加快训练收敛方面优于传统Q学习，展示了将语言模型应用于复杂优化问题的潜力和实际价值。
MonetGPT: Solving Puzzles Enhances MLLMs' Image Retouching Skills,MonetGPT：通过解谜提升多模态大语言模型的图像润饰能力,09 May 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2505.06176v1,http://arxiv.org/abs/2505.06176v1,2505.06176v1,本文提出MonetGPT，一种基于多模态大语言模型的新方法，旨在提升照片后期修图的质量和可控性。通过设计视觉谜题训练模型理解传统的图像处理操作，MonetGPT能够批判性地分析原始照片，规划并执行一系列专业的修图步骤。该方法不仅保持了图像细节和身份特征，还提高了编辑过程的透明度和用户可理解性。实验结果表明，MonetGPT在保持图像真实性和解释性方面优于现有的生成式和程序化修图方法。相关代码和数据已公开。
Turbo-ICL: In-Context Learning-Based Turbo Equalization,Turbo-ICL：基于上下文学习的Turbo均衡,09 May 2025,Other,Other,http://arxiv.org/pdf/2505.06175v1,http://arxiv.org/abs/2505.06175v1,2505.06175v1,本文提出了一种基于大语言模型启发的上下文学习框架，用于多输入多输出系统中的信道均衡。该方法通过结合导频信号和译码器反馈，实现了符号后验概率的直接推断，并通过提示增强技术迭代优化估计结果。作者设计了两种模型架构，并通过大量仿真验证了其在传统线性假设失效（如低分辨率量化）情况下优于传统方法的性能。此外，结果显示基于Transformer的模型在训练样本有限时表现更佳，而状态空间模型在资源受限环境中更高效。该研究为提升复杂通信系统中的均衡性能提供了新思路。
