标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
"GLM-4.5: Agentic, Reasoning, and Coding (ARC) Foundation Models",GLM-4.5：具备智能体能力、推理与编码（ARC）的基础模型,LLM,THU,https://arxiv.org/pdf/2508.06471,https://huggingface.co/papers/2508.06471,本文介绍了GLM-4.5，一种拥有3550亿参数的开源大型语言模型，采用专家混合架构和多阶段训练策略，结合强化学习优化。该模型支持混合推理方式，能在思考和直接回答间切换，展现出在智能代理、复杂推理和代码生成等多种任务上的优异表现。GLM-4.5在多个权威基准测试中取得前三名成绩，且参数规模远小于部分竞争模型，显示出较高的效率和竞争力。论文同时发布了更小型的GLM-4.5-Air版本，推动推理和智能代理系统的研究与应用。,60
"Voost: A Unified and Scalable Diffusion Transformer for Bidirectional
  Virtual Try-On and Try-Off",Voost：用于双向虚拟试穿与试脱的统一且可扩展的扩散变换器,Diffusion Model,Other,https://arxiv.org/pdf/2508.04825,https://huggingface.co/papers/2508.04825,本文提出了Voost，一种统一且可扩展的扩散变换器框架，首次实现了虚拟试穿和试脱的双向联合学习。该方法通过同时建模这两个任务，增强了服装与人体的对应关系，无需额外网络或标签，提升了图像的对齐精度和视觉真实感。论文还引入了两种推理技术以增强模型的鲁棒性和一致性。大量实验表明，Voost在多个基准测试中表现优异，显著优于现有方法，推动了虚拟试穿技术的实用性和效果提升。,30
"InfiGUI-G1: Advancing GUI Grounding with Adaptive Exploration Policy
  Optimization",InfiGUI-G1：基于自适应探索策略优化的GUI定位进展,Multimodal LLM,Amazon,https://arxiv.org/pdf/2508.05731,https://huggingface.co/papers/2508.05731,本文提出了一种名为自适应探索策略优化（AEPO）的新方法，旨在提升多模态大语言模型在图形用户界面（GUI）中自然语言指令的理解和定位能力。通过引入多答案生成和基于效率原理的奖励机制，AEPO有效解决了以往方法中探索不足导致的语义匹配困难问题。基于AEPO训练的InfiGUI-G1模型在多个GUI定位测试中表现优异，相较传统强化学习方法提升了最高9.0%的准确率，推动了自动化人机交互技术的发展。相关资源已公开。,15
"Pruning the Unsurprising: Efficient Code Reasoning via First-Token
  Surprisal",剪除不意外部分：基于首令牌惊讶度的高效代码推理,LLM,Other,https://arxiv.org/pdf/2508.05988,https://huggingface.co/papers/2508.05988,本文提出了ASAP，一种针对代码推理中思维链压缩的创新框架。该方法通过锚点引导的粗略剪枝保留核心推理结构，结合基于首个词惊讶度的新颖指标进行细致筛选，有效剔除冗余步骤。ASAP不仅显著减少了训练和推理的计算成本，还在多个代码生成基准测试中实现了领先的准确率。在复杂任务LiveCodeBench上，ASAP减少了23.5%的生成令牌和43.5%的推理延迟，同时保持了竞争力的性能，展现出提升大型推理模型效率与实用性的潜力。,12
Memp: Exploring Agent Procedural Memory,Memp：探索智能体的过程记忆,Agent,Alibaba,https://arxiv.org/pdf/2508.06433,https://huggingface.co/papers/2508.06433,本文提出了一种名为Memp的可学习、可更新的程序化记忆系统，用于提升基于大型语言模型的智能体在复杂任务中的表现和效率。Memp通过提炼智能体过去的操作轨迹，形成细粒度的步骤指导和更高层次的抽象脚本，并结合动态更新机制，使记忆内容随着新经验不断演进。实验证明，该方法在多个任务中显著提高了成功率和执行速度，同时支持将强模型的记忆迁移到弱模型，带来显著性能提升，展示了程序化记忆在智能体长期学习和适应中的潜力。,12
GENIE: Gaussian Encoding for Neural Radiance Fields Interactive Editing,GENIE：用于神经辐射场交互式编辑的高斯编码,Other,Other,https://arxiv.org/pdf/2508.02831,https://huggingface.co/papers/2508.02831,本文提出了GENIE，一种结合神经辐射场（NeRF）高质量渲染与高斯点云（GS）结构化、可编辑特性的混合模型。通过为每个高斯点分配可训练的特征嵌入，并引入基于射线追踪的快速邻近高斯搜索方法，GENIE实现了实时且局部感知的编辑效果。该方法不仅提升了编辑的直观性和交互性，还支持与物理模拟的结合，弥合了基于几何编辑与神经渲染之间的差距，为三维场景的动态操作和物理交互提供了新的解决方案。,6
Adapting Vision-Language Models Without Labels: A Comprehensive Survey,无标签适应视觉-语言模型：一项综合性综述,Multimodal LLM,Other,https://arxiv.org/pdf/2508.05547,https://huggingface.co/papers/2508.05547,本文系统综述了无需标签的视觉-语言模型（VLM）适应方法，针对不同类型的无标签视觉数据，提出了包括无数据迁移、无监督领域迁移、批量测试时适应和在线测试时适应在内的四大范式分类。文章详细分析了各范式下的核心技术与策略，回顾了相关应用中的代表性基准，并指出了当前面临的挑战与未来研究方向。该综述为理解和推动无监督VLM适应提供了全面且结构化的参考框架。,4
"MELLA: Bridging Linguistic Capability and Cultural Groundedness for
  Low-Resource Language MLLMs",MELLA：连接低资源语言多模态大语言模型的语言能力与文化根基,Multimodal LLM,Shanghai AI Lab,https://arxiv.org/pdf/2508.05502,https://huggingface.co/papers/2508.05502,本文提出了MELLA，一种面向低资源语言的多模态多语言数据集，旨在提升多模态大语言模型（MLLM）在这些语言上的表现。通过结合原生网络图像的替代文本以增强文化背景知识，以及模型生成的图像描述以提升语言能力，MELLA实现了语言理解与文化认知的双重提升。实验证明，基于MELLA微调的模型在八种低资源语言上均表现出更丰富的描述能力，显著缩小了高低资源语言之间的性能差距。该研究为改善低资源语言用户的多模态智能服务提供了有效路径。,4
"MeshLLM: Empowering Large Language Models to Progressively Understand
  and Generate 3D Mesh",MeshLLM：赋能大语言模型逐步理解与生成3D网格,LLM,Other,https://arxiv.org/pdf/2508.01242,https://huggingface.co/papers/2508.01242,本文提出MeshLLM，一种利用大型语言模型理解与生成文本序列化3D网格的新方法。通过将复杂网格分解为结构化子单元，MeshLLM构建了规模大幅提升的数据集，缓解了现有方法中数据规模受限和三维结构信息丢失的问题。同时，引入基于顶点推断面片连接和局部网格组装的训练策略，显著增强了模型对网格拓扑和空间结构的理解能力。实验结果表明，MeshLLM在生成质量和形状理解上均优于现有最先进方法，展示了其在处理文本形式3D网格任务中的潜力。,3
"UI-AGILE: Advancing GUI Agents with Effective Reinforcement Learning and
  Precise Inference-Time Grounding",UI-AGILE：通过有效强化学习与精确推理时定位提升GUI智能体,Agent,Other,https://arxiv.org/pdf/2507.22025,https://huggingface.co/papers/2507.22025,本文提出了UI-AGILE框架，针对图形用户界面（GUI）智能体在训练和推理阶段存在的推理设计难题、奖励机制低效及视觉噪声问题，提出了一系列改进方法。在训练阶段，通过引入连续奖励函数、“简单思考”奖励以及基于裁剪的重采样策略，提高了模型的定位精度和学习效率；在推理阶段，采用分解式定位方法，有效提升了高分辨率屏幕上的定位准确率。实验结果表明，UI-AGILE在多个GUI任务基准上显著优于现有方法，提升了最高23%的定位准确率，展示了其在提升GUI智能体性能方面的显著价值。,2
LightSwitch: Multi-view Relighting with Material-guided Diffusion,LightSwitch：基于材质引导扩散的多视角重光照,Diffusion Model,Other,https://arxiv.org/pdf/2508.06494,https://huggingface.co/papers/2508.06494,本文提出了LightSwitch，一种结合多视角和材质信息的扩散模型框架，用于高效且一致地对多张输入图像进行重新光照。该方法利用推断的物体内在属性，显著提升了二维图像和三维对象的光照转换质量，优于现有直接基于图像的重光照技术。LightSwitch不仅支持多视角密集数据的处理，还能在约2分钟内完成合成和真实物体的光照调整，展现出较强的实用性和性能优势，推动了三维重光照技术在虚拟现实和视觉特效中的应用。,1
"OS Agents: A Survey on MLLM-based Agents for General Computing Devices
  Use",OS Agents：基于MLLM的通用计算设备智能体综述,Agent,Other,https://arxiv.org/pdf/2508.04482,https://huggingface.co/papers/2508.04482,本文系统综述了基于多模态大语言模型的操作系统代理（OS Agents），即能够在计算设备的操作系统环境中自动执行任务的智能助手。文章详细介绍了OS Agents的基本构成与关键能力，探讨了其构建方法及相关模型框架，评述了现有的评估标准和应用场景。最后，论文分析了当前面临的挑战，如安全隐私和个性化发展，并指出未来研究方向。该综述为学术界和工业界提供了全面的参考与指导，推动智能代理技术的进一步发展。,1
