公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
虎嗅APP,2025-04-17 08:04:14,早报｜加州宣布起诉特朗普政府；欧莱雅中国回应旅游零售部门裁员；巴斯夫高管回应“对等关税”影响,虎嗅早报：欧莱雅中国业务转型与巴斯夫回应关税影响，抖音首次披露算法机制,本文汇总了多条重要新闻，包括欧莱雅中国旅游零售部门裁员及业务转型，巴斯夫高管对“对等关税”影响的回应，以及抖音首次公开其推荐算法机制，强调利用神经网络预估用户行为并结合机器与人工审核。此外，报道还涉及中超外援去世、旅客跳轨事件及西双版纳泼水节安全问题等社会新闻。,Other,"ByteDance, Tencent",,https://mp.weixin.qq.com/s/Pwboc4vGjmDJyTIDH1hLrA
机器之心,2025-04-17 07:49:06,刚刚，OpenAI发布最强推理模型o3！图像深度思考首秀，开源编程智能体已揽5k+star,OpenAI发布多模态推理模型o3及轻量版o4-mini，提升ChatGPT工具组合能力,OpenAI发布了最新多模态推理模型o3和轻量版o4-mini，显著提升了ChatGPT在编程、数学、科学和视觉推理等复杂任务中的表现。新模型支持更长时间的思考和智能工具组合，能够处理图像、代码和文本等多种输入，提升了指令遵循能力和响应的自然性。o3在多个基准测试中创下新纪录，o4-mini则以高效性和经济性著称，适合高吞吐量应用。相关API和用户访问权限已逐步开放。,Multimodal LLM,OpenAI,Sam Altman,https://mp.weixin.qq.com/s/1sfurXg5s3yBKlKodk2JbA
量子位,2025-04-17 06:42:13,ChatGPT首次带图深度思考：OpenAI连发o3/o4 mini，比前代性能更强价格更低,OpenAI发布o3和o4-mini多模态推理模型，提升性能并降低成本,OpenAI近日推出了o3和o4-mini两款推理模型，支持图像上传并集成到思维链中，实现多模态深度思考。o3在编程、数学、科学和视觉任务中刷新了多项基准测试记录，表现优于前代模型；o4-mini则专注于快速且经济高效的推理，部分任务表现超过o3-mini。两款模型现已向ChatGPT Plus、Pro及Team用户开放。此外，OpenAI发布了支持本地代码执行的Codex CLI，提升开发者交互体验。,Multimodal LLM,OpenAI,,https://mp.weixin.qq.com/s/4frenVxDPIS4PwjVbCRKxQ
新智元,2025-04-17 06:00:13,谷歌AI成功破解海豚语，海洋版ChatGPT来了！掀人类跨物种交流革命,谷歌DolphinGemma模型实现海豚语言识别与跨物种交流,谷歌推出基于30年海豚研究数据训练的轻量级AI模型DolphinGemma，能够识别并预测海豚的声音序列，实现人与海豚的实时交流。该模型仅400M参数，可部署在Pixel手机上，结合WDP长期积累的数据和CHAT水下通信系统，推动跨物种交流研究。谷歌计划夏季开源该模型，展示了AI在动物语言理解领域的新进展。,LLM,Other,"Sundar Pichai, Demis Hassabis",https://mp.weixin.qq.com/s/8w5GvrMQgWFZF3O8LsFZSw
新智元,2025-04-17 06:00:13,全网最全「吉卜力」AI神器总结！只要2分钟，照片秒变吉卜力,多平台吉卜力风格图像生成工具比较分析,本文总结了7款能够在2分钟内将照片转换为吉卜力风格图像的AI工具，包括Clipfly、ChatGPT、Grok、Flux、insMind、FlexClip和Fotor。通过统一输入和提示词，评测各工具的生成效果，展示了不同平台在图像动漫化处理上的特点与差异，帮助用户选择适合的吉卜力风格图像生成方案。,Multimodal LLM,OpenAI,,https://mp.weixin.qq.com/s/fz0FDSELFbBlovJLt-rfng
机智流,2025-04-17 01:32:44,刚刚，OpenAI重磅发布o3和o4-mini多模态推理能力爆炸式提升！！！,OpenAI发布o3和o4-mini多模态视觉推理模型及其性能评测,2025年4月，OpenAI推出了最新多模态模型o3和o4-mini，显著提升了视觉推理能力。两款模型支持图像裁剪、旋转等操作，并能结合网络搜索、Python分析和图像生成工具，实现多模态智能交互。性能测试显示，o3和o4-mini在多个视觉基准测试中超越前代模型，尤其在视觉搜索任务中表现突出。尽管存在推理链冗长和感知错误等局限，OpenAI计划通过优化推理流程和提升准确性，推动多模态技术进一步发展。,Multimodal LLM,OpenAI,,https://mp.weixin.qq.com/s/Vmh8D8IemvcfL_r5gBhcdQ
机智流,2025-04-17 00:51:21,Grok3预测OpenAI发布会模型特性！！！,基于推理能力增强的OpenAI O系列模型特性预测,本文基于OpenAI O3和O4-mini发布会参与人名单，预测即将推出的o系列模型将重点提升编码、数学和科学领域的推理能力。模型可能采用“私有思维链”技术实现逐步推理，并通过“审议对齐”技术增强安全性。参与者背景显示模型或具备多模态功能，但核心仍为推理。O4-mini预计为更高效版本，适合特定应用场景。具体细节尚待官方进一步公布。,LLM,"OpenAI, Meta","Greg Brockman, Mark Chen, Eric Mitchell, Brandon McKinzie, Wenda Zhou, Fouad Matin, Michael Bolin, Ananya Kumar",https://mp.weixin.qq.com/s/oecJKU5-18TVhgkVJq0y2w
圆圆的算法笔记,2025-04-17 09:14:41,时间序列知识库推荐,系统化时间序列预测知识库与课程体系构建,本文介绍了由“圆圆的算法笔记”微信公众号推出的系统性时间序列预测专题课程，涵盖基础任务定义、数据处理、模型结构、时空预测、表示学习、大模型及扩散模型等多个模块。课程基于2017年以来近百篇论文，提供新人教程、前沿工作、代码解析和系统总结，帮助学习者全面掌握时间序列预测技术。课程通过知识星球平台运营，已有超过700名学员参与，持续更新内容并提供答疑和交流服务。,Other,Other,,https://mp.weixin.qq.com/s/8C0z9i0Bts82IK13WeqRmQ
虎嗅APP,2025-04-17 08:04:14,官方按下智驾“急停键”,工信部加强智能网联汽车监管，规范智驾功能宣传与使用,2025年多起智能驾驶事故引发工信部发布新规，严格规范智能网联汽车的功能宣传、使用及风险管理。新规禁止夸大宣传，要求明确系统边界，限制驾驶员脱控行为，强化驾驶员身份识别和安全教育，收紧OTA升级审查，严禁未经审批的公测。车企需迅速调整业务与宣传，推动智能驾驶回归安全本质，遏制因激烈竞争导致的浮躁宣传环境。,Other,Other,,https://mp.weixin.qq.com/s/vrJaGFN93Od_Jrf7SJu58w
机器之心,2025-04-17 07:49:06,从思考到行动：大模型自主工具调用能力的深度实现,大模型自主工具调用能力的强化学习实现与应用,复旦大学知识工场实验室团队提出并开源了基于强化学习的大模型自主工具调用机制，突破传统工具调用的被动限制，实现模型在推理过程中动态生成并执行代码，提升复杂任务的解决能力。该方法支持模型深度理解工具功能、动态调整推理路径及多工具协同，显著增强了大模型在数学计算等场景中的准确性和泛化能力。,Agent,Other,"肖仰华, 梁家卿, 韩槿一, 李廷云, 熊程元, 姜子上, 王昕奕",https://mp.weixin.qq.com/s/hjPf68M5qciZBc3zczctYQ
