标题,中文标题,发布日期,领域分类,研究机构,PDF链接,论文链接,arXiv ID,简明摘要
Variational Masked Diffusion Models,变分掩码扩散模型,27 Oct 2025,Diffusion Model,Other,http://arxiv.org/pdf/2510.23606v1,http://arxiv.org/abs/2510.23606v1,2510.23606v1,"本文提出了一种名为变分掩码扩散（Variational Masked Diffusion, VMD）的新方法，旨在解决传统掩码扩散模型难以捕捉同时预测的多个元素间依赖关系的问题。通过引入潜在变量，VMD能够更有效地学习元素间的依赖性，从而提升生成结果的整体一致性和质量。实验结果表明，VMD在合成数据、数独谜题和文本生成等任务中均优于传统方法，展示了将变分推断融入掩码扩散模型的潜力和优势。"
"Track, Inpaint, Resplat: Subject-driven 3D and 4D Generation with Progressive Texture Infilling","Track, Inpaint, Resplat：基于主体驱动的渐进式纹理填充的3D与4D生成方法",27 Oct 2025,Other,Other,http://arxiv.org/pdf/2510.23605v1,http://arxiv.org/abs/2510.23605v1,2510.23605v1,本文提出了一种名为TIRE的新方法，旨在提升个性化3D/4D生成中主体身份的保持效果。该方法以已有3D模型为基础，通过视频跟踪确定需修改区域，利用基于主体的2D图像修复技术逐步填充细节，最后将更新后的多视角图像重新映射回3D模型，确保内容一致性。实验结果表明，TIRE在保持主体特征方面显著优于现有技术，为个性化三维内容生成提供了有效解决方案。
PixelRefer: A Unified Framework for Spatio-Temporal Object Referring with Arbitrary Granularity,[翻译]PixelRefer: A Unified Framework for Spatio-Temporal Object Referring with Arbitrary Granularity,27 Oct 2025,Other,Other,http://arxiv.org/pdf/2510.23603v1,http://arxiv.org/abs/2510.23603v1,2510.23603v1,无法生成摘要。
Alita-G: Self-Evolving Generative Agent for Agent Generation,Alita-G：用于智能体生成的自我进化生成式智能体,27 Oct 2025,Agent,Other,http://arxiv.org/pdf/2510.23601v1,http://arxiv.org/abs/2510.23601v1,2510.23601v1,本文提出了ALITA-G，一种自我进化的智能体框架，能够将通用智能体转变为特定领域专家。该方法通过系统地生成、抽象和整合任务相关工具，提升智能体在目标领域的表现。实验结果显示，ALITA-G在多个复杂推理任务上显著提高了准确率，同时降低了计算资源消耗，刷新了相关基准测试的最佳成绩。该研究为实现通用智能体向高效领域专才的转变提供了有效路径。
Think Twice: Branch-and-Rethink Reasoning Reward Model,三思而后行：Branch-and-Rethink推理奖励模型,27 Oct 2025,LLM,Other,http://arxiv.org/pdf/2510.23596v1,http://arxiv.org/abs/2510.23596v1,2510.23596v1,本文提出了一种名为branch-and-rethink（BR-RM）的奖励模型方法，通过两轮评估策略提升模型的判断力。首次评估针对关键维度生成简要假设，第二轮则聚焦验证这些假设，减少了传统单次评分中注意力分散的问题。该方法结合强化学习训练，兼容现有优化流程，显著增强了对细微错误的敏感度。实验证明，BR-RM在多个复杂任务中表现优异，展现出更精准和高效的评价能力。
Multi-Agent Evolve: LLM Self-Improve through Co-evolution,Multi-Agent Evolve：通过协同进化实现大语言模型的自我提升,27 Oct 2025,Agent,Other,http://arxiv.org/pdf/2510.23595v1,http://arxiv.org/abs/2510.23595v1,2510.23595v1,本文提出了Multi-Agent Evolve（MAE）框架，通过三个相互协作的智能体（出题者、解答者和评判者）实现大型语言模型的自我进化，无需大量人工标注数据。该方法利用强化学习提升模型在数学、推理和常识问答等多领域的表现，解决了传统自我对弈方法依赖特定环境反馈的局限。在Qwen2.5-3B-Instruct模型上的实验表明，MAE在多个基准测试中平均提升了4.54%，展示了其作为一种高效且可扩展的模型能力增强手段的潜力。
PRISM-Bench: A Benchmark of Puzzle-Based Visual Tasks with CoT Error Detection,PRISM-Bench：基于链式思维错误检测的拼图视觉任务基准,27 Oct 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2510.23594v1,http://arxiv.org/abs/2510.23594v1,2510.23594v1,本文提出了PRISM-Bench，一种基于视觉谜题的新型评测基准，旨在不仅测试模型解题能力，更评估其推理过程的合理性。与传统只关注最终答案的评测不同，PRISM-Bench要求模型在包含一步错误的推理链中识别首个错误步骤，从而细致考察逻辑一致性和错误检测能力。实验表明，当前先进模型虽能生成流畅推理过程，却难以准确发现推理错误。该基准为多模态推理能力提供了更精准的评估工具，推动了可信模型的诊断性研究。
Lightweight Robust Direct Preference Optimization,轻量级鲁棒直接偏好优化,27 Oct 2025,LLM,Other,http://arxiv.org/pdf/2510.23590v1,http://arxiv.org/abs/2510.23590v1,2510.23590v1,无法生成摘要。
FARMER: Flow AutoRegressive Transformer over Pixels,FARMER：基于像素的流式自回归变换器,27 Oct 2025,Other,Other,http://arxiv.org/pdf/2510.23588v1,http://arxiv.org/abs/2510.23588v1,2510.23588v1,无法生成摘要。
A Survey of Data Agents: Emerging Paradigm or Overstated Hype?,数据智能体综述：新兴范式还是被夸大的炒作？,27 Oct 2025,Agent,Other,http://arxiv.org/pdf/2510.23587v1,http://arxiv.org/abs/2510.23587v1,2510.23587v1,本文针对“数据代理”这一新兴概念进行了系统梳理，指出当前该术语存在定义不清和应用混淆的问题，导致用户预期与实际能力不符，阻碍行业发展。作者借鉴自动驾驶分级标准，提出了一个涵盖六个自主层级的分类体系，明确了不同层级代理的能力和责任边界。基于此框架，论文系统回顾了现有研究进展，重点分析了数据代理从简单执行向自主协调转变的关键阶段，并展望了未来具备主动生成能力的高级数据代理的发展方向，为该领域提供了清晰的理论基础和发展路径。
