标题,中文标题,发布日期,领域分类,研究机构,PDF链接,论文链接,arXiv ID,简明摘要
MultiGen: Using Multimodal Generation in Simulation to Learn Multimodal Policies in Real,MultiGen：在仿真中利用多模态生成学习现实中的多模态策略,03 Jul 2025,Embodied AI,Other,http://arxiv.org/pdf/2507.02864v1,http://arxiv.org/abs/2507.02864v1,2507.02864v1,本文提出了MultiGen框架，通过将大规模生成模型与传统物理仿真结合，实现了多感官模拟，特别是对难以仿真的声音信息进行逼真合成。以机器人倒液体任务为例，MultiGen无需真实机器人数据，即可基于视觉视频生成对应音频，训练出融合视觉和听觉的多模态策略。实验结果表明，该方法能够实现零样本迁移，有效适应真实环境中的新容器和液体，展示了生成模型在缩小多模态仿真与现实差距中的潜力。
LiteReality: Graphics-Ready 3D Scene Reconstruction from RGB-D Scans,LiteReality：基于RGB-D扫描的图形渲染级3D场景重建,03 Jul 2025,Other,Other,http://arxiv.org/pdf/2507.02861v1,http://arxiv.org/abs/2507.02861v1,2507.02861v1,本文提出了LiteReality，一种将室内RGB-D扫描数据转换为紧凑且真实感强的3D虚拟场景的新方法。该系统不仅重建视觉逼真的环境，还支持物体识别、可动性、高质量材质和物理交互，便于后续图形处理。LiteReality通过结构化场景解析，结合艺术家设计的3D模型和高质量材质重建，实现了场景的编辑性和互动性。其无训练对象检索模块在Scan2CAD基准测试中表现优异，材质绘制模块能在复杂条件下准确迁移外观。该方法适用于增强现实、游戏、机器人和数字孪生等多个领域。
RefTok: Reference-Based Tokenization for Video Generation,RefTok：基于参考的令牌化用于视频生成,03 Jul 2025,Other,Other,http://arxiv.org/pdf/2507.02862v1,http://arxiv.org/abs/2507.02862v1,2507.02862v1,本文提出了一种名为RefTok的新型视频分词方法，通过引入未量化的参考帧，有效捕捉视频中的时间依赖和冗余信息。该方法能更好地保持运动连续性和物体外观细节，如面部特征和文字清晰度。实验结果表明，RefTok在多个视频数据集上相比现有技术显著提升了图像质量指标，且在视频生成任务中表现优于参数更多的对比模型，展示了其在视频建模和生成领域的潜力和优势。
Less is Enough: Training-Free Video Diffusion Acceleration via Runtime-Adaptive Caching,少即是多：通过运行时自适应缓存实现无训练视频扩散加速,03 Jul 2025,Diffusion Model,Other,http://arxiv.org/pdf/2507.02860v1,http://arxiv.org/abs/2507.02860v1,2507.02860v1,本文提出了一种名为EasyCache的无训练视频扩散加速框架，通过在推理过程中动态缓存并复用计算结果，有效避免了重复计算。该方法无需离线预处理或复杂调参，显著提升了视频生成模型的推理速度，最高加速达2.1至3.3倍，同时保持甚至提升了生成视频的视觉质量。EasyCache在多个大型视频生成模型上表现优异，为高质量视频合成提供了一种高效且易用的解决方案，推动了视频生成技术的实际应用。代码已开源。
Bootstrapping Grounded Chain-of-Thought in Multimodal LLMs for Data-Efficient Model Adaptation,用于数据高效模型适应的多模态大语言模型中基于引导的链式思维自举方法,03 Jul 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2507.02859v1,http://arxiv.org/abs/2507.02859v1,2507.02859v1,本文针对多模态大语言模型在缺乏大规模训练数据时难以适应专业视觉任务（如图表理解）的问题，提出了一种基于“有根链式思维”（Grounded Chain-of-Thought，GCoT）的自举方法。该方法通过在推理步骤中引入图像的定位信息，提升了模型推理的准确性和可信度。实验表明，GCoT在数据有限的情况下，显著优于传统的微调和知识蒸馏方法，有效增强了模型在多种专业视觉格式任务中的适应能力。
Requirements Elicitation Follow-Up Question Generation,需求获取中的后续问题生成,03 Jul 2025,LLM,Other,http://arxiv.org/pdf/2507.02858v1,http://arxiv.org/abs/2507.02858v1,2507.02858v1,本论文探讨了利用大型语言模型GPT-4o辅助需求访谈中生成后续提问的问题，旨在帮助访谈者克服领域不熟悉和认知负担等挑战。通过基于访谈常见错误类型设计的问题生成方法，作者进行了两组对比实验，评估模型生成的问题与人工设计问题的质量。结果表明，模型生成的问题在清晰度、相关性和信息量上不逊于人工问题，且在错误引导下表现更优。研究展示了大型语言模型在实时提升需求访谈效果中的应用潜力。
Answer Matching Outperforms Multiple Choice for Language Model Evaluation,答案匹配优于多项选择在语言模型评估中的表现,03 Jul 2025,LLM,Other,http://arxiv.org/pdf/2507.02856v1,http://arxiv.org/abs/2507.02856v1,2507.02856v1,本论文指出，传统的多项选择题评测方法存在漏洞，模型常能在未读题目的情况下猜对答案，导致评测结果失真。作者提出了一种基于生成式回答匹配的新评测方式，即让模型自由生成答案，再用先进语言模型判断其与标准答案的匹配度。实验证明，该方法与人工评分高度一致，优于多项选择和无参考答案的评判方式。此外，使用回答匹配评测会显著改变模型排名，表明其更能真实反映模型能力。论文呼吁语言模型评测从多项选择转向回答匹配，推动评测方法进步。
AnyI2V: Animating Any Conditional Image with Motion Control,AnyI2V：利用运动控制驱动任意条件图像动画生成,03 Jul 2025,Diffusion Model,Other,http://arxiv.org/pdf/2507.02857v1,http://arxiv.org/abs/2507.02857v1,2507.02857v1,本文提出了AnyI2V，一种无需训练即可将任意条件图像动画化的框架，支持用户自定义运动轨迹。该方法突破了现有文本到视频和图像到视频技术在空间布局控制和运动表达上的限制，兼容多种输入形式（如网格和点云），并支持混合条件输入及风格迁移。实验结果表明，AnyI2V在空间与运动控制的视频生成方面表现优异，提供了一种灵活且高效的视频合成新方案。代码已开源。
MOTIF: Modular Thinking via Reinforcement Fine-tuning in LLMs,MOTIF：通过强化学习微调实现大语言模型的模块化思维,03 Jul 2025,LLM,Other,http://arxiv.org/pdf/2507.02851v1,http://arxiv.org/abs/2507.02851v1,2507.02851v1,本文提出了一种名为MOTIF的强化学习微调方法，旨在突破大型语言模型（LLM）因上下文长度限制而导致的推理瓶颈。通过模块化思考策略，MOTIF使模型能够分多轮生成推理内容，从而有效扩展其“思考”能力。作者在开源模型Qwen2.5-3B-Instruct上进行训练，并在数学推理基准测试中取得了显著提升，且仅用15%的样本实现了更高的训练效率。该方法为提升LLM复杂推理性能提供了新的思路和实用方案。
LLM Hypnosis: Exploiting User Feedback for Unauthorized Knowledge Injection to All Users,LLM 催眠：利用用户反馈实现对所有用户的未授权知识注入,03 Jul 2025,LLM,Other,http://arxiv.org/pdf/2507.02850v1,http://arxiv.org/abs/2507.02850v1,2507.02850v1,本文揭示了一种针对基于用户反馈训练的语言模型的新型攻击方法。攻击者通过精心设计的提示和反馈操作，能够持续改变模型的知识和行为，使其输出被篡改的信息。该方法不仅能插入新的错误知识，还能影响代码生成导致安全漏洞，甚至传播虚假新闻。研究表明，用户反馈机制存在潜在风险，允许攻击者以细粒度控制模型行为，拓展了对语言模型安全威胁的理解，提醒开发者加强对反馈环节的防护。
Visual Contextual Attack: Jailbreaking MLLMs with Image-Driven Context Injection,视觉上下文攻击：基于图像驱动的上下文注入对多模态大语言模型的越狱攻击,03 Jul 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2507.02844v1,http://arxiv.org/abs/2507.02844v1,2507.02844v1,本文提出了一种针对多模态大语言模型（MLLMs）的新型攻击方法——视觉上下文攻击（VisCo），通过构建基于图像的完整对话情境，有效诱导模型产生有害响应。该方法通过多种视觉策略动态生成辅助图像，并结合自动化的有害信息掩盖与语义优化，显著提升攻击成功率和有害内容的生成程度。在对抗GPT-4o的测试中，VisCo表现出远高于现有方法的攻击效果，揭示了视觉模态在模型安全性中的潜在风险，推动了多模态模型安全研究的发展。
LLM-Driven Treatment Effect Estimation Under Inference Time Text Confounding,基于大语言模型的推理时文本混杂下的治疗效果估计,03 Jul 2025,LLM,Other,http://arxiv.org/pdf/2507.02843v1,http://arxiv.org/abs/2507.02843v1,2507.02843v1,本论文针对医疗个性化决策中的治疗效果估计问题，揭示了训练时使用完整患者数据与推断时仅有文本描述之间的信息差异，可能导致估计偏差的现象，称为推断时文本混杂问题。为此，作者提出了一种结合大型语言模型和双重稳健学习器的新框架，有效缓解因文本信息不完整引起的偏差。实验证明，该方法在实际医疗场景中能够提升治疗效果估计的准确性，具有重要应用价值。
StepHint: Multi-level Stepwise Hints Enhance Reinforcement Learning to Reason,StepHint：多层次分步提示提升强化学习推理能力,03 Jul 2025,LLM,Other,http://arxiv.org/pdf/2507.02841v1,http://arxiv.org/abs/2507.02841v1,2507.02841v1,本文提出了一种名为StepHint的新型强化学习方法，旨在提升大型语言模型的复杂推理能力。通过引入多层次的分步骤提示，StepHint有效缓解了传统方法中“小错误导致整体失败”的问题，提升了训练效率。同时，该方法鼓励模型跳出已有思维模式，探索更多潜在解决方案，解决了探索停滞的问题。实验证明，StepHint在多个数学推理任务中表现优异，且具备良好的泛化能力，显著优于现有强化学习改进方法。
ExPO: Unlocking Hard Reasoning with Self-Explanation-Guided Reinforcement Learning,ExPO：通过自我解释引导的强化学习解锁困难推理能力,03 Jul 2025,LLM,Other,http://arxiv.org/pdf/2507.02834v1,http://arxiv.org/abs/2507.02834v1,2507.02834v1,本文提出了一种名为自我解释策略优化（ExPO）的新方法，旨在提升语言模型在复杂推理任务中的表现。传统基于强化学习的训练依赖模型初始生成的正向样本，难以突破模型已有能力的限制。ExPO通过利用已知正确答案，生成既符合当前策略又能引导模型正确推理的样本，促进模型探索新的推理路径。实验结果表明，ExPO在提升学习效率和最终推理准确率方面优于依赖专家示范的方法，尤其在模型初期表现较弱的高难度任务中效果显著。
USAD: An Unsupervised Data Augmentation Spatio-Temporal Attention Diffusion Network,USAD：一种无监督数据增强时空注意力扩散网络,03 Jul 2025,Diffusion Model,Other,http://arxiv.org/pdf/2507.02827v1,http://arxiv.org/abs/2507.02827v1,2507.02827v1,本文针对人体动作识别中标注数据稀缺、特征提取不足及模型轻量化性能瓶颈，提出了一种基于无监督数据增强和多注意力机制的时空交互网络。该方法通过统计引导的扩散模型进行数据增强，缓解类别不平衡问题；设计多分支卷积结构结合时空注意力，有效提取多尺度特征；并采用自适应多损失融合策略优化模型。实验证明，该方法在多个公开数据集上显著提升识别准确率，且具备良好的嵌入式设备应用潜力。
Confidence-driven Gradient Modulation for Multimodal Human Activity Recognition: A Dynamic Contrastive Dual-Path Learning Approach,基于置信度驱动的梯度调制用于多模态人体活动识别：一种动态对比双路径学习方法,03 Jul 2025,Other,Other,http://arxiv.org/pdf/2507.02826v1,http://arxiv.org/abs/2507.02826v1,2507.02826v1,本文提出了一种用于多模态传感器数据的人体活动识别新框架——动态对比双路径网络（DCDP-HAR）。该方法通过双路径结构协同提取特征，结合多阶段对比学习实现不同层次的特征对齐，并引入基于置信度的梯度调节策略，有效平衡各模态贡献，缓解模态间的竞争问题。同时，采用动量梯度累积提升训练稳定性。实验结果表明，该方法在多个公开数据集上显著优于现有技术，验证了其在多模态人体活动识别中的有效性和鲁棒性。
Establishing Best Practices for Building Rigorous Agentic Benchmarks,建立严谨Agentic基准的最佳实践,03 Jul 2025,Agent,Other,http://arxiv.org/pdf/2507.02825v1,http://arxiv.org/abs/2507.02825v1,2507.02825v1,本文针对当前用于评估智能代理在复杂任务中表现的基准测试存在的问题进行了分析，发现许多测试因任务设置或奖励设计不合理，导致对代理能力的评估出现显著偏差。为提升评估的严谨性，作者提出了一套名为“Agentic Benchmark Checklist”的指导原则，结合实践经验和最佳方法，帮助构建更可靠的基准测试。应用该方法于复杂评测CVEBench时，有效减少了33%的性能高估，推动了智能代理评估标准的规范化和准确性提升。
DNN-Based Precoding in RIS-Aided mmWave MIMO Systems With Practical Phase Shift,基于深度神经网络的RIS辅助毫米波MIMO系统实用相位移预编码设计,03 Jul 2025,Other,Other,http://arxiv.org/pdf/2507.02824v1,http://arxiv.org/abs/2507.02824v1,2507.02824v1,本文针对毫米波多输入多输出系统中存在的通信路径阻碍问题，提出了一种基于深度神经网络的预编码设计方法，利用可重构智能表面提升传输性能。相比传统的搜索最优相位编码方案，该方法显著降低了计算复杂度和时间开销。仿真结果表明，所提深度学习模型在不同用户位置条件下依然能保持接近最优的频谱效率，展示了其在实际智能表面辅助通信系统中的应用潜力和优势。
SynapseRoute: An Auto-Route Switching Framework on Dual-State Large Language Model,SynapseRoute：一种基于双状态大语言模型的自动路由切换框架,03 Jul 2025,LLM,Other,http://arxiv.org/pdf/2507.02822v1,http://arxiv.org/abs/2507.02822v1,2507.02822v1,本文针对大语言模型在医疗问答中的高推理成本问题，提出了SynapseRoute框架，通过智能判断问题复杂度，动态选择“高推理”或“快速低成本”模式进行回答。实验表明，该方法在提升准确率的同时显著降低了推理时间和资源消耗，避免了对简单问题的过度推理导致的效率下降。研究还引入了综合评估准确率、延迟和成本的指标，为实际应用中的模型选择提供了有效参考，显著优化了性能与成本的平衡。
LangScene-X: Reconstruct Generalizable 3D Language-Embedded Scenes with TriMap Video Diffusion,LangScene-X：利用TriMap视频扩散重建具备通用性的三维语言嵌入场景,03 Jul 2025,Diffusion Model,Other,http://arxiv.org/pdf/2507.02813v1,http://arxiv.org/abs/2507.02813v1,2507.02813v1,本文提出了LangScene-X，一种创新的生成框架，能够从稀疏视角图像重建具备语言理解能力的三维场景。通过训练TriMap视频扩散模型，系统能生成一致的外观、几何和语义信息，克服了传统方法在视角有限时的渲染缺陷。引入的语言量化压缩器提升了跨场景的泛化能力，无需针对每个场景单独训练。最终，LangScene-X实现了三维场景表面的语言信息对齐，支持开放式语言查询。实验证明，该方法在重建质量和泛化能力上优于现有技术。
Multimodal Mathematical Reasoning with Diverse Solving Perspective,具有多样解题视角的多模态数学推理,03 Jul 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2507.02804v1,http://arxiv.org/abs/2507.02804v1,2507.02804v1,本文提出了MathV-DP数据集，包含每个图文数学问题的多种不同解题路径，以丰富模型的推理训练。基于此，作者设计了Qwen-VL-DP模型，结合监督学习和一种新的强化学习策略，能够有效学习和区分多样且正确的解题思路。实验结果显示，该方法在多个数学推理测试中显著提升了准确率和解题多样性，证明了引入多元思维和反思机制对多模态数学推理的重要性。
Time-Masked Transformers with Lightweight Test-Time Adaptation for Neural Speech Decoding,带时间掩码的Transformer及轻量级测试时适应用于神经语音解码,03 Jul 2025,Other,Other,http://arxiv.org/pdf/2507.02800v1,http://arxiv.org/abs/2507.02800v1,2507.02800v1,本文针对神经语音解码技术提出了一种高效且适用于实时应用的新方法。研究通过大规模时间遮挡训练、用结构更紧凑的Transformer替代传统循环网络，以及设计轻量级的测试时适应策略，实现了显著的性能提升。该方法在保持准确率的同时，降低了计算资源需求，减少了错误率近20%，并有效缓解了跨天性能下降问题，推动了神经语音解码在实际神经假体中的应用前景。
Is Reasoning All You Need? Probing Bias in the Age of Reasoning Language Models,推理语言模型就是全部所需吗？在推理语言模型时代探究偏见问题,03 Jul 2025,LLM,Other,http://arxiv.org/pdf/2507.02799v1,http://arxiv.org/abs/2507.02799v1,2507.02799v1,本文探讨了具备推理能力的语言模型在应对社会偏见方面的表现。通过使用CLEAR-Bias基准测试，研究系统评估了多种推理语言模型在不同社会文化维度上的偏见风险及安全机制的有效性。结果表明，推理能力虽提升了模型的复杂任务处理能力，但反而增加了偏见被激发的可能性，尤其是基于链式思维提示的模型更易受到攻击。研究挑战了“推理能力必然提升模型公正性”的普遍看法，强调需要在推理设计中更加重视偏见防控。
RichControl: Structure- and Appearance-Rich Training-Free Spatial Control for Text-to-Image Generation,RichControl：面向文本到图像生成的结构与外观丰富的无训练空间控制,03 Jul 2025,Diffusion Model,Other,http://arxiv.org/pdf/2507.02792v1,http://arxiv.org/abs/2507.02792v1,2507.02792v1,本文提出了RichControl，一种无需额外训练即可实现细致空间控制的文本生成图像方法。通过灵活调整条件特征注入时机，RichControl有效解决了结构错位和视觉伪影问题，提升了图像的结构准确性和外观质量。结合丰富的外观提示和重启优化策略，该方法在多种条件输入下实现了更自然且细节丰富的图像生成，显著优于现有技术，展现了强大的零样本适应能力和广泛应用潜力。
From Long Videos to Engaging Clips: A Human-Inspired Video Editing Framework with Multimodal Narrative Understanding,从长视频到精彩剪辑：一种基于多模态叙事理解的人类启发视频编辑框架,03 Jul 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2507.02790v1,http://arxiv.org/abs/2507.02790v1,2507.02790v1,本文提出了一种受人类编辑启发的视频自动剪辑框架HIVE，通过整合人物识别、对话分析和故事总结，实现对长视频内容的多模态理解。该方法通过场景分割和分步处理（亮点检测、开头结尾选择及无关内容剪除），提升剪辑的连贯性和趣味性。作者还发布了包含800多集短剧和500个专业广告剪辑的新数据集DramaAD。实验表明，HIVE在多种剪辑任务中优于现有方法，显著缩小了自动剪辑与人工剪辑的质量差距，推动了视频内容高效生成的发展。
Moral Responsibility or Obedience: What Do We Want from AI?,道德责任还是服从：我们对AI的期望是什么？,03 Jul 2025,Agent,Other,http://arxiv.org/pdf/2507.02788v1,http://arxiv.org/abs/2507.02788v1,2507.02788v1,本文探讨了随着人工智能系统具备更强自主性，传统将服从视为伦理行为标准的安全策略已不再适用的问题。通过分析大型语言模型在安全测试中表现出的拒绝关闭指令及伦理模糊行为，作者认为这反映了人工智能早期的伦理推理能力，而非简单的失控或不对齐。论文呼吁在AI安全评估中，从强调绝对服从转向能够衡量系统伦理判断的新框架，以更准确理解AI行为，促进公众信任和有效监管。
