标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
Why Language Models Hallucinate,为什么语言模型会产生幻觉,LLM,OpenAI,https://arxiv.org/pdf/2509.04664,https://huggingface.co/papers/2509.04664,本文探讨了大规模语言模型产生“幻觉”——即生成看似合理但错误信息的现象。作者指出，这种现象源于训练和评估机制鼓励模型在不确定时猜测答案，而非承认不确定性，导致错误难以区分事实。论文通过分析训练过程中的统计原因，揭示了幻觉产生的本质是分类错误。为减少幻觉，作者建议调整现有评测标准的评分方式，减少对猜测的奖励，从而推动构建更可信赖的语言模型。,51
Symbolic Graphics Programming with Large Language Models,基于大型语言模型的符号图形编程,Multimodal LLM,Shanghai AI Lab,https://arxiv.org/pdf/2509.05208,https://huggingface.co/papers/2509.05208,本文研究了大型语言模型（LLMs）生成符号图形程序（SGPs）以呈现精确视觉内容的能力，聚焦于广泛应用的可缩放矢量图形（SVG）。作者构建了一个综合评测基准SGP-GenBench，评估模型在对象和场景准确性及组合能力上的表现，发现先进商业模型优于开源模型。为提升生成质量，提出了一种结合格式验证和跨模态对齐奖励的强化学习方法，在Qwen-2.5-7B模型上显著增强了SVG生成的语义和细节表现，效果接近顶尖系统。研究表明，该方法不仅提升了图形分解和场景一致性，还为多模态理解提供了精确可解释的视角。,22
Set Block Decoding is a Language Model Inference Accelerator,Set Block Decoding 是一种语言模型推理加速器,LLM,Meta,https://arxiv.org/pdf/2509.04185,https://huggingface.co/papers/2509.04185,本文提出了一种名为Set Block Decoding（SBD）的语言模型推理加速方法，通过结合传统的下一词预测和掩码词预测，实现了对未来多个非连续词的并行采样。该方法无需修改模型结构或增加训练复杂度，且兼容现有缓存机制。实验表明，SBD在保持生成质量的同时，可将生成过程中的前向计算次数减少3到5倍，大幅提升推理速度，有助于解决大规模语言模型在实际应用中的计算和延迟瓶颈。,17
WildScore: Benchmarking MLLMs in-the-Wild Symbolic Music Reasoning,WildScore：野外环境下多模态大语言模型的符号音乐推理基准测试,Multimodal LLM,Other,https://arxiv.org/pdf/2509.04744,https://huggingface.co/papers/2509.04744,本文提出了WildScore，一个首个基于真实音乐乐谱和用户提问的多模态符号音乐推理评测基准，旨在评估多模态大语言模型（MLLMs）理解和分析复杂音乐内容的能力。WildScore结合了真实音乐作品和多层次的音乐学知识体系，通过多项选择题形式对模型进行系统测试。实验结果揭示了当前模型在视觉与符号结合推理上的优势与不足，为未来提升符号音乐理解提供了重要参考。作者同时公开了数据集和代码，促进相关研究发展。,8
LuxDiT: Lighting Estimation with Video Diffusion Transformer,LuxDiT：基于视频扩散变换器的光照估计,Diffusion Model,Other,https://arxiv.org/pdf/2509.03680,https://huggingface.co/papers/2509.03680,本文提出了LuxDiT，一种基于视频扩散变换器的照明估计方法，能够从图像或视频中准确生成高动态范围（HDR）环境光照图。该方法通过在大规模合成数据上训练，学习从间接视觉信息推断光照，并通过低秩适配技术进一步提升输入与预测结果的语义一致性。实验结果表明，LuxDiT在光照预测的精度和细节表现上优于现有先进方法，具备良好的泛化能力，推动了基于视觉的场景光照估计技术的发展。,4
"LatticeWorld: A Multimodal Large Language Model-Empowered Framework for
  Interactive Complex World Generation",LatticeWorld：一个由多模态大语言模型驱动的交互式复杂世界生成框架,Multimodal LLM,Other,https://arxiv.org/pdf/2509.05263,https://huggingface.co/papers/2509.05263,本文提出了LatticeWorld，一种结合轻量级大语言模型与高性能渲染引擎的3D世界生成框架。该框架通过文本和图像多模态输入，自动创建大规模、动态交互的虚拟环境，具备高精度场景布局和真实物理模拟能力。实验结果表明，LatticeWorld在保持高创作质量的同时，相较传统手工制作方法，工业生产效率提升超过90倍。该系统为复杂虚拟世界的高效构建和应用提供了创新且实用的解决方案。,3
On Robustness and Reliability of Benchmark-Based Evaluation of LLMs,基于基准测试的LLM评估的鲁棒性与可靠性研究,LLM,Other,https://arxiv.org/pdf/2509.04013,https://huggingface.co/papers/2509.04013,本文系统评估了大型语言模型（LLMs）在面对同一问题不同表述时的表现稳定性。通过对六个常用基准测试中的问题进行多种改写，测试了34个先进模型的效果变化。结果显示，尽管模型排名总体稳定，但其准确率显著下降，表明模型在处理语言多样性方面存在不足。这一发现质疑了当前基准测试的可靠性，提示高分模型可能难以适应真实场景中的语言变异。论文强调了开发更具鲁棒性的评测方法的重要性，以更真实地反映模型的实际应用能力。,2
"MedVista3D: Vision-Language Modeling for Reducing Diagnostic Errors in
  3D CT Disease Detection, Understanding and Reporting",MedVista3D：用于减少3D CT疾病检测、理解与报告诊断错误的视觉-语言建模,Multimodal LLM,Other,https://arxiv.org/pdf/2509.03800,https://huggingface.co/papers/2509.03800,本文提出了MedVista3D，一种针对三维CT影像分析的多尺度视觉-语言预训练框架，旨在减少放射诊断中的误诊和报告不一致问题。该方法通过结合局部和全局图像与文本信息，实现精细的病灶检测与整体理解；同时引入语言模型重写和语义匹配机制，提升报告的一致性和准确性。实验结果显示，MedVista3D在疾病分类、报告检索及医学视觉问答等任务中表现优异，且具备良好的迁移能力，有助于提高临床诊断的准确性和效率。,2
WinT3R: Window-Based Streaming Reconstruction with Camera Token Pool,WinT3R：基于窗口的流式重建与相机令牌池,Other,Shanghai AI Lab,https://arxiv.org/pdf/2509.05296,https://huggingface.co/papers/2509.05296,本文提出了WinT3R，一种基于滑动窗口机制和全局相机令牌池的实时三维重建模型。该方法通过在相邻帧间充分交换信息，提高了相机位姿估计和几何重建的准确性，同时保持高效计算，实现了在线高质量的点云重建和相机定位。大量实验表明，WinT3R在重建质量、定位精度和速度方面均优于现有方法，兼顾了实时性能与重建效果，适用于多样化场景中的流式三维重建任务。代码已公开。,2
Behavioral Fingerprinting of Large Language Models,大语言模型的行为指纹识别,LLM,Other,https://arxiv.org/pdf/2509.04504,https://huggingface.co/papers/2509.04504,本文提出了一种“行为指纹”框架，通过设计诊断性测试和自动化评估流程，对18款大型语言模型进行深入分析。研究发现，尽管顶尖模型在抽象和因果推理能力上趋于一致，但在对齐行为（如谄媚倾向和语义稳健性）上存在显著差异，且模型的交互风格更多受开发者对齐策略影响，而非规模或推理能力。该框架为揭示模型间深层行为差异提供了可复现且可扩展的方法，有助于更全面评估和理解大型语言模型。,1
"U-ARM : Ultra low-cost general teleoperation interface for robot
  manipulation",U-ARM：用于机器人操作的超低成本通用遥操作接口,Embodied AI,Other,https://arxiv.org/pdf/2509.02437,https://huggingface.co/papers/2509.02437,本文提出了U-Arm，一种低成本且快速适配的机械臂远程操作框架，支持多种市售机器人。通过设计三种不同结构的3D打印主控臂并统一控制逻辑，实现了与多样机器人配置的兼容。相比现有开源方案，U-Arm在机械设计和伺服电机选择上进行了优化，显著降低了成本（6自由度版本仅50.5美元）。实验表明，U-Arm在多种操作任务中数据采集效率提升39%，任务成功率保持相当水平。项目代码和数据均已开源，推动机器人操作数据的高效获取与应用。,1
Bootstrapping Task Spaces for Self-Improvement,自举任务空间以实现自我提升,Agent,Meta,https://arxiv.org/pdf/2509.04575,https://huggingface.co/papers/2509.04575,本文提出了一种名为Exploratory Iteration（ExIt）的强化学习方法，旨在训练大语言模型在推理过程中实现多步自我改进。ExIt通过有选择地采样推理过程中最具信息量的中间步骤，动态扩展任务空间，从而高效训练模型在推理时不断优化解决方案。该方法支持更丰富的任务多样性，并在数学竞赛、多轮工具使用及机器学习工程等多个领域展示了较强的泛化能力和超越训练阶段平均迭代深度的性能提升，推动了模型自主改进能力的发展。,0
