公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
深度学习自然语言处理,2025-05-24 19:09:22,ACL2025分享会报名啦！六月中旬开始！,ACL2025论文分享会及NICE学术交流平台介绍,NICE将于2025年六月中旬分批举办ACL2025论文分享会，邀请学者分享最新研究成果。NICE成立于2023年，由国内外高校青年教师和学生组织，定期开展学术分享活动，涵盖论文解读、科研入门及职业规划等内容，已举办80余场分享，吸引超过12万粉丝和30万次播放。此次分享会旨在促进学术交流，扩大优秀研究的影响力。,Other,Other,,https://mp.weixin.qq.com/s/SZnjFqI5YTE2pE4eqAHQlA
深度学习自然语言处理,2025-05-24 19:09:22,用教学反向评估AI！复旦联合创智学院提出Teach2Eval，实现超越基准的能力评估,复旦联合创智学院提出Teach2Eval，实现大语言模型能力的动态教学评估,复旦联合创智学院提出Teach2Eval评估框架，通过模拟教师-学生动态交互，利用教学反馈机制量化大语言模型的认知和教学能力，突破传统静态评测的局限。该方法基于布鲁姆分类法细化模型能力层级，实验结果显示其评估与人类评价高度一致，且具备良好收敛性和鲁棒性。Teach2Eval不仅提升评估精度，还能指导模型训练，推动AI能力评测从单纯考试向能力培养转变。,LLM,Other,,https://mp.weixin.qq.com/s/gl3xxX8MVEHgvzrI4eJY9g
深度学习自然语言处理,2025-05-24 19:09:22,ICML2025分享会报名收集啦！,ICML2025论文分享会及NICE学术交流平台介绍,NICE（NLP Academic Exchange Platform）将于五月末和六月初举办多场ICML2025论文分享会，邀请学者分享最新研究成果。NICE由国内外高校青年教师和学生共同组织，涵盖多种学术分享形式，已举办80余场活动，吸引12万+粉丝和30万播放量。平台内容包括论文分享、科研入门及PhD择业指导，旨在促进学术交流与合作。,Other,Other,,https://mp.weixin.qq.com/s/DwuigGPKMSfwkAa68A-2aA
深度学习自然语言处理,2025-05-24 19:09:22,312条数据训练出“电脑高手”！刘鹏飞团队提出PC Agent-E，性能超越Claude,基于少量轨迹数据与轨迹树增强的PC操作智能体PC Agent-E,刘鹏飞团队提出PC Agent-E，通过仅312条人工标注的操作轨迹数据，结合Claude模型生成的多样化轨迹树，实现高效训练，显著提升了电脑操作AI的性能。该智能体在Windows和Linux平台均表现优异，超越了行业标杆Claude，展示了低成本、高效训练具身智能体的潜力。未来结合强化学习与监督训练，有望推动数字助理的实用化发展。,Agent,Other,刘鹏飞,https://mp.weixin.qq.com/s/pQoStIh2kcddjnJUN5bIQA
新智元,2025-05-24 18:40:17,全球第一AI科学家天团，首战封神！2.5个月找到治盲新药，医学圈震撼,AI智能体驱动的干性老年性黄斑变性新药发现,Future House团队开发的多智能体系统Robin，实现了科学发现过程的自动化，成功在2.5个月内发现治疗干性老年性黄斑变性（dAMD）的候选药物Ripasudil。该系统完成了假设生成、实验设计、数据分析等关键步骤，标志着AI驱动科学发现的新范式。谷歌DeepMind创始人Demis Hassabis也在推动AI药物研发，显示该领域的广阔前景。,AI4Science,DeepMind,Demis Hassabis,https://mp.weixin.qq.com/s/8e9eHH7KMcF4Tn60I2adDQ
新智元,2025-05-24 16:25:18,Veo 3逼真脱口秀爆火全网，网友：彻底超越恐怖谷！Sora已被完爆,谷歌Veo 3逼真AI视频生成技术及其影响分析,本文报道了谷歌最新发布的Veo 3 AI视频生成技术，展示了其在逼真度和细节刻画上的显著提升，已达到超越恐怖谷的效果。Veo 3利用大量YouTube视频数据训练，实现了高度真实的人物、场景和光影效果，极大地模糊了虚拟与现实的界限。该技术对影视、游戏等行业产生深远影响，同时也带来了视频证据可信度下降的司法挑战。,Other,Other,,https://mp.weixin.qq.com/s/whaHSUr88E9JkxDtbMRo3A
AI研究前瞻,2025-05-24 15:41:53,5.24-1|多模态大语言扩散模型；通用视觉推理定位框架；扩散模型作为嵌入模型,基于统一扩散架构的多模态大语言模型MMaDA及其推理与生成能力研究,本文提出MMaDA，一种基于统一离散扩散架构的多模态大语言模型，整合文本与图像令牌，通过混合长链式思维微调和UniGRPO强化学习策略，实现跨模态推理和多任务生成的高效统一处理。实验结果表明，MMaDA在多模态理解、复杂推理及图像生成任务上均取得领先性能，验证了扩散模型在多模态大语言模型领域的潜力和通用性。,Multimodal LLM,"PKU, THU, ByteDance",,https://mp.weixin.qq.com/s/eimhgbwvU0oa1FoPoJ-5rA
AI研究前瞻,2025-05-24 15:41:53,5.24-2|网页探索智能体奖励模型；计算机操作智能体训练框架；经典游戏视觉操作基准；视频扩散转交互世界模型,WEB-SHEPHERD：基于过程奖励模型的网页导航智能体训练方法,本文提出WEB-SHEPHERD，一种专为网页导航设计的过程奖励模型（PRM），通过结构化子目标清单实现步骤级奖励评估，显著提升智能体训练效率和策略搜索性能。研究构建了大规模WEB-PRM COLLECTION数据集及WEB-REWARD BENCH评测基准，实验表明该模型在奖励分配准确率和成本效率上优于现有大模型。未来工作将聚焦动作推理、多模态融合优化及PRM在其他长时序任务中的应用拓展。,Agent,Other,,https://mp.weixin.qq.com/s/dEsLfMFssQFF1piCfRWrcA
AI研究前瞻,2025-05-24 15:41:53,5.24-3|高效推理与强化学习优化：自适应思维模式，自适应长度奖励；自适应思考模型,基于自适应长度奖励的强化学习推理优化方法研究,本文提出了一种基于长度奖励的强化学习推理压缩框架，设计了动态难度感知的阶梯式奖励策略（LASER-D）及其探索鼓励变体（LASER-DE），有效减少推理链条冗余，提高推理效率和准确率。通过在多规模模型和多个数学竞赛及跨域数据集上的实验验证，方法展现出优异的性能与效率平衡及良好的泛化能力。研究还分析了推理行为，发现强化学习显著减少无效思考，提升推理简洁性。未来将探索更细粒度的奖励机制及更广泛的应用场景。,LLM,Other,,https://mp.weixin.qq.com/s/UGbswEviN2fNLXefUlDoUg
AI研究前瞻,2025-05-24 15:41:53,5.24-4|模型压缩与量化训练：QAT缩放规律，混合精度量化，激活与权重误差分析,模型压缩与量化训练中的统一QAT缩放规律及混合精度量化策略研究,本文提出了一个统一的量化感知训练（QAT）缩放规律数学模型，综合考虑模型规模、训练数据量和量化粒度对量化误差的影响，特别针对4位量化训练进行了深入分析。通过大量实验验证了该模型的准确性，揭示了权重与激活量化误差的不同敏感性及关键瓶颈层，提出混合精度量化策略显著降低误差，推动低位量化训练技术发展。,LLM,ByteDance,,https://mp.weixin.qq.com/s/n-cQ5Y8D-Fk1nE06an7G8w
