标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
"MultiFinBen: A Multilingual, Multimodal, and Difficulty-Aware Benchmark
  for Financial LLM Evaluation",MultiFinBen：面向金融大语言模型评估的多语言、多模态及难度感知基准,Multimodal LLM,Other,https://arxiv.org/pdf/2506.14028,https://huggingface.co/papers/2506.14028,本文提出了MultiFinBen，一个首创的多语言、多模态且具难度感知机制的金融领域大语言模型评测基准。该基准涵盖文本、视觉和音频等多种信息形式，支持单语及多语环境，包含复杂跨语言推理和基于图像文字识别的金融问答任务。通过对22个先进模型的测试，结果显示即使是表现最优的模型在处理复杂金融场景时仍面临显著挑战。MultiFinBen的发布旨在推动金融领域模型评测的透明性和实用性，促进相关技术的公平和持续发展。,49
Scaling Test-time Compute for LLM Agents,大语言模型智能体的测试时计算扩展,Agent,Other,https://arxiv.org/pdf/2506.12928,https://huggingface.co/papers/2506.12928,本文首次系统性地研究了在大型语言代理（LLM Agents）中应用测试时计算资源扩展（test-time scaling）的方法及其效果。通过探索并行采样、顺序修正、验证与结果合并、多样化推理路径等策略，作者发现增加推理时的计算量显著提升了代理的任务表现，尤其是在合理把握反思时机和采用列表式验证合并方法方面效果最佳。此外，多样化的推理路径也有助于增强性能。该研究为提升语言代理的推理能力提供了有效的技术路径和实践指导。,33
LongLLaDA: Unlocking Long Context Capabilities in Diffusion LLMs,LongLLaDA：解锁扩散大语言模型中的长上下文能力,LLM,Shanghai AI Lab,https://arxiv.org/pdf/2506.14429,https://huggingface.co/papers/2506.14429,本文首次系统比较了扩散式大型语言模型（diffusion LLMs）与传统自回归模型在长文本处理上的表现，发现扩散模型在超出训练长度的上下文扩展中表现出稳定的困惑度和独特的“局部感知”能力，能够更有效地利用近期上下文信息。基于这一发现，提出了一种无需额外训练的长上下文扩展方法LongLLaDA，结合了已有的位置编码扩展技术，显著提升了扩散模型的长文本处理能力。该研究不仅填补了扩散模型长上下文能力的空白，还为未来相关模型的优化提供了理论依据和实证基准。,30
"CMI-Bench: A Comprehensive Benchmark for Evaluating Music Instruction
  Following",CMI-Bench：用于评估音乐指令跟随的综合基准测试,Multimodal LLM,Other,https://arxiv.org/pdf/2506.12285,https://huggingface.co/papers/2506.12285,本文提出了CMI-Bench，一个全面的音乐指令跟随评测基准，旨在评估音频-文本大语言模型在多样化音乐信息检索任务中的表现。该基准涵盖了流派分类、情感分析、乐器识别、旋律提取等核心任务，采用统一的评价指标以便与现有监督模型直接比较。实验结果揭示了当前模型在性能和偏见方面的不足，凸显了其潜力与局限。CMI-Bench为推动具备音乐理解能力的语言模型发展提供了统一且系统的评测平台。,27
"Reinforcement Learning with Verifiable Rewards Implicitly Incentivizes
  Correct Reasoning in Base LLMs",带有可验证奖励的强化学习隐式激励基础大语言模型中的正确推理,LLM,"Microsoft, PKU",https://arxiv.org/pdf/2506.14245,https://huggingface.co/papers/2506.14245,本文提出了一种基于“可验证奖励”的强化学习方法（RLVR），旨在提升大型语言模型的推理能力。作者指出，现有的Pass@K评估指标存在缺陷，可能高估了模型的推理质量，因而设计了更严格的CoT-Pass@K指标，要求推理过程和最终答案均正确。实验证明，RLVR能有效促进模型生成逻辑严密的推理路径，且这种能力在训练早期即显现并持续提升。该研究为评估和提升机器推理能力提供了新的视角和方法，推动了语言模型在复杂推理任务中的表现改进。,22
Efficient Medical VIE via Reinforcement Learning,通过强化学习实现高效的医疗视觉信息抽取（VIE）,Multimodal LLM,PKU,https://arxiv.org/pdf/2506.13363,https://huggingface.co/papers/2506.13363,本文提出了一种基于强化学习的视觉信息抽取方法，用于将医疗文档图像转化为结构化数据。该方法通过仅使用100个标注样本，结合多样化数据、平衡的精确率与召回率奖励机制及创新采样策略，提升了模型的推理能力和输出质量。基于Qwen2.5-VL-7B模型的微调实验显示，该方法在医疗领域的视觉信息抽取任务中实现了领先的性能，有效减少了错误信息生成，增强了字段覆盖度。研究还指出模型在非医疗领域表现下降，强调了领域适应的重要性。,21
"Xolver: Multi-Agent Reasoning with Holistic Experience Learning Just
  Like an Olympiad Team",Xolver：像奥林匹克团队一样进行整体经验学习的多智能体推理框架,Agent,Other,https://arxiv.org/pdf/2506.14234,https://huggingface.co/papers/2506.14234,本文提出了Xolver，一种无需额外训练的多智能体推理框架，旨在提升大型语言模型解决复杂问题的能力。Xolver通过持续积累和整合多样化经验，如自我检索、工具使用和协作交流，模拟奥林匹克竞赛团队的学习与推理方式，避免每次从零开始生成答案。实验证明，Xolver在多项数学和编程推理任务中显著优于现有先进模型，展示了通过整体经验学习实现专家级推理的潜力。代码和数据已公开，促进后续研究。,21
"Stream-Omni: Simultaneous Multimodal Interactions with Large
  Language-Vision-Speech Model",Stream-Omni：基于大型语言-视觉-语音模型的同步多模态交互,Multimodal LLM,Other,https://arxiv.org/pdf/2506.13642,https://huggingface.co/papers/2506.13642,本文提出了Stream-Omni，一种融合文本、视觉和语音的多模态大模型。通过针对视觉与文本的序列维度拼接和语音与文本的层维度映射，Stream-Omni实现了更高效的模态对齐，显著减少了训练数据需求，特别是语音数据。该模型支持多种模态组合的同时交互，能够在语音交互过程中同步输出文本内容（如转录和响应），提升了用户体验。实验结果表明，Stream-Omni在视觉理解、语音交互及视觉辅助的语音任务中表现出色，展示了其在多模态交互领域的广泛应用潜力。,20
AR-RAG: Autoregressive Retrieval Augmentation for Image Generation,AR-RAG：用于图像生成的自回归检索增强,Diffusion Model,Meta,https://arxiv.org/pdf/2506.06962,https://huggingface.co/papers/2506.06962,本文提出了一种名为Autoregressive Retrieval Augmentation（AR-RAG）的新方法，通过在图像生成过程中逐步检索并融合相关图像块，动态增强生成效果。与传统一次性静态检索不同，AR-RAG根据已生成内容实时检索最相关的视觉信息，提升图像细节和一致性，避免过度复制和风格偏差。为实现该方法，作者设计了两种框架：一种无需训练即可融合检索结果的解码策略，另一种通过轻量微调平滑融合特征。实验证明，AR-RAG在多个主流图像生成基准上显著优于现有先进模型，展示了其在提升生成质量上的潜力。,19
Reasoning with Exploration: An Entropy Perspective,基于探索的推理：一种熵视角,LLM,Microsoft,https://arxiv.org/pdf/2506.14758,https://huggingface.co/papers/2506.14758,本文针对语言模型推理中的探索不足问题，提出在强化学习的优势函数中引入基于熵的项，以促进更深入和多步骤的探索性推理。通过实证分析，作者发现高熵区域与关键推理步骤、自我反思纠正及罕见行为密切相关。该方法仅需对现有算法做极简修改，显著提升了模型在复杂推理任务中的表现，突破了性能瓶颈，展现了增强探索性推理的新思路和潜力。,17
