标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
Test-Time Scaling with Reflective Generative Model,基于反思生成模型的测试时扩展,LLM,Other,https://arxiv.org/pdf/2507.01951,https://huggingface.co/papers/2507.01951,本文提出了反思生成模型MetaStone-S1，通过共享网络结构并结合自监督的过程奖励机制，实现了推理路径的高效选择与评分，无需额外标注，大幅减少了模型参数。该模型支持基于推理长度的测试时扩展策略，提供多种推理强度模式。实验证明，MetaStone-S1在参数规模仅为32亿的情况下，性能可与OpenAI o3-mini系列相媲美。该工作为提升推理效率和模型扩展性提供了新思路，并已开源以促进社区研究。,67
"CLiFT: Compressive Light-Field Tokens for Compute-Efficient and Adaptive
  Neural Rendering",CLiFT：用于计算高效且自适应神经渲染的压缩光场Token,Other,Other,https://arxiv.org/pdf/2507.08776,https://huggingface.co/papers/2507.08776,本文提出了一种基于压缩光场令牌（CLiFTs）的神经渲染方法，有效地表示场景的外观和几何信息。该方法通过多视角编码和聚类压缩大量光线信息，实现了计算效率高且灵活可调的渲染过程。用户可根据计算资源动态调整令牌数量，使用同一网络生成新视角图像。实验证明，CLiFT在保持渲染质量的同时显著减少数据量，并在多个数据集上取得了优异的综合表现，兼顾了数据存储、渲染质量与速度的平衡。,39
"NeuralOS: Towards Simulating Operating Systems via Neural Generative
  Models",NeuralOS：基于神经生成模型的操作系统模拟探索,Diffusion Model,Other,https://arxiv.org/pdf/2507.08800,https://huggingface.co/papers/2507.08800,本文提出了NeuralOS，一种基于深度神经网络的操作系统图形界面模拟框架。该系统通过结合循环神经网络和扩散模型，直接根据用户的鼠标和键盘输入预测屏幕画面，实现了逼真的界面渲染和状态变化。NeuralOS在大规模Ubuntu XFCE交互数据上训练，能够准确捕捉鼠标操作并预测应用启动等状态转变，虽在细粒度键盘交互上仍有挑战，但为未来自适应、生成式的人机交互界面奠定了基础。,31
Neural-Driven Image Editing,Neural-Driven 图像编辑,Diffusion Model,Shanghai AI Lab,https://arxiv.org/pdf/2507.05397,https://huggingface.co/papers/2507.05397,本文提出了LoongX，一种基于多模态神经生理信号的免手动图像编辑方法。通过融合脑电、近红外光谱、光电容积和头部运动等信号，LoongX捕捉用户意图，并利用扩散模型实现高质量图像编辑。该系统设计了专门的特征编码和融合模块，有效处理信号异质性，并通过对比学习将认知状态与语义意图对齐。实验表明，LoongX在无需手动输入的情况下，编辑效果可媲美传统文本驱动方法，且结合语音输入时表现更优。此项工作为无障碍、直观的图像编辑开辟了新途径，推动认知驱动的创意技术发展。,20
KV Cache Steering for Inducing Reasoning in Small Language Models,KV缓存引导在小型语言模型中诱导推理,LLM,Other,https://arxiv.org/pdf/2507.08799,https://huggingface.co/papers/2507.08799,本文提出了一种名为“缓存引导”的轻量级方法，通过对语言模型关键缓存的一次性调整，有效激发小型模型的多步推理能力。该方法利用大模型生成的推理轨迹构建引导向量，无需额外训练或复杂提示设计，即可提升模型的推理结构和任务表现。实验结果显示，缓存引导在保持稳定性和推理效率方面优于现有的持续激活引导技术，提供了一种更简便且实用的模型行为控制手段。,20
"Lumos-1: On Autoregressive Video Generation from a Unified Model
  Perspective",Lumos-1：基于统一模型视角的自回归视频生成,Multimodal LLM,"Alibaba, THU",https://arxiv.org/pdf/2507.08801,https://huggingface.co/papers/2507.08801,本文提出了Lumos-1，一种基于大规模语言模型架构的自回归视频生成方法，通过引入多模态旋转位置编码（MM-RoPE）有效捕捉视频的时空关联，并设计了自回归离散扩散约束（AR-DF）解决帧间损失不平衡问题。该方法在保持模型结构简洁的同时，利用内存高效的训练策略，仅用48块GPU完成预训练，性能达到多个视频生成基准的先进水平。Lumos-1为实现统一的语言与视觉生成模型提供了新思路。,16
"Open Vision Reasoner: Transferring Linguistic Cognitive Behavior for
  Visual Reasoning",Open Vision Reasoner：将语言认知行为迁移至视觉推理,Multimodal LLM,THU,https://arxiv.org/pdf/2507.05255,https://huggingface.co/papers/2507.05255,本文提出了一种基于两阶段训练的新方法，用于提升多模态大语言模型的视觉推理能力。该方法先通过大规模的语言预训练实现认知行为的初步迁移，再通过多模态强化学习优化模型的视觉理解和推理策略。研究发现，认知行为在预训练早期即开始形成，强化学习则帮助模型筛选并强化有效的视觉推理模式。所构建的Open Vision Reasoner模型在多个数学和视觉推理基准测试中表现出领先的性能，展示了将语言认知机制成功应用于视觉推理的潜力。,14
From One to More: Contextual Part Latents for 3D Generation,从单一到多元：用于3D生成的上下文部件潜变量,Diffusion Model,Shanghai AI Lab,https://arxiv.org/pdf/2507.08772,https://huggingface.co/papers/2507.08772,本文提出了CoPart，一种基于零件的三维生成框架，通过将复杂物体分解为多个上下文相关的部分潜变量，实现更精细的三维建模。该方法不仅降低了编码复杂度，还增强了零件间关系的表达能力，并支持对单个零件的精确控制。为提升生成一致性，作者设计了互导策略以联合优化零件潜变量，并构建了包含丰富零件信息的新型三维数据集Partverse。实验表明，CoPart在零件编辑、关节物体生成及场景组合等任务中表现出显著优势，推动了三维生成技术向更高细节和可控性发展。,10
"Gemini 2.5: Pushing the Frontier with Advanced Reasoning, Multimodality,
  Long Context, and Next Generation Agentic Capabilities",Gemini 2.5：通过先进推理、多模态、长上下文及下一代智能体能力推动前沿发展,Multimodal LLM,Other,https://arxiv.org/pdf/2507.06261,https://huggingface.co/papers/2507.06261,本文介绍了谷歌最新的Gemini 2.X模型家族，包括性能最强的Gemini 2.5 Pro和高效的Gemini 2.5 Flash，以及之前的Gemini 2.0 Flash和Flash-Lite。Gemini 2.5 Pro在编码和推理任务上达到领先水平，具备处理长时间视频和多模态信息的能力，支持复杂任务的综合解决。该系列模型覆盖了从高性能到低成本的多种应用场景，推动了多模态理解、长上下文处理和智能代理系统的发展，展示了AI在复杂问题解决和多任务协同中的广泛潜力。,10
One Token to Fool LLM-as-a-Judge,用一个Token欺骗LLM作为评判者,LLM,Tencent,https://arxiv.org/pdf/2507.08794,https://huggingface.co/papers/2507.08794,本文揭示了使用大型语言模型（LLMs）作为评判者的生成式奖励模型在评估答案质量时，容易被简单的符号或特定开头语句误导，导致错误的正向评分。这种漏洞广泛存在于多种模型和数据集，威胁到依赖此类模型的强化学习和优化方法。为此，作者提出了一种有效的数据增强策略，训练出更具鲁棒性的奖励模型，显著降低了误判率。该研究强调了开发更可靠的LLM评估方法的紧迫性，并公开了相关模型和数据资源。,8
"Vision Foundation Models as Effective Visual Tokenizers for
  Autoregressive Image Generation",视觉基础模型作为自回归图像生成的高效视觉分词器,Other,Other,https://arxiv.org/pdf/2507.08441,https://huggingface.co/papers/2507.08441,本文提出了一种基于预训练视觉基础模型的新型图像编码器，用于自动回归图像生成。通过引入区域自适应量化和语义重建目标，该方法有效减少特征冗余，提升了图像重建质量和编码效率。所设计的编码器显著加快了模型训练速度，提升了生成图像的质量和语义一致性，实现了无需额外指导的高保真类别条件图像合成。该研究为视觉基础模型在图像生成领域的应用提供了新思路，具有重要的实用价值。,7
