公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
量子位,2025-04-02 14:14:05,量子位招聘 | DeepSeek帮我们改的招聘启事,量子位招聘启事,量子位发布招聘启事，寻找对AI大模型、具身智能、终端硬件及AI新媒体编辑感兴趣的原创作者。招聘岗位包括全职编辑，工作地点在北京中关村，面向社招和应届毕业生。应聘者需具备对AI领域的热情和相关技能，加入后可获得行业前沿知识、专业指导和丰厚回报。,Embodied AI,Other,None,https://mp.weixin.qq.com/s/jdJ-3Mhtunw5MsrvqYQ4Vw
量子位,2025-04-02 14:14:05,AI理解27分钟长视频超越GPT-4o，港理工新国立开源新框架：角色化推理+链式LoRA,VideoMind: A New Framework for Understanding Long Videos with Role-based Reasoning and Chain-of-LoRA,港理工与新加坡国立大学的研究团队推出了VideoMind框架，旨在提升AI对长视频的理解能力。该框架结合了角色化推理和链式LoRA策略，能够有效处理视频中的复杂时序推理任务。通过定义四个角色（规划者、定位器、验证器和回答者），VideoMind实现了动态切换和高效推理，显著提高了长视频问答和时序定位的性能。相关研究成果已在arXiv上发布，代码和数据均已开源。,Multimodal LLM,Other,None,https://mp.weixin.qq.com/s/Tw_eZmeCYTTCtIkvbkjX7w
量子位,2025-04-02 14:14:05,稚晖君刚挖来的90后机器人大牛：逆袭履历堪比爽文男主,智元机器人引入具身智能领域专家罗剑岚博士并与Physical Intelligence达成合作,稚晖君旗下的智元机器人宣布两项重要动态：具身智能领域专家罗剑岚博士加盟并担任首席科学家，同时与国际公司Physical Intelligence建立合作关系。罗剑岚博士在机器人强化学习方面具有丰富经验，曾参与开发超人类机器人系统SERL/HIL-SERL，成功率达到100%。此次合作将专注于动态环境下的复杂任务，标志着中美两家明星公司在AI和机器人领域的罕见联手。,Embodied AI,Google,"罗剑岚, Sergey Levine, 贝索斯",https://mp.weixin.qq.com/s/3MnK-ZyVposNY3I60t9EEA
新智元,2025-04-02 13:33:07,DeepMind核心论文禁发6个月，Transformer级研究锁死！CEO：不满意就走人,DeepMind实施论文发布禁令以保护AI竞争优势,DeepMind宣布对生成式AI相关论文实施6个月的禁发期，以维护谷歌在AI领域的竞争优势。此举标志着DeepMind在研究文化上的重大转变，研究成果的发布受到更严格的审查，尤其是那些可能被竞争对手利用的创新成果。尽管如此，DeepMind仍然每年产出大量论文，但研究人员面临更高的发表难度，部分人才因此流失。CEO Demis Hassabis对不满现状的员工表示，若不接受新政策可选择离职。,Other,"DeepMind, Google","Demis Hassabis, Nicholas Carlini",https://mp.weixin.qq.com/s/qiI9whaaiai1Yc2VBkKG-A
新智元,2025-04-02 13:33:07,动态场景，开放文本查询！清华哈佛联合建模4D语言场 | CVPR 2025,清华与哈佛联合开发4D语言场以支持动态场景的开放文本查询,本文介绍了4D LangSplat，一种结合多模态大语言模型与动态三维高斯泼溅技术的新方法，旨在构建动态语义场以支持开放文本查询。该方法通过生成物体级语言描述和状态变化网络，显著提升了动态场景下的语义建模能力，具有广泛的应用潜力。该研究由清华大学和哈佛大学的团队共同完成，并已被CVPR 2025接收。,Multimodal LLM,THU,None,https://mp.weixin.qq.com/s/x4JTo-eujTPnPFRP3R-Dhg
机器之心,2025-04-02 12:22:11,2024 AAAS Fellow名单出炉：华人学者刘威入选,2024 AAAS Fellow名单公布：华人学者刘威等入选,2024年AAAS Fellow名单正式公布，共有471名科学家、工程师和创新者获选，以表彰他们在科学进步和社会服务方面的杰出贡献。其中，三位华人学者入选信息、计算与通信学科Fellow名单：前腾讯杰出科学家刘威、纽约城市学院教授田英利和埃默里大学教授熊莉。刘威在人工智能领域有显著成就，田英利专注于计算机视觉和辅助技术，熊莉则在数据管理和隐私保护方面具有重要影响。,Other,Tencent,"刘威, 田英利, 熊莉",https://mp.weixin.qq.com/s/2dqBnHKkLYpLronFs6zD_Q
量子位,2025-04-02 12:05:57,200亿机器人独角兽被曝爆雷，官方回应来了,200亿机器人独角兽财务危机分析,近日，一家市值达200亿的机器人独角兽公司被曝出财务危机，引发广泛关注。官方对此事件进行了回应，表示正在积极处理相关问题，并将确保用户和投资者的利益不受影响。此次事件不仅对该公司自身造成了影响，也可能对整个机器人行业的信心产生冲击。业内专家对此事进行了深入分析，认为需要加强对新兴科技公司的监管，以防类似事件再次发生。,Other,Other,None,https://mp.weixin.qq.com/s/cixjJaSfPl7j2AQ7VaCogA
量子位,2025-04-02 12:05:57,国产服务器迎来深圳芯！纯血RISC-V跑满血DeepSeek-R1，一芯双核干爆x86,国产RISC-V服务器芯片灵羽在深圳发布,深圳的睿思芯科推出了全自研的高性能RISC-V服务器芯片“灵羽”，其单核和多核性能显著优于x86架构。灵羽采用双核设计，专为大模型推理优化，支持DDR5内存和PCIe 5.0标准，满足企业级数据中心需求。创始人谭章熹博士曾是RISC之父David Patterson的学生，灵羽处理器的推出标志着国产高性能RISC-V生态的逐步成型，推动国内芯片制造行业的发展。,Other,Other,谭章熹,https://mp.weixin.qq.com/s/uJaA2AyPwJt-FS5M_C0GWg
新智元,2025-04-02 10:30:26,美国奥数题撕碎AI数学神话，顶级模型现场翻车！最高得分5%，DeepSeek唯一逆袭,AI在美国数学奥林匹克竞赛中的表现评估,新智元报道，ETH Zurich等团队的研究显示，顶级AI模型在2025年美国数学奥林匹克竞赛中表现不佳，得分不足5%。研究揭示了大语言模型在数学推理中的根本性局限，包括逻辑错误、缺乏创造力和评分失败。尽管DeepSeek模型表现相对较好，但整体结果表明，现有LLM在生成严格数学证明方面仍存在重大缺陷。这项研究引发了对LLM数学能力的广泛讨论。,LLM,Other,Mislav Balunović,https://mp.weixin.qq.com/s/ThdLdjs3mBUQ7C70yUQzBg
机器之心,2025-04-02 09:09:08,Vibe Agent:  Token成本直降90%，会对话就能创造专属本地Agent,Vibe Agent: 降低Token成本的本地智能体生成技术,Libra团队发布了一种新技术，允许用户通过自然语言直接生成本地智能体（Vibe Agent），并利用消费级算力实现长程推理，显著降低运行成本。该技术解决了当前智能体产品高昂的Token消耗问题，并简化了用户交互流程，使得个性化智能体的创建变得更加便捷。Libra的方案为智能体技术的普及开辟了新的路径，用户可以在本地执行生成的Agent，避免高额的云端费用。,Agent,Other,None,https://mp.weixin.qq.com/s/6VHQ-uXop_zS0U_ldUw7-g
