标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
"On the Generalization of SFT: A Reinforcement Learning Perspective with
  Reward Rectification",关于SFT的泛化性：基于强化学习视角的奖励修正,LLM,Other,https://arxiv.org/pdf/2508.05629,https://huggingface.co/papers/2508.05629,本文针对大型语言模型中常用的监督微调（SFT）方法在泛化能力上的不足，提出了一种基于强化学习视角的改进策略——动态微调（DFT）。通过理论分析，作者发现标准SFT的梯度更新隐含了限制模型泛化的奖励结构。DFT通过动态调整每个词的目标函数权重，有效稳定梯度更新，显著提升了模型在多个基准测试中的表现。此外，该方法在离线强化学习任务中也展现出竞争力，提供了一种简单且高效的替代方案，推动了SFT性能的实质性提升。,73
R-Zero: Self-Evolving Reasoning LLM from Zero Data,R-Zero：从零数据自我进化的推理大语言模型,LLM,Tencent,https://arxiv.org/pdf/2508.05004,https://huggingface.co/papers/2508.05004,本文提出了R-Zero，一种无需人工标注数据的自我进化大语言模型训练框架。该方法通过初始化两个独立模型——挑战者和解答者，二者在相互竞争中自动生成并解决逐步提升难度的任务，从而形成自我改进的学习过程。实验结果表明，R-Zero显著提升了模型在数学和通用推理任务上的表现，展示了无需预先任务和标签即可提升推理能力的有效路径，为大语言模型的自主学习和智能升级提供了新思路。,55
"Genie Envisioner: A Unified World Foundation Platform for Robotic
  Manipulation",Genie Envisioner：用于机器人操作的统一世界基础平台,Embodied AI,Other,https://arxiv.org/pdf/2508.05635,https://huggingface.co/papers/2508.05635,本文提出了Genie Envisioner，一种统一的机器人操作基础平台，整合了策略学习、评估和仿真，基于视频生成模型实现指令驱动的操作任务。该平台核心是一个大规模视频扩散模型，能够捕捉真实机器人交互的空间和时间动态，并通过轻量解码器将其转化为具体动作轨迹，实现多样机器人形态的精准策略推断。配套的神经仿真器支持高保真动作模拟，促进闭环训练与评估。平台还提供标准化基准测试，全面衡量视觉效果、物理一致性和指令执行准确性，推动通用机器人智能的可扩展发展。,51
DeepPHY: Benchmarking Agentic VLMs on Physical Reasoning,DeepPHY：基于物理推理的智能体视觉语言模型基准测试,Agent,Alibaba,https://arxiv.org/pdf/2508.05405,https://huggingface.co/papers/2508.05405,本文提出了DeepPHY，一个用于评估视觉语言模型在物理推理和控制能力上的基准测试框架。通过设计多个难度不同的模拟环境，DeepPHY系统地考察模型对基本物理规律的理解及其在复杂动态场景中进行精确操作规划的能力。实验结果表明，尽管当前先进模型在视觉感知和推理方面表现出色，但在将物理知识转化为准确预测和控制动作时仍存在显著不足。该工作为推动视觉语言模型在实际物理交互任务中的应用提供了重要参考和测试手段。,47
Hi3DEval: Advancing 3D Generation Evaluation with Hierarchical Validity,Hi3DEval：基于层次有效性的3D生成评估进展,Other,"Shanghai AI Lab, THU",https://arxiv.org/pdf/2508.05609,https://huggingface.co/papers/2508.05609,本文提出了Hi3DEval，一种针对3D生成内容的分层质量评估框架，结合了整体对象和局部部件的多维度评价，并首次将材质真实性纳入考量。为支持该框架，作者构建了包含丰富3D模型和高质量标注的大规模数据集Hi3DBench，并设计了基于视频和3D特征的混合自动评分系统。实验表明，Hi3DEval在捕捉空间一致性和细节真实性方面优于传统图像指标，且与人类评价高度一致，为3D生成质量评估提供了有效且可扩展的新工具。,21
"Are We on the Right Way for Assessing Document Retrieval-Augmented
  Generation?",我们是否走在正确的道路上评估文档检索增强生成？,Multimodal LLM,Other,https://arxiv.org/pdf/2508.03644,https://huggingface.co/papers/2508.03644,本文提出了Double-Bench，一种大规模、多语言、多模态的文档检索增强生成（RAG）系统评测平台，旨在弥补现有评测方法在数据真实性和评估全面性上的不足。Double-Bench涵盖3276份文档和5168条多跳查询，基于人工验证的真实证据，能够细致评估RAG系统各组件性能。实验结果揭示了文本与视觉嵌入模型差距缩小及当前系统存在的过度自信问题。该平台为文档RAG系统的研究和发展提供了坚实、开放的评测基础。,13
Are Today's LLMs Ready to Explain Well-Being Concepts?,当今的LLM准备好解释幸福感概念了吗？,LLM,Other,https://arxiv.org/pdf/2508.03990,https://huggingface.co/papers/2508.03990,"本文针对大型语言模型（LLMs）在解释幸福感相关概念时的表现进行了系统研究。作者构建了包含43,880条解释的大规模数据集，涵盖2,194个幸福感概念，并提出了一种基于原则的双重评判机制来评价解释质量。研究发现，不同模型、受众和概念类别的解释质量存在显著差异。通过对开源模型进行监督微调和基于偏好的优化，生成的解释质量得到显著提升，甚至超过了更大规模模型的表现。该工作展示了定制优化方法在提升专业化解释任务中的有效性，为未来利用AI辅助理解幸福感提供了重要参考。",7
"Can Large Multimodal Models Actively Recognize Faulty Inputs? A
  Systematic Evaluation Framework of Their Input Scrutiny Ability",大型多模态模型能主动识别错误输入吗？其输入审查能力的系统评估框架,Multimodal LLM,Other,https://arxiv.org/pdf/2508.04017,https://huggingface.co/papers/2508.04017,本文提出了输入审查能力评估框架（ISEval），系统评测了十个大型多模态模型识别错误输入的能力。研究发现，大多数模型在无明确提示下难以主动发现文本中的错误，表现对错误类型敏感，能较好识别逻辑谬误，但对语言表层错误和某些条件性错误识别较弱。此外，不同模型在处理视觉与文本信息时信任度存在差异。该工作揭示了提升多模态模型主动验证输入有效性的紧迫需求，为提升模型的可靠性提供了重要参考。,7
CoAct-1: Computer-using Agents with Coding as Actions,CoAct-1：以编码作为动作的计算机使用智能体,Agent,Other,https://arxiv.org/pdf/2508.03923,https://huggingface.co/papers/2508.03923,本文提出了CoAct-1，一种结合图形界面操作与编程执行的多智能体系统，提升了计算机自动化任务的效率和成功率。该系统通过协调者动态分配任务给传统的图形界面操作者或能够编写并执行脚本的程序员智能体，使得复杂任务如文件管理和数据处理不再完全依赖繁琐的界面操作。实验证明，CoAct-1在OSWorld基准测试中取得60.76%的成功率，显著优于现有方法，同时大幅减少完成任务的步骤数，展示了将编程作为核心操作的优势和广阔应用前景。,6
"Evaluating, Synthesizing, and Enhancing for Customer Support
  Conversation",面向客户支持对话的评估、综合与增强,Agent,Alibaba,https://arxiv.org/pdf/2508.04423,https://huggingface.co/papers/2508.04423,"本文针对客户支持对话中缺乏策略指导和数据匮乏的问题，提出了一个基于专业标准的结构化对话框架，划分五个对话阶段和十二种支持策略，旨在提升客服响应质量。基于该框架，作者构建了包含1,855条真实对话的评估数据集CSConv，并通过大语言模型生成策略丰富的训练数据RoleCS。实验表明，在RoleCS上微调模型能显著提升客服回复的策略性和问题解决效果。该研究为构建高效、专业的客户支持系统提供了重要工具和数据资源。",5
