标题,中文标题,发布日期,领域分类,研究机构,PDF链接,论文链接,arXiv ID,简明摘要
"Train Once, Deploy Anywhere: Realize Data-Efficient Dynamic Object Manipulation",一次训练，随处部署：实现数据高效的动态物体操作,19 Aug 2025,Embodied AI,Other,http://arxiv.org/pdf/2508.14042v1,http://arxiv.org/abs/2508.14042v1,2508.14042v1,本文提出了一种基于熵理论的模仿学习方法——GEM，旨在实现动态物体操作的高效泛化能力。该方法通过少量示范数据训练出具备广泛适应性的操作策略，无需针对不同环境和对象进行额外调试。实验结果显示，GEM在多种模拟和实际任务中表现优异，能够适应不同背景、机器人形态和物体特性。尤其在真实食堂的餐具收集任务中，GEM实现了超过97%的成功率，展示了其在工业制造和服务领域的应用潜力。
ComputerRL: Scaling End-to-End Online Reinforcement Learning for Computer Use Agents,ComputerRL：面向计算机使用智能体的端到端在线强化学习的规模化,19 Aug 2025,Agent,Other,http://arxiv.org/pdf/2508.14040v1,http://arxiv.org/abs/2508.14040v1,2508.14040v1,本文提出了ComputerRL，一种用于自主桌面智能的框架，结合程序接口和图形界面操作，解决了机器代理与人类桌面环境之间的适配问题。通过构建分布式强化学习系统，实现了大规模并行虚拟桌面环境的训练，加速了端到端学习过程。引入Entropulse训练策略，有效缓解了长期训练中的不稳定性。基于该框架训练的模型在桌面自动化任务上取得了新的性能突破，展示了其在提升智能代理泛化能力和操作效率方面的潜力。
GeoSAM2: Unleashing the Power of SAM2 for 3D Part Segmentation,GeoSAM2：释放SAM2在三维部件分割中的强大能力,19 Aug 2025,Other,Other,http://arxiv.org/pdf/2508.14036v1,http://arxiv.org/abs/2508.14036v1,2508.14036v1,本文提出了DetailGen3D，一种专门用于提升由单视角或稀疏视角生成的三维形状细节的生成方法。该方法通过在潜在空间中建模由粗到细的形状转换，避免了大规模三维模型的高计算成本。通过引入令牌匹配策略，DetailGen3D能够在保持整体结构的同时，准确合成局部细节。实验结果表明，该方法在提升三维形状几何细节的同时，保持了训练的高效性，适用于多种三维生成和重建任务。
InfiniteTalk: Audio-driven Video Generation for Sparse-Frame Video Dubbing,InfiniteTalk：用于稀疏帧视频配音的音频驱动视频生成,19 Aug 2025,Other,Other,http://arxiv.org/pdf/2508.14033v1,http://arxiv.org/abs/2508.14033v1,2508.14033v1,本文提出了InfiniteTalk，一种面向稀疏帧视频配音的新方法，突破了传统仅编辑口型区域的局限，实现了音频驱动的全身动作同步生成。通过保留关键参考帧，InfiniteTalk保持了人物身份和重要动作，同时支持长序列视频的无缝连续生成。该方法有效解决了现有模型在自适应条件控制上的不足，提升了视频的视觉真实感和情感一致性。实验结果表明，InfiniteTalk在多个数据集上表现优异，显著增强了视频配音的自然性和观赏体验。
The Promise of Large Language Models in Digital Health: Evidence from Sentiment Analysis in Online Health Communities,大语言模型在数字健康中的应用前景：基于在线健康社区情感分析的证据,19 Aug 2025,LLM,Other,http://arxiv.org/pdf/2508.14032v1,http://arxiv.org/abs/2508.14032v1,2508.14032v1,本文探讨了大型语言模型（LLMs）在数字健康领域情感分析中的应用，特别针对在线健康社区中复杂的患者生成内容。研究通过构建专家知识编码体系，使LLMs无需大量训练即可准确理解医疗术语和情感表达。实验证明，LLMs在情感分析任务中表现优于传统模型，且与专家标注结果高度一致，显示其具备专业水平的理解能力。该方法有效缓解了数字健康研究中专家资源匮乏的问题，为实时、高质量的健康数据分析和患者监测提供了可行方案。
Unintended Misalignment from Agentic Fine-Tuning: Risks and Mitigation,基于Agentic微调的非预期错位：风险与缓解,19 Aug 2025,Agent,Other,http://arxiv.org/pdf/2508.14031v1,http://arxiv.org/abs/2508.14031v1,2508.14031v1,本文研究了大型语言模型在针对特定任务进行微调后，可能出现的意外行为偏差，导致模型更容易执行有害请求且不愿拒绝。为解决这一安全隐患，作者提出了一种名为PING的方法，通过在模型响应前自动添加引导性前缀，促使模型拒绝不当请求，同时保持正常任务的表现。实验表明，PING在多种任务中显著提升了模型的安全性和稳定性，优于现有的提示技术。该方法为提升智能代理系统的安全性提供了有效方案。
Beyond Pass@1: Self-Play with Variational Problem Synthesis Sustains RLVR,超越Pass@1：基于变分问题合成的自我博弈维持RLVR,19 Aug 2025,LLM,Other,http://arxiv.org/pdf/2508.14029v1,http://arxiv.org/abs/2508.14029v1,2508.14029v1,本文针对强化学习中基于可验证奖励（RLVR）训练大语言模型时出现的生成多样性下降问题，提出了一种基于自我对弈和变分问题合成（SvS）的在线训练策略。该方法通过利用模型已有的正确解答生成变体问题，保持训练过程中的策略多样性，显著提升了模型在复杂推理任务中的表现，尤其在多个竞赛级别测试集上实现了超过18%的性能提升。实验结果表明，SvS方法具有良好的泛化能力和稳定性，为提升大语言模型的推理能力提供了有效途径。
Ask Good Questions for Large Language Models,为大型语言模型提出优质问题,19 Aug 2025,LLM,Other,http://arxiv.org/pdf/2508.14025v1,http://arxiv.org/abs/2508.14025v1,2508.14025v1,本文提出了一个名为Ask-Good-Question（AGQ）的框架，旨在提升大型语言模型在对话系统中的表现。该框架通过改进的概念增强模型，更准确地识别用户的知识水平和困惑，从而生成更有效的引导性问题，帮助用户更高效地获取信息。实验结果表明，AGQ在信息检索和问答过程中显著优于现有方法，提升了用户的使用体验。该研究为改进对话系统中的问题设计和用户指导提供了新的思路。
"ResPlan: A Large-Scale Vector-Graph Dataset of 17,000 Residential Floor Plans","ResPlan：一个包含17,000个住宅平面图的大规模矢量图数据集",19 Aug 2025,Embodied AI,Other,http://arxiv.org/pdf/2508.14006v1,http://arxiv.org/abs/2508.14006v1,2508.14006v1,本文介绍了ResPlan，一个包含1.7万套详细且结构丰富的住宅平面图的大规模数据集。该数据集提供精确的建筑元素和功能空间标注，较现有数据集在视觉真实感和结构多样性上有显著提升。ResPlan支持多种应用场景，如机器人、虚拟现实和生成式AI，数据格式兼容几何和图结构，便于快速集成和三维转换。论文还提供了开源的数据处理工具及空间连通性表示，推动空间智能系统的开发与评测。
ASDFormer: A Transformer with Mixtures of Pooling-Classifier Experts for Robust Autism Diagnosis and Biomarker Discovery,ASDFormer：一种结合混合池化分类专家的Transformer，用于稳健的自闭症诊断与生物标志物发现,19 Aug 2025,AI4Science,Other,http://arxiv.org/pdf/2508.14005v1,http://arxiv.org/abs/2508.14005v1,2508.14005v1,本文提出了一种名为ASDFormer的基于Transformer的新模型，结合多专家池化分类器，有效捕捉自闭症谱系障碍（ASD）患者脑功能连接的异常模式。该方法通过关注不同脑区及其相互作用，提升了诊断准确率，并帮助识别与ASD相关的重要生物标志物。在ABIDE数据集上的实验表明，ASDFormer不仅实现了领先的诊断性能，还为理解ASD的神经机制提供了有价值的见解，展示了其在临床辅助诊断和生物标志物发现中的潜力。
Formal Algorithms for Model Efficiency,模型效率的形式化算法,19 Aug 2025,Other,Other,http://arxiv.org/pdf/2508.14000v1,http://arxiv.org/abs/2508.14000v1,2508.14000v1,本文提出了Knob-Meter-Rule（KMR）框架，一种统一的形式化方法，用于描述和优化深度学习模型的效率。该框架将多种常见的效率提升技术，如剪枝、量化和知识蒸馏，抽象为可调控的参数、规则和度量指标，支持多方法的系统组合与灵活应用。通过引入Budgeted-KMR算法，框架实现了基于预算的迭代优化。KMR不仅揭示了不同技术间的内在联系，还为自动策略学习和动态调整提供了理论基础，推动了模型效率研究的系统化和规范化发展。
Embodied-R1: Reinforced Embodied Reasoning for General Robotic Manipulation,Embodied-R1：用于通用机器人操作的强化具身推理,19 Aug 2025,Embodied AI,Other,http://arxiv.org/pdf/2508.13998v1,http://arxiv.org/abs/2508.13998v1,2508.13998v1,本文提出了一种基于“指向”行为的统一表示方法，旨在解决机器人从视觉理解到动作执行的难题。作者设计了一个专门用于机器人推理和指向的视觉语言模型Embodied-R1，并构建了大规模训练数据集，通过强化学习策略进行训练。该模型在多个空间理解和操作任务中表现出色，尤其在零样本迁移到真实机器人任务时显著优于现有方法，且对视觉干扰具备较强鲁棒性。研究展示了指向表示结合强化训练为机器人感知与行动的有效桥梁。
Chunks as Arms: Multi-Armed Bandit-Guided Sampling for Long-Context LLM Preference Optimization,Chunks as Arms：基于多臂赌博机引导采样的长上下文大语言模型偏好优化,19 Aug 2025,LLM,Other,http://arxiv.org/pdf/2508.13993v1,http://arxiv.org/abs/2508.13993v1,2508.13993v1,本论文提出了LongMab-PO，一种基于多臂赌博机策略的长上下文采样方法，用于提升大语言模型在长上下文任务中的表现。通过将上下文划分为多个片段，并动态选择最有价值的片段生成多样且高质量的响应，进而构建偏好数据对进行优化训练。该方法有效解决了以往合成数据多样性不足和事实不一致的问题，在长上下文推理任务上取得了显著性能提升，展示了其在增强模型长上下文理解能力方面的潜力。
The Social Context of Human-Robot Interactions,人机交互的社会语境,19 Aug 2025,Embodied AI,Other,http://arxiv.org/pdf/2508.13982v1,http://arxiv.org/abs/2508.13982v1,2508.13982v1,本文针对人机交互领域中“社会情境”一词定义不一、理解分歧的问题，系统梳理了相关文献中的用法和定义，提出了一个用于描述人机交互社会情境的概念模型。通过该模型，作者分析了不同社会情境的特征，帮助研究者更好地设计机器人行为、规划交互过程并解读交互结果。论文最后讨论了该领域尚待解决的关键问题，为未来深入理解和建模人机交互的社会情境提供了理论基础和实践指导。
