公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
机器之心,2025-09-21 00:04:56,集合通信库VCCL释放GPU极致算力，创智、基流、智谱、联通、北航、清华、东南重磅开源,VCCL集合通信库提升GPU算力释放与系统稳定性,本文介绍了由创智、基流、智谱、联通、北航、清华、东南联合开发的GPU集合通信库VCCL。VCCL基于NCCL，优化了通信效率和容错机制，通过智能调度和流量观测提升超大规模智算集群的算力利用率和系统稳定性。实测显示，VCCL可提升训练算力利用率2%-6%，并将集群故障率降低超过50%，支持异构硬件和大规模分布式训练环境。,Other,THU,,https://mp.weixin.qq.com/s/_Tb5FGApGrAl7_Wjym1Ejg
DrugAI,2025-09-20 23:56:02,Chem. Sci. | 解码深度学习在分子对接中的局限性,深度学习在分子对接中的性能评估与局限性分析,中南大学湘雅药学院团队系统评估了传统分子对接方法与基于深度学习的新型对接范式在药物发现中的表现，揭示了生成扩散模型、回归模型和混合方法各自的优势与不足。研究指出，深度学习方法在构象准确性上具潜力，但物理合理性和蛋白质柔性建模仍是挑战。提出了改进采样、引入物理约束及联合柔性建模等优化策略，旨在提升分子对接工具的泛化能力和实际应用价值，推动药物研发进程。,Diffusion Model,Other,"曹东升, 蒋德军",https://mp.weixin.qq.com/s/wQDxqyGYFUx5KVBPUYgJ6Q
量子位,2025-09-21 02:11:01,老黄刚投的具身智能公司：三个华人创办,英伟达投资具身智能机器人公司Dyna Robotics及其商用基础模型DYNA-1,Dyna Robotics是一家由三位华人联合创办的具身智能机器人公司，获得英伟达等巨头1.2亿美元A轮融资。公司专注于商用场景的具身AGI，推出了首款可商业落地的灵巧操作基础模型DYNA-1，实现高效泛化和自主学习，已在餐厅、健身中心等场景应用。该模型通过单权重设计支持多任务，推动机器人从实验室走向规模化工业部署，填补具身智能领域的泛化能力、鲁棒性和商业模式三大关键缺口。,Embodied AI,Amazon,"Jensen Huang, York Yang, Jason Ma, Lindon Gao",https://mp.weixin.qq.com/s/TxDL1jg-X5bi3vu-hcxj8Q
量子位,2025-09-21 02:11:01,马斯克转发字节Seed&哥大商学院新基准：大模型搞金融，连查个股价都能出错,FinSearchComp：基于大模型的金融搜索与推理基准测试及评测分析,字节跳动Seed团队联合哥伦比亚大学商学院推出FinSearchComp，首个开源金融搜索与推理基准，涵盖635个金融专家设计的问题，评测多款主流大模型在全球及大中华区金融数据上的表现。结果显示，尽管部分模型表现优异，但与人类专家仍存在显著差距，尤其在复杂历史调查任务中。研究强调搜索能力和金融插件的重要性，指出当前金融AI在时效性、多源信息整合及推理方面仍有较大提升空间。,LLM,ByteDance,Elon Musk,https://mp.weixin.qq.com/s/08GCdomcJulDHqswLW-66Q
新智元,2025-09-21 02:37:07,马斯克Grok 4 Fast首发霸榜！2.5倍速秒杀GPT-5，成本暴降98%直追Gemini,xAI发布Grok 4 Fast：融合推理与非推理双模式，提升性能与成本效率,xAI推出Grok 4 Fast模型，支持200万token超长上下文，融合推理与非推理双模式，在NYT Connections Benchmark和AA智能指数中表现优异，性能超越GPT-5和Gemini 2.5 Pro。该模型在推理和编码任务中表现突出，成本降低98%，速度达到GPT-5的2.5倍，显著提升了AI智能的获取效率和性价比。Grok 4 Fast还具备强大的网页和X平台搜索能力，实现了智能工具调用的创新应用。,LLM,Other,Elon Musk,https://mp.weixin.qq.com/s/r3MakegutUVoiT5hBlAp2Q
具身智能之心,2025-09-21 00:48:23,灵御智能遥操TeleAvatar机器人开始交付啦！,灵御智能TeleAvatar具身智能遥操作机器人首批交付,北京灵御智能科技有限公司宣布其自主研发的具身智能遥操作机器人TeleAvatar首批多客户交付，首台机器人交付给锡港沪机器人灵巧智能研究院。TeleAvatar具备亚毫米级操作精度、低于30毫秒的端到端操作延迟及全远程环境交互能力，适用于科研、智能制造、医疗等多个领域。该产品以高性能和性价比推动工业机器人灵巧操作技术的应用与发展。,Embodied AI,Other,"金戈, 许钦桓, 孙宇",https://mp.weixin.qq.com/s/z_Dhcfu44-oTzMVXb620VQ
深度学习自然语言处理,2025-09-21 06:57:56,通义提出双Agent框架WebWeaver，真正实现像我们一样做研究,WebWeaver双智能体框架：动态规划与分层写作实现开放式深度研究,本文介绍了阿里巴巴通义实验室提出的WebWeaver框架，针对大语言模型在开放式深度研究任务中面临的长文本生成和动态调整大纲难题，设计了由规划者和写作者组成的双智能体系统。规划者动态搜索并优化研究大纲，写作者基于结构化记忆库进行分层次写作，有效解决了上下文丢失和信息混乱问题，显著提升了生成报告的质量与可靠性。,Agent,Alibaba,,https://mp.weixin.qq.com/s/WgqKXWewk0jcolSbwmb0wg
深度学习自然语言处理,2025-09-21 06:57:56,EMNLP2025 | SpecVLM无损加速视频语言大模型推理,SpecVLM: 基于推测解码与词元剪枝的视频语言大模型无损加速技术,本文提出SpecVLM技术，通过引入推测解码和目标模型指导的词元剪枝，有效解决视频语言大模型推理中的计算瓶颈。SpecVLM利用草稿模型对词元剪枝的低敏感性，结合目标模型的注意力信息，实现高效的解码加速，实验表明该方法在多个视频理解基准上实现了最高2.68倍的推理速度提升，且保证输出质量无损。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/258g6jxb74V5GWKtWZRmHg
量子位,2025-09-21 06:33:39,鸿蒙的全面进击：“天工计划”十亿重磅加码，打造AI全场景新生态,鸿蒙操作系统5的AI全场景能力及生态建设进展,华为在2025年全联接大会上发布鸿蒙操作系统5，展示了集成原生AI能力的多终端无缝协同生态。新系统通过“小艺任务空间”“情绪感知”和“小艺大脑”等功能，实现任务流程自动化、多设备情绪感知及智能调度，提升用户体验。鸿蒙5终端设备已超1700万台，应用生态快速发展，标志着鸿蒙在AI原生操作系统领域的显著进展。,Agent,Other,,https://mp.weixin.qq.com/s/8dJmA6-woUzTstXwRsbMgw
量子位,2025-09-21 06:33:39,老黄9亿美元再投AI Infra，这次直接打包带走CEO和核心技术,英伟达9亿美元引进Enfabrica核心团队及AI基础设施技术,英伟达以约9亿美元收购AI基础设施初创公司Enfabrica的核心团队和技术授权，旨在解决大规模GPU集群的I/O、内存及网络瓶颈，提升数据中心计算效率和降低成本。此次交易采取“雇佣式收购”模式，CEO罗尚·桑卡尔及核心技术一并加入英伟达，进一步巩固其在AI硬件领域的领先地位。这是英伟达2025年第4次针对AI初创企业的战略投资。,Other,Other,Rochan Sankar,https://mp.weixin.qq.com/s/-1OVLug7vlUDKwISQPpsAw
