标题,中文标题,发布日期,领域分类,研究机构,PDF链接,论文链接,arXiv ID,简明摘要
Do Generalisation Results Generalise?,泛化结果是否具有泛化性？,08 Dec 2025,LLM,Other,https://arxiv.org/pdf/2512.07832v1,http://arxiv.org/abs/2512.07832v1,2512.07832v1,本文探讨了大型语言模型在不同类型的“域外”数据上的泛化能力是否具有一致性。研究通过在多个域外测试集上评估模型表现，并控制模型在训练数据上的表现，分析了不同测试集之间性能的相关性。结果显示，不同域外测试集之间的泛化表现相关性并无统一趋势，且高度依赖具体模型。这表明，单一测试集难以全面评估模型的泛化能力，强调了多样化评测的重要性，为更准确地衡量模型实际应用中的泛化性能提供了新的视角。
UnityVideo: Unified Multi-Modal Multi-Task Learning for Enhancing World-Aware Video Generation,UnityVideo：统一多模态多任务学习以增强具世界感知的视频生成,08 Dec 2025,Multimodal LLM,Other,https://arxiv.org/pdf/2512.07831v1,http://arxiv.org/abs/2512.07831v1,2512.07831v1,本文提出了UnityVideo，一种统一的多模态多任务视频生成框架，旨在提升视频生成对真实世界的理解能力。通过整合多种模态信息（如分割图、人类骨架、光流、深度图等）和多样化训练方式，UnityVideo实现了跨模态的协同学习。其核心创新包括动态噪声机制和模态切换器，支持灵活高效的统一处理。基于1.3百万样本的大规模数据集，UnityVideo显著加快训练收敛速度，增强对未见数据的泛化能力，生成的视频在质量、一致性及物理合理性方面均优于现有方法。
One Layer Is Enough: Adapting Pretrained Visual Encoders for Image Generation,一层足矣：预训练视觉编码器在图像生成中的适配,08 Dec 2025,Diffusion Model,Other,https://arxiv.org/pdf/2512.07829v1,http://arxiv.org/abs/2512.07829v1,2512.07829v1,本文提出了一种名为FAE的简洁有效方法，用于将预训练的视觉特征编码器适配到适合图像生成的低维潜在空间。通过引入两个解码器分别负责特征重建和图像生成，FAE仅需一层注意力机制即可实现高质量的生成效果。该方法兼容多种自监督编码器，并能应用于扩散模型和正则流模型。在多个图像生成任务中，FAE表现出色，既提升了生成质量，又加快了训练速度，展示了其在视觉生成领域的广泛适用性和实用价值。
The Adoption and Usage of AI Agents: Early Evidence from Perplexity,AI智能体的采用与使用：来自Perplexity的早期证据,08 Dec 2025,Agent,Other,https://arxiv.org/pdf/2512.07828v1,http://arxiv.org/abs/2512.07828v1,2512.07828v1,本文基于对Perplexity开发的AI浏览器Comet及其助手的大规模用户数据分析，首次系统揭示了通用AI代理在真实网络环境中的采用情况、使用强度及应用场景。研究发现，早期采用者多集中于高收入、高教育水平及知识密集型行业，使用行为存在显著差异。主要应用集中在提升效率和学习研究两大领域，个人使用占多数。用户使用习惯短期内较为稳定，但长期趋向更复杂认知任务。该研究为理解AI代理的普及及影响提供了重要实证基础，助力相关领域的未来探索与决策。
An Adaptive Multi-Layered Honeynet Architecture for Threat Behavior Analysis via Deep Learning,基于深度学习的自适应多层蜜网架构用于威胁行为分析,08 Dec 2025,Agent,Other,https://arxiv.org/pdf/2512.07827v1,http://arxiv.org/abs/2512.07827v1,2512.07827v1,本文提出了一种名为ADLAH的自适应多层蜜网架构，结合深度学习和强化学习，实现对网络威胁行为的智能识别与动态响应。该系统通过自动调度低交互和高交互蜜罐，有效捕获高价值攻击信息，同时降低部署成本。论文展示了核心决策机制的原型设计，探讨了架构的设计权衡与局限，并规划了未来大规模实证验证的路径。此外，系统还能自动提取和分类恶意攻击链，推动对自动化攻击行为的系统化分析，为提升网络安全防御提供了切实可行的解决方案。
WorldReel: 4D Video Generation with Consistent Geometry and Motion Modeling,WorldReel：具有一致几何和运动建模的4D视频生成,08 Dec 2025,Other,Other,https://arxiv.org/pdf/2512.07821v1,http://arxiv.org/abs/2512.07821v1,2512.07821v1,无法生成摘要。
Efficient and Compliant Control Framework for Versatile Human-Humanoid Collaborative Transportation,高效且具顺应性的多功能人形机器人协作搬运控制框架,08 Dec 2025,Embodied AI,Other,https://arxiv.org/pdf/2512.07819v1,http://arxiv.org/abs/2512.07819v1,2512.07819v1,无法生成摘要。
Understanding Privacy Risks in Code Models Through Training Dynamics: A Causal Approach,通过训练动态理解代码模型中的隐私风险：一种因果方法,08 Dec 2025,LLM,Other,https://arxiv.org/pdf/2512.07814v1,http://arxiv.org/abs/2512.07814v1,2512.07814v1,本文研究了代码生成大模型中不同类型个人身份信息（PII）的隐私泄露风险，发现泄露概率因PII类型而异。通过构建多样化PII数据集、分析模型训练过程及因果关系，作者揭示了易学习的PII（如IP地址）更易被泄露，而难学习的PII（如密钥、密码）泄露较少。该研究首次提供了PII类型对泄露风险影响的因果证据，为设计针对不同PII类型的隐私防护策略提供了理论依据。
Inchworm-Inspired Soft Robot with Groove-Guided Locomotion,仿尺蠖运动的软体机器人及其槽纹引导的运动方式,08 Dec 2025,Embodied AI,Other,https://arxiv.org/pdf/2512.07813v1,http://arxiv.org/abs/2512.07813v1,2512.07813v1,本文提出了一种受蚯蚓启发的软体机器人，通过在3D打印基底上设计特定的槽纹，实现了运动方向的被动控制。该机器人仅使用一个柔性驱动器，通过改变槽纹角度即可精准引导其运动轨迹，无需复杂的多驱动器系统。该设计不仅简化了机械结构和控制系统，降低了能耗，还提升了软体机器人在复杂环境中的适应能力，具有在搜救、管道检测和行星探测等领域的广泛应用潜力。
Lang3D-XL: Language Embedded 3D Gaussians for Large-scale Scenes,Lang3D-XL：用于大规模场景的语言嵌入三维高斯表示,08 Dec 2025,Multimodal LLM,Other,https://arxiv.org/pdf/2512.07807v1,http://arxiv.org/abs/2512.07807v1,2512.07807v1,本文提出了一种将语言信息嵌入三维场景表示的新方法，旨在提升大规模空间环境的语义理解和交互能力。通过引入低维语义特征和高效的编码机制，有效解决了现有方法在处理大规模网络数据时的语义不匹配及资源消耗问题。同时，设计了专门的模块和正则化策略以优化语义对齐。实验证明，该方法在实际场景数据集上表现出更优的性能和更高的计算效率，推动了语言与三维场景融合技术的应用发展。
