标题,中文标题,发布日期,领域分类,研究机构,PDF链接,论文链接,arXiv ID,简明摘要
ObjFiller-3D: Consistent Multi-view 3D Inpainting via Video Diffusion Models,ObjFiller-3D：基于视频扩散模型的一致性多视角三维修复,25 Aug 2025,Diffusion Model,Other,http://arxiv.org/pdf/2508.18271v1,http://arxiv.org/abs/2508.18271v1,2508.18271v1,本文提出了ObjFiller-3D，一种基于视频扩散模型的多视角三维修复方法，旨在解决传统多视角二维修复中存在的视图不一致问题。通过将视频修复技术适配于三维场景，并引入参考图像辅助，ObjFiller-3D实现了高质量且结构连贯的三维物体补全。实验结果表明，该方法在重建精度和细节保真度上显著优于现有技术，具备广泛的实际三维编辑应用潜力。
FlowVLA: Thinking in Motion with a Visual Chain of Thought,FlowVLA：通过视觉思维链进行动态思考,25 Aug 2025,Embodied AI,Other,http://arxiv.org/pdf/2508.18269v1,http://arxiv.org/abs/2508.18269v1,2508.18269v1,本文提出了FlowVLA，一种结合视觉推理的新型视觉-语言-动作模型。该模型通过引入“视觉思维链”框架，先预测场景中的运动变化，再生成未来画面，从而有效区分静态外观与动态运动。此方法提升了视觉预测的连贯性和策略学习的效率。在机器人操作任务中，FlowVLA表现出更高的准确性和样本利用率，展示了其在世界建模领域的潜力和实用价值。
SafeBimanual: Diffusion-based Trajectory Optimization for Safe Bimanual Manipulation,SafeBimanual：基于扩散的轨迹优化用于安全双臂操作,25 Aug 2025,Embodied AI,Other,http://arxiv.org/pdf/2508.18268v1,http://arxiv.org/abs/2508.18268v1,2508.18268v1,本文提出了SafeBimanual，一种针对双臂操作安全性的轨迹优化框架，旨在提升基于扩散模型的双臂操作策略的安全性和成功率。通过设计多样化的安全约束成本函数，避免机械臂间及与物体的碰撞和损坏，结合视觉-语言模型动态调整约束，SafeBimanual有效优化了操作轨迹。实验结果表明，该方法在模拟和真实任务中均显著提高了成功率并减少了危险行为，展现出较强的实用价值和安全保障能力。
"InternVL3.5: Advancing Open-Source Multimodal Models in Versatility, Reasoning, and Efficiency",InternVL3.5：提升开源多模态模型的多功能性、推理能力与效率,25 Aug 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2508.18265v1,http://arxiv.org/abs/2508.18265v1,2508.18265v1,本文提出了InternVL 3.5系列开源多模态模型，显著提升了模型的多功能性、推理能力和推理效率。通过引入两阶段的级联强化学习策略，模型在复杂推理任务上表现出显著进步。同时，视觉分辨率动态调整和计算资源优化策略显著加快了推理速度。InternVL3.5不仅支持图形界面交互和具身智能，还在多模态与推理任务中达到领先开源模型水平，缩小了与商业顶尖模型的差距。所有模型和代码均已公开，推动多模态人工智能研究发展。
MMTok: Multimodal Coverage Maximization for Efficient Inference of VLMs,MMTok：用于高效推理的多模态覆盖最大化视觉语言模型,25 Aug 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2508.18264v1,http://arxiv.org/abs/2508.18264v1,2508.18264v1,本文提出了一种名为MMTok的方法，通过同时利用视觉和文本信息，选择最具代表性的视觉输入，从而提升视觉语言模型的推理效率。该方法将视觉令牌选择问题转化为最大覆盖问题，优化选出的视觉令牌以覆盖文本和原始视觉信息。实验结果表明，结合多模态信息的MMTok在保持模型性能的同时显著加快了推理速度，展示了其在视觉语言任务中高效且通用的令牌选择能力。
MIRAGE: Scaling Test-Time Inference with Parallel Graph-Retrieval-Augmented Reasoning Chains,MIRAGE：基于并行图检索增强推理链的测试时推理扩展,25 Aug 2025,LLM,Other,http://arxiv.org/pdf/2508.18260v1,http://arxiv.org/abs/2508.18260v1,2508.18260v1,本文提出了MIRAGE，一种面向医疗问答的推理框架，通过将复杂问题拆分为多个子问题，利用结构化医疗知识图谱进行并行推理和多跳检索，有效减少了传统单链推理中的错误积累。MIRAGE通过跨链验证整合答案，提升了准确性和结果的可追溯性。实验证明，MIRAGE在多个医疗问答数据集上优于现有先进模型，且生成的推理链增强了模型的解释能力，适用于复杂医疗推理任务。
Hermes 4 Technical Report,Hermes 4 技术报告,25 Aug 2025,LLM,Other,http://arxiv.org/pdf/2508.18255v1,http://arxiv.org/abs/2508.18255v1,2508.18255v1,本文介绍了Hermes 4，一种结合结构化多轮推理与广泛指令执行能力的混合推理模型系列。论文详细讨论了数据整理、合成、训练及评估过程中遇到的挑战及其解决方案。通过数学推理、编程、知识理解和模型对齐等多方面的综合评测，展示了模型的性能和行为特点。为促进开放研究，作者公开发布了所有模型权重，推动相关领域的进一步发展。
From BERT to LLMs: Comparing and Understanding Chinese Classifier Prediction in Language Models,从BERT到大语言模型：比较与理解语言模型中的中文量词预测,25 Aug 2025,LLM,Other,http://arxiv.org/pdf/2508.18253v1,http://arxiv.org/abs/2508.18253v1,2508.18253v1,本论文针对中文语言中关键的分类词预测问题，系统评估了当前流行的大型语言模型（LLMs）在该任务上的表现。通过多种掩码策略，分析了模型对句子不同成分的依赖及注意力机制的作用，并尝试通过微调提升模型性能。结果显示，尽管进行了微调，LLMs在分类词预测上仍不及BERT，且预测效果显著依赖于后续名词信息，这也解释了双向注意力机制模型如BERT的优势。研究为理解和改进中文分类词预测提供了重要参考。
Aligning the Evaluation of Probabilistic Predictions with Downstream Value,使概率预测评估与下游价值对齐,25 Aug 2025,Other,Other,http://arxiv.org/pdf/2508.18251v1,http://arxiv.org/abs/2508.18251v1,2508.18251v1,本文针对预测评估与实际应用效果之间的脱节问题，提出了一种基于数据驱动的方法，通过学习加权评分规则，使评估指标更贴合下游任务的价值需求。该方法利用神经网络自动调整权重，无需预先设定复杂的成本结构，实现了快速且可扩展的评估过程。通过合成和真实回归任务的实验，验证了该框架在提升预测评估与实际效用一致性方面的有效性，为构建更实用的预测系统提供了新思路。
Scene-Agnostic Traversability Labeling and Estimation via a Multimodal Self-supervised Framework,基于多模态自监督框架的场景无关可通行性标注与估计,25 Aug 2025,Embodied AI,Other,http://arxiv.org/pdf/2508.18249v1,http://arxiv.org/abs/2508.18249v1,2508.18249v1,本文提出了一种多模态自监督框架，用于场景无关的可行走性标注与估计。该方法结合足迹、激光雷达和摄像头数据，通过视觉基础模型生成考虑语义和几何信息的可行走性标签，进而训练双流网络联合学习不同传感器信息，提高对多样地形的识别能力。实验结果表明，该方法在城市、越野和校园环境中均实现了约88%的准确率，较现有自监督方法提升了1.6-3.5%的性能，展示了其在机器人导航中的广泛适用性和优越性。
