公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
量子位,2025-10-31 00:58:30,OpenAI首个GPT-5找Bug智能体：全自动读代码找漏洞写修复,OpenAI发布基于GPT-5的自动代码漏洞检测与修复智能体Aardvark,OpenAI推出由GPT-5驱动的智能安全研究员Aardvark，能够自动分析大规模代码库，识别并修复安全漏洞。该智能体通过威胁建模、漏洞发现、沙盒验证和自动修复等流程，已在内部和合作项目中表现优异，识别率达92%。此外，谷歌、Anthropic和微软也在近期发布了类似的AI代码安全工具，表明行业正加速采用Agentic AI技术提升软件安全性。,Agent,"OpenAI, Microsoft",Matt Knight,https://mp.weixin.qq.com/s/gtONDmvlMYJXudGaQPuXzA
量子位,2025-10-31 00:58:30,Windows AI助手免费进化！能操作电脑、登录网页、生成代码,微软发布支持计算机操作的Researcher智能体，提升Microsoft 365 Copilot功能,微软在Microsoft 365 Copilot中推出了具备“计算机使用”能力的Researcher智能体，能够操作电脑界面、登录网页、生成代码并完成复杂多步骤任务。该智能体通过云端沙盒虚拟机安全执行操作，提升了信息检索和推理的效率。在GAIA和BrowseComp基准测试中，性能分别提升6%和44%。此更新现已在预览版上线，用户可通过Frontier Program参与测试。,Agent,"Microsoft, OpenAI",,https://mp.weixin.qq.com/s/E-9hiAApFfAH3qM0z0sOsw
量子位,2025-10-31 00:58:30,量子位「MEET2026智能未来大会」已启动！年度AI榜单 & 趋势报告正在征集中,MEET2026智能未来大会启动及2025人工智能年度榜单征集,MEET2026智能未来大会以“共生无界，智启未来”为主题，聚焦人工智能跨产业、跨学科的深度融合，探讨AI+、智能终端、智能驾驶等前沿话题。大会将发布2025人工智能年度榜单及十大趋势报告，汇聚李开复、张亚勤、倪光南等行业与学术领袖，推动智能科技产业的共生与创新发展。报名通道已开启，会议将于2025年12月在北京举行。,Other,Other,"李开复, 张亚勤, 倪光南, 谭建荣, 李培根, 郑纬民, 周志华, 唐杰",https://mp.weixin.qq.com/s/uAfqpeXYi6PVJ4PaJ4qtGw
新智元,2025-10-31 01:40:04,重磅发布！国家队出手解决企业跨省通信「老大难」，语音识别错误率暴降20%,中国联通云犀平台推动企业跨省语音通信全云化与AI识别技术升级,中国联通推出云犀平台，通过全云化架构和声学-语言分解的语音AI技术，解决企业跨省通信难题，实现全国资源统一调度和方言识别错误率降低20%。平台已服务近4万家客户，覆盖政务、金融、物流等多个行业，显著提升通信效率和AI应用效果，推动企业数字化转型。,Other,Alibaba,,https://mp.weixin.qq.com/s/zf0tt6oEUFN-uPvFJHjTwg
包包算法笔记,2025-10-31 01:04:54,大模型RL的Scaling Law和最佳实践,大规模语言模型强化学习的Scaling Law及最佳实践研究,本文基于Meta最新研究，通过大规模计算实验，提出了大语言模型强化学习的scaling law，揭示了性能提升与计算资源的关系。文章还对多种强化学习算法设计进行了对比和消融，确定了当前最佳的训练方案，包括异步RL设置、损失函数类型、精度选择及优势归一化等关键因素，为LLM强化学习的实验设计和性能优化提供了理论指导和实践参考。,LLM,"Meta, ByteDance",,https://mp.weixin.qq.com/s/LVeBFvIP2argJSPl54CAbg
包包算法笔记,2025-10-31 01:04:54,强化学习(RL) Pass@K 优化 & LLM探索,基于风险敏感强化学习的LLM Pass@K性能优化研究,本文探讨了强化学习在大型语言模型（LLM）中的应用问题，指出传统强化学习优化均值奖励导致Pass@K性能下降的现象。通过引入风险敏感强化学习（Risk-Sensitive RL），将优化目标从均值转向平滑最大值，有效解决了模型陷入局部最优、生成多样性下降的问题。文章通过理论分析和100臂老虎机实验验证了该方法的有效性，并提供了开源代码实现。,LLM,Other,,https://mp.weixin.qq.com/s/1aCq-u6UIRn_R449SgZGKg
量子位,2025-10-31 03:59:56,自动驾驶公司，正在标配飞书,自动驾驶行业采用飞书提升研发效率的实践分析,2025年，自动驾驶行业快速发展，多个企业如地平线、Momenta和四维图新通过飞书平台实现知识管理和研发流程自动化，显著提升研发效率。飞书帮助企业构建知识库、实现研发流程自动化和标准化，减少时间和知识资产浪费，推动AI精益生产AI。案例包括地平线的知识问答AI和低代码平台应用，Momenta的研发效率引擎，以及四维图新的智能体应用，促进了研发协作和组织文化建设。,Agent,Other,范小军,https://mp.weixin.qq.com/s/PraYbR2fU0ETawqlqSHpwA
量子位,2025-10-31 03:59:56,国产GPU第一股IPO获批，募资80亿,国产GPU企业摩尔线程科创板IPO获批，计划募资80亿元,摩尔线程作为国产GPU领域的领先企业，其科创板IPO注册申请获得证监会批准，计划募集资金80亿元，主要用于AI训练推理芯片及图形芯片等研发。公司收入结构由桌面级产品转向高性能AI智算，2025年上半年AI产品收入占比达94.85%。摩尔线程成立于2020年，创始人张建中曾任英伟达中国区总经理。近年来，国产GPU企业密集启动上市进程，行业竞争加剧。,Other,Tencent,张建中,https://mp.weixin.qq.com/s/8MhDcyXyShZHtAwGhO9ecA
量子位,2025-10-31 03:59:56,最火VLA，看这一篇综述就够了,视觉-语言-动作模型（VLA）及其最新进展综述,本文综述了2026年爆火的视觉-语言-动作（VLA）领域，介绍了VLA的定义、代表模型及其与大型行为模型（LBM）的关系。重点分析了ICLR 2026上VLA的八大趋势，包括离散扩散模型架构、具身思维链（ECoT）、动作分词器及强化学习等技术进展，展示了VLA在机器人理解与操作中的前沿应用和挑战。,Embodied AI,Other,"Moritz Reuss, Mark Wallace",https://mp.weixin.qq.com/s/qmj59Y5tFpkCdYPRvDwSzA
量子位,2025-10-31 03:59:56,首个实例理解3D重建模型！NTU&阶越提出基于实例解耦的3D重建模型，助理场景理解,基于实例解耦的3D重建与场景理解统一Transformer模型IGGT,本文介绍了由NTU与StepFun联合提出的IGGT模型，一种端到端统一Transformer架构，首次将3D空间重建与实例级上下文理解融合。研究构建了大规模实例数据集InsScene-15K，支持多源数据的高质量实例掩码标注。IGGT通过实例掩码实现与多种视觉语言模型的无缝集成，扩展了空间跟踪、开放词汇分割及场景问答等下游任务能力，推动了3D场景理解技术的发展。,Embodied AI,Other,,https://mp.weixin.qq.com/s/rT8C2tsPMpRG24vy5AZ84A
量子位,2025-10-31 03:59:56,量子位2025年度榜单冲刺申报中！企业/产品/人物榜正在征集,2025人工智能年度榜单评选启动，涵盖企业、产品与人物三大维度,量子位启动2025人工智能年度榜单评选，面向中国市场的AI企业、产品及人物进行评选，设立领航企业、潜力创业公司、杰出产品、杰出解决方案及焦点人物五类奖项。评选标准涵盖业务能力、技术创新、资本实力及行业影响力，报名截止至2025年11月17日，结果将于MEET2026智能未来大会公布，旨在推动行业发展与创新。,Other,Other,,https://mp.weixin.qq.com/s/mYumGv1ePSuzmuncXMSyeQ
老刘说NLP,2025-10-31 03:59:17,大模型做TableQA表格问答技术总结及文本引导图像编辑数据集合成思路,大模型在表格问答与多模态文本引导图像编辑中的技术综述与数据合成方法,本文总结了基于大模型的TableQA表格问答技术及多模态文本引导图像编辑数据集合成思路。介绍了Pico-Banana-400K大规模文本引导图像编辑数据集的构建流程及质量评估机制，同时对表格问答任务的分类、建模方法及未来研究方向进行了系统梳理，涵盖表格表示、多模态融合、强化学习等关键技术，提供了相关数据集和最新文献参考。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/BPOCAkLoRy-Ixy55QCywUg
ScienceAI,2025-10-31 03:33:09,当蘑菇学会存储记忆：香菇菌丝体打造可降解忆阻芯片，稳定运行频率达5850Hz、切换准确率90%,基于香菇菌丝体的可降解高频忆阻器件研究,俄亥俄州立大学团队利用香菇菌丝网络制备生物忆阻器，实现在±5伏电压和5850Hz高频下稳定开关切换，切换准确率超过90%。该忆阻器在常温空气中稳定工作，具备类突触学习能力，展现短时记忆向长期记忆的转换潜力。该生物器件制造过程简单且环保，展示了利用天然生物材料构建低功耗神经形态计算硬件的可能性，为生态可持续计算提供新思路。,AI4Science,Other,,https://mp.weixin.qq.com/s/GkNUJB1qq7IgvaD5Tyd9RA
