公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
智药邦,2025-05-05 00:04:56,吉林大学周丰丰团队提出多肽活性悬崖问题及抗菌肽活性预测任务评估框架,吉林大学团队提出抗菌肽活性悬崖定量定义及预测评估框架,吉林大学周丰丰团队在抗菌肽领域系统性定义了活性悬崖现象（AMPCliff），并构建了基于GRAMPA数据库的评测框架，系统评估了多种机器学习和深度学习模型在抗菌肽活性悬崖预测任务中的表现。研究发现现有序列表征方法难以准确捕捉局部氨基酸残基的协同作用，强调融合原子级动态相互作用信息以提升模型解释性，为抗菌肽的理性设计提供了关键方法论指导。,AI4Science,Other,,https://mp.weixin.qq.com/s/otkXqCCbEgOXG3hEMBghNA
智药邦,2025-05-05 00:04:56,J Cheminform｜清华大学张颢等：基于活性悬崖感知强化学习的全新药物设计,基于活性悬崖感知强化学习的全新药物设计方法,本文介绍了清华大学与微软研究院联合提出的活性悬崖感知强化学习框架（ACARL），该方法首次将活性悬崖现象显式整合到AI驱动的分子生成过程中，解决了传统模型忽视结构-活性关系不连续性的问题。实验结果显示，ACARL在多个靶点蛋白的分子设计任务中优于现有方法，且兼顾分子活性与多样性，为药物发现提供了更精准的设计工具。,AI4Science,"THU, Microsoft",,https://mp.weixin.qq.com/s/KQbnkLoyQorEi7jtRk7psQ
机器学习算法与自然语言处理,2025-05-04 23:30:59,就用这串“废话”提示词，让刘强东和王兴线下偶遇,基于反向提示词的AI生成“意外风”照片及其真实性分析,本文介绍了一种利用反向提示词生成极其平凡无奇且带有瑕疵的AI照片的新方法，能够生成真假难辨的普通日常照片。通过对比不同AI模型对这些照片的真假判别能力，发现其真实程度已超出当前顶级图像模型的判断能力。文章还讨论了该技术的双刃剑效应及潜在的滥用风险。,Diffusion Model,Other,"刘强东, 王兴, 马云, 马斯克",https://mp.weixin.qq.com/s/A3HZq4mrafE0tLymnja6SQ
机器学习算法与自然语言处理,2025-05-04 23:30:59,强化学习算法梳理：从 PPO 到 GRPO 再到 DAPO,强化学习算法综述：PPO、GRPO与DAPO的训练机制解析,本文系统梳理了基于奖励最大化假设的强化学习算法，重点介绍了On-Policy策略PPO、GRPO和DAPO的训练流程及关键组件。文章详细推导了策略梯度优化的数学原理，介绍了经典Reinforce算法及其采样估计方法，分析了策略梯度方法的方差问题及减小方差的思路，帮助读者理解强化学习中策略更新的核心机制。,Agent,Other,,https://mp.weixin.qq.com/s/tL_K9cJLPV2nuvGgtpK9eQ
机器学习算法与自然语言处理,2025-05-04 23:30:59,大模型推理上限再突破：「自适应难易度蒸馏」超越R1蒸馏，长CoT语料质量飞升,基于模型自适应难度分级的长链思维链蒸馏方法提升小模型推理性能,中兴通讯无线研究院大模型深潜团队提出了一种基于模型自适应题目难度分级的蒸馏方法，用于生成高质量长链思维链（CoT）语料。该方法通过建立题目难度分级体系和难度分布采样策略，实现训练数据与模型能力的动态匹配，显著提升了不同规模小模型在数学推理和代码生成任务中的表现。实验表明，该方法在相同计算预算下，准确率提升6.66%至26.7%。,LLM,Other,Richard Sutton,https://mp.weixin.qq.com/s/i1dONgNEqf8ikal2pOrmlQ
机器学习算法与自然语言处理,2025-05-04 23:30:59,R1-Zero的无监督版本来了！SFT不再是必须，EMPO重新定义大模型推理微调,EMPO：基于无监督熵最小化的大语言模型推理微调方法,本文提出了Entropy Minimized Policy Optimization（EMPO）方法，实现了在无监督条件下提升大语言模型推理能力，无需依赖监督微调和人工标注。EMPO通过语义聚类构建奖励信号，最小化回答的语义熵，适用于数学及多领域自由形式推理任务。实验表明，EMPO在数学推理任务中显著提升模型性能，且通过熵阈值控制策略有效避免奖励投机，展示了无监督强化学习在大模型推理微调中的潜力。,LLM,Other,,https://mp.weixin.qq.com/s/EA_PaobFO3ay0bfaCLiaxA
AINLP,2025-05-04 22:39:11,Transformer原作、斯坦福、清华交大三篇论文共识：基座模型边界锁死RL能力上限,基座模型预训练阶段决定大模型推理能力上限，强化学习主要提升采样效率,本文综述了斯坦福、清华、上海交大及Transformer原作团队近期关于强化学习（RL）在大模型训练中作用的三篇论文。研究表明，大模型的推理能力主要在预训练阶段形成，RL更多是优化答案选择路径而非提升智力上限。不同模型对RL的响应差异源于其内在认知行为能力。RL提升了采样效率但未引入新的推理路径，知识蒸馏则有扩展推理边界的潜力。当前RL方法仍难达到最优推理路径，未来需探索更真实的评估反馈机制。,LLM,THU,Ashish Vaswani,https://mp.weixin.qq.com/s/Bct9trDxvOYzoHsCchJ-ow
AINLP,2025-05-04 22:39:11,David Silver、Richard S. Sutton：欢迎进入经验时代,迈向经验时代的智能体发展路径探讨,本文探讨了人工智能从依赖人类数据的时代向以智能体自身经验为核心的新时代转变。指出当前基于人类数据的监督学习方法已接近瓶颈，强调通过智能体与环境的持续互动生成经验数据，实现超越人类能力的突破。以AlphaProof等强化学习系统为例，展示了经验驱动学习在数学等领域的潜力。文章展望了未来智能体将深度嵌入环境，持续学习和适应，推动人工智能迈向更高水平。,Agent,DeepMind,"David Silver, Richard S. Sutton",https://mp.weixin.qq.com/s/efma-u2P8g9gJq8uhht_SQ
老刘说NLP,2025-05-05 09:55:27,RAG＆KG＆LLM＆文档智能技术前沿：老刘说NLP技术社区持续对外纳新,老刘说NLP技术社区：大模型、RAG、知识图谱与文档智能技术分享平台介绍,老刘说NLP技术社区围绕大模型、RAG、知识图谱和文档智能四大方向，开展每日早报、技术讨论、线上分享及课程等多样化活动，推动技术交流与知识积累。社区已举办42次线上交流，涵盖知识图谱构建、模型微调、RAG技术等主题，提供会员制服务，持续对外纳新，旨在提升技术深度与价值感，欢迎对相关领域感兴趣者加入。,LLM,Other,,https://mp.weixin.qq.com/s/PXTWyx3d6K9gYDbo3O8o-g
机器之心,2025-05-05 11:40:39,8/8/7分被NeurIPS拒稿，谢赛宁读博投的首篇论文，10年后获AISTATS 2025时间检验奖,深度监督网络（Deeply-Supervised Nets）论文获AISTATS 2025时间检验奖及其研究回顾,本文报道了由谢赛宁和Chen-Yu Lee合作的论文《Deeply-Supervised Nets》获得AISTATS 2025时间检验奖的消息。该论文提出通过对隐藏层和输出层进行直接监督，显著提升深度学习模型性能，解决了梯度消失和特征辨别力下降等问题。论文发表十年来被引用超过3000次，验证了其长期影响力。谢赛宁分享了论文最初被NeurIPS拒稿的经历，鼓励研究者坚持不懈。,Other,Microsoft,"谢赛宁, Chen-Yu Lee",https://mp.weixin.qq.com/s/Fom3eJVtBZurKdpfssZh-g
