标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
"ScienceBoard: Evaluating Multimodal Autonomous Agents in Realistic
  Scientific Workflows",ScienceBoard：在真实科学工作流中评估多模态自主智能体,Agent,"Shanghai AI Lab, PKU",https://arxiv.org/pdf/2505.19897,https://huggingface.co/papers/2505.19897,本文提出了ScienceBoard，一个真实科学工作流程环境和基准测试平台，旨在评估基于大型语言模型（LLM）的自主代理在复杂科学任务中的表现。ScienceBoard结合了多领域、动态且具视觉丰富性的科学工作流程，集成专业软件供代理自主操作，并提供了169个涵盖生物化学、天文学和地理信息等领域的高质量真实任务。实验证明当前先进代理在复杂科学任务中的成功率仅为15%，表明其辅助科学研究的能力仍有限。论文通过详细分析揭示了现有代理的不足，为未来设计更高效的科学发现代理提供了指导。,74
MME-Reasoning: A Comprehensive Benchmark for Logical Reasoning in MLLMs,MME-Reasoning：多模态大语言模型逻辑推理的综合基准测试,Multimodal LLM,Shanghai AI Lab,https://arxiv.org/pdf/2505.21327,https://huggingface.co/papers/2505.21327,本文提出了MME-Reasoning，一个全面评估多模态大语言模型逻辑推理能力的基准测试，涵盖归纳、演绎和溯因三种推理类型。通过精心设计的问题，确保测试侧重于推理能力而非感知或知识广度。实验结果显示，当前最先进的多模态模型在综合逻辑推理上仍存在显著不足，且不同推理类型表现不均衡。此外，论文还深入分析了“思考模式”和规则强化学习等提升推理能力的方法。该工作为理解和评估多模态模型的逻辑推理能力提供了系统且全面的视角。,65
"OmniConsistency: Learning Style-Agnostic Consistency from Paired
  Stylization Data",OmniConsistency：基于配对风格化数据的风格无关一致性学习,Diffusion Model,Other,https://arxiv.org/pdf/2505.18445,https://huggingface.co/papers/2505.18445,本文提出了OmniConsistency，一种基于大规模扩散变换器的通用一致性插件，旨在提升图像风格迁移中的风格一致性和细节保留能力。该方法通过利用配对风格化数据进行上下文一致性学习，并采用两阶段渐进式训练策略，有效避免了风格退化问题。OmniConsistency支持多种风格适配模块的无缝集成，显著增强了视觉连贯性和美感，实验结果表明其性能可媲美商业顶尖模型，推动了开放源代码风格迁移技术的发展。,57
"Paper2Poster: Towards Multimodal Poster Automation from Scientific
  Papers",Paper2Poster：面向科学论文的多模态海报自动生成,Agent,Other,https://arxiv.org/pdf/2505.21497,https://huggingface.co/papers/2505.21497,本文针对学术海报自动生成难题，提出了首个专门的评测基准和多维度评价体系，涵盖视觉质量、文本连贯性、整体美学及内容传达能力。基于此，设计了PosterAgent多智能体系统，通过结构化解析、布局规划和视觉反馈循环，实现将长篇论文高效压缩为单页海报。实验证明，该系统在保持视觉吸引力的同时，显著提升内容表达准确性和资源利用效率，且成本极低。该工作为未来自动化学术海报生成提供了重要方法和数据支持，推动科研交流的便捷化。,57
"OpenS2V-Nexus: A Detailed Benchmark and Million-Scale Dataset for
  Subject-to-Video Generation",OpenS2V-Nexus：面向主体到视频生成的详细基准与百万规模数据集,Other,PKU,https://arxiv.org/pdf/2505.20292,https://huggingface.co/papers/2505.20292,本文提出了OpenS2V-Nexus，一个面向主体驱动视频生成的综合基础设施，包含细粒度评测基准OpenS2V-Eval和百万级大规模数据集OpenS2V-5M。OpenS2V-Eval通过180个多类别测试提示，重点考察模型在保持主体一致性和自然外观方面的表现，并设计了三项自动评测指标以更贴合人类偏好。基于此，作者系统评估了16个代表性模型的优劣。OpenS2V-5M数据集包含五百万条高质量视频样本，确保主体信息多样性，极大推动了主体驱动视频生成的研究发展。,48
"SynLogic: Synthesizing Verifiable Reasoning Data at Scale for Learning
  Logical Reasoning and Beyond",SynLogic：大规模合成可验证推理数据以学习逻辑推理及其扩展,LLM,Other,https://arxiv.org/pdf/2505.19641,https://huggingface.co/papers/2505.19641,本文提出了SynLogic，一个用于大规模合成多样化逻辑推理数据的框架及数据集，涵盖35种逻辑推理任务。该方法支持可调节难度和数量的数据生成，且所有样本均可通过简单规则验证，适合基于强化学习的训练。实验表明，使用SynLogic数据训练的模型在逻辑推理表现上超越现有开源数据集，并且将其与数学和编程任务混合训练可显著提升推理能力的泛化性。SynLogic为提升大规模语言模型的综合推理能力提供了重要资源，并已开源相关工具和数据。,37
Exploring the Latent Capacity of LLMs for One-Step Text Generation,探索大语言模型（LLMs）在一步文本生成中的潜在能力,LLM,Other,https://arxiv.org/pdf/2505.21189,https://huggingface.co/papers/2505.21189,本论文探讨了大型语言模型（LLMs）在无需逐步生成的情况下，能否通过少量训练得到的输入向量一次性生成长文本。研究发现，冻结的LLMs仅凭两个学习得到的嵌入向量，就能在单次前向计算中准确重构数百个连续词元，揭示了其多词生成的潜在能力。作者还分析了这些向量所编码的信息及其在嵌入空间中的分布特性，指出这为设计专门的编码器提供了可能。该工作拓展了对LLMs并行生成能力的理解，具备理论和应用价值。,35
"VerIPO: Cultivating Long Reasoning in Video-LLMs via Verifier-Gudied
  Iterative Policy Optimization",VerIPO：通过验证器引导的迭代策略优化培养视频大语言模型中的长链推理能力,Multimodal LLM,Alibaba,https://arxiv.org/pdf/2505.19000,https://huggingface.co/papers/2505.19000,本文提出了一种名为VerIPO的新方法，通过在视频大语言模型的训练中引入一个基于小型模型的验证器，有效提升模型生成长且逻辑连贯的推理链能力。该方法结合了两种强化学习策略，显著加快训练速度并提高推理质量。实验表明，VerIPO不仅优化效率远超传统方法，还能在多样的视频推理任务中生成更长且上下文一致的思考过程，表现优于现有主流模型，展示了其在复杂视频理解中的潜力和稳定性。,34
"Don't Overthink it. Preferring Shorter Thinking Chains for Improved LLM
  Reasoning",别想太多：偏好更短的思考链以提升大语言模型的推理能力,LLM,Meta,https://arxiv.org/pdf/2505.17813,https://huggingface.co/papers/2505.17813,本文挑战了“大型语言模型推理能力随思考链条加长而提升”的常见观点，发现较短的推理链条反而更有可能得出正确答案，准确率可提升至34.5%。基于此，作者提出了一种新的推理方法short-m@k，通过并行生成多个推理链并在完成部分后停止计算，以多数投票决定答案。该方法在降低计算资源和推理时间的同时，保持甚至提升了模型性能。此外，作者还发现，使用较短推理链进行模型微调能进一步改善表现。研究强调了优化推理长度对提升效率和准确性的意义。,34
MMMR: Benchmarking Massive Multi-Modal Reasoning Tasks,MMMR：大规模多模态推理任务基准测试,Multimodal LLM,Other,https://arxiv.org/pdf/2505.16459,https://huggingface.co/papers/2505.16459,本文提出了MMMR基准，旨在系统评估多模态大语言模型（MLLMs）的推理能力，特别关注具备中间思维过程的模型（MLLMs-T）。该基准包含1083道涵盖逻辑、数学、空间等六类复杂推理任务的问题，以及一个模块化评估流程，用于衡量推理的相关性、一致性和错误类型，超越了仅看最终答案准确率的传统评测。实验结果显示，带思维轨迹的模型表现优于无思维模型，但仍存在推理不一致和过度思考等问题。MMMR为多模态推理模型的评估和改进提供了重要工具和标准。,32
