公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
机智流,2025-06-28 00:06:55,开源版GPT-4o用嘴改图? 港中深等推出 ShareGPT-4o-Image ，6小时训出开源版Janus-4o！,开源多模态图像生成模型ShareGPT-4o-Image数据集及Janus-4o模型构建与评估,"香港中文大学（深圳）研究团队发布了ShareGPT-4o-Image数据集，包含91,000个由GPT-4o生成的高质量多模态图像样本，涵盖文本生成图像及图文生成图像两类任务。基于该数据集，团队对Janus-Pro模型进行微调，推出了支持复杂图像编辑指令的Janus-4o模型，训练仅耗时6小时。实验结果显示，Janus-4o在多个基准测试中超越同类开源模型，展现出优异的图像生成和编辑能力，推动了多模态开源研究的发展。",Multimodal LLM,Other,,https://mp.weixin.qq.com/s/WnXQB9ju2vQi30qike-FVQ
减论,2025-06-28 00:03:55,【6.27-arXiv】阿里巴巴、浙大提出SAM4D！,阿里巴巴与浙江大学提出SAM4D实现多模态三维空间对齐及动态自动驾驶分割,本文汇总了2025年6月27日arXiv发布的多项多模态与视觉语言模型最新研究成果。重点介绍了阿里巴巴集团和浙江大学提出的SAM4D方法，该方法通过统一多模态位置编码和运动感知跨模态记忆注意力机制，实现摄像头与LiDAR特征在三维空间的对齐，提升动态自动驾驶场景中的多模态分割性能，并利用多模态自动化数据引擎缓解标注瓶颈。此外，文章还涵盖了多模态大语言模型、弱模态学习、病理图像分割等领域的前沿进展。,Multimodal LLM,"Alibaba, Tencent",,https://mp.weixin.qq.com/s/sNY2Ph3vUomCcCmK7oY4Ag
减论,2025-06-28 00:03:55,【减宝日记】11天龄落户“男子汉”！,新生儿户籍登记中的籍贯认知及实践记录,本文记录了新生儿减宝在出生后第11天办理户籍登记的过程，介绍了新生儿籍贯通常以祖父户口所在地为准的政策信息，并分享了登记过程中发现的有趣细节，如性别、关系和民族信息的填写。文章体现了户籍登记的实际操作和相关认知差异。,Other,Other,,https://mp.weixin.qq.com/s/GXqJf2xtl_ZqYm12Tfg4Hg
减论,2025-06-28 00:03:55,【视频arXiv减辑】cs.CV（6月27日）,2025年6月27日计算机视觉领域最新视频论文汇总,本文为2025年6月27日发布的计算机视觉领域视频论文汇总，内容涵盖最新的算法实现和技术进展。文章主要以代码片段和技术细节为主，未具体介绍论文的研究机构或作者信息，旨在为读者提供计算机视觉领域的最新研究动态。,Other,Other,,https://mp.weixin.qq.com/s/yyuNnU13R860BEz1eV8NNA
机器学习算法与自然语言处理,2025-06-27 23:39:14,刚刚，何恺明官宣入职谷歌DeepMind！,何恺明加盟谷歌DeepMind，助力AGI研究进展,何恺明，计算机视觉领域著名科学家，因提出ResNet等深度学习基础模型而闻名，正式加入谷歌DeepMind担任兼职杰出科学家，同时保留MIT终身教授身份。他的加入将加强DeepMind在计算机视觉和深度学习领域的技术实力，助力实现未来5-10年内的通用人工智能（AGI）目标。何恺明曾任微软亚洲研究院和Meta FAIR研究科学家，发表多篇高影响力论文，持续推动AI前沿发展。,AGI,"DeepMind, Meta, Microsoft","何恺明, Demis Hassabis, Yann LeCun",https://mp.weixin.qq.com/s/7_2dBjJ1o9woeE6Yk7YdRg
机器学习算法与自然语言处理,2025-06-27 23:39:14,苹果与港大出手！改进GRPO，让dLLM也能高效强化学习,苹果与港大联合改进GRPO算法以提升扩散语言模型代码生成能力,本文介绍了苹果与香港大学联合开发的DiffuCoder，一种基于掩码式扩散模型的7B参数级代码生成模型。该模型通过大规模代码语料训练，并采用创新的coupled-GRPO强化学习方法进行后训练，显著提升了模型在多项代码生成基准上的表现。研究分析了dLLM的解码行为，提出了针对GRPO的定制优化策略，推动了扩散语言模型在代码生成任务中的高效强化学习应用。,Diffusion Model,Other,Shansan Gong,https://mp.weixin.qq.com/s/6sH1oGjgcUEPfE497TDsiQ
机器学习算法与自然语言处理,2025-06-27 23:39:14,只改2行代码，RAG效率暴涨30%！多种任务适用，可扩展至百亿级数据规模应用,基于PSP方法的最大内积向量检索算法优化及其大规模应用,本文介绍了浙江大学高云君、柯翔宇团队与向量检索专家傅聪联合开发的PSP方法，通过仅修改两行代码，实现了基于欧式距离图结构的最大内积检索的全局最优解，提升了RAG向量检索效率30%。该方法适用于多种任务场景，具备良好的扩展性，支持十亿级以上数据规模，解决了传统欧式距离算法在最大内积检索中的度量错配问题，显著优化了搜索速度和准确性。,Other,Other,"高云君, 柯翔宇, 傅聪",https://mp.weixin.qq.com/s/XVk_YtuRm-jqPjm9VQHFLA
机智流,2025-06-27 23:11:02,深度解析 Gemma 3n 端侧全能模型：手机端 60FPS 视频实时解析,Gemma 3n端侧多模态模型架构与性能解析,本文介绍了Google开源的多模态模型Gemma 3n，支持图像、语音、视频和文本输入，专为端侧设备设计，能在2-3GB显存的手机等设备上实现60FPS实时推理。文章详细解析了其创新的MatFormer架构、逐层嵌入缓存（PLE）、KV Cache共享策略及音频视觉编码器设计，展示了模型在多语言理解和多模态任务上的优异表现，并介绍了其广泛的开源平台适配与开发工具支持。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/4yJ43rFvnl_gMWPsxz9mkg
机智流,2025-06-27 23:11:02,0627资讯：FLUX.1 Kontext图像生成与编辑模型｜快手发布多模态大模型｜小米发布AI眼镜，进军可穿戴智能视觉设备市场,2025年6月AI技术动态：多模态模型与智能可穿戴设备进展,本文汇总了2025年6月的AI领域最新进展，包括Black Forest Labs发布的FLUX.1 Kontext图像生成与编辑模型，快手推出的多模态大语言模型Kwai Keye-VL，小米发布的AI智能眼镜，以及谷歌开源的终端AI编程助手GeminiCLI。此外，华为发布了覆盖软件开发全流程的AI编程助手CodeArts Doer，助力智能化研发协作。,Multimodal LLM,Other,雷军,https://mp.weixin.qq.com/s/9IaMR_fUGMSdygMYj75A4A
chaofa用代码打点酱油,2025-06-27 22:38:56,谷歌王炸开源编程 Agent：Gemini 2.5 Pro 塞进命令行，每天1000 次免费调用，重新定义 CLI 开发体验,谷歌开源Gemini CLI智能编程Agent及其开发者体验革新,谷歌发布并开源了Gemini CLI，一款集成于命令行界面的AI编程智能体，基于Gemini 2.5 Pro模型，提供高达百万Token的上下文窗口和每天1000次免费调用额度。该工具支持代码理解、迁移、调试及内容生成，且与VS Code无缝集成，极大提升开发者在终端环境中的工作效率。通过免费且开源的策略，谷歌旨在打造庞大开发者社区，重新定义命令行界面的AI辅助体验。,Agent,Other,Ryan J. Salva,https://mp.weixin.qq.com/s/bWI3We1XTLGtTcLmZVbwNQ
