标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
"Will It Still Be True Tomorrow? Multilingual Evergreen Question
  Classification to Improve Trustworthy QA",明天仍然成立吗？多语言Evergreen问题分类以提升可信问答,LLM,Other,https://arxiv.org/pdf/2505.21115,https://huggingface.co/papers/2505.21115,本文提出了EverGreenQA，这是首个带有“常青”标签的多语言问答数据集，用于区分答案随时间变化的问题与答案稳定的问题。作者利用该数据集评测了12种大型语言模型，探讨它们是否能识别问题的时效性特征，并训练了轻量级多语言分类器EG-E5，达到了该任务的最新性能。研究还展示了常青问题分类在提升模型自我认知、筛选问答数据集及解释检索行为等方面的实际应用，推动了问答系统的可信度和实用性提升。,71
"FusionAudio-1.2M: Towards Fine-grained Audio Captioning with Multimodal
  Contextual Fusion",FusionAudio-1.2M：面向细粒度音频描述的多模态上下文融合,Multimodal LLM,Other,https://arxiv.org/pdf/2506.01111,https://huggingface.co/papers/2506.01111,本文提出了一种两阶段自动化方法，通过结合多模态信息（如语音、音乐、环境声音及视频视觉内容）和大语言模型，实现细粒度且具上下文感知的音频描述生成。基于此方法，作者构建了包含120万详细音频字幕和600万问答对的大规模数据集FusionAudio-1.2M，并开发了性能优异的音频编码模型。该研究显著提升了自动音频理解的精细度和准确性，为复杂音频环境的智能分析提供了新的技术路径。相关代码和数据已公开。,23
Is Extending Modality The Right Path Towards Omni-Modality?,扩展模态是迈向全模态的正确路径吗？,Multimodal LLM,Other,https://arxiv.org/pdf/2506.01872,https://huggingface.co/papers/2506.01872,本文探讨了通过扩展输入模态和模型合并来实现真正的全模态语言模型（OLMs）的可行性。研究重点包括扩展模态是否影响语言能力、模型合并能否有效整合不同模态模型，以及全模态扩展是否优于顺序扩展以促进知识共享和泛化能力。通过大量实验，作者分析了这些策略的优缺点，指出当前方法在实现全面、多模态输入理解和推理方面仍存在显著挑战，为未来全模态模型的设计提供了重要参考。,14
Leveraging Self-Attention for Input-Dependent Soft Prompting in LLMs,利用自注意力机制实现大语言模型中的输入依赖软提示,LLM,Other,https://arxiv.org/pdf/2506.05629,https://huggingface.co/papers/2506.05629,本文提出了一种基于自注意力机制的输入相关软提示方法（ID-SPAM），用于大规模语言模型的参数高效微调。该方法通过根据输入内容动态生成软提示，赋予不同词语不同的重要性权重，从而提升模型在特定领域任务中的适应能力。相比传统微调，ID-SPAM显著减少了需训练的参数数量，保持了方法的简洁与高效。实验结果表明，该方法在多项任务中优于现有技术，且具备更强的零样本领域迁移能力，提升了大模型在实际应用中的灵活性和效率。,13
Audio-Aware Large Language Models as Judges for Speaking Styles,音频感知大语言模型作为说话风格评判者,Multimodal LLM,Microsoft,https://arxiv.org/pdf/2506.05984,https://huggingface.co/papers/2506.05984,本文提出利用具备音频理解能力的大型语言模型（ALLMs）作为自动评判者，评估语音生成模型（SLMs）在情感、音量、语速、重音、音调及非语言元素等说话风格方面的表现。通过比较两种ALLM评判者与人工评审结果，发现ALLM的评价与人类评审者一致性相当，表明ALLMs可作为有效且稳定的说话风格评估工具。同时，研究指出现有SLMs在控制说话风格和生成自然对话方面仍有提升空间。该工作为语音生成模型的自动化评测提供了新思路。,10
"MORSE-500: A Programmatically Controllable Video Benchmark to
  Stress-Test Multimodal Reasoning",MORSE-500：一个可程序化控制的视频基准，用于多模态推理的压力测试,Multimodal LLM,Other,https://arxiv.org/pdf/2506.05523,https://huggingface.co/papers/2506.05523,本文提出了MORSE-500，一种包含500个可编程生成视频片段的多模态推理基准，用于系统评估模型在抽象、物理、规划、空间和时间等多种推理能力上的表现。与以往以静态图像为主且任务单一的测试不同，MORSE-500通过可控的脚本化视频生成，支持调节难度和复杂度，避免基准快速饱和，便于持续检验和提升模型性能。实验结果表明当前最先进模型在多项任务中仍存在显著不足，特别是在抽象和规划推理方面。该基准及其工具的公开，有助于推动多模态智能的研究与发展。,10
"PartCrafter: Structured 3D Mesh Generation via Compositional Latent
  Diffusion Transformers",PartCrafter：基于组合潜在扩散变换器的结构化3D网格生成,Diffusion Model,"PKU, ByteDance",https://arxiv.org/pdf/2506.05573,https://huggingface.co/papers/2506.05573,本文提出了PartCrafter，一种创新的3D生成模型，能够从单张RGB图像中一次性生成多个具有语义意义和几何差异的3D部件网格。不同于传统的整体形状生成或先分割再重建的两阶段方法，PartCrafter采用统一的组合式生成架构，无需预先分割输入，利用分解的潜在空间和层次化注意力机制，实现部件间信息的结构化流动，保证整体一致性与细节丰富。实验表明，该方法在生成可分解的3D网格方面优于现有技术，且能推断图像中不可见部件，提升了3D理解与合成的能力。,10
"STARFlow: Scaling Latent Normalizing Flows for High-resolution Image
  Synthesis",STARFlow：用于高分辨率图像合成的可扩展潜在归一化流模型,Other,Other,https://arxiv.org/pdf/2506.06276,https://huggingface.co/papers/2506.06276,本文提出了STARFlow，一种结合正则化流和自回归Transformer的新型生成模型，专为高分辨率图像合成设计。通过引入深浅结合的Transformer结构、在预训练自编码器的潜在空间中建模以及创新的引导算法，STARFlow显著提升了模型的可扩展性和生成质量。该模型支持端到端训练，实现了连续空间中的精确最大似然估计，并在多种条件图像生成任务中表现出接近当前最先进扩散模型的效果，首次成功展示了正则化流在大规模高分辨率图像生成中的潜力。,9
"Bridging Perspectives: A Survey on Cross-view Collaborative Intelligence
  with Egocentric-Exocentric Vision",视角桥接：关于具身-外视角视觉跨视角协同智能的综述,Embodied AI,Other,https://arxiv.org/pdf/2506.06253,https://huggingface.co/papers/2506.06253,本文综述了结合第一人称（自我视角）与第三人称（他人视角）视频理解的研究进展，探讨了两种视角信息互补融合在视频分析中的应用潜力。文章系统梳理了三大研究方向：利用自我视角提升第三人称理解、利用第三人称数据优化自我视角分析，以及融合两者的联合学习框架。同时，评估了相关基准数据集，指出当前研究的不足并展望未来发展。该综述旨在推动视频理解技术的发展，使机器具备更接近人类的多视角感知能力。,5
Prefix Grouper: Efficient GRPO Training through Shared-Prefix Forward,Prefix Grouper：通过共享前缀前向计算实现高效的GRPO训练,Agent,Tencent,https://arxiv.org/pdf/2506.05433,https://huggingface.co/papers/2506.05433,本文提出了Prefix Grouper，一种针对Group Relative Policy Optimization（GRPO）训练效率的改进方法。该方法通过共享输入前缀的计算，避免了GRPO中对长前缀重复编码的高昂开销，从而显著提升了训练的计算效率和扩展性。理论与实验证明，Prefix Grouper在保持训练效果和模型性能不变的前提下，大幅降低了计算成本，特别适用于长上下文场景。此外，该方法无需修改模型结构，易于集成到现有训练流程中，支持更大规模的训练群组，促进了GRPO在复杂任务和大模型上的应用。,4
Sentinel: SOTA model to protect against prompt injections,Sentinel：用于防御提示注入攻击的最先进模型,LLM,Other,https://arxiv.org/pdf/2506.05446,https://huggingface.co/papers/2506.05446,本文提出了Sentinel，一种基于ModernBERT-large架构的提示注入攻击检测模型。通过在多样化且包含公开与私有数据的综合数据集上训练，Sentinel能够有效识别多种类型的提示注入攻击，同时准确区分正常指令。实验结果显示，Sentinel在内部测试集上达到98.7%的准确率和98.0%的F1分数，且在公开基准测试中优于现有先进模型。该工作展示了Sentinel在提升大型语言模型安全性方面的显著优势和实用价值。,4
"3DFlowAction: Learning Cross-Embodiment Manipulation from 3D Flow World
  Model",3DFlowAction：基于3D流世界模型的跨具身操作学习,Embodied AI,Tencent,https://arxiv.org/pdf/2506.06199,https://huggingface.co/papers/2506.06199,本论文提出了一种基于3D物体运动流的世界模型，通过融合人类和机器人操作数据，预测物体在三维空间中的未来运动轨迹，从而指导机器人操作规划。为此，作者构建了大型3D光流数据集ManiFlow-110k，并利用视频扩散模型和语言指令生成物体运动预测。结合基于预测流的渲染和GPT-4o的任务一致性评估，实现了机器人闭环规划。实验表明，该方法在多样化任务和不同机器人平台间具备良好泛化能力和跨形态适应性，无需针对硬件专门训练。,3
"HASHIRU: Hierarchical Agent System for Hybrid Intelligent Resource
  Utilization",HASHIRU：用于混合智能资源利用的分层智能体系统,Agent,Other,https://arxiv.org/pdf/2506.04255,https://huggingface.co/papers/2506.04255,本文提出了HASHIRU，一种层级多智能体系统框架，通过动态管理专门化代理并结合本地小型语言模型与外部接口，实现资源高效利用和灵活适应。系统引入经济模型控制代理的启用与撤销，促进团队稳定与资源优化，同时支持自主创建工具和记忆功能。实验表明，HASHIRU在学术论文评审、安全评估及复杂推理任务中表现优异，展现出较强的自我提升能力和应用潜力。该框架为构建更高效、灵活的多智能体系统提供了新的思路。,2
"Splatting Physical Scenes: End-to-End Real-to-Sim from Imperfect Robot
  Data",物理场景点渲染：基于不完美机器人数据的端到端真实到仿真转换,Embodied AI,DeepMind,https://arxiv.org/pdf/2506.04120,https://huggingface.co/papers/2506.04120,本文提出了一种结合3D高斯点渲染与物理仿真的端到端框架，实现了从真实机器人运动数据中同时进行高精度物体重建和机器人姿态校准。该方法通过统一优化场景几何、外观、机器人姿态及物理参数，克服了现实数据中的遮挡、噪声和动态场景等挑战，生成既真实又适用于物理模拟的数字场景。实验验证了其在模拟和真实机器人操作中的有效性，为构建更实用、鲁棒的机器人仿真系统提供了新思路。,2
"CodeContests+: High-Quality Test Case Generation for Competitive
  Programming",CodeContests+：用于竞赛编程的高质量测试用例生成,Agent,"ByteDance, PKU",https://arxiv.org/pdf/2506.05817,https://huggingface.co/papers/2506.05817,本文提出了一种基于大型语言模型（LLM）的系统，用于自动生成高质量的竞赛编程题目测试用例，解决了现有公开数据集中测试用例缺失的问题。该系统被应用于CodeContests数据集，生成了改进版CodeContests+，显著提升了测试用例的准确性和评测效果。通过对172万次提交的评估和强化学习实验，验证了改进测试用例在提高模型评估准确性和强化学习性能方面的有效性，为竞赛编程相关的模型训练和评测提供了重要支持。,2
"Truth in the Few: High-Value Data Selection for Efficient Multi-Modal
  Reasoning",少量中的真理：用于高效多模态推理的高价值数据选择,Multimodal LLM,Other,https://arxiv.org/pdf/2506.04755,https://huggingface.co/papers/2506.04755,本文提出了一种名为“推理激活潜力”（RAP）的数据选择方法，旨在通过筛选少量关键训练样本（认知样本）来提升多模态大语言模型的推理能力。该方法通过两个评估器识别对多模态推理贡献最大的样本，并引入难度感知替换模块以保证训练数据的挑战性。实验表明，RAP在仅使用约9.3%训练数据的情况下，显著提升模型性能并降低超过43%的计算成本，验证了高价值数据在多模态推理中的关键作用。,1
"GuideX: Guided Synthetic Data Generation for Zero-Shot Information
  Extraction",GuideX：用于零样本信息抽取的引导式合成数据生成,LLM,Other,https://arxiv.org/pdf/2506.00649,https://huggingface.co/papers/2506.00649,本文提出了GUIDEX，一种自动生成领域特定信息抽取任务的方案，包括自动定义标签体系、推断标注指南及生成合成训练数据。该方法显著提升了零样本命名实体识别在不同领域的表现，避免了传统方法中对专家设计和人工标注的依赖。通过在Llama 3.1模型上微调，GUIDEX在七个零样本测试集上刷新了性能记录，提升F1分数最多达7点，且结合人工数据时效果更佳。该方法增强了模型对复杂领域标签体系的理解能力，推动了信息抽取系统的跨领域应用。,1
