公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
智药邦,2025-08-15 00:00:27,85%的制药公司加大了对于AI的投资力度,2025年生物制药行业人工智能投资现状报告,2025年报告显示，85%的制药公司加大了人工智能投资力度，70%将AI视为核心优先事项。尽管面临预算压力和监管挑战，企业通过AI优化运营和加速药物上市以保持竞争力。生物制药企业正倾向于采用内部与外部协作的混合模式推动AI应用，尤其在真实世界数据分析和医学撰写领域。人才缺口促使企业依赖外部专家和复合型人才，推动AI在行业的广泛普及与深度融合。,Other,Other,"Chuka Esiobu, Greg Coir",https://mp.weixin.qq.com/s/wKp_pr-5d6XXs9Y9ncGAZA
智药邦,2025-08-15 00:00:27,师从诺奖得主David Baker，杨为博士全职加入深圳医学科学院，聚焦于从头设计蛋白质药物,杨为博士加入深圳医学科学院，聚焦蛋白质药物从头设计与癌症免疫治疗,杨为博士，师从诺贝尔化学奖得主David Baker，现全职加入深圳医学科学院，成立蛋白质药物设计课题组。其研究聚焦于开发新型蛋白质-蛋白质相互作用计算设计方法，设计高亲和力蛋白质结合剂用于癌症免疫治疗，靶向TGFβRII、CTLA-4和PD-L1等关键免疫受体。该团队结合算法开发与实验验证，推动蛋白质药物设计技术进步，提升肿瘤免疫治疗的靶向性和安全性。,AI4Science,Other,David Baker,https://mp.weixin.qq.com/s/nRSO2cz1qbvWrkKqPuzUdw
PaperWeekly,2025-08-14 23:52:53,ICML 2025 | 模型不开口也能配合？贝叶斯纳什均衡重塑多智能体LLM协作,基于贝叶斯纳什均衡的多智能体大语言模型高效协作框架ECON,本文提出将多大语言模型（LLM）协作问题建模为不完全信息博弈，利用贝叶斯纳什均衡（BNE）实现无需显式通信的高效协作。设计了ECON框架，通过协调者-执行者架构和信念网络实现BNE，显著降低通信成本并提升推理性能。实验证明ECON在多个复杂推理任务中超越传统多智能体辩论方法，具备良好的扩展性和理论收敛保障。该研究为多智能体LLM协作提供了新的理论基础和实用方案。,Agent,Other,,https://mp.weixin.qq.com/s/Q0uC6h6U9AibiJkIIhbkAg
PaperWeekly,2025-08-14 23:52:53,别再二选一了！一文看懂On-Policy与Off-Policy的本质分歧（含GRPO深度拆解）,On-Policy与Off-Policy强化学习策略的本质解析及GRPO方法拆解,本文系统阐述了强化学习中On-Policy与Off-Policy两种核心学习策略的本质区别，涵盖定义、原理、数学表达及形象类比，深入分析了两者在数据来源与策略更新上的矛盾与统一。文章进一步介绍了GRPO方法，明确其作为On-Policy算法的特性及相较于PPO的改进，强调了现代强化学习中两种范式的动态融合与权衡。,Agent,Other,,https://mp.weixin.qq.com/s/am_ulGA18klm6T5KEuAI7w
PaperWeekly,2025-08-14 23:52:53,告别Transformer？上海交大「原生类脑」BriLLM首秀：信号流重塑大模型范式,上海交大发布基于类脑信号流机制的大语言模型BriLLM,上海交通大学团队提出了BriLLM，一种突破传统Transformer架构限制的原生类脑大语言模型。该模型基于脑科学启发的信号全连接流动（SiFu）机制，采用有向图神经网络设计，实现动态信号传导和全局可解释性，支持无限长上下文处理，显著降低算力需求并提升模型透明度。BriLLM展示了类脑计算在大语言模型领域的潜力，为解决Transformer的计算复杂度和黑箱问题提供新思路。,LLM,Other,赵海,https://mp.weixin.qq.com/s/HpUknrXTMEVaySXstVa2xQ
机智流,2025-08-14 23:51:55,直播预告｜何为Agent？在思想、学术与工程领域探寻“好用”真义,AI Agent的思想、学术与工程视角探讨及应用挑战,本文介绍了AI Agent作为集成大模型、记忆、规划与工具协同的智能系统，从单一工具向具备自主能力的系统演进。文章预告了由“具身智能之心”与“机智流”联合举办的圆桌讨论，聚焦AI Agent的定义、研究趋势、训练方法及在医疗、金融等垂直领域的应用挑战，探讨打造“好用”智能体的核心难点与解决方案，旨在推动AI Agent在复杂场景中的稳定落地。,Agent,Other,"王明, 史曜睿, Rikka, 闻星, Gloria",https://mp.weixin.qq.com/s/ijX3gaGv4VWV5-cV55qNoQ
新智元,2025-08-15 09:25:37,Cohere融资36亿，AMD英伟达都投了！前Meta研究副总裁出任首席AI官,Cohere完成5亿美元融资，前Meta副总裁Joelle Pineau加盟担任首席AI官,加拿大AI公司Cohere完成5亿美元融资，估值达68亿美元，投资方包括AMD Ventures和NVIDIA等。公司专注于面向企业的大模型应用，服务金融、医疗等对安全隐私要求高的行业。前Meta FAIR副总裁Joelle Pineau加盟担任首席AI官，带来丰富的基础AI研究经验。Cohere注重定制化模型和企业级应用，旗下非营利机构推动多语言模型研究，展现出在企业AI领域的快速发展势头。,LLM,Meta,"Joelle Pineau, Yann LeCun, Aidan Gomez, Ivan Zhang, Nick Frosst, Sara Hooker",https://mp.weixin.qq.com/s/v0LRUpsV4chNNi5t3IrzjA
深度奇点,2025-08-15 09:22:34,Nat. Methods | GeneAgent：面向基因集分析的自验证智能助手,GeneAgent：基于自验证机制的基因集分析智能助手,GeneAgent是一种基于大型语言模型的AI代理，通过自主与生物学数据库交互实现自验证，显著减少基因集分析中的事实性错误。其在多个基准数据集上表现优于GPT-4，生成的功能描述更准确全面，提升了基因功能研究的可靠性和效率。该方法结合了LLM的推理能力与传统基因集富集分析的统计验证优势，推动了基因功能研究的知识发现进程。,Agent,Other,,https://mp.weixin.qq.com/s/2S_PJevpQz9fd7jhey2XjA
深度奇点,2025-08-15 09:22:34,Nat Methods｜SWING：一种用于肽-蛋白互作建模的通用语言模型,SWING：基于滑动窗口的肽-蛋白互作通用语言模型,匹兹堡大学团队提出了SWING，一种无需结构信息、基于序列的通用互作语言模型，通过滑动窗口配对蛋白质残基并结合生化属性，实现对肽-蛋白相互作用的精准建模。SWING在肽-MHC结合预测及错义变异对蛋白互作破坏预测等任务中表现优异，具备良好泛化能力，推动了蛋白语言模型在复杂生物互作建模中的应用。,AI4Science,Other,,https://mp.weixin.qq.com/s/OgbSA9XN2xnwPYBNXAzNoA
ScienceAI,2025-08-15 08:00:46,Science封面：高效精准模拟构象变化，微软研究院用生成式AI重塑蛋白质功能研究,微软研究院利用生成式深度学习高效模拟蛋白质构象变化,微软研究院AI for Science团队开发了生成式深度学习模型BioEmu，结合扩散模型架构和AlphaFold技术，实现了高效精准地模拟蛋白质构象变化。BioEmu能够在单GPU上快速生成大量蛋白质结构，准确预测蛋白质功能相关的动态结构变化及突变体稳定性，显著加速了蛋白质功能研究和药物设计进程。该成果发表于《Science》封面，展示了AI在蛋白质科学中的重要应用潜力。,AI4Science,Microsoft,,https://mp.weixin.qq.com/s/Q-2cL-Z-mf-xmth346YQeQ
智药邦,2025-08-15 00:00:27,Nature：大型科技公司能否向大型制药公司学习,科技巨头研发投入与制药行业研究出版机制的比较分析,本文探讨了大型科技公司在研发支出增速和研究成果公开方面的不足，提出科技行业可借鉴制药行业因监管要求推动研究出版的经验，以提升研究质量和公众监督。文章指出，尽管科技企业吸引大量学术人才，但其研发投资增长放缓，研究发表比例下降。制药行业因监管审批需公开验证新药安全性，促进了研究成果的发表。建议科技企业加强研究公开，提升研发产出和安全性监督。,Other,"Amazon, Meta, Microsoft",,https://mp.weixin.qq.com/s/8HpFj2n_rMURTqvxGd14qA
DrugAI,2025-08-14 23:16:13,Nat. Methods | GeneAgent：面向基因集分析的自验证智能助手,GeneAgent：基于自验证机制的基因集分析智能助手,GeneAgent是一种结合大型语言模型与生物学数据库自验证机制的AI代理，旨在提升基因集功能分析的准确性，显著减少生成内容中的幻觉现象。通过与多个领域数据库交互验证，GeneAgent在多个基准数据集上优于GPT-4，且在小鼠黑色素瘤细胞系新基因集分析中表现出更高的相关性和全面性，为基因功能研究提供了有价值的见解，推动知识发现进程。,Agent,Other,,https://mp.weixin.qq.com/s/6ofmUbCA6sMr_cpg89Sj6g
DrugAI,2025-08-14 23:16:13,structRFM：结构引导的RNA基础模型，全开源，刷新结构与功能预测纪录,structRFM：基于结构引导掩码语言模型的RNA基础模型及其结构与功能预测应用,本文提出structRFM，一种结合RNA序列与二级结构信息的结构引导掩码语言模型（SgMLM），通过动态掩码比例策略和配对匹配机制，实现对RNA结构和功能的高效预测。structRFM在零样本同源分类、二级和三级结构预测以及多项功能推断任务中表现优异，显著优于现有模型，展示了其在RNA结构与功能预测领域的广泛应用潜力。,AI4Science,Other,,https://mp.weixin.qq.com/s/ilBIw-ITllAREmoyzNtlJg
