标题,中文标题,发布日期,领域分类,研究机构,PDF链接,论文链接,arXiv ID,简明摘要
Time Is a Feature: Exploiting Temporal Dynamics in Diffusion Language Models,时间即特征：利用扩散语言模型中的时间动态,12 Aug 2025,Diffusion Model,Other,http://arxiv.org/pdf/2508.09138v1,http://arxiv.org/abs/2508.09138v1,2508.09138v1,本文揭示了扩散式大语言模型在生成过程中存在“时间振荡”现象，即正确答案往往在中间步骤出现但被后续步骤覆盖。为此，作者提出两种方法：一种是在推理时结合多个中间结果以选取最稳定答案的投票策略，另一种是在训练后利用语义稳定性奖励促进生成结果的一致性。实验证明，这些方法显著提升了模型在多个任务上的表现，展示了充分利用生成过程时间动态信息的潜力与价值。
Turbo-VAED: Fast and Stable Transfer of Video-VAEs to Mobile Devices,Turbo-VAED：视频变分自编码器快速且稳定地迁移到移动设备,12 Aug 2025,Other,Other,http://arxiv.org/pdf/2508.09136v1,http://arxiv.org/abs/2508.09136v1,2508.09136v1,本文针对视频生成模型中变分自编码器（VAE）在移动设备上的计算瓶颈，提出了一种高效轻量的迁移方案Turbo-VAED。通过结构优化减少参数量，引入适合移动硬件的上采样方法，并采用解码器蒸馏训练，实现了实时720p视频解码。该方法显著提升了推理速度和资源利用率，保持了接近原模型的重建质量，适用于多种视频VAE模型。实验表明，Turbo-VAED在移动端表现优异，为视频生成AI模型的移动端应用提供了实用解决方案。
Training-Free Text-Guided Color Editing with Multi-Modal Diffusion Transformer,基于多模态扩散Transformer的无训练文本引导颜色编辑,12 Aug 2025,Diffusion Model,Other,http://arxiv.org/pdf/2508.09131v1,http://arxiv.org/abs/2508.09131v1,2508.09131v1,本文提出了一种无需额外训练的文本引导颜色编辑方法ColorCtrl，利用多模态扩散变换器的注意力机制，实现对图像和视频中颜色属性的精细控制。该方法通过分离结构与颜色信息，准确调整指定区域的色彩强度，同时保持未编辑区域的视觉一致性。实验表明，ColorCtrl在编辑质量和一致性上优于现有无训练方法及部分商业模型，并在视频编辑中表现出更好的时序连贯性和稳定性，具备良好的通用性和实用价值。
BrowseMaster: Towards Scalable Web Browsing via Tool-Augmented Programmatic Agent Pair,BrowseMaster：基于工具增强的程序化智能体对实现可扩展网页浏览,12 Aug 2025,Agent,Other,http://arxiv.org/pdf/2508.09129v1,http://arxiv.org/abs/2508.09129v1,2508.09129v1,本文提出了BrowseMaster，一种通过任务规划与执行分工实现高效网页信息检索的新框架。该方法通过规划器制定搜索策略，执行器进行精准检索，有效兼顾了广泛搜索和深度推理的需求，克服了现有模型在查询速度和多步骤推理连续性上的限制。实验证明，BrowseMaster在英汉复杂信息检索任务中表现优异，显著优于多种公开和商业系统，展示了其在大规模复杂推理场景下的强大能力和应用潜力。
Complex Logical Instruction Generation,复杂逻辑指令生成,12 Aug 2025,LLM,Other,http://arxiv.org/pdf/2508.09125v1,http://arxiv.org/abs/2508.09125v1,2508.09125v1,本文提出了LogicIFGen，一种基于代码函数自动生成复杂逻辑指令的框架，以及由此构建的LogicIFEval基准测试，包含426条具有条件、嵌套和递归等丰富逻辑结构的指令。通过实验发现，当前最先进的大型语言模型在理解和执行这些复杂指令时表现有限，准确率普遍低于60%。该研究揭示了现有模型在处理复杂逻辑指令方面的不足，为提升语言模型的推理和执行能力提供了重要参考和测试工具。
OdysseyBench: Evaluating LLM Agents on Long-Horizon Complex Office Application Workflows,OdysseyBench：评估大语言模型智能体在长周期复杂办公应用工作流程中的表现,12 Aug 2025,Agent,Other,http://arxiv.org/pdf/2508.09124v1,http://arxiv.org/abs/2508.09124v1,2508.09124v1,本文提出了OdysseyBench，一种针对大型语言模型驱动的智能代理在复杂、长时任务流程中的评测基准。该基准涵盖Word、Excel、PDF、邮件和日历等多种办公应用，包含真实和合成的多步任务，考察代理在长时间交互和多应用间推理的能力。为支持大规模基准构建，作者设计了自动化多代理系统HomerAgents。实验结果表明，OdysseyBench能更全面地评估智能代理在实际办公场景中的表现，推动相关技术的发展。论文同时公开了基准和工具，促进后续研究。
OpenCUA: Open Foundations for Computer-Use Agents,OpenCUA：计算机使用智能体的开放基础,12 Aug 2025,Agent,Other,http://arxiv.org/pdf/2508.09123v1,http://arxiv.org/abs/2508.09123v1,2508.09123v1,本文提出了OpenCUA，一个开放且全面的计算机使用代理（CUA）基础框架，旨在推动该领域的研究与应用。该框架包括用于采集人类操作示范的标注工具、大规模跨操作系统和应用的任务数据集AgentNet，以及将示范转化为高效训练数据的处理流程。基于此，OpenCUA模型在多个测试中表现优异，显著超越现有开源及部分商业模型。作者公开了相关工具和数据，促进CUA技术的透明发展与广泛研究。
SinLlama - A Large Language Model for Sinhala,SinLlama——面向僧伽罗语的大型语言模型,12 Aug 2025,LLM,Other,http://arxiv.org/pdf/2508.09115v1,http://arxiv.org/abs/2508.09115v1,2508.09115v1,本文针对资源匮乏的僧伽罗语，基于多语言大模型Llama-3-8B进行了扩展。通过增加僧伽罗语词汇并在清洗后的1000万条僧伽罗语语料上持续训练，作者开发了首个支持僧伽罗语的开源解码器大语言模型SinLlama。在多项文本分类任务中，SinLlama经过指令微调后显著优于原始模型，展示了其在提升低资源语言处理能力方面的重要价值。
SMA: Who Said That? Auditing Membership Leakage in Semi-Black-box RAG Controlling,SMA：谁说的？半黑盒RAG控制中成员泄露的审计,12 Aug 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2508.09105v1,http://arxiv.org/abs/2508.09105v1,2508.09105v1,本文提出了一种名为SMA的源感知成员审计方法，解决了检索增强生成模型中内容来源难以追溯的问题。该方法在有限访问权限的环境下，通过优化技术准确评估输入对输出的影响，实现对生成内容的细粒度来源归因。特别地，SMA创新性地将图像输入转换为文本描述，支持多模态系统中的成员推断。该研究从“是否记忆数据”转向“内容来源归属”，为复杂生成系统中的隐私泄露追踪提供了新的审计视角和工具。
AutoCodeBench: Large Language Models are Automatic Code Benchmark Generators,AutoCodeBench：大型语言模型的自动代码基准生成器,12 Aug 2025,LLM,Other,http://arxiv.org/pdf/2508.09101v1,http://arxiv.org/abs/2508.09101v1,2508.09101v1,"本文提出AutoCodeGen，一种无需人工标注即可自动生成高难度多语言代码生成测试集的方法，确保测试用例的正确性和完整性。基于此，构建了AutoCodeBench，一个涵盖20种编程语言、共3,920道题的大规模代码生成基准，旨在评估模型在复杂、多样且实用的多语言任务上的表现。实验结果表明，当前领先的大型语言模型在该基准测试中仍面临显著挑战。该工作为多语言代码生成的评测提供了重要资源，推动相关研究向更具挑战性的方向发展。"
