标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
"Beyond the 80/20 Rule: High-Entropy Minority Tokens Drive Effective
  Reinforcement Learning for LLM Reasoning",超越80/20法则：高熵少数Token驱动大语言模型推理的有效强化学习,LLM,"Alibaba, THU",https://arxiv.org/pdf/2506.01939,https://huggingface.co/papers/2506.01939,本文首次从“词元熵”角度系统分析了强化学习提升大型语言模型推理能力的机制。研究发现，在推理过程中，少数高熵词元起关键作用，决定了模型的多样化推理路径。基于此，作者提出仅针对这些高熵词元进行强化学习更新的方法，显著提升了模型性能，且效果随模型规模增强而更明显。相比传统对所有词元的更新，该方法在保持甚至超越性能的同时，提高了训练效率。该工作为理解和优化基于强化学习的语言模型推理提供了新的视角和有效策略。,79
"REASONING GYM: Reasoning Environments for Reinforcement Learning with
  Verifiable Rewards",REASONING GYM：具有可验证奖励的强化学习推理环境,Agent,Other,https://arxiv.org/pdf/2505.24760,https://huggingface.co/papers/2505.24760,本文提出了Reasoning Gym，一个面向强化学习的推理环境库，支持多领域（如代数、几何、逻辑等）超过100种数据生成器和验证器。其核心创新在于通过程序化生成方式，能够产生几乎无限且难度可调的训练数据，突破了传统固定数据集的限制。该平台不仅方便对推理模型进行持续评估，还有效支持模型的训练。实验结果表明，Reasoning Gym在推理能力的评估和强化学习中均表现出良好效果，推动了推理模型的发展和应用。,34
"SmolVLA: A Vision-Language-Action Model for Affordable and Efficient
  Robotics",SmolVLA：一种面向经济高效机器人的视觉-语言-动作模型,Embodied AI,Other,https://arxiv.org/pdf/2506.01844,https://huggingface.co/papers/2506.01844,本文提出了SmolVLA，一种小型高效的视觉-语言-动作模型，旨在降低机器人系统的训练和推理成本，同时保持竞争力的性能。SmolVLA可在普通GPU甚至CPU上训练和部署，支持基于自然语言的感知与控制。通过引入异步推理机制，实现感知与动作执行的解耦，提高响应速度。实验证明，SmolVLA在多种模拟和真实机器人任务中表现接近参数规模是其十倍的模型，且充分利用社区收集的低成本机器人数据。该工作推动了机器人视觉语言模型的普及和实用化。,34
Taming LLMs by Scaling Learning Rates with Gradient Grouping,通过梯度分组调整学习率以驯服大语言模型,LLM,PKU,https://arxiv.org/pdf/2506.01049,https://huggingface.co/papers/2506.01049,本文提出了一种名为“梯度分组缩放”（SGG）的优化器包装方法，用于提升大规模语言模型的训练效率和稳定性。SGG通过在每层动态将梯度统计信息分组，并对不同组应用特定的学习率缩放，实现了参数级别的精细调整与组级别的约束结合。实验表明，SGG能够无缝集成现有优化器，显著加快模型收敛速度并提高训练稳定性，适用于不同规模的模型和多样化训练设置，为大语言模型优化提供了一种鲁棒且高效的解决方案。,28
"Jigsaw-R1: A Study of Rule-based Visual Reinforcement Learning with
  Jigsaw Puzzles",Jigsaw-R1：基于拼图游戏的规则驱动视觉强化学习研究,Multimodal LLM,Other,https://arxiv.org/pdf/2505.23590,https://huggingface.co/papers/2505.23590,本文以拼图游戏为实验平台，系统研究了基于规则的视觉强化学习在多模态大语言模型中的应用。研究发现，通过强化学习训练，模型能从近似随机的初始状态提升至高准确率，并有效泛化到复杂和未见过的拼图配置及其他视觉任务。此外，模型在有无显式推理的情况下均能学习和泛化，且复杂推理能力更多是先验存在而非训练中产生。相比传统监督微调，强化学习展现了更优的泛化性能。该工作为理解规则驱动的视觉强化学习及其多模态潜力提供了重要洞见。,24
"Temporal In-Context Fine-Tuning for Versatile Control of Video Diffusion
  Models",用于视频扩散模型多功能控制的时序上下文微调方法,Diffusion Model,Other,https://arxiv.org/pdf/2506.00996,https://huggingface.co/papers/2506.00996,本文提出了一种名为Temporal In-Context Fine-Tuning（TIC-FT）的方法，用于高效适配预训练视频扩散模型，实现多样化的条件视频生成。该方法通过在时间轴上连接条件帧与目标帧，并插入噪声逐渐增加的缓冲帧，实现与模型时间动态的平滑衔接，无需修改模型结构。TIC-FT在仅需少量训练样本的情况下，显著提升了生成视频的条件一致性和视觉质量，且在训练和推理阶段均表现出高效性。实验验证了其在图像到视频及视频到视频等任务中的优越性能，展现了良好的灵活性和实用价值。,22
ARIA: Training Language Agents with Intention-Driven Reward Aggregation,ARIA：基于意图驱动的奖励聚合训练语言智能体,Agent,ByteDance,https://arxiv.org/pdf/2506.00539,https://huggingface.co/papers/2506.00539,本文提出了一种名为ARIA的方法，旨在解决语言代理在开放式语言动作环境中因动作空间巨大导致的奖励稀疏问题。ARIA通过将高维的语言动作映射到低维的意图空间，将语义相近的动作聚类并共享奖励，从而增强奖励信号的密度，降低奖励波动，提升强化学习的效果。实验结果表明，ARIA显著减少了策略梯度的方差，并在多个任务上平均提升了近10%的性能，优于现有的离线和在线强化学习方法。,22
"LoHoVLA: A Unified Vision-Language-Action Model for Long-Horizon
  Embodied Tasks",LoHoVLA：用于长时序具身任务的统一视觉-语言-动作模型,Embodied AI,Other,https://arxiv.org/pdf/2506.00411,https://huggingface.co/papers/2506.00411,本文提出了LoHoVLA，一种融合视觉、语言与动作的统一模型，专为解决需要多步骤操作的复杂任务设计。该模型基于大规模预训练视觉语言模型，能够同时生成任务分解的语言指令和具体机器人动作，提升了任务的通用性和执行准确性。通过引入层级闭环控制机制，LoHoVLA有效减少了规划与执行中的错误。作者还构建了包含20种长时序任务的LoHoSet数据集用于训练和评估。实验结果表明，LoHoVLA在复杂任务中的表现显著优于现有方法，展示了统一模型在智能机器人领域的广阔应用前景。,22
DINO-R1: Incentivizing Reasoning Capability in Vision Foundation Models,DINO-R1：激励视觉基础模型的推理能力,Other,Other,https://arxiv.org/pdf/2505.24025,https://huggingface.co/papers/2505.24025,本文提出了DINO-R1，一种基于强化学习的新方法，旨在提升视觉基础模型的推理能力。通过引入一种针对查询的训练策略和正则化技术，DINO-R1实现了更稳定且密集的监督，有效减少过拟合和分布偏移。基于Grounding-DINO架构，DINO-R1结合视觉提示编码和查询选择机制，在多个视觉任务数据集上显著优于传统监督微调方法，展现出强大的泛化能力，尤其在开放词汇和封闭集的视觉提示场景中表现突出。该工作为视觉模型的推理能力提升提供了新的思路和实践路径。,19
"ShapeLLM-Omni: A Native Multimodal LLM for 3D Generation and
  Understanding",ShapeLLM-Omni：一种用于3D生成与理解的原生多模态大语言模型,Multimodal LLM,"THU, PKU",https://arxiv.org/pdf/2506.01853,https://huggingface.co/papers/2506.01853,本文提出了ShapeLLM-Omni，一种原生支持3D内容理解与生成的多模态大语言模型。通过训练一个将3D对象编码为离散表示的自编码器，并构建涵盖生成、理解与编辑任务的大规模3D数据集3D-Alpaca，模型能够在文本与3D资产之间灵活转换和交互。该工作首次实现了将3D能力无缝整合进大语言模型，为未来3D原生人工智能的发展和相关应用提供了重要基础。,19
