公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
新智元,2025-06-14 02:33:38,何恺明评审，谢赛宁贾扬清获奖！牛津华人博士生拿下CVPR 2025最佳论文,CVPR 2025最佳论文及奖项揭晓：牛津华人博士生王建元获最佳论文奖,CVPR 2025大会公布了最佳论文及多个奖项，牛津大学与Meta AI联合博士生王建元凭借VGGT模型荣获最佳论文奖。该模型实现了从多视角图像中高效推断三维场景关键属性，推动了三维计算机视觉领域的发展。大会投稿量创新高，接收率22.1%，吸引了全球9000多名学者参会。何恺明担任最佳论文评审，Hao Su和谢赛宁获年轻研究者奖，贾扬清获得时间检验奖。,Other,Meta,"何恺明, Hao Su, 谢赛宁, 贾扬清",https://mp.weixin.qq.com/s/SXH6v2DtutBsYCQFR5T9FA
量子位,2025-06-14 00:44:36,谢赛宁苏昊CVPR25获奖！华人博士王建元一作拿下最佳论文,CVPR 2025奖项揭晓：华人博士王建元获最佳论文，谢赛宁苏昊获青年学者奖,CVPR 2025奖项公布，谢赛宁与苏昊荣获青年学者奖，表彰其在计算机视觉领域的杰出贡献。最佳论文《VGGT: Visual Geometry Grounded Transformer》由Meta与牛津大学联合提出，首作者华人博士王建元，该模型实现端到端3D场景预测，性能优于传统几何优化方法。最佳学生论文提出基于物理模型的神经逆向渲染技术，应用于多视角光传播视频重建，具备广泛应用前景。多篇论文获得荣誉提名，展示了计算机视觉领域的最新进展。,Other,Meta,"谢赛宁, 苏昊, 王建元, 何恺明, 李飞飞",https://mp.weixin.qq.com/s/Yo_uTrFNDOt3Fy3nP8ZUuw
量子位,2025-06-14 00:44:36,腾讯开源最强3D生成模型，消费级显卡就能跑 | CVPR,腾讯开源混元3D 2.1模型实现几何与纹理双重优化，支持消费级显卡运行,腾讯在CVPR上发布并开源了混元3D 2.1生成模型，显著提升了3D模型的几何精度和纹理细节，采用基于物理的渲染（PBR）技术，实现多材质高质量渲染。该模型支持消费级显卡，提供全链路开源代码和训练流程，方便开发者微调和部署。混元3D 2.1在全球开发者中广受认可，推动3D生成模型向工业级应用迈进。,Other,Tencent,郭春超,https://mp.weixin.qq.com/s/zZXK9dCwDR8l8f-_hBMaIQ
机器之心,2025-06-13 23:45:59,刚刚，CVPR 2025奖项出炉：牛津&Meta博士生王建元获最佳论文，谢赛宁摘年轻研究者奖,CVPR 2025奖项揭晓：牛津&Meta博士生王建元获最佳论文，谢赛宁获年轻研究者奖,CVPR 2025在美国纳什维尔举行，吸引了超过4万名作者提交13008篇论文，接收率约22.1%。最佳论文由牛津大学与Meta AI联合培养博士生王建元提出的基于纯前馈Transformer的通用3D视觉模型VGGT获得，该模型显著提升了3D视觉任务的性能和推理速度。此外，Google DeepMind等机构的多篇论文获得荣誉提名，展示了动态视频中结构与运动估计的新进展。,Other,"Meta, DeepMind","王建元, 何恺明",https://mp.weixin.qq.com/s/bevjpBjQKGvOHIPcmPc5Og
机器之心,2025-06-13 23:45:59,ICML 2025 | 千倍长度泛化！蚂蚁新注意力机制GCA实现16M长上下文精准理解,基于因果检索的GCA注意力机制实现超长上下文高效泛化,蚂蚁技术研究院提出了一种名为GCA（Grouped Cross Attention）的端到端因果检索注意力机制，显著提升了长文本建模的效率和泛化能力。该方法通过动态检索相关上下文片段，降低显存开销，实现了16M长度上下文的精准理解和1000倍以上的长度泛化能力。GCA在保持Transformer推理速度的同时，推理显存开销接近常数，相关代码已开源并被ICML 2025接收。,LLM,Other,"胡翔, 武威",https://mp.weixin.qq.com/s/4-n7B0zVV09NwKM2cgB87A
机智流,2025-06-13 22:44:59,刚刚，CVPR25最佳论文揭晓VGG组斩获！明天还有RL前沿学术分享全球直播,CVPR 2025最佳论文揭晓及强化学习前沿直播预告,"2025年CVPR会议在美国纳什维尔举行，牛津大学与Meta AI团队合作的《VGGT: Visual Geometry Grounded Transformer》荣获最佳论文奖，多伦多大学、Vector Institute和卡耐基梅隆大学团队的《Neural Inverse Rendering from Propagating Light》获得最佳学生论文奖。会议投稿量达13,008篇，录取率22.1%。此外，OpenMMLab、HuggingFace等联合举办的强化学习前沿学术直播将于次日举行，涵盖多位重要嘉宾分享最新研究进展。",Other,Meta,,https://mp.weixin.qq.com/s/r6vs3XqtTWnK4xvjezJj_Q
机智流,2025-06-13 22:32:06,CVPR2025最佳论文 | 牛津大学VGG与Meta AI联手推出VGGT：颠覆3D重建的Transformer新星,VGGT：基于Transformer的高效多任务3D场景重建模型,牛津大学Visual Geometry Group与Meta AI联合开发的VGGT模型，采用前馈Transformer架构，实现了从单张或多视图图像中快速准确地推断多种3D场景属性。该模型在多个基准测试中表现优异，具备高效、多任务处理和强泛化能力，显著提升了3D重建技术的速度和精度，具备广泛的自动驾驶、机器人导航及虚拟现实应用潜力。,Other,Meta,,https://mp.weixin.qq.com/s/vMxwwuxxtyWacATLqMsfFw
机智流,2025-06-13 22:32:06,CVPR2025最佳学生论文 | 多伦多大学和CMU等推出神经逆渲染新方法，革新3D重建技术,基于物理的神经逆渲染方法提升3D重建技术,多伦多大学、Vector Institute和卡内基梅隆大学联合提出了一种结合物理建模与神经网络优化的神经逆渲染方法，利用直接光和间接光信息显著提升3D场景重建质量。该方法通过时间分辨的辐射缓存技术，有效降低计算成本，实现高精度的几何和外观重建，支持新视角渲染和光传输分解，推动激光雷达技术及自动驾驶、增强现实等领域的发展。,Other,Other,"Anagh Malik, Benjamin Attal, Andrew Xie, Matthew O’Toole, David B. Lindell",https://mp.weixin.qq.com/s/FaAbgC5QejkCfPJ8lYe25Q
减论,2025-06-13 22:15:33,【6.13-arXiv】多家机构下场布局高质量Poster生成！,多机构高质量视觉内容生成与检测技术综述,本文汇总了2025年6月13日arXiv发布的多篇计算机视觉领域最新研究成果，涵盖视觉token剪枝、三维面部动画生成、扩散模型样本增强、视觉语言模型幻觉检测、医疗异常检测、脑肿瘤分割、海报生成框架、定向目标检测及动作引导等技术。涉及多模态融合、扩散模型优化及视觉语言交互，推动视觉内容生成与分析的性能提升和应用拓展。,Diffusion Model,"PKU, Tencent, ByteDance, THU",,https://mp.weixin.qq.com/s/Z5JJdsvynpO_CVcr-fKSFw
减论,2025-06-13 22:15:33,【视频arXiv减辑】cs.CV（6月13日）,2025年6月13日计算机视觉领域最新arXiv论文视频摘要,本文为2025年6月13日发布的计算机视觉领域（cs.CV）arXiv论文视频摘要，内容主要涉及相关代码片段和文本处理函数，未提供具体研究内容或成果的详细介绍，整体内容偏向技术实现细节展示。,Other,Other,,https://mp.weixin.qq.com/s/E5oTSiFZsCezQaTinilw9w
