标题,中文标题,发布日期,领域分类,研究机构,PDF链接,论文链接,arXiv ID,简明摘要
4DNeX: Feed-Forward 4D Generative Modeling Made Easy,4DNeX：简化的前馈式4D生成建模,18 Aug 2025,Diffusion Model,Other,http://arxiv.org/pdf/2508.13154v1,http://arxiv.org/abs/2508.13154v1,2508.13154v1,本文提出了4DNeX，一种首个基于单张图像的前馈式动态三维场景生成框架。通过构建大规模高质量4D数据集4DNeX-10M，引入联合建模外观与几何的6D视频表示，并设计简单有效的模型适配策略，4DNeX能够高效端到端地生成动态点云，实现新视角视频合成。实验表明，4DNeX在效率和泛化能力上均优于现有方法，为图像到动态三维场景的生成提供了可扩展解决方案，推动了动态场景生成技术的发展。
IGFuse: Interactive 3D Gaussian Scene Reconstruction via Multi-Scans Fusion,IGFuse：基于多次扫描融合的交互式三维高斯场景重建,18 Aug 2025,Other,Other,http://arxiv.org/pdf/2508.13153v1,http://arxiv.org/abs/2508.13153v1,2508.13153v1,本文提出了IGFuse，一种通过融合多次扫描数据重建完整且可交互的三维场景的新方法。该方法利用物体在不同扫描间的自然移动，揭示被遮挡区域，结合多视角信息实现准确的场景重建。IGFuse通过统一对齐和协同优化策略，有效解决了空间错位和几何细节恢复问题，无需复杂的处理流程或密集扫描。实验结果表明，该方法在真实环境下具有良好的泛化能力，支持高质量渲染和场景中的物体操作，推动了三维重建技术在实际应用中的发展。
RepreGuard: Detecting LLM-Generated Text by Revealing Hidden Representation Patterns,RepreGuard：通过揭示隐藏的表示模式检测大语言模型生成文本,18 Aug 2025,LLM,Other,http://arxiv.org/pdf/2508.13152v1,http://arxiv.org/abs/2508.13152v1,2508.13152v1,本文提出了RepreGuard，一种基于大型语言模型内部表示特征的文本生成检测方法。作者发现，模型处理机器生成文本与人类文本时的神经激活模式存在显著差异，利用这一发现，RepreGuard通过统计分析隐藏的表示特征，有效区分两者。实验结果表明，该方法在不同模型和数据分布下均表现出较高的检测准确率和鲁棒性，优于现有检测技术。该研究为提升生成文本识别的可靠性提供了新的思路和工具。
Manipulate-to-Navigate: Reinforcement Learning with Visual Affordances and Manipulability Priors,Manipulate-to-Navigate：结合视觉可供性与可操作性先验的强化学习导航方法,18 Aug 2025,Embodied AI,Other,http://arxiv.org/pdf/2508.13151v1,http://arxiv.org/abs/2508.13151v1,2508.13151v1,本文提出了一种基于强化学习的方法，解决移动机器人在动态环境中需先操作障碍物再导航的问题。通过结合操作优先策略和环境可操作性信息，机器人能够高效选择合适的操作动作，从而清除路径障碍并顺利前进。作者设计了两个模拟任务验证方法的有效性，并成功将学习策略应用于真实机器人，实现了预期的操作与导航协同。该研究提升了机器人在复杂环境中自主导航的能力，具有重要的应用价值。
Signal and Noise: A Framework for Reducing Uncertainty in Language Model Evaluation,Signal and Noise：一种减少语言模型评估不确定性的框架,18 Aug 2025,LLM,Other,http://arxiv.org/pdf/2508.13144v1,http://arxiv.org/abs/2508.13144v1,2508.13144v1,本文提出了一个评估语言模型性能的新框架，重点分析了基准测试中“信号”（区分模型优劣的能力）和“噪声”（结果受随机波动影响的程度）两个关键指标。研究表明，提高信噪比能显著提升小规模实验中的决策可靠性和性能预测准确性。作者通过三种干预措施（如采用更优指标、筛选噪声子任务、平均中间模型结果）有效降低了噪声、增强了信号。基于对30个基准和375个不同规模模型的大规模实验，论文为设计更可靠的语言模型评估方法提供了实证指导和公开数据资源。
Exploring Autonomous Agents: A Closer Look at Why They Fail When Completing Tasks,探索自主智能体：深入分析其完成任务失败的原因,18 Aug 2025,Agent,Other,http://arxiv.org/pdf/2508.13143v1,http://arxiv.org/abs/2508.13143v1,2508.13143v1,本文针对当前基于大型语言模型的自主代理系统在完成复杂任务时的表现进行了深入分析。作者设计了包含34个代表性任务的基准测试，评估了三种开源代理框架与两种语言模型的结合，发现任务完成率约为50%。通过细致的失败原因分析，提出了涵盖规划、执行和响应生成三个阶段的失败分类体系。基于此，论文提出了改进代理规划和自我诊断能力的建议，为提升自主代理系统的稳定性和效率提供了实证基础和指导。
Has GPT-5 Achieved Spatial Intelligence? An Empirical Study,GPT-5是否实现了空间智能？一项实证研究,18 Aug 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2508.13142v1,http://arxiv.org/abs/2508.13142v1,2508.13142v1,本文针对多模态模型在空间理解与推理方面的能力进行了系统评估，聚焦最新发布的GPT-5模型。研究提出了统一的空间任务分类标准，并在八个关键基准上对多款领先模型进行了大规模测试。结果显示，GPT-5在空间智能上表现出显著提升，但整体仍未达到人类水平。研究还揭示了多模态模型在处理复杂空间问题时的主要挑战，且专有模型在最难任务上并无明显优势。该工作为空间智能的评测方法和模型改进提供了重要参考。
OptimalThinkingBench: Evaluating Over and Underthinking in LLMs,OptimalThinkingBench：评估大语言模型中的过度思考与不足思考,18 Aug 2025,LLM,Other,http://arxiv.org/pdf/2508.13141v1,http://arxiv.org/abs/2508.13141v1,2508.13141v1,本文提出了OptimalThinkingBench，一个统一的评测基准，用于衡量大型语言模型在简单任务中过度思考和复杂任务中思考不足的问题。通过包含72个简单查询和11个复杂推理任务的子基准，研究发现现有模型难以在效率与性能之间取得最佳平衡。过度思考模型在简单任务上浪费计算资源，而非思考模型则在复杂任务上表现不足。作者还尝试了多种优化方法，但改善一方面往往导致另一方性能下降，强调了未来开发兼顾效率与准确性的模型的必要性。
"Human Digital Twin: Data, Models, Applications, and Challenges",人类数字孪生：数据、模型、应用与挑战,18 Aug 2025,Other,Other,http://arxiv.org/pdf/2508.13138v1,http://arxiv.org/abs/2508.13138v1,2508.13138v1,本文综述了人类数字孪生（HDT）的最新进展，强调其通过整合多源数据构建个体的动态虚拟模型，用于健康状态的监测、预测和个性化医疗。文章重点介绍了基于统计和机器学习的方法，特别是在异常检测和故障预测方面的应用。同时，探讨了数据融合、计算技术以及在实际应用中面临的伦理、技术和监管挑战，为推动精准医疗的发展提供了重要参考。
Training Machine Learning Models on Human Spatio-temporal Mobility Data: An Experimental Study [Experiment Paper],基于人类时空移动数据训练机器学习模型：一项实验研究,18 Aug 2025,Other,Other,http://arxiv.org/pdf/2508.13135v1,http://arxiv.org/abs/2508.13135v1,2508.13135v1,本文针对基于历史数据预测个体未来多天乃至数周完整轨迹的问题，系统比较了多种机器学习模型和训练策略。研究发现，融入星期信息和用户历史行为有助于捕捉个体生活规律，提升预测效果。同时，用户数据采样不均可能导致模型性能下降，采用语义聚类与分层采样可缓解这一问题。此外，小批量随机梯度优化在数据有限时显著改善模型表现。该工作为长期人类移动轨迹预测提供了实证指导，促进了相关应用的发展。
Improving Detection of Watermarked Language Models,提升水印语言模型的检测能力,18 Aug 2025,LLM,Other,http://arxiv.org/pdf/2508.13131v1,http://arxiv.org/abs/2508.13131v1,2508.13131v1,本文针对当前大语言模型生成内容的水印检测方法进行了改进研究。由于模型后期训练如指令调优或人类反馈强化学习会降低文本的熵值，单一水印检测效果受限。作者提出将水印检测与非水印检测相结合的混合方案，实验证明该方法在多种条件下均优于单一检测方式。该研究为提升水印检测的准确性和鲁棒性提供了有效思路，推动了模型生成内容的可信鉴别技术发展。
MuDRiC: Multi-Dialect Reasoning for Arabic Commonsense Validation,MuDRiC：阿拉伯语多方言常识验证推理,18 Aug 2025,Other,Other,http://arxiv.org/pdf/2508.13130v1,http://arxiv.org/abs/2508.13130v1,2508.13130v1,本文针对阿拉伯语常识验证任务，提出了MuDRiC数据集，首次涵盖了多种阿拉伯方言，弥补了现有资源主要集中于标准阿拉伯语的不足。同时，作者设计了一种基于图卷积网络的新方法，用于更好地捕捉句子中的语义关系，提升常识判断的准确性。实验结果表明，该方法在多方言环境下表现优异。该研究为阿拉伯语自然语言理解提供了重要的数据资源和有效的技术手段，促进了对该语言复杂多样性的处理。
