标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
"The Entropy Mechanism of Reinforcement Learning for Reasoning Language
  Models",用于推理语言模型的强化学习熵机制,LLM,"Shanghai AI Lab, THU, PKU",https://arxiv.org/pdf/2505.22617,https://huggingface.co/papers/2505.22617,本文针对大规模语言模型在强化学习中常见的策略熵快速下降问题展开研究，揭示了策略性能与策略熵之间存在明确的权衡关系，且策略熵的耗尽限制了性能提升。通过理论推导和实证分析，作者发现策略熵变化主要受动作概率与其优势值协方差的驱动，解释了熵为何持续下降。基于此，提出了两种简单有效的熵管理方法（Clip-Cov和KL-Cov），通过限制高协方差动作的更新，促进探索，避免熵崩溃，从而提升模型的推理能力和下游任务表现。该工作为强化学习中持续保持探索提供了新的机制和实践方案。,77
"R2R: Efficiently Navigating Divergent Reasoning Paths with Small-Large
  Model Token Routing",R2R：通过小大模型令牌路由高效导航分歧推理路径,LLM,THU,https://arxiv.org/pdf/2505.21600,https://huggingface.co/papers/2505.21600,本文提出了Roads to Rome (R2R)方法，通过智能选择性地将复杂大模型应用于推理路径中关键的分歧部分，结合轻量级小模型以提升推理效率和性能。研究发现，大部分生成内容在大模型和小模型间一致，只有少数关键token导致推理差异。基于此，R2R设计了自动识别分歧token的机制，实现了高效的模型切换。实验证明，R2R在保持较高准确率的同时，大幅降低了计算资源需求，显著提升了推理速度，推动了模型推理效率的优化。,51
Skywork Open Reasoner 1 Technical Report,Skywork Open Reasoner 1 技术报告,LLM,Other,https://arxiv.org/pdf/2505.22312,https://huggingface.co/papers/2505.22312,本文提出了Skywork-OR1，一种基于强化学习的长链式思维推理模型，有效提升了大型语言模型的推理能力。在多个数学和编程推理基准测试中，Skywork-OR1显著优于现有模型，准确率提升达13.9%至15.0%。论文系统验证了训练流程中的关键技术，并深入分析了熵崩溃现象，指出其对模型性能的影响及缓解方法。为促进社区研究，作者公开了模型权重、训练代码和数据集，推动推理能力的持续发展。,42
Sherlock: Self-Correcting Reasoning in Vision-Language Models,Sherlock：视觉-语言模型中的自我纠正推理,Multimodal LLM,Other,https://arxiv.org/pdf/2505.22651,https://huggingface.co/papers/2505.22651,本文提出了Sherlock，一种针对视觉-语言模型推理能力的自我纠正与自我提升框架。Sherlock通过引入轨迹级自我纠正目标和基于视觉扰动的偏好数据构建方法，使模型在仅使用少量标注数据的情况下，能够持续自我改进，无需外部监督。基于Llama3.2-Vision-11B模型，Sherlock在多个基准测试中表现优异，显著提升了推理准确率，同时大幅减少了对标注数据的依赖，展示了其在复杂多模态任务中增强模型鲁棒性和泛化能力的潜力。,42
"Guided by Gut: Efficient Test-Time Scaling with Reinforced Intrinsic
  Confidence",Guided by Gut：基于强化内在置信度的高效测试时扩展方法,LLM,Other,https://arxiv.org/pdf/2505.20325,https://huggingface.co/papers/2505.20325,本文提出了Guided by Gut（GG）框架，一种高效的测试时扩展方法，用于提升大型语言模型的推理能力。GG通过利用模型自身的内部信号和令牌级置信度，结合轻量级树搜索策略，实现了无需外部验证器即可达到或超过现有基于奖励模型方法的性能。实验表明，GG使得小规模模型在数学推理任务上表现优异，同时显著降低了推理时间和内存消耗，提升了大规模语言模型推理的实用性和效率。,39
"SWE-rebench: An Automated Pipeline for Task Collection and
  Decontaminated Evaluation of Software Engineering Agents",SWE-rebench：用于任务收集与去污染评估的软件工程智能体自动化流水线,Agent,Other,https://arxiv.org/pdf/2505.20411,https://huggingface.co/papers/2505.20411,本文提出了一种自动化且可扩展的流程，从GitHub持续收集真实的软件工程交互任务，构建了包含2万多条Python任务的公开数据集SWE-rebench，支持大规模强化学习训练。基于该方法，作者还构建了一个无污染的新基准，用于更准确地评估软件工程智能体的性能。实验显示，部分现有模型在旧基准上的表现可能因数据污染被高估。该工作为推动软件工程领域智能体的发展提供了重要的数据和评价工具。,38
Unsupervised Post-Training for Multi-Modal LLM Reasoning via GRPO,通过GRPO进行多模态大语言模型推理的无监督后训练,Multimodal LLM,Other,https://arxiv.org/pdf/2505.22453,https://huggingface.co/papers/2505.22453,本文提出了一种名为MM-UPT的无监督后训练框架，用于提升多模态大语言模型（MLLM）的推理能力。该方法基于一种稳定且可扩展的在线强化学习算法GRPO，通过自我奖励机制替代传统的人工标注奖励，实现模型的持续自我提升。实验证明，MM-UPT在无需人工标注的情况下显著提升了模型在数学推理任务上的表现，优于现有无监督方法，且接近有监督强化学习效果。此外，利用模型自身生成的合成问题进一步增强了性能，展示了无监督自我优化的潜力。,33
SageAttention2++: A More Efficient Implementation of SageAttention2,SageAttention2++：SageAttention2的更高效实现,Other,THU,https://arxiv.org/pdf/2505.21136,https://huggingface.co/papers/2505.21136,本文提出了SageAttention2++，一种基于SageAttention2的更高效注意力机制实现。通过采用更快的FP8矩阵乘法指令并在FP16精度下累加，SageAttention2++相比现有方法实现了近4倍的加速，同时保持了与SageAttention2相同的准确性。该方法适用于多种生成模型（语言、图像、视频），显著提升了计算效率且几乎不影响最终性能，推动了长序列注意力计算在实际应用中的高效执行。相关代码已公开。,28
"Advancing Multimodal Reasoning via Reinforcement Learning with Cold
  Start",通过冷启动强化学习推进多模态推理,Multimodal LLM,Other,https://arxiv.org/pdf/2505.22334,https://huggingface.co/papers/2505.22334,本文针对多模态大语言模型（MLLM）的推理能力提升，提出了一种两阶段训练方法：首先通过监督微调引入结构化的链式思维模式作为冷启动，随后利用强化学习进一步优化模型表现。研究发现，尽管“顿悟”式的自我纠正能力在强化学习前已存在，但其与推理性能提升并不直接相关。实验结果表明，该方法在多个多模态推理基准上显著优于单独使用监督微调或强化学习的模型，且在3B和7B规模模型中均取得了开源模型的领先表现。该工作为构建高效多模态推理模型提供了实用指导。,25
Fostering Video Reasoning via Next-Event Prediction,通过下一事件预测促进视频推理,Multimodal LLM,Other,https://arxiv.org/pdf/2505.22457,https://huggingface.co/papers/2505.22457,本文提出了“下一事件预测”（NEP）作为一种自监督学习任务，旨在提升多模态大语言模型（MLLM）对视频的时间推理能力。通过将视频分割为过去和未来片段，模型基于过去帧预测未来事件摘要，从而促进对时间动态的理解。为支持该任务，作者构建了包含3.3万段视频的V1-33K数据集，并设计了FutureBench评测未来事件预测的连贯性。实验结果表明，NEP是一种有效且可扩展的训练范式，有助于增强MLLM在视频时间推理方面的表现。,24
