标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
"ScaleCUA: Scaling Open-Source Computer Use Agents with Cross-Platform
  Data",ScaleCUA：基于跨平台数据的开源计算机使用智能体扩展,Agent,Shanghai AI Lab,https://arxiv.org/pdf/2509.15221,https://huggingface.co/papers/2509.15221,本文提出了ScaleCUA，一种面向跨平台计算机操作代理的大规模开源数据集和模型。通过结合自动化代理与人工专家构建的闭环数据采集流程，ScaleCUA覆盖了6个操作系统和3个任务领域，实现了显著的性能提升和跨平台适应能力。实验结果显示，该方法在多个基准测试中刷新了记录，验证了数据规模扩展对提升通用计算机操作代理性能的重要性。作者还将公开数据、模型和代码，推动该领域的后续研究。,71
FlowRL: Matching Reward Distributions for LLM Reasoning,FlowRL：通过流平衡匹配奖励分布以提升大语言模型推理能力,LLM,"Microsoft, Shanghai AI Lab, THU, PKU",https://arxiv.org/pdf/2509.15207,https://huggingface.co/papers/2509.15207,本文提出了FlowRL，一种通过匹配完整奖励分布而非单纯最大化奖励的强化学习方法，提升了大型语言模型在推理任务中的表现。与传统方法偏向优化单一高奖励路径不同，FlowRL通过学习将奖励转换为目标分布，并最小化策略与该分布的差异，从而促进多样化探索和更具泛化能力的推理路径。实验证明，FlowRL在数学和代码推理任务上显著优于现有方法，展示了奖励分布匹配在提升模型多样性和推理效率方面的重要性。,61
"Reasoning over Boundaries: Enhancing Specification Alignment via
  Test-time Delibration",跨界推理：通过测试时深思增强规范对齐,LLM,Shanghai AI Lab,https://arxiv.org/pdf/2509.14760,https://huggingface.co/papers/2509.14760,本文针对大语言模型在不同实际应用场景中需遵循多样且动态变化的行为和安全规范（规格）的问题，提出了一种轻量级方法Align3。该方法通过测试时的反复思考与修正，有效提升模型对规格的遵从度。作者还构建了包含多场景、多规格和大量测试样本的统一评测基准SpecBench。实验结果表明，测试时反思策略显著增强了规格对齐效果，Align3在安全性与实用性之间实现了良好平衡，且SpecBench能有效揭示模型的对齐不足。此研究为提升模型在复杂规范环境下的表现提供了有效路径。,42
"Evolving Language Models without Labels: Majority Drives Selection,
  Novelty Promotes Variation",无标签演化语言模型：多数驱动选择，新颖促进变异,LLM,Tencent,https://arxiv.org/pdf/2509.15194,https://huggingface.co/papers/2509.15194,本文提出了一种名为EVOL-RL的无标签强化学习方法，旨在提升大语言模型的自我进化能力。该方法通过结合“多数派答案”作为稳定基准与“新颖性奖励”促进多样性，有效避免了生成内容的多样性崩溃问题，保持了模型的探索性和泛化能力。实验结果表明，EVOL-RL在无标签和有标签环境中均优于现有方法，显著提升了模型在多个任务上的表现，展示了其广泛的适用性和实际价值。,28
"Understand Before You Generate: Self-Guided Training for Autoregressive
  Image Generation",先理解再生成：自引导训练用于自回归图像生成,Other,Shanghai AI Lab,https://arxiv.org/pdf/2509.15185,https://huggingface.co/papers/2509.15185,本文提出了一种名为自引导训练（ST-AR）的新方法，旨在提升自回归模型在图像生成中的理解能力和生成质量。通过系统分析自回归模型在处理图像时面临的局部依赖、语义不一致和空间不变性不足等问题，作者设计了结合自监督目标的训练策略，无需依赖预训练模型即可显著增强模型对图像高层语义的把握。实验结果显示，ST-AR在多个模型上实现了约42%至49%的生成质量提升，展示了其在统一生成框架中的潜力和实用价值。,22
"FinSearchComp: Towards a Realistic, Expert-Level Evaluation of Financial
  Search and Reasoning",FinSearchComp：面向现实且专家级的金融搜索与推理评估,Agent,ByteDance,https://arxiv.org/pdf/2509.13160,https://huggingface.co/papers/2509.13160,本文提出了FinSearchComp，一个面向金融领域的开放源码评测基准，专注于评估智能代理在复杂、真实的金融搜索与推理任务中的表现。该基准包含三类贴近实际分析师工作流程的任务，覆盖全球及大中华区市场，共635个问题，并由70位专业金融专家参与标注和质量把控。通过对21款模型的测试，结果显示结合网络搜索和金融插件能显著提升性能，且模型及工具的国家背景对表现有显著影响。FinSearchComp为金融领域复杂搜索与推理提供了高难度、专业化的综合评测平台。,20
RynnVLA-001: Using Human Demonstrations to Improve Robot Manipulation,RynnVLA-001：利用人类示范提升机器人操作能力,Embodied AI,Alibaba,https://arxiv.org/pdf/2509.15212,https://huggingface.co/papers/2509.15212,本文提出了RynnVLA-001，一种基于人类示范的大规模视频生成预训练的视觉-语言-动作模型。该模型采用两阶段预训练策略：首先通过自我视角视频预测未来帧，随后引入关键点轨迹预测以结合视觉与动作信息。同时，设计了ActionVAE压缩动作序列，简化输出表示。经微调后，RynnVLA-001在机器人操作任务上显著优于现有方法，展示了其预训练策略在提升机器人操控能力方面的有效性和潜力。,11
AToken: A Unified Tokenizer for Vision,AToken：一种统一的视觉Tokenizer,Multimodal LLM,Other,https://arxiv.org/pdf/2509.14476,https://huggingface.co/papers/2509.14476,本文提出了AToken，一种首创的统一视觉分词器，能够同时实现图像、视频和3D资产的高保真重建与语义理解。通过引入基于4D位置编码的纯变换器架构和无对抗训练目标，AToken有效处理多模态、多分辨率的视觉数据，实现了优异的重建质量和理解性能。该方法支持连续与离散潜在表示，适用于多种视觉生成与理解任务，展示了统一视觉分词在多模态人工智能系统中的广泛应用潜力。,9
"WorldForge: Unlocking Emergent 3D/4D Generation in Video Diffusion Model
  via Training-Free Guidance",WorldForge：通过无训练引导解锁视频扩散模型中的新兴3D/4D生成,Diffusion Model,Other,https://arxiv.org/pdf/2509.15130,https://huggingface.co/papers/2509.15130,本文提出了WorldForge，一种无需重新训练即可在视频扩散模型中实现精确运动控制和高质量内容生成的框架。通过递归优化预测、利用光流信息分离运动与外观，以及双路径自我校正，WorldForge有效提升了视频生成的几何一致性和轨迹准确性。该方法避免了传统微调带来的计算成本和性能下降问题，实验证明其在真实感、运动一致性和视觉质量方面表现优越。WorldForge为可控视频合成开辟了新的思路，推动了生成模型在三维及四维空间智能任务中的应用。,6
"MultiEdit: Advancing Instruction-based Image Editing on Diverse and
  Challenging Tasks",MultiEdit：推动基于指令的图像编辑在多样且复杂任务上的进展,Multimodal LLM,Other,https://arxiv.org/pdf/2509.14638,https://huggingface.co/papers/2509.14638,本文提出了MultiEdit数据集，包含超过10.7万条高质量图像编辑样本，涵盖18种非风格迁移和38种风格迁移编辑类型，支持包括人物引用编辑和图中文字编辑在内的多种复杂任务。通过利用两种多模态大语言模型生成视觉适配的编辑指令和高保真编辑图像，构建了新的数据生成流程。实验表明，基于MultiEdit训练的模型在复杂编辑任务上表现显著提升，同时保持了在标准编辑任务中的能力。MultiEdit为推动多样化且具挑战性的指令式图像编辑研究提供了重要资源。,4
