标题,中文标题,发布日期,领域分类,研究机构,PDF链接,论文链接,arXiv ID,简明摘要
SVAD: From Single Image to 3D Avatar via Synthetic Data Generation with Video Diffusion and Data Augmentation,SVAD：通过视频扩散与数据增强的合成数据生成，实现从单张图像到3D头像,08 May 2025,Diffusion Model,Other,http://arxiv.org/pdf/2505.05475v1,http://arxiv.org/abs/2505.05475v1,2505.05475v1,本文提出了SVAD，一种从单张图像生成高质量可动画3D人像的新方法。通过结合视频扩散模型生成的合成训练数据与身份保持和图像修复技术，SVAD有效提升了3D高斯点云方法在单视角下的表现，克服了传统方法对多视角数据的依赖。实验结果表明，该方法在保持身份一致性和细节表现方面优于现有技术，同时支持实时渲染，为单图像到3D人像的转换提供了新的高效解决方案。
3D Scene Generation: A Survey,3D场景生成：综述,08 May 2025,Embodied AI,Other,http://arxiv.org/pdf/2505.05474v1,http://arxiv.org/abs/2505.05474v1,2505.05474v1,本文系统综述了三维场景生成领域的最新进展，涵盖基于规则的程序生成、神经网络驱动的三维生成、图像和视频生成四大方法。随着深度生成模型和先进三维表示技术的发展，三维场景的真实感、多样性和视角一致性显著提升。文章分析了各方法的技术特点、应用场景及评价标准，指出当前面临的生成能力、表示方法和数据标注等挑战，并展望了更高质量、物理感知和交互性生成的发展方向。该综述为三维场景生成研究提供了全面的框架和未来指引。
DiffusionSfM: Predicting Structure and Motion via Ray Origin and Endpoint Diffusion,DiffusionSfM：通过射线起点和终点扩散预测结构与运动,08 May 2025,Diffusion Model,Other,http://arxiv.org/pdf/2505.05473v1,http://arxiv.org/abs/2505.05473v1,2505.05473v1,本文提出了一种名为DiffusionSfM的新方法，直接从多视角图像中推断三维场景结构和相机位置，突破了传统结构光束法需分阶段处理的限制。该方法将场景和相机参数表示为像素级射线的起点和终点，利用基于变换器的扩散模型进行预测。针对训练中数据缺失和场景坐标无界的问题，设计了专门机制以增强模型鲁棒性。实验结果表明，DiffusionSfM在合成和真实数据集上均优于传统及现有学习方法，且能够自然地表达不确定性，展示了其在三维重建领域的潜力和优势。
Mogao: An Omni Foundation Model for Interleaved Multi-Modal Generation,Mogao：一种用于交错多模态生成的全能基础模型,08 May 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2505.05472v1,http://arxiv.org/abs/2505.05472v1,2505.05472v1,本文提出了Mogao，一种统一的多模态生成模型，能够实现文本与图像的交错生成。通过引入深度融合结构、双视觉编码器和多模态引导策略，Mogao结合了文本自回归生成与图像扩散合成的优势。该模型采用高效训练方法，在大规模数据集上表现出色，不仅在多模态理解和文本生成图像任务中达到领先水平，还能生成高质量且连贯的交错内容。Mogao展示了零样本图像编辑和组合生成的潜力，推动了统一多模态系统的发展。
Flow-GRPO: Training Flow Matching Models via Online RL,Flow-GRPO：通过在线强化学习训练流匹配模型,08 May 2025,Diffusion Model,Other,http://arxiv.org/pdf/2505.05470v1,http://arxiv.org/abs/2505.05470v1,2505.05470v1,本文提出了Flow-GRPO，一种首次将在线强化学习应用于流匹配模型的方法。通过将确定性微分方程转换为随机微分方程，实现了基于统计采样的强化学习探索，同时引入去噪简化策略提升采样效率而不影响性能。实验证明，Flow-GRPO在文本生成图像任务中显著提升了复杂场景的准确性和文本渲染质量，且在提升人类偏好度的同时保持了图像质量和多样性，展示了其在生成模型优化中的有效性和稳定性。
Generating Physically Stable and Buildable LEGO Designs from Text,从文本生成物理稳定且可搭建的LEGO设计,08 May 2025,LLM,Other,http://arxiv.org/pdf/2505.05469v1,http://arxiv.org/abs/2505.05469v1,2505.05469v1,本文提出了LegoGPT，一种能够根据文本提示生成物理稳定且可搭建的乐高模型的新方法。通过构建包含超过4.7万个稳定乐高结构及其描述的大规模数据集，训练语言模型预测下一步搭建的积木。方法引入物理有效性检测和基于物理规则的回退机制，确保生成设计的稳定性和合理性。实验结果表明，LegoGPT生成的模型不仅多样且美观，且能被人类和机器人顺利组装。此外，论文还开发了基于文本的乐高纹理生成技术，并公开了数据集和代码，推动乐高设计的自动化与智能化发展。
StreamBridge: Turning Your Offline Video Large Language Model into a Proactive Streaming Assistant,StreamBridge：将您的离线视频大语言模型转变为主动式流式助手,08 May 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2505.05467v1,http://arxiv.org/abs/2505.05467v1,2505.05467v1,本文提出了StreamBridge，一种将离线视频大语言模型转化为具备实时流式处理能力的框架。该方法通过引入记忆缓冲和信息压缩策略，实现了多轮长时上下文理解，同时引入轻量级激活模块，支持模型主动响应。为验证方法有效性，作者构建了专门的流式视频理解数据集Stream-IT。实验结果表明，StreamBridge显著提升了离线模型的流式理解能力，在多项任务中超越了包括GPT-4o和Gemini 1.5 Pro在内的先进模型，同时在标准视频理解测试中表现优异，展示了其在实际应用中的潜力和价值。
ComPO: Preference Alignment via Comparison Oracles,ComPO：基于比较预言机的偏好对齐方法,08 May 2025,LLM,Other,http://arxiv.org/pdf/2505.05465v1,http://arxiv.org/abs/2505.05465v1,2505.05465v1,本文提出了一种基于比较判别器的新型偏好对齐方法，旨在解决现有直接对齐方法中因噪声偏好对导致的冗长和概率错位问题。作者不仅为基本算法提供了收敛性理论保障，还通过启发式改进提升了其实用性。实验在多种大型语言模型和评测基准上验证了该方法的有效性，展示了其在处理噪声偏好数据时的灵活性和兼容性。研究强调了针对不同概率差异的偏好对设计专门方法的重要性，丰富了偏好对齐领域的理论与实践。
Bring Reason to Vision: Understanding Perception and Reasoning through Model Merging,赋予视觉以推理能力：通过模型融合理解感知与推理,08 May 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2505.05464v1,http://arxiv.org/abs/2505.05464v1,2505.05464v1,本文提出了一种通过模型合并的方法，将大型语言模型的推理能力无训练地引入视觉-语言模型，实现视觉感知与推理的有效结合。研究发现，视觉感知主要集中在模型的早期层，而推理能力则分布于中后期层。合并后，推理能力在所有层均有所提升，而感知能力分布基本保持不变。该工作不仅展示了跨模态模型合并在能力迁移中的潜力，也为理解视觉与推理在模型内部的协同机制提供了新视角。
UKElectionNarratives: A Dataset of Misleading Narratives Surrounding Recent UK General Elections,UKElectionNarratives：围绕近期英国大选的误导性叙事数据集,08 May 2025,LLM,Other,http://arxiv.org/pdf/2505.05459v1,http://arxiv.org/abs/2505.05459v1,2505.05459v1,本论文针对选举期间广泛传播的误导性叙事问题，提出了首个涵盖欧洲近期选举的误导叙事分类体系。基于该体系，作者构建了UKElectionNarratives数据集，收录并人工标注了2019年和2024年英国大选中的误导性叙事内容。研究还评估了包括GPT-4o在内的预训练大型语言模型在识别此类叙事中的表现。论文不仅为误导信息检测提供了重要资源，也为未来相关研究和应用指明了方向。
SITE: towards Spatial Intelligence Thorough Evaluation,SITE：迈向空间智能的全面评估,08 May 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2505.05456v1,http://arxiv.org/abs/2505.05456v1,2505.05456v1,本文提出了SITE，一个用于全面评估空间智能的多选视觉问答基准数据集，涵盖单图、多图和视频等多种视觉形式，以及从局部到环境尺度的多种空间认知能力。该数据集结合现有资源和认知科学分类体系，设计了包括视角转换和动态场景的新型任务。实验结果显示，当前领先的视觉语言模型在空间定向等关键能力上仍显不足，且模型的空间推理能力与其在具身人工智能任务中的表现呈正相关。该工作为提升和衡量空间智能提供了系统化工具和参考。
Conversational Process Model Redesign,会话式流程模型重设计,08 May 2025,LLM,Other,http://arxiv.org/pdf/2505.05453v1,http://arxiv.org/abs/2505.05453v1,2505.05453v1,本文提出了一种基于大型语言模型的对话式流程模型重设计方法，旨在帮助领域专家通过自然语言迭代地创建和修改业务流程模型。该方法通过识别文献中的流程变更模式、调整用户需求表述，并将变更应用于流程模型，实现了过程的可解释和可复现。实验结果表明，尽管部分模式对模型和用户理解存在挑战，但整体上该方法能有效支持大多数流程变更，展示了利用语言模型辅助业务流程管理的潜力与价值。
