标题,中文标题,发布日期,领域分类,研究机构,PDF链接,论文链接,arXiv ID,简明摘要
VITA-Audio: Fast Interleaved Cross-Modal Token Generation for Efficient Large Speech-Language Model,VITA-Audio：用于高效大型语音-语言模型的快速交错跨模态令牌生成,06 May 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2505.03739v1,http://arxiv.org/abs/2505.03739v1,2505.03739v1,本文提出了VITA-Audio，一种高效的大型语音语言模型，旨在解决现有语音系统生成首个音频标记延迟高的问题。通过引入轻量级的多模态交叉标记预测模块，VITA-Audio能够在一次模型前向计算中快速生成多个音频标记，从而显著降低延迟并加速推理。结合四阶段渐进训练策略，模型在保证语音质量的同时实现加速。实验表明，VITA-Audio在7亿参数规模下推理速度提升3-5倍，并在自动语音识别、文本转语音及语音问答等任务上优于同规模开源模型，具备实时对话能力和广泛应用潜力。
AMO: Adaptive Motion Optimization for Hyper-Dexterous Humanoid Whole-Body Control,AMO：用于超灵巧人形机器人全身控制的自适应运动优化,06 May 2025,Embodied AI,Other,http://arxiv.org/pdf/2505.03738v1,http://arxiv.org/abs/2505.03738v1,2505.03738v1,本文提出了一种名为自适应运动优化（AMO）的框架，结合模拟到现实的强化学习与轨迹优化，实现了高自由度人形机器人全身运动的实时自适应控制。通过构建混合数据集和训练具备强鲁棒性的网络，AMO有效缓解了运动模仿中的分布偏差问题。实验证明，该方法在仿真及29自由度机器人上均表现出更优的稳定性和更广的操作空间，支持自主任务执行，展示了其在复杂动态环境中提升人形机器人灵活性和可靠性的潜力。
Multi-Agent System for Comprehensive Soccer Understanding,用于全面足球理解的多智能体系统,06 May 2025,Agent,Other,http://arxiv.org/pdf/2505.03735v1,http://arxiv.org/abs/2505.03735v1,2505.03735v1,本文提出了一个综合性的足球理解框架，旨在解决现有研究多聚焦单一任务的局限。主要贡献包括：构建了SoccerWiki，一个集成球员、球队、裁判和场馆信息的大规模多模态足球知识库；设计了SoccerBench，一个涵盖文本、图像和视频的多任务足球问答基准，包含约1万条标准化题目；提出了SoccerAgent，一种通过多智能体协作推理解决复杂足球问题的系统。实验结果表明，该系统在多项足球理解任务中表现优异，推动了AI在足球领域的全面应用。所有数据和代码均已公开。
WebGen-Bench: Evaluating LLMs on Generating Interactive and Functional Websites from Scratch,WebGen-Bench：评估大语言模型在从零开始生成交互式功能性网站中的能力,06 May 2025,Agent,Other,http://arxiv.org/pdf/2505.03733v1,http://arxiv.org/abs/2505.03733v1,2505.03733v1,"本文提出了WebGen-Bench，一种用于评估大语言模型生成多文件网站代码能力的新基准。该基准包含多样化的网站生成指令及647个经过严格验证的功能测试用例，通过自动化测试工具评估生成网站的实际表现。实验结果显示，当前最优模型在该任务上的准确率仅为27.8%，表明任务具有较大挑战性。作者还构建了包含6,667条指令的训练集WebGen-Instruct，并通过训练提升模型性能至38.2%，优于现有最佳模型。该工作为推动自动化网站生成技术提供了重要测试平台和数据资源。"
Visual Imitation Enables Contextual Humanoid Control,Visual Imitation实现的情境化人形机器人控制,06 May 2025,Embodied AI,Other,http://arxiv.org/pdf/2505.03729v1,http://arxiv.org/abs/2505.03729v1,2505.03729v1,本文提出了VIDEOMIMIC，一种基于日常视频的教学方法，通过联合重建人体动作与环境信息，生成适用于仿人机器人的全身控制策略。该方法使机器人能够在真实环境中完成如上下楼梯、坐椅子等复杂动作，且同一策略可适应不同场景和指令。实验展示了其在实际机器人上的鲁棒性和重复性，表明该技术为仿人机器人在多样化现实环境中的自主操作提供了有效且可扩展的解决方案。
PyRoki: A Modular Toolkit for Robot Kinematic Optimization,PyRoki：用于机器人运动学优化的模块化工具包,06 May 2025,Embodied AI,Other,http://arxiv.org/pdf/2505.03728v1,http://arxiv.org/abs/2505.03728v1,2505.03728v1,本文介绍了PyRoki，一款模块化且跨平台的机器人运动学优化工具包。PyRoki支持灵活定义运动变量和优化目标，结合高效的非线性最小二乘算法，实现对机器人运动的多目标优化。与现有工具相比，PyRoki不仅能在CPU、GPU和TPU上原生运行，还通过案例展示了其在运动重定向和规划中的优势。性能测试表明，PyRoki在速度和优化精度上均优于现有GPU加速库，体现了其在机器人运动优化领域的实用价值和广泛适用性。
Meta-Optimization and Program Search using Language Models for Task and Motion Planning,利用语言模型进行任务与运动规划的元优化与程序搜索,06 May 2025,Embodied AI,Other,http://arxiv.org/pdf/2505.03725v1,http://arxiv.org/abs/2505.03725v1,2505.03725v1,本文提出了一种结合元优化和程序搜索的新方法，用于机器人任务与运动规划，旨在更有效地连接高层计划与低层运动控制。通过在基础模型输出与机器人控制之间引入轨迹优化程序搜索，并采用零阶优化调整参数，该方法克服了现有方案中过度抽象或缺乏抽象的问题。实验结果表明，该方法在复杂物体操作和绘图任务中表现优于传统规划技术，提升了机器人执行自然语言指令的效率和准确性。
DISARM++: Beyond scanner-free harmonization,DISARM++：超越无扫描仪标准化的图像协调方法,06 May 2025,AI4Science,Other,http://arxiv.org/pdf/2505.03715v1,http://arxiv.org/abs/2505.03715v1,2505.03715v1,本文提出了一种名为DISARM++的新型脑部MRI图像调和方法，能够有效消除不同扫描仪间的差异，提升图像一致性和分析可靠性。该方法不仅支持将图像映射到无扫描仪特征的统一空间，还能转换为特定扫描仪域，具备良好的泛化能力，适用于未见过的扫描仪。实验证明，DISARM++在脑龄预测、阿尔茨海默病分类等任务中表现优异，且无需复杂预处理，便于全头部分析和不同数据集的无缝应用。这为神经影像研究提供了更稳健、高效的图像标准化解决方案。
Fill the Gap: Quantifying and Reducing the Modality Gap in Image-Text Representation Learning,填补鸿沟：图文表示学习中模态差距的量化与缩小,06 May 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2505.03703v1,http://arxiv.org/abs/2505.03703v1,2505.03703v1,本文针对视觉-语言模型中存在的模态间差距问题，提出了一套新的量化指标和有效的缩小方法。该差距指的是图像和文本在共享表示空间中的明显分离，影响了多模态检索、聚类及零样本分类等任务的性能。作者设计了基于谱方法和最优传输的技术，系统评估并成功减小了这一差距。大量实验验证了所提方法在多个数据集和模型上的优越表现，显著提升了下游任务效果。相关代码已公开，便于进一步研究和应用。
Self-Supervised Learning for Robotic Leaf Manipulation: A Hybrid Geometric-Neural Approach,用于机器人叶片操作的自监督学习：一种混合几何-神经方法,06 May 2025,Embodied AI,Other,http://arxiv.org/pdf/2505.03702v1,http://arxiv.org/abs/2505.03702v1,2505.03702v1,本文提出了一种结合传统几何方法与神经网络的混合自监督学习框架，用于农业机器人自动抓取叶片。通过融合实例分割和三维深度估计，系统构建了丰富的叶片特征，并采用置信度加权机制动态整合几何与神经网络的预测结果。该方法利用几何模型自动生成训练数据，实现无需人工标注。实验表明，该混合方法在实验室和温室环境中均显著优于单一方法，提升了叶片抓取的成功率。此研究为农业机器人自动化操作提供了新的思路，推动了智能农作物监测的发展。
Frenet Corridor Planner: An Optimal Local Path Planning Framework for Autonomous Driving,Frenet Corridor Planner：一种用于自动驾驶的最优局部路径规划框架,06 May 2025,Other,Other,http://arxiv.org/pdf/2505.03695v1,http://arxiv.org/abs/2505.03695v1,2505.03695v1,本文提出了一种基于Frenet坐标系的局部路径规划方法——Frenet Corridor Planner（FCP），用于自动驾驶车辆的实时路径生成。该方法通过构建安全通道，合理避让静态障碍物，并结合车辆运动模型优化路径的平滑性和安全性。优化后的路径与速度规划结合，生成最终行驶轨迹。通过仿真和实车实验验证，FCP在保证路径安全和顺畅的同时，具备较高的计算效率，适用于自动驾驶系统中的实时局部路径规划。
