公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
量子位,2025-10-06 05:40:00,重生之在《我的世界》做山姆·奥特曼：网友在线手搓ChatGPT,基于《我的世界》红石电路实现小型GPT模型的构建与运行,本文介绍了一位玩家在《我的世界》游戏中利用红石电路手工搭建了一个约500万参数的小型GPT模型。该模型涵盖了词嵌入、多头注意力、激活函数等关键组件，运行于像素级红石计算机上，能够进行简短的英语对话。文章还探讨了红石电路的数字逻辑基础及其在游戏中实现复杂计算的潜力，展示了《我的世界》作为数字计算实验平台的独特价值。,LLM,Other,Yann LeCun,https://mp.weixin.qq.com/s/4x3S6xQGLroea1UhqPFcoQ
量子位,2025-10-06 05:40:00,亚马逊“盲眼”机器人30秒跑酷首秀惊艳！华人学者领衔,亚马逊基于交互网格的盲眼人形机器人动作重定向与强化学习研究,亚马逊机器人团队FAR发布了首个人形机器人OmniRetarget，实现了在无感知单元条件下的复杂跑酷与搬运动作。该方法通过交互网格建模机器人、物体及环境的空间和接触关系，实现人类演示动作向机器人动作的高保真映射与多样化数据增强。结合强化学习策略，完成了从仿真到硬件的零样本迁移，提升了机器人在复杂环境中的移-操一体能力。,Embodied AI,Amazon,,https://mp.weixin.qq.com/s/29DXjeoLoIwLFM6k1K2q0g
量子位,2025-10-06 05:40:00,Sora2还在5秒打转，字节AI生视频已经4分钟“起飞”,字节跳动与UCLA提出Self-Forcing++实现分钟级高质量AI视频生成,字节跳动与UCLA联合提出Self-Forcing++方法，突破传统扩散模型在长视频生成中的限制，实现最长4分15秒的高质量、视觉稳定的AI生成视频。该方法通过反向噪声初始化、扩展分布匹配蒸馏及滚动KV缓存训练，有效抑制长视频生成中的误差积累和画质退化，显著提升视觉稳定性和文本对齐度，推动AI长视频生成技术向实用化迈进。,Diffusion Model,ByteDance,,https://mp.weixin.qq.com/s/DL8JfT36xwbcs8FnKGttdQ
机器之心,2025-10-06 03:56:32,苹果再发论文：精准定位LLM幻觉，GPT-5、o3都办不到,基于强化学习的幻觉片段检测方法RL4HS及其在大语言模型中的应用,苹果最新研究提出RL4HS框架，通过片段级奖励和类别感知策略优化，有效提升大语言模型对幻觉内容的精准定位能力。该方法在RAGTruth基准测试中表现优于GPT-5和o3，显著改善了幻觉检测的精确度和召回率，推动了大语言模型的可靠性和可审计性提升。,LLM,Other,,https://mp.weixin.qq.com/s/2kk7qE7WxyG1gzBtTl0ZLA
机器之心,2025-10-06 03:56:32,多个编码智能体同时使用会不会混乱？海外开发者热议,多智能体并行编码代理的实践与经验分享,本文报道了独立开发者Simon Willison关于同时使用多个编码智能体进行软件开发的实践经验。他总结了并行编码智能体在概念验证、系统回溯、小型维护任务及精确代码审查等方面的应用模式，展示了多智能体协同工作的优势与挑战。文章还介绍了他常用的多种AI编码工具及其组合使用方法，反映了AI编码智能体在实际开发中的广泛应用和发展趋势。,Agent,Other,Simon Willison,https://mp.weixin.qq.com/s/iSnn0oxoOl3YmcPjGrKscQ
机器之心,2025-10-06 03:56:32,EMNLP 2025 | CARE：无需外部工具，让大模型原生检索增强推理实现上下文高保真,CARE框架：大模型原生检索增强推理实现上下文高保真,CARE框架由MetaGPT、蒙特利尔大学、Mila研究所等团队提出，创新性地将检索能力融入大语言模型的推理过程，实现无需外部检索工具的上下文高保真推理。通过两阶段训练策略（监督学习和强化学习）提升模型在多跳推理和长文本问答中的表现，显著提高了模型的准确性和上下文忠实度。该框架已开源，支持多种模型架构，展现出良好的普适性和性能优势。,LLM,Other,,https://mp.weixin.qq.com/s/-nQcoGJu6zbYygK44EMFyg
新智元,2025-10-06 03:36:27,刚刚，OpenAI最强DevDay剧透！奥特曼发神秘预告，Jony Ive压轴登场,OpenAI DevDay 2025亮点：Agent Builder发布与生态扩展,2025年OpenAI DevDay大会展示了其生态系统的显著扩展，重点推出了Agent Builder——一个可视化拖拽平台，简化AI智能体的构建流程，提升开发效率。大会还预示着OpenAI在硬件、社交和浏览器领域的多线布局，挑战苹果、谷歌和Meta等科技巨头。此次活动强调了OpenAI从模型API提供商向平台生态转型的重要战略，同时关注企业级AI应用和AI编程助手的增强功能。,Agent,"OpenAI, Meta","Sam Altman, Greg Brockman, Jony Ive",https://mp.weixin.qq.com/s/B5lm88p-PBkN5r2mLs6QTg
新智元,2025-10-06 10:44:27,刚刚，2025年诺贝尔生理学或医学奖揭晓！三位得主点燃器官移植希望,2025年诺贝尔生理学或医学奖揭示外周免疫耐受机制及其临床应用,2025年诺贝尔生理学或医学奖授予Mary E. Brunkow、Fred Ramsdell和Shimon Sakaguchi，以表彰他们在外周免疫耐受领域的开创性发现。三位科学家揭示了调节性T细胞及Foxp3基因在免疫系统自我容忍中的关键作用，推动了癌症、自身免疫疾病治疗和器官移植的研究进展。这些发现奠定了新的免疫学研究基础，并促进了相关临床疗法的发展。,Other,Other,,https://mp.weixin.qq.com/s/o7l1t9id2-4VAqRxMF2qDQ
DrugAI,2025-10-06 10:07:39,2025 诺贝尔医学奖：揭秘免疫“自律”之路，抗击自身免疫病的科学先锋,2025诺贝尔医学奖揭示免疫系统自我调控机制及其临床应用,2025年诺贝尔医学奖授予Brunkow、Ramsdell与Sakaguchi，表彰他们发现调节性T细胞及其关键基因FOXP3，揭示了免疫系统自我制衡的机制。该机制不仅解释了自身免疫病的发病原理，也为自身免疫病、癌症免疫疗法及器官移植的治疗提供了新思路，推动了免疫学和临床医学的发展。,Other,Other,,https://mp.weixin.qq.com/s/5RDuuhlYUkslJ1keTj0MnQ
DrugAI,2025-10-06 10:07:39,Sci. Adv. | 病毒结构的共性密码：AlphaFold 数据库揭示三域病毒共享的蛋白折叠模式,基于AlphaFold的病毒蛋白结构预测揭示三域病毒共享的蛋白折叠模式,DRUGONE团队利用AlphaFold构建了涵盖细菌、古菌和真核病毒蛋白的结构预测数据库VAF-DB，系统揭示了病毒蛋白折叠的保守性及其跨宿主共享特征。研究发现病毒蛋白结构高度集中，存在跨宿主保守折叠簇，并与宿主蛋白表现出显著同源性，提示病毒进化中存在结构模块的通用利用。该数据库为病毒功能研究和抗病毒药物开发提供了重要资源。,AI4Science,Other,,https://mp.weixin.qq.com/s/nKD8A0M5Q5JHqE3wP1mcXQ
