公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
DASOU,2025-05-20 10:24:25,北大DeepSeek论文或预定ACL Best Paper！梁文锋署名,北大与DeepSeek联合提出的原生稀疏注意力机制（NSA）提升长文本处理效率,北大与DeepSeek合作的NSA论文被ACL 2025录用并有望获得最佳论文奖。NSA通过动态分层稀疏注意力机制，结合算法创新与硬件优化，实现了长文本处理速度提升11倍，显著降低计算成本。该方法支持端到端训练，保持模型性能的同时提升算力效率，推动长文本处理技术发展，突破传统全注意力机制的瓶颈。,LLM,PKU,"梁文锋, 张铭, 袁境阳",https://mp.weixin.qq.com/s/3lmKiN9XzvCzV_kiMWaGjg
包包算法笔记,2025-05-20 10:19:17,OpenRLHF 原生支持异步 Agent RL！再也不用被说Agent就是写prompt了,OpenRLHF框架中异步Agent强化学习训练系统的设计与实现,本文介绍了基于OpenRLHF框架开发的异步Agent强化学习训练系统，采用vLLM异步引擎实现环境与推理服务的并行调用，利用Ray远程服务封装环境执行进程，避免训练流程阻塞。该设计通过DeepSpeed与样本生成器的解耦异步执行，显著提升了RLHF任务中Agent训练的整体效率。文章还详细解析了关键实现细节及异步推理流程的技术方案。,Agent,Other,,https://mp.weixin.qq.com/s/tDb9SA4nhoMxGC4_NQUe5g
机器学习算法与自然语言处理,2025-05-19 23:50:29,史诗时刻！AlphaGo神之一手突现，谷歌AI颠覆科研极限？,AlphaEvolve：基于进化编程的AI推动矩阵乘法算法及数学难题突破,谷歌DeepMind最新发布的AlphaEvolve通过自我进化和训练大语言模型，实现了对基础数学问题的重大突破，包括改进4x4矩阵乘法次数、推进六边形填充问题及接吻数问题的研究。该智能体不仅优化单一函数，还能对整个代码库进行优化，展现出AI自主发现和优化算法的能力，预示着AI在科学研究和芯片设计等领域的广泛应用潜力。,AI4Science,DeepMind,"Sundar Pichai, Jason Wei",https://mp.weixin.qq.com/s/OoVgE5Hi_Vlvgp9MUUlyig
机器学习算法与自然语言处理,2025-05-19 23:50:29,哈工大SCIR 29篇长文被ACL 2025主会/Findings录用,哈工大SCIR 29篇论文入选ACL 2025主会及Findings,哈尔滨工业大学社会计算与交互机器人研究中心共计29篇长文被ACL 2025会议及Findings录用，涵盖检索增强生成、多智能体协作及知识编辑等多个自然语言处理前沿方向。文章介绍了部分代表性论文的研究内容与创新方法，展示了哈工大在自然语言处理领域的科研实力和贡献。ACL 2025将于2025年7月在奥地利维也纳举办，是自然语言处理领域的顶级国际会议。,LLM,Other,"姜毅, 赵森栋, 李健博, 王昊淳, 秦兵, 王镜博, 强泽文, 刘挺, 马伟涛, 杜熙源, 冯骁骋, 黄磊, 黄毅翀, 张慧怡, 杨晓亮, 李宝航, 冯夏冲",https://mp.weixin.qq.com/s/6hrwv7HqeVYH-32wy4cL3w
机器学习算法与自然语言处理,2025-05-19 23:50:29,大语言模型高效解码相关工作速览,大语言模型高效解码技术综述,本文系统梳理了大语言模型高效解码的最新研究进展，涵盖模型压缩、KV缓存优化、投机解码、推理引擎与调度策略及模型架构五大方向。重点介绍了无损压缩框架DFloat11、基于峰度的量化方法KurTail、多比特量化策略及后训练量化技术的应用，旨在提升模型推理效率和资源利用率，为未来大语言模型的高效部署和研究提供参考。,LLM,Other,,https://mp.weixin.qq.com/s/IPeMHf6tRv32tc8i6RUl7Q
智药邦,2025-05-19 23:38:20,中医药大模型评测标准发布,中医药大模型评测标准及智能化创新成果发布,2025年5月10日，中国中医科学院在北京举办“中医药交叉学科与智能科学大会”，发布了《中医药大模型评测标准》等多项智能化成果，推动中医药领域的智能化和标准化发展。评测标准涵盖场景丰富度、能力支持度和应用成熟度三大能力域，促进中医药大模型的技术能力和临床应用效果评估。大会还展示了多项中医智能设备和创新科研项目，体现了中医药与现代科技的深度融合。,LLM,Other,"黄璐琦, 赵宇平",https://mp.weixin.qq.com/s/h0W17hJ8E6sgMvPIYk-QcA
智药邦,2025-05-19 23:38:20,固生堂与华为达成合作，强强联合推动中医药智慧化转型,固生堂与华为合作推动中医药智慧化转型,2025年5月，固生堂与华为签署合作协议，聚焦中医药大模型研发、数字基础设施建设及人才培养，推动中医药行业数智化升级。双方将整合临床数据与名医经验，依托华为昇腾AI算力平台打造中医药垂直领域大模型，提升智能问答和AI辅助诊疗能力。合作还涵盖医疗专网建设和复合型人才认证，助力中医药现代化发展，获得业内权威人士高度评价。,LLM,Other,,https://mp.weixin.qq.com/s/emsg2WKUXX87pgiBvA9TgQ
机器学习算法与自然语言处理,2025-05-19 23:50:29,人大高瓴人工智能学院师生论文被国际学术会议 ACL 2025 录用,人大高瓴人工智能学院多篇论文入选ACL 2025，涵盖大语言模型与多模态智能体研究,中国人民大学高瓴人工智能学院47篇论文被ACL 2025录用，涵盖大语言模型的持续预训练、多功能视觉语言模型智能体及情境化文本转语音数据集等前沿研究。研究提升了Llama-3模型的中文能力和科学推理能力，开发了支持GUI操作的视觉语言智能体，并构建了首个包含丰富情境描述的文本转语音数据集DNASpeech，推动自然语言处理与多模态交互技术的发展。,Agent,Other,"赵鑫, 姚远, 林衍凯, 严睿",https://mp.weixin.qq.com/s/2yeY-rvhAywYwLQEUTJFZA
智药邦,2025-05-19 23:38:20,中医药大模型评测标准发布,中医药大模型评测标准及智能化创新成果发布,2025年5月10日，中国中医科学院在北京举办“中医药交叉学科与智能科学大会”，发布了《中医药大模型评测标准》等多项智能化成果，推动中医药领域的智能化和标准化建设。评测标准涵盖场景丰富度、能力支持度和应用成熟度三大能力域，解决了中医药大模型研发应用中的评估难题。大会还展示了多项智能设备和创新科研成果，体现了中医药与现代科技的深度融合。,LLM,Other,"黄璐琦, 赵宇平",https://mp.weixin.qq.com/s/h0W17hJ8E6sgMvPIYk-QcA
智药邦,2025-05-19 23:38:20,固生堂与华为达成合作，强强联合推动中医药智慧化转型,固生堂与华为合作推动中医药智慧化转型,2025年5月，固生堂与华为签署合作协议，聚焦中医药大模型研发、数字基础设施建设及人才培养，推动中医药行业的数智化升级。双方将整合临床数据与名医经验，依托华为昇腾AI算力平台打造中医药垂直领域大模型，提升智能问答和AI辅助诊疗能力。合作还涵盖医疗专网建设和人才认证体系，助力中医药现代化发展并促进技术成果临床应用转化。,LLM,Other,,https://mp.weixin.qq.com/s/emsg2WKUXX87pgiBvA9TgQ
