标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
Multi-SWE-bench: A Multilingual Benchmark for Issue Resolving,Multi-SWE-bench：一个多语言问题解决基准,LLM,ByteDance,https://arxiv.org/pdf/2504.02605,https://huggingface.co/papers/2504.02605,"本文介绍了一个名为Multi-SWE-bench的多语言问题解决基准，旨在评估大型语言模型在不同软件生态系统中的表现。该基准涵盖Java、TypeScript、JavaScript、Go、Rust、C和C++等七种编程语言，共包含1,632个高质量实例，由68名专家进行精心注释。此外，论文还推出了Multi-SWE-RL开源社区，致力于构建大规模强化学习训练数据集，推动问题解决任务的研究。通过开放数据生产流程和详细教程，鼓励社区持续贡献，推动强化学习的发展，朝向通用人工智能的目标迈进。",28
Agentic Knowledgeable Self-awareness,智能体知识自我意识,Agent,Alibaba,https://arxiv.org/pdf/2504.03553,https://huggingface.co/papers/2504.03553,本论文提出了一种新颖的“代理知识自我意识”概念，旨在提升大语言模型（LLMs）在代理规划任务中的表现。传统方法往往采用“洪水灌溉”策略，忽视了人类在决策过程中动态评估情境的能力。为此，作者提出了KnowSelf，一种数据驱动的方法，使代理能够像人类一样自主调节知识的使用。通过设定特殊标记并采用两阶段训练过程，KnowSelf能在不同情境中灵活切换，从而以最低的外部知识使用实现最佳规划效果。实验结果表明，KnowSelf在多项任务中表现优于多种强基线。,17
MegaMath: Pushing the Limits of Open Math Corpora,MegaMath：推动开放数学语料库的极限,LLM,Other,https://arxiv.org/pdf/2504.02807,https://huggingface.co/papers/2504.02807,论文介绍了MegaMath，一个开放的大规模数学数据集，旨在满足数学导向的大型语言模型（LLMs）预训练需求。该数据集通过重新提取网络中的数学文档、收集高质量的数学相关代码以及合成问答风格文本和代码块，整合了多种数据来源，最终提供了3710亿个高质量的标记。MegaMath在现有开放数学预训练数据集中具有最大的数量和最高的质量，填补了研究社区在数学推理领域数据集的空白，推动了相关模型的发展。,16
"SynWorld: Virtual Scenario Synthesis for Agentic Action Knowledge
  Refinement",SynWorld：用于智能体行动知识精炼的虚拟场景合成,Agent,Alibaba,https://arxiv.org/pdf/2504.03561,https://huggingface.co/papers/2504.03561,本文提出了SynWorld，一个用于增强代理行动知识的虚拟场景合成框架。针对大型语言模型（LLM）代理在新环境和非常规行动空间中的挑战，SynWorld使代理能够自主探索环境、优化工作流程，并通过多步行动调用合成可能场景。该框架结合了蒙特卡洛树搜索（MCTS）方法，有效地提升了代理在特定环境中的行动知识。实验结果表明，SynWorld是学习新环境中行动知识的有效且通用的方法，能够帮助代理更好地适应复杂任务和环境。,12
"VARGPT-v1.1: Improve Visual Autoregressive Large Unified Model via
  Iterative Instruction Tuning and Reinforcement Learning",VARGPT-v1.1：通过迭代指令调优和强化学习提升视觉自回归大型统一模型,Multimodal LLM,PKU,https://arxiv.org/pdf/2504.02949,https://huggingface.co/papers/2504.02949,本文介绍了VARGPT-v1.1，一个先进的统一视觉自回归模型，基于此前的VARGPT框架。该模型结合了迭代视觉指令调优与强化学习的新训练策略，使用了包含830万对视觉生成指令的扩展训练数据集，并采用了升级的语言模型骨干Qwen2。VARGPT-v1.1在多模态理解和文本到图像指令跟随任务中表现出色，显著提升了理解和生成的指标。此外，模型在保持架构一致性的同时，获得了图像编辑功能，展示了统一视觉理解、生成和编辑的潜力。研究表明，精心设计的模型能够有效利用大语言模型的灵活训练策略。代码和模型权重已公开。,9
"MME-Unify: A Comprehensive Benchmark for Unified Multimodal
  Understanding and Generation Models",MME-Unify：统一多模态理解与生成模型的综合基准,Multimodal LLM,Other,https://arxiv.org/pdf/2504.03641,https://huggingface.co/papers/2504.03641,论文介绍了MME-Unify，这是一个针对统一多模态大语言模型（U-MLLMs）的综合评估基准。现有的评估标准存在缺失，导致对U-MLLMs的比较不一致。MME-Unify通过标准化传统任务评估和设计五个新任务，系统性地评估这些模型在理解、生成和混合模态生成能力上的表现。研究评估了12个领先的U-MLLMs，发现它们在指令理解和图像生成质量等方面仍有显著提升空间。该基准为未来的多模态模型研究提供了重要参考和数据支持。,9
TransMamba: Flexibly Switching between Transformer and Mamba,TransMamba：灵活切换Transformer和Mamba,LLM,Tencent,https://arxiv.org/pdf/2503.24067,https://huggingface.co/papers/2503.24067,本文提出了TransMamba，一个新框架，旨在灵活切换Transformer和Mamba模型，以提高长序列处理的效率。Transformer因其二次计算复杂度在长序列上效率较低，而Mamba虽然具备线性复杂度，但在上下文学习和多任务泛化方面存在不稳定性。TransMamba通过共享参数矩阵实现两者的结合，并设计了记忆转换器以确保信息流畅地在不同机制间转换。实验结果表明，TransMamba在训练效率和性能上优于基线模型，展示了Transformer和Mamba之间的深层一致性，为下一代序列建模提供了可扩展的解决方案。,7
"Comprehensive Relighting: Generalizable and Consistent Monocular Human
  Relighting and Harmonization",综合重光照：可泛化且一致的单目人类重光照与和谐,Diffusion Model,Other,https://arxiv.org/pdf/2504.03011,https://huggingface.co/papers/2504.03011,本论文提出了“综合重光照”模型，这是首个能够从任意场景中控制和协调人类图像或视频光照的全能方法。由于缺乏数据集，现有的重光照模型通常局限于特定场景，难以实现广泛应用。为解决这一问题，研究者利用预训练的扩散模型作为通用图像先验，采用粗到细的框架联合建模人类重光照与背景协调。此外，引入了一种无监督的时间光照模型，以增强重光照的时间一致性。实验结果表明，该模型在广泛适用性和光照时间一致性上优于现有方法，展示了其在图像重光照和协调方面的显著优势。,7
"APIGen-MT: Agentic Pipeline for Multi-Turn Data Generation via Simulated
  Agent-Human Interplay",APIGen-MT：通过模拟智能体-人类互动生成多轮数据的智能管道,Agent,Other,https://arxiv.org/pdf/2504.03601,https://huggingface.co/papers/2504.03601,论文介绍了APIGen-MT，一个用于生成多轮交互数据的两阶段框架，旨在解决高质量训练数据稀缺的问题。该框架首先通过一个大型语言模型（LLM）委员会生成详细的任务蓝图，并利用反馈循环确保准确性。接着，这些蓝图被转化为完整的人机交互轨迹。研究表明，所训练的xLAM-2-fc-r系列模型在多轮交互中表现优于现有的前沿模型，并且较小的模型在一致性和效率上更具优势。作者还开源了生成的数据和模型，以促进AI代理的研究和发展。,6
"HumanDreamer-X: Photorealistic Single-image Human Avatars Reconstruction
  via Gaussian Restoration",HumanDreamer-X：通过高斯恢复实现的逼真单幅人类头像重建,Other,PKU,https://arxiv.org/pdf/2504.03536,https://huggingface.co/papers/2504.03536,论文《HumanDreamer-X: Photorealistic Single-image Human Avatars Reconstruction via Gaussian Restoration》提出了一种新颖的框架，旨在通过整合多视角人类生成与重建，提升单张人像图像的3D重建质量。该框架利用3D高斯点云作为几何表示，确保初始几何形状和外观的一致性，并通过HumanFixer进行渲染修复，以实现高保真效果。研究还探讨了多视角生成中的注意力机制挑战，并提出了一种调制策略，增强了几何细节的一致性。实验结果表明，该方法在生成和重建质量上显著提升，具有良好的泛化能力，适用于各种人类重建模型。,6
