公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
清华大学智能产业研究院,2025-06-07 08:40:08,关于AI for Science的一些观点,人工智能驱动的智能科学范式及其挑战分析,文章探讨了AI for Science领域的最新发展，指出人工智能正引领科学发现范式进入第五阶段——智能科学范式，AI将从辅助工具转变为科学发现的主导力量，具备自主提出假设和证伪的能力。通用基座大模型与专业领域模型的协同将催生跨学科的全能型AI科学家，推动科学研究的深度融合与创新。然而，生成式AI的“幻觉”问题与科学严谨性之间存在矛盾，需通过动态纠错、科学事实锚点和可解释性工具等手段加以解决，释放AI驱动科学发现的潜力。,AI4Science,THU,"刘洋, 兰艳艳",https://mp.weixin.qq.com/s/EQDh7erGYaN4UuUcR1c5yg
清华大学智能产业研究院,2025-06-07 08:40:08,AIR快讯｜2025 “太湖对话·AI for Science” 活动在滨湖成功举办,2025太湖对话·AI for Science活动及DrugCLIP药物虚拟筛选平台发布,2025年6月6日，“太湖对话·AI for Science”活动在无锡滨湖成功举办，发布了全国首个DrugCLIP超高通量药物虚拟筛选平台，推动药物研发创新。活动汇聚全球专家学者和产业领袖，签署多项人工智能领域合作项目，涵盖智慧医疗、自动驾驶和智能机器人等。清华大学及无锡地方政府领导出席并致辞，强调深化产学研合作，促进人工智能技术与产业融合，助力区域科技自立与产业升级。,AI4Science,THU,"过勇, 张亚勤, 饶子和, 王晓东, 张宏江",https://mp.weixin.qq.com/s/59AkK1qvOXw2kZI-GWZqFg
机智流,2025-06-07 07:49:50,🚀 Qwen3 Embedding 技术报告发布,Qwen3 Embedding 技术报告,本文发布了Qwen3 Embedding的技术报告，介绍了该嵌入技术的设计与实现细节，旨在提升模型的表示能力和下游任务的性能。报告涵盖了嵌入方法的创新点及其在实际应用中的效果评估，推动了相关领域的技术进步。,LLM,Other,,https://mp.weixin.qq.com/s/OCTCQNgireFWV3ZaxKuSRw
智药邦,2025-06-07 00:30:24,arXiv |  PoseX测试显示AI方法已在分子对接任务上超越物理方法,PoseX基准评估显示AI方法在蛋白-配体分子对接任务中优于传统物理方法,PoseX评估基准系统比较了22种蛋白-配体对接方法，涵盖物理方法和多种AI方法，结果显示AI模型在自对接和交叉对接任务中均显著优于传统物理方法。特别是由中国科学院上海药物所开发的SurfDock模型，在多个指标上表现领先。PoseX还引入了Relaxation后处理流程，提升了AI预测结构的物理合理性。研究指出，AI方法在处理受体构象变化方面表现更优，但仍需改进受体柔性建模能力。该工作为AI药物设计提供了重要评测标准和发展方向。,AI4Science,ByteDance,Derek Lowe,https://mp.weixin.qq.com/s/lo0B5XYIoeIm9fVDmwoKxg
智药邦,2025-06-07 00:30:24,DrugCLIP：AI驱动超高通量虚拟筛选引擎，开启后AlphaFold时代创新药物发现新篇章,DrugCLIP：基于AI的超高通量药物虚拟筛选平台及其在后AlphaFold时代的应用,清华大学智能产业研究院与北京智源人工智能研究院联合研发的DrugCLIP平台，通过构建蛋白口袋与小分子的向量化结合空间，实现了百万倍于传统方法的筛选速度提升和显著的预测准确率。该平台支持AlphaFold预测结构的蛋白筛选，已完成覆盖人类基因组规模的虚拟筛选，筛选出大量高潜力活性分子，推动了创新药物发现的新范式，并已向全球科研社区开放。,AI4Science,THU,"兰艳艳, 闫创业, 刘磊",https://mp.weixin.qq.com/s/Oo7asMx11KsidQ-91Ln23Q
DrugAI,2025-06-06 23:59:53,DrugCLIP：AI驱动超高通量虚拟筛选引擎，开启后AlphaFold时代创新药物发现新篇章,DrugCLIP：基于AI的超高通量虚拟筛选平台助力后AlphaFold时代药物发现,清华大学智能产业研究院与北京智源人工智能研究院联合开发了DrugCLIP，一种利用对比学习和多模态编码技术构建的蛋白口袋与小分子向量化结合空间的虚拟筛选平台。该平台实现了百万倍筛选速度提升，支持AlphaFold预测结构，完成了覆盖人类基因组规模的药物虚拟筛选，显著推动了创新药物发现的效率和准确性。,AI4Science,THU,"兰艳艳, 闫创业, 刘磊",https://mp.weixin.qq.com/s/kA0XEkxDSE3JkxtNjqNQ9g
机智流,2025-06-06 23:47:15,CVPR 2025 最佳论文候选名单出炉！最终将花落谁家？,CVPR 2025最佳论文候选名单及前沿3D视觉技术综述,"CVPR 2025将于6月11日至15日在美国纳什维尔召开，会议共收到13,008篇投稿，录取率为22.1%。今年共有16篇论文入围最佳论文候选，涵盖3D视觉、图像编辑、深度估计等领域。重点介绍了伦敦大学学院与利兹大学提出的3D Student Splatting and Scooping、NVIDIA与多伦多大学合作的Difix3D+、牛津大学与Meta AI联合开发的VGGT，以及西湖大学和浙江大学的GlobustVP等创新研究，推动了3D重建和神经渲染技术的发展。",Other,Other,,https://mp.weixin.qq.com/s/mKcA3MiWLazRueNbLsGo1A
机智流,2025-06-06 23:47:15,73%人类认同率！Video-Bench实现视频质量精准打分,Video-Bench：基于多模态大语言模型的视频生成质量评估框架,本文介绍了由上海交通大学、斯坦福大学和卡内基梅隆大学等团队提出的Video-Bench框架，该系统利用多模态大语言模型通过链式查询和少样本评分技术，实现了对视频生成质量的精准评估。Video-Bench覆盖视频-条件对齐和视频质量两个维度，显著提升了与人类判断的相关性，推动了视频生成模型评估从传统像素差异计算向理解质量的转变。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/J91oMEijJ9KCS4XKriHKmw
机器学习算法与自然语言处理,2025-06-06 22:19:03,高校教师，降级！,高校教师职务聘用改革及‘能上能下’机制的实施案例分析,文章介绍了中国多所高校推行教师职务聘用改革，强调‘能上能下、能进能出’的动态管理机制。通过具体案例展示了教师岗位晋升与降级的实际操作，以及教育部和地方教育厅推动相关政策的背景。改革旨在激发教师队伍活力，解决职称晋升瓶颈和学术动力不足问题，强调制度保障和科学考核的重要性，促进高校人事管理的现代化和公平性。,Other,Other,,https://mp.weixin.qq.com/s/9H-JHYv_BF_I64xShDrAyw
机器学习算法与自然语言处理,2025-06-06 22:19:03,张祥雨访谈精华版：多模态大模型研究的挣扎史和未来,多模态大模型研究进展与挑战访谈综述,本文总结了张祥雨关于多模态大模型研究的访谈内容，涵盖了从AlexNet到ResNet的发展历程，视觉与NLP领域的交叉影响，以及多模态模型在生成与理解一体化方面面临的挑战。文章指出视觉领域自监督学习的局限性，强调语言与视觉对齐的重要性，并分析了多模态大模型在数据质量和规模上的瓶颈，展望了未来多模态智能系统的发展方向。,Multimodal LLM,Other,张祥雨,https://mp.weixin.qq.com/s/O_giJghf-mlq8cESKCRVNA
