标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
DeepAnalyze: Agentic Large Language Models for Autonomous Data Science,DeepAnalyze：用于自主数据科学的智能大语言模型,Agent,Other,https://arxiv.org/pdf/2510.16872,https://huggingface.co/papers/2510.16872,本文提出了DeepAnalyze-8B，一种自主完成从原始数据到深度研究报告的智能语言模型。通过模拟人类数据科学家的学习过程，采用分阶段训练和基于数据的轨迹合成方法，模型逐步掌握多样化的数据分析能力。实验表明，DeepAnalyze-8B在仅有80亿参数的情况下，超越了依赖预设流程的先进模型，实现了真正的端到端自动数据科学。该模型及相关资源已开源，为实现全面自主的数据科学分析提供了新路径。,51
PICABench: How Far Are We from Physically Realistic Image Editing?,PICABench：我们距离物理真实的图像编辑还有多远？,Other,Shanghai AI Lab,https://arxiv.org/pdf/2510.17681,https://huggingface.co/papers/2510.17681,本文提出了PICABench，一个系统评估图像编辑中物理真实感的基准，涵盖光学、力学和状态变化等八个方面，针对常见编辑操作如添加、移除和属性修改进行全面考察。为确保评估的可靠性，作者设计了基于视觉语言模型和人工注释的PICAEval评价协议。此外，论文构建了包含10万条视频学习物理规律的训练数据集PICA-100K，并对主流模型进行了测试。结果表明，目前图像编辑在物理一致性方面仍存在较大挑战，PICABench为未来向更真实的物理编辑方向发展提供了重要基础。,49
Glyph: Scaling Context Windows via Visual-Text Compression,Glyph：通过视觉-文本压缩扩展上下文窗口,Multimodal LLM,THU,https://arxiv.org/pdf/2510.17800,https://huggingface.co/papers/2510.17800,本文提出了Glyph，一种通过将长文本转换为图像并利用视觉语言模型处理的框架，实现了对文本的高效压缩与语义保留。该方法显著减少了输入的令牌数量（3-4倍压缩），在多项长文本理解任务中表现与主流大语言模型相当，同时加快了推理和训练速度。Glyph不仅突破了传统基于令牌的上下文长度限制，还为处理百万级令牌的超长文本提供了可行方案，且对多模态任务如文档理解具有实际应用价值。相关代码和模型已开源。,38
"Towards Mixed-Modal Retrieval for Universal Retrieval-Augmented
  Generation",面向通用检索增强生成的混合模态检索方法,Multimodal LLM,Other,https://arxiv.org/pdf/2510.17354,https://huggingface.co/papers/2510.17354,本文提出了Nyx，一种统一的多模态检索模型，旨在解决传统检索增强生成方法主要针对文本单一模态，难以应对包含文本与图像等多模态信息的真实场景问题。作者构建了包含多模态问答对的NyxQA数据集，并设计了两阶段训练策略，使模型能够有效检索和利用混合模态信息。实验结果表明，Nyx在标准文本检索任务和更复杂的多模态检索生成任务中均表现优异，显著提升了视觉语言生成的质量。,28
"When to Ensemble: Identifying Token-Level Points for Stable and Fast LLM
  Ensembling",何时集成：识别用于稳定且快速LLM集成的分词级时点,LLM,Other,https://arxiv.org/pdf/2510.15346,https://huggingface.co/papers/2510.15346,本文针对大语言模型（LLM）集成在长文本生成中的应用问题，提出了SAFE框架，通过选择性地在关键位置进行集成，解决了不同模型间分词不匹配和预测分布共识不足的问题。该方法通过整合概率分布并采用概率锐化策略，提高了生成的准确性和稳定性。实验证明，SAFE在多个基准测试中优于传统的逐词集成方法，且在仅对少量关键词进行集成时即可显著提升效率和性能，展示了其在长文本生成任务中的实用价值。,24
FineVision: Open Data Is All You Need,FineVision：开放数据就是你所需要的一切,Multimodal LLM,Other,https://arxiv.org/pdf/2510.17269,https://huggingface.co/papers/2510.17269,本文提出了FineVision，一个包含2400万样本的大规模开放视觉-语言数据集，整合了200多个数据源，通过半自动化和人工审核相结合的流程，实现了数据的统一、清洗、去重和去污染。FineVision不仅涵盖多样化的视觉任务，还保证了数据质量和安全性。基于FineVision训练的模型在多项评测中表现优于现有开源数据集训练的模型，展示了大规模、高质量开放数据对提升视觉-语言模型性能的重要作用。该数据集及其工具的发布将促进视觉-语言领域的数据驱动研究。,22
Annotation-Efficient Universal Honesty Alignment,注释高效的通用诚实性对齐,LLM,Other,https://arxiv.org/pdf/2510.17509,https://huggingface.co/papers/2510.17509,本文提出了EliCal，一种结合自我一致性监督和少量正确性标注的两阶段框架，用于提升大型语言模型的诚实度对齐能力。该方法通过先利用廉价的自我一致性信号估计内部置信度，再用少量标注数据进行校准，实现了高效且接近最优的诚实度表现。为支持研究，作者发布了涵盖十个问答数据集的HonestyBench基准。实验结果表明，EliCal仅需极少标注即可显著提升模型在未见任务上的置信度校准，提供了一种可扩展的解决方案以实现模型的普适诚实度对齐。,16
RL makes MLLMs see better than SFT,强化学习使多模态大语言模型的视觉能力优于监督微调,Multimodal LLM,Other,https://arxiv.org/pdf/2510.16333,https://huggingface.co/papers/2510.16333,本文研究了多模态大语言模型（MLLM）中视觉编码器的训练策略，发现相比传统的监督微调（SFT），强化学习（RL）显著提升了视觉表示的质量和定位精度，从而增强了模型在视觉问答等任务中的表现。基于此，作者提出了一种高效的训练方法——偏好指导视觉优化（PIVOT），能够以极低的计算成本训练出优于更大规模模型的视觉编码器。该工作揭示了训练策略对视觉感知能力的深远影响，为提升多模态模型的视觉理解能力提供了新的思路和实践路径。,15
"Visual Autoregressive Models Beat Diffusion Models on Inference Time
  Scaling",视觉自回归模型在推理时间扩展上优于扩散模型,Diffusion Model,Other,https://arxiv.org/pdf/2510.16751,https://huggingface.co/papers/2510.16751,本文研究了视觉生成模型在推理阶段通过搜索策略提升性能的可能性。作者发现，离散且顺序生成的视觉自回归模型能够有效利用束搜索，大幅提升文本到图像的生成质量，使得参数量仅为2亿的自回归模型在多个基准测试中超越了参数量达120亿的扩散模型。系统性消融实验表明，这一优势源于离散的令牌空间，支持早期剪枝和计算复用。研究结果表明，模型架构在推理时优化效果中起关键作用，单纯扩大模型规模并非唯一途径。,15
"Uniworld-V2: Reinforce Image Editing with Diffusion Negative-aware
  Finetuning and MLLM Implicit Feedback",Uniworld-V2：基于扩散负面感知微调与多模态大语言模型隐式反馈的图像编辑强化,Multimodal LLM,PKU,https://arxiv.org/pdf/2510.16888,https://huggingface.co/papers/2510.16888,本文提出了Edit-R1，一种基于策略优化的图像编辑后训练框架，旨在解决传统监督微调模型过拟合和缺乏通用评价机制的问题。该方法引入了Diffusion Negative-aware Finetuning，实现更高效的训练和采样；同时利用多模态大语言模型作为无训练的统一奖励模型，提供细粒度反馈，并设计了低方差分组过滤机制以稳定优化。基于此框架训练的UniWorld-V2在多个图像编辑基准测试中取得了领先性能，且具备良好的模型适用性，推动了指令驱动图像编辑技术的发展。,14
