标题,中文标题,发布日期,领域分类,研究机构,PDF链接,论文链接,arXiv ID,简明摘要
Nabla-R2D3: Effective and Efficient 3D Diffusion Alignment with 2D Rewards,Nabla-R2D3：基于二维奖励的高效三维扩散对齐方法,18 Jun 2025,Diffusion Model,Other,http://arxiv.org/pdf/2506.15684v1,http://arxiv.org/abs/2506.15684v1,2506.15684v1,本文提出了Nabla-R2D3，一种基于二维反馈信号的高效三维扩散模型强化学习对齐框架，旨在提升三维生成模型的质量和对人类偏好的适应能力。该方法建立在Nabla-GFlowNet基础上，通过合理匹配奖励梯度，实现了三维模型的有效微调。实验结果表明，Nabla-R2D3相比传统微调方法，能够更快收敛、避免奖励滥用，显著提升生成效果并减少对原模型知识的遗忘，推动了高质量三维内容的生成进展。
PhantomHunter: Detecting Unseen Privately-Tuned LLM-Generated Text via Family-Aware Learning,PhantomHunter：通过家族感知学习检测未知私有微调大语言模型生成文本,18 Jun 2025,LLM,Other,http://arxiv.org/pdf/2506.15683v1,http://arxiv.org/abs/2506.15683v1,2506.15683v1,本文针对私有微调大型语言模型（LLM）生成文本检测的挑战，提出了PhantomHunter方法。该方法通过家族感知学习，捕捉同一基础模型及其衍生模型间的共性特征，提升了对未知私有微调模型生成文本的识别能力。实验证明，PhantomHunter在多个LLM家族数据上显著优于现有7种基线方法和3个工业检测服务，F1分数均超过96%，有效增强了对私有微调模型文本的检测性能，具有重要的实际应用价值。
Evolutionary Caching to Accelerate Your Off-the-Shelf Diffusion Model,进化缓存加速现成扩散模型,18 Jun 2025,Diffusion Model,Other,http://arxiv.org/pdf/2506.15682v1,http://arxiv.org/abs/2506.15682v1,2506.15682v1,本文提出了一种名为ECAD的进化缓存方法，用于加速扩散模型的图像生成过程。ECAD通过遗传算法自动学习高效的缓存策略，无需修改模型参数或依赖特定图像，显著提升推理速度并保持生成质量。该方法适用于多种扩散模型，且在不同分辨率和模型变体上表现出良好的泛化能力。实验证明，ECAD在多个数据集和评价指标上均优于现有加速方法，兼顾速度与效果，展示了其作为一种通用且可扩展加速方案的潜力。
GenRecal: Generation after Recalibration from Large to Small Vision-Language Models,GenRecal：从大型到小型视觉-语言模型的再校准后生成,18 Jun 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2506.15681v1,http://arxiv.org/abs/2506.15681v1,2506.15681v1,本文提出了一种名为GenRecal的新型知识蒸馏框架，旨在将大型视觉-语言模型的能力有效迁移到结构和词汇差异较大的小型模型上。通过引入一个重校准模块，GenRecal能够对不同模型间的特征进行对齐和适配，解决了多样化模型架构带来的知识转移难题。实验结果表明，该方法显著提升了小型模型的性能，甚至超越了部分大型开源和闭源视觉-语言模型，具备在资源受限环境中应用的潜力。
Particle-Grid Neural Dynamics for Learning Deformable Object Models from RGB-D Videos,Particle-Grid神经动力学用于从RGB-D视频学习可变形物体模型,18 Jun 2025,Embodied AI,Other,http://arxiv.org/pdf/2506.15680v1,http://arxiv.org/abs/2506.15680v1,2506.15680v1,本文提出了一种结合粒子和空间网格的神经动力学模型，用于从有限视角的RGB-D视频中学习可变形物体的动态行为。该方法通过混合表示捕捉物体的形状和运动信息，实现了对多种物体（如绳索、布料、毛绒玩具和纸袋）的有效建模和预测。相比现有方法，模型在稀疏视角条件下表现更优，且具备对未见物体类别的泛化能力。此外，所学模型支持基于目标的物体操作规划，展示了其在机器人交互中的实际应用潜力。
Embodied Web Agents: Bridging Physical-Digital Realms for Integrated Agent Intelligence,具身网络智能体：融合物理与数字领域的集成智能体智能,18 Jun 2025,Embodied AI,Other,http://arxiv.org/pdf/2506.15677v1,http://arxiv.org/abs/2506.15677v1,2506.15677v1,本文提出了“具身网络代理”这一新范式，旨在打通AI代理在物理世界感知与数字信息推理之间的壁垒，实现两者的融合能力。为此，作者开发了一个统一的模拟平台，将真实的三维环境与功能性网络界面结合，构建了涵盖烹饪、导航、购物等多样任务的基准测试。实验结果显示当前先进AI系统在跨领域综合智能方面仍存在显著差距，揭示了具身认知与网络知识整合的挑战与潜力。相关资源已公开，推动该领域进一步研究。
Leaky Thoughts: Large Reasoning Models Are Not Private Thinkers,泄露的思考：大型推理模型并非私密思考者,18 Jun 2025,Agent,Other,http://arxiv.org/pdf/2506.15674v1,http://arxiv.org/abs/2506.15674v1,2506.15674v1,本文研究了大型推理模型在作为个人助手时的隐私泄露问题。作者发现，模型的推理过程（思考轨迹）常被误认为是内部安全的，但实际上这些过程可能包含敏感用户信息，且易被恶意提示或意外暴露。实验表明，增加模型推理步骤虽然提升了答案的谨慎性，却也加剧了隐私泄露，揭示了推理能力与隐私风险之间的矛盾。论文强调，保障安全不仅需关注模型输出，还应重视其内部推理过程的隐私保护。
UniRelight: Learning Joint Decomposition and Synthesis for Video Relighting,UniRelight：用于视频重光照的联合分解与合成学习,18 Jun 2025,Diffusion Model,Other,http://arxiv.org/pdf/2506.15673v1,http://arxiv.org/abs/2506.15673v1,2506.15673v1,本文提出了一种名为UniRelight的新方法，解决了单张图像或视频重光照的难题。该方法通过联合估计物体固有颜色和直接生成重光照效果，实现了一步完成光照转换，克服了传统方法对多光照配对数据依赖大和误差累积的问题。利用视频扩散模型的生成能力，UniRelight能自然呈现复杂光影和材质细节，如阴影和反射。实验表明，该方法在多样场景下表现出良好的泛化能力，生成结果在视觉质量和时间连贯性上均优于现有技术。
SwarmAgentic: Towards Fully Automated Agentic System Generation via Swarm Intelligence,SwarmAgentic：基于群体智能的全自动智能体系统生成方法探索,18 Jun 2025,Agent,Other,http://arxiv.org/pdf/2506.15672v1,http://arxiv.org/abs/2506.15672v1,2506.15672v1,本文提出了SwarmAgentic，一个基于群体智能的全自动智能体系统生成框架。该方法从零开始构建智能体系统，同时联合优化个体功能与协作能力，通过语言驱动的探索和反馈引导的进化策略，实现系统结构的高效搜索。实验证明，SwarmAgentic在多项复杂任务中显著优于现有方法，提升了系统的适应性和扩展性。该工作为智能体系统的自动化设计提供了新思路，推动了多智能体协作与自主生成技术的发展。代码已公开。
Vision in Action: Learning Active Perception from Human Demonstrations,Vision in Action：从人类示范中学习主动感知,18 Jun 2025,Embodied AI,Other,http://arxiv.org/pdf/2506.15666v1,http://arxiv.org/abs/2506.15666v1,2506.15666v1,本文提出了Vision in Action (ViA)系统，通过模仿人类示范学习主动视觉策略，实现双手机器人灵活操作。系统采用具备六自由度的机械颈部，实现类似人类头部的运动能力。通过虚拟现实远程操作界面，机器人与操作者共享观察视角，有效捕捉人类的视觉搜索和聚焦行为。该界面利用三维场景中间表示，降低延迟引发的不适感。实验表明，ViA能在复杂的多阶段双手操作任务中，显著提升视觉感知和操作性能，优于传统方法。
