标题,中文标题,发布日期,领域分类,研究机构,PDF链接,论文链接,arXiv ID,简明摘要
AC-DiT: Adaptive Coordination Diffusion Transformer for Mobile Manipulation,AC-DiT：用于移动操作的自适应协调扩散变换器,02 Jul 2025,Embodied AI,Other,http://arxiv.org/pdf/2507.01961v1,http://arxiv.org/abs/2507.01961v1,2507.01961v1,本文提出了一种名为AC-DiT的自适应协调扩散变换器，用于提升移动机器人在家庭任务中的操作能力。该方法通过引入移动底盘对机械臂动作的条件引导，实现了整体动作的协调控制，减少了误差积累。同时，设计了动态调整二维图像与三维点云融合权重的感知策略，使机器人能根据不同操作阶段灵活利用视觉信息。实验结果表明，AC-DiT在模拟和实际环境中均显著提升了移动操作的准确性和效率。
How Well Does GPT-4o Understand Vision? Evaluating Multimodal Foundation Models on Standard Computer Vision Tasks,GPT-4o对视觉理解的能力如何？基于标准计算机视觉任务的多模态基础模型评估,02 Jul 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2507.01955v1,http://arxiv.org/abs/2507.01955v1,2507.01955v1,本文评估了多模态基础模型（如GPT-4o）在标准计算机视觉任务上的表现，包括语义分割、目标检测、图像分类及深度预测等。通过将视觉任务转换为文本提示，构建了统一的测试框架。结果显示，这些模型虽未达到专用视觉模型的顶尖水平，但作为通用模型表现出较强能力，尤其在语义任务上优于几何任务。GPT-4o在多数任务中表现最佳，而具备推理能力的模型在几何任务上有所提升。此外，带有图像生成能力的模型存在一定的错误倾向。该研究为理解多模态模型的视觉理解能力提供了系统性评估和参考。
FreeMorph: Tuning-Free Generalized Image Morphing with Diffusion Model,FreeMorph：基于扩散模型的免调优通用图像变形方法,02 Jul 2025,Diffusion Model,Other,http://arxiv.org/pdf/2507.01953v1,http://arxiv.org/abs/2507.01953v1,2507.01953v1,本文提出了FreeMorph，一种无需额外训练即可实现高质量图像变形的新方法。不同于现有依赖微调扩散模型且受限于语义和布局差异的方法，FreeMorph通过引入指导感知的插值设计和步进式变化融合策略，有效保持图像身份特征和过渡一致性。实验结果表明，该方法在速度上比现有技术快10到50倍，同时在图像变形质量上达到新的领先水平，展现出广泛的应用潜力。
Test-Time Scaling with Reflective Generative Model,基于反射生成模型的测试时扩展方法,02 Jul 2025,LLM,Other,http://arxiv.org/pdf/2507.01951v1,http://arxiv.org/abs/2507.01951v1,2507.01951v1,本文提出了一种名为MetaStone-S1的反射式生成模型，通过自监督的过程奖励模型（SPRM）实现了与OpenAI o3相当的性能。该方法通过共享主干网络并采用任务专用模块，有效整合了策略模型与过程奖励模型，显著减少了参数量，提高推理效率。MetaStone-S1支持测试时可控的推理深度，实现不同计算资源下的性能调节。实验验证了其在仅32亿参数规模下的优异表现，并公开了代码以促进社区研究。
Kwai Keye-VL Technical Report,Kwai Keye-VL 技术报告,02 Jul 2025,Multimodal LLM,ByteDance,http://arxiv.org/pdf/2507.01949v1,http://arxiv.org/abs/2507.01949v1,2507.01949v1,本文提出了Kwai Keye-VL，一款具备80亿参数的多模态基础模型，专为理解信息丰富的短视频而设计。该模型基于超过6000亿标注数据，采用分阶段训练策略，强化视觉与语言的融合及推理能力。通过创新的数据混合方法和后续强化学习，模型在视频理解任务上表现出领先水平，同时在通用图像任务中也具备竞争力。此外，论文还发布了专门针对短视频场景的新基准测试KC-MMBench，验证了模型的实际应用价值。
LongAnimation: Long Animation Generation with Dynamic Global-Local Memory,LongAnimation：基于动态全局-局部记忆的长动画生成,02 Jul 2025,Other,Other,http://arxiv.org/pdf/2507.01945v1,http://arxiv.org/abs/2507.01945v1,2507.01945v1,本文提出了LongAnimation，一种用于长动画自动上色的新方法，旨在解决现有短期上色方法难以保持长时间色彩一致性的问题。该方法通过动态结合全局和局部信息，有效提取并融合历史颜色特征，确保动画在长时间播放中的色彩连贯性。同时引入颜色一致性奖励机制，进一步提升上色效果。大量实验验证了LongAnimation在短期和长期动画上均能实现稳定且自然的色彩过渡，具有显著的实际应用价值。
SpecCLIP: Aligning and Translating Spectroscopic Measurements for Stars,SpecCLIP：用于恒星光谱测量的对齐与转换,02 Jul 2025,AI4Science,Other,http://arxiv.org/pdf/2507.01939v1,http://arxiv.org/abs/2507.01939v1,2507.01939v1,本文提出了SpecCLIP，一种基于大规模语言模型理念的恒星光谱分析框架。通过对不同仪器采集的光谱数据进行对比学习和对齐，SpecCLIP实现了跨光谱类型的内在校准和信息转换。该方法不仅提升了恒星参数和化学成分的估计精度，还支持异常检测等应用，展示了其在多源光谱数据融合和精准恒星光谱学中的潜力。
The Thin Line Between Comprehension and Persuasion in LLMs,LLMs中理解与说服之间的微妙界限,02 Jul 2025,LLM,Other,http://arxiv.org/pdf/2507.01936v1,http://arxiv.org/abs/2507.01936v1,2507.01936v1,本文研究了大型语言模型（LLMs）在辩论中的表现，发现它们能够维持连贯且有说服力的对话，甚至影响参与者和观众的观点。然而，尽管表现出较强的辩论能力，LLMs对对话的深层结构和语境理解仍然有限。这揭示了其作为评估者时的局限性，表明有效的对话维持并不必然依赖于对内容的真正理解。该研究对人工智能在敏感领域的应用以及论证理论具有重要启示，强调了对话效果优先于语义理解。
Large Language Model-Driven Closed-Loop UAV Operation with Semantic Observations,基于大语言模型的闭环无人机操作与语义观测,02 Jul 2025,Agent,Other,http://arxiv.org/pdf/2507.01930v1,http://arxiv.org/abs/2507.01930v1,2507.01930v1,本文提出了一种基于大型语言模型（LLM）的闭环无人机控制框架，通过两个LLM模块——代码生成器和评估器，实现对无人机操作指令的生成与反馈。该方法将无人机的数值状态转化为自然语言描述，提升评估器对飞行动态的理解，从而提供精准反馈并在模拟环境中不断优化控制代码，避免对实体无人机造成风险。实验结果表明，该框架在多种复杂任务中显著提升了无人机操作的成功率和完整性，增强了LLM驱动无人机控制的可靠性。
evMLP: An Efficient Event-Driven MLP Architecture for Vision,evMLP：一种高效的事件驱动视觉多层感知机架构,02 Jul 2025,Other,Other,http://arxiv.org/pdf/2507.01927v1,http://arxiv.org/abs/2507.01927v1,2507.01927v1,本文提出了一种名为evMLP的高效视觉模型架构，结合了一种简单的事件驱动局部更新机制。evMLP通过多层感知机独立处理图像或特征图的局部区域，仅针对连续帧中发生变化的部分进行计算，从而显著减少冗余运算。实验证明，evMLP在图像分类任务中表现出与先进模型相当的准确率，同时在视频处理等序列数据上有效降低计算成本，保持结果一致性。该方法为视觉模型的高效设计提供了新的思路。
