公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
机器之心,2025-09-26 00:32:16,ChatGPT新功能Pulse，GPT-5主动给你推消息，大家玩得停不下来,OpenAI推出ChatGPT新功能Pulse，实现主动个性化信息推送,OpenAI发布了ChatGPT的新功能Pulse，面向Pro用户预览。Pulse基于智能体技术，结合用户聊天记录、反馈及日历等信息，主动每日推送个性化内容和建议，提升用户体验。用户可管理内容偏好，功能支持异步搜索和多应用集成，推动ChatGPT从被动问答向主动服务转变。该功能旨在实现更实用的个性化助手服务，并探索未来广告及社交网络可能性。,Agent,OpenAI,Sam Altman,https://mp.weixin.qq.com/s/df4q_gQzxk_bm1KbsaLOrA
机器之心,2025-09-26 00:32:16,NeurIPS Spotlight｜运动遮挡都不怕，0先验、一段视频精准预测相机参数,ROS-Cam：基于RGB视频的动态场景相机参数优化方法,本文介绍了一种名为ROS-Cam的新方法，能够在动态场景中仅利用一段RGB视频高效、准确地预测相机参数，克服了传统SfM/SLAM方法在运动遮挡下的局限。该方法通过补丁式跟踪滤波器建立稀疏点跟踪联系，采用异常值感知联合优化减少移动点影响，并设计双阶段训练策略提升优化效率。该工作由美国伊利诺伊大学香槟分校团队完成，已被NeurIPS 2025接收为Spotlight论文。,Other,Other,"Narendra Ahuja, Ming-hsuan Yang, Jia-bin Huang",https://mp.weixin.qq.com/s/o62qFPUFQ1OD4_afsP159g
量子位,2025-09-25 23:54:18,小米17 4499开卖，首发五代骁龙8！雷军：500亿砸自研芯片,小米17系列发布，搭载第五代骁龙8芯片及多项硬件创新,小米于2025年秋季发布会推出小米17系列手机，首发搭载第五代骁龙8至尊版移动平台，采用3nm工艺，性能大幅提升。机身设计轻薄，配备自研龙晶玻璃和国产高效发光材料，续航能力显著增强。Pro及Pro Max版本新增120Hz刷新率妙享背屏，提升交互体验。发布会还推出搭载澎湃OS 3系统的小米平板8系列，强调平板向电脑功能的转变，芯片性能提升显著。整体体现小米向硬核科技公司转型的决心。,Other,Other,雷军,https://mp.weixin.qq.com/s/U0rk0cxwGI4Cn8mfsw1V7Q
量子位,2025-09-25 23:54:18,马斯克新模型背后算法来自英伟达？？？,英伟达提出Jet-Nemotron架构及PortNAS框架提升大语言模型推理效率,英伟达研究团队开发了Jet-Nemotron混合结构模型及PortNAS架构搜索框架，实现了大语言模型推理速度提升约53倍，同时保持甚至超越多款顶尖开源模型的准确率。该方法通过优化全注意力层放置、选择和设计线性注意力模块（如Gated DeltaNet和JetBlock）及硬件感知架构搜索，有效降低推理成本并提升生成吞吐量，解决了传统硬件堆叠带来的效率瓶颈。,LLM,Other,,https://mp.weixin.qq.com/s/gfUgiXpd0AAveKVY6pwDcQ
量子位,2025-09-26 02:01:23,超10万亿Tokens的高质量数据集是怎么炼成的？专访中国电信天翼AI阮宜龙,中国电信天翼AI高质量数据集建设及星辰MaaS平台应用实践,中国电信天翼AI通过星辰MaaS平台构建了超过10万亿tokens的高质量多模态数据集，支持14个关键行业的智能化升级。该平台通过数据工具链、模型工具链和智能体协同运作，实现数据到模型的高效转化，推动国产大模型技术发展。基于此，天翼AI已成功开发万亿参数国产大模型，并在纺织等行业实现高效AI应用，显著提升生产效率。此举体现了其在国家战略和市场需求驱动下，强化数据基础设施和AI技术自主创新的决心。,Multimodal LLM,Other,阮宜龙,https://mp.weixin.qq.com/s/w3s-fQNag1dfCRdgTH0Swg
量子位,2025-09-26 02:01:23,ChatGPT新功能，抢占你早上第一个打开的App,OpenAI推出ChatGPT Pulse智能助理功能，实现个性化主动推送,OpenAI发布了ChatGPT Pulse新功能，能够主动学习用户对话和手机活动数据，自动推送个性化的每日核心动态简报，包括日程提醒、兴趣内容和行动建议。该功能旨在提升用户生产力，成为智能私人助理，目前仅对Pro用户开放。OpenAI强调用户反馈仅用于优化个人体验，确保隐私安全。该功能标志着ChatGPT从被动问答向主动智能体的转变。,Agent,OpenAI,"Fidji Simo, Christina Kaplan",https://mp.weixin.qq.com/s/x7RCzHUQC0g0Ju8wGgp7LA
量子位,2025-09-26 02:01:23,缺数据也能拿SOTA？清华&上海AI Lab破解机器人RL两大瓶颈,基于强化学习的视觉-语言-动作模型高效训练框架SimpleVLA-RL,本文介绍了由清华大学与上海人工智能实验室联合提出的SimpleVLA-RL框架，通过交互式轨迹采样、结果奖励和探索增强等策略，显著提升机器人视觉-语言-动作模型在有限数据条件下的训练效率和泛化能力。该方法有效解决了数据稀缺和泛化不足两大瓶颈，实现了在标准基准测试中的领先性能，并展现出良好的Sim-to-Real迁移能力和自主探索行为。,Embodied AI,"THU, Shanghai AI Lab",,https://mp.weixin.qq.com/s/PbEPaOSB6hJ5kvs02hurwg
量子位,2025-09-26 02:01:23,多模态推理最高加速3.2倍！华为诺亚新算法入选NeurIPS 2025,华为诺亚方舟实验室提出视觉感知投机推理框架提升多模态大模型推理速度,华为诺亚方舟实验室研发的视觉感知投机推理框架ViSpec，通过轻量级视觉适配器和全局视觉特征注入，有效解决了多模态大模型推理中的视觉信息冗余问题，实现了最高3.22倍的推理加速，且不影响生成质量。这一创新显著提升了视觉语言模型在实时交互和边缘部署场景下的应用潜力。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/u9Ac68yGnOCk_KAivqIrTg
量子位,2025-09-26 02:01:23,“零人”搞医学研究：清华AI智能体从灵感到论文全程自主,清华大学开发全自主AI医学研究框架OpenLens AI实现科研流程自动化,清华大学自动化系索津莉课题组推出OpenLens AI，一套专为医疗信息学设计的全自主AI研究框架，实现从文献挖掘、实验设计、数据分析、代码生成到论文撰写的全链条自动化。系统通过五大智能体模块协作，结合医学专属质量控制机制，大幅提升科研效率，将传统数月的研究周期压缩至数小时。该框架在权威医学数据集上完成多项任务测试，展现较高可靠性，推动医学研究进入“零人工”时代。,Agent,THU,索津莉,https://mp.weixin.qq.com/s/MrRVAITk8mE3Q7QRc9tGvw
新智元,2025-09-26 01:12:34,刚刚，谷歌发布机器人最新「大脑」模型！思考能力SOTA，还能「跨物种」学习,谷歌发布Gemini Robotics 1.5系列机器人智能模型，实现跨具身学习与多步骤任务规划,谷歌DeepMind发布了Gemini Robotics 1.5系列模型，包括视觉-语言-行动模型和具身推理模型，赋予机器人思考能力和跨不同机器人形态的学习能力。该系列模型支持复杂多步骤任务规划、自然语言交互及环境理解，显著提升机器人在实际场景中的泛化和协作能力，推动通用机器人技术的发展。,Embodied AI,DeepMind,,https://mp.weixin.qq.com/s/8S6SjvsKKDhkQWtEz4q1mA
