公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
机器之心,2025-10-25 01:58:56,从 ReasoningBank 到 MetaAgent，RL 未必是 Agent 自进化的必要解？,智能体自进化中的记忆系统与强化学习的比较研究,本文探讨了智能体自进化过程中强化学习（RL）并非唯一路径，记忆系统的改进在促进智能体长期学习和推理复用方面展现出重要潜力。文章介绍了从无记忆智能体到轨迹记忆、工作流记忆，再到结构化推理记忆机制ReasoningBank的发展，强调通过自我反馈闭环和记忆感知测试扩展（MaTTS）提升智能体推理策略的积累与泛化能力。研究指出，智能体自进化正朝多路线探索，涵盖元认知和架构重构等方向。,Agent,Other,,https://mp.weixin.qq.com/s/QJPSSEUhwpClSMe1zc-Xbw
机器之心,2025-10-25 01:02:52,2025谷歌博士生奖学金揭晓，清华、科大、南大等校友入选,2025谷歌博士生奖学金名单公布，华人博士生多领域获奖,谷歌公布了2025年度博士奖学金入围名单，涵盖算法与优化、计算机体系架构、人机交互及机器学习等12个研究领域，共255名博士生获奖。华人博士生在多个领域表现突出，涉及台北医学大学、德国马克斯·普朗克研究所、美国威斯康星大学麦迪逊分校、东京大学、墨尔本大学等机构。谷歌将提供超过1000万美元资金支持及导师指导，助力全球优秀研究生推动计算机科学基础研究发展。,Other,Other,,https://mp.weixin.qq.com/s/nBr8Mf7V2r-E8L9Ld9Gt3g
机器之心,2025-10-25 01:02:52,快手Klear团队提出CE-GPPO：通过梯度保留协调熵，解决强化学习中的熵不稳定问题,CE-GPPO算法：通过梯度保留协调熵以稳定强化学习训练,快手Klear团队提出CE-GPPO算法，针对强化学习中熵不稳定导致的训练不稳和性能瓶颈问题，通过保留并缩放被PPO裁剪的梯度，实现对策略熵的精细调控，平衡探索与利用。该方法引入stop gradient解耦机制及双系数控制策略，有效缓解熵坍缩和熵爆炸现象，提升模型训练的稳定性和收敛速度，推动语言模型强化学习阶段的性能提升。,Agent,Other,"苏振鹏, 潘雷宇, 吕民轩, 胡文凭, 张富峥, 周国睿",https://mp.weixin.qq.com/s/1y9PhFVzuMu8kHDEz61Keg
新智元,2025-10-25 01:01:19,一封来自Transformer之父的分手信：8年了！世界需要新的AI架构,Transformer之父Llion Jones呼吁探索新AI架构，反思当前研究内卷现象,Transformer共同作者Llion Jones在TEDAI大会上表达了对当前AI研究过度依赖Transformer架构的担忧，指出资本和论文压力导致创新受限。他倡导回归自由探索，减少KPI驱动，鼓励寻找全新AI架构。Jones创立的Sakana AI正尝试营造宽松环境，支持创新研究。文章反思了Transformer带来的技术变革及其潜在局限，呼吁行业共同推动多样化发展。,Other,Other,Llion Jones,https://mp.weixin.qq.com/s/i04HKhI9C49XdDbVb1JU7A
新智元,2025-10-25 01:01:19,超越Runway！Adobe发布新神器：P视频比P图还简单,Adobe发布EditVerse：统一框架实现图像与视频的AI编辑,Adobe联合香港中文大学和约翰霍普金斯大学推出EditVerse，一种基于统一视觉语言和全自注意力机制的AI模型，实现了图片和视频的统一编辑。该模型通过跨模态知识迁移，缓解了视频编辑数据稀缺问题，提升了视频编辑的灵活性和效果，超越了现有商业工具，推动视频创作进入新阶段。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/pro0lQenDMKzFRLBpnAdIA
机器之心,2025-10-25 03:20:02,「我受够了Transformer」：其作者Llion Jones称AI领域已僵化，正错失下一个突破,Transformer作者Llion Jones谈AI领域创新瓶颈与未来突破探索,Transformer联合作者Llion Jones在TED AI大会上表达了对当前AI领域过度依赖单一架构的担忧，指出大量资金和人才涌入反而导致创新受限，研究趋于保守和重复，阻碍了重大突破的出现。他强调Transformer诞生于自由探索的环境，呼吁业界重视探索与利用的平衡，鼓励更多高风险创新研究以推动AI发展迈向下一个阶段。,Other,Other,Llion Jones,https://mp.weixin.qq.com/s/650BS4-6qjJpCw2TGIO1xA
机器之心,2025-10-25 03:20:02,让VLM学会「心中有世界」：VAGEN用多轮RL把视觉智能变成「世界模型」推理机器,VAGEN: 利用多轮强化学习提升视觉-语言模型的世界模型推理能力,本文介绍了VAGEN框架，通过强化学习奖励视觉-语言模型（VLM）智能体在行动前构建内部世界模型的思考过程。该方法将智能体的内心信念分为观测、推理和预测三个部分，显著提升了智能体在复杂视觉任务中的表现。研究还探讨了不同任务下内心独白的最佳表达形式，并通过引入即时世界模型奖励和LLM评判机制，提高了训练效率和推理准确性。,Agent,Other,"Manling Li, Ranjay Krishna, 李飞飞, 吴佳俊, Yejin Choi, 王子涵",https://mp.weixin.qq.com/s/lX2cMCLxAY8DAhZZbQ1URA
新智元,2025-10-25 06:35:39,全球首个「百万引用」学者诞生！Bengio封神，辛顿、何恺明紧跟,Yoshua Bengio成为首位论文引用量超百万的AI学者及其学术影响力分析,Yoshua Bengio成为全球首位论文引用量突破百万的学者，紧随其后的是Geoffrey Hinton。作为深度学习三巨头之一，Bengio在推动深度学习和表示学习领域具有重要贡献。文章分析了AI论文引用爆发的原因，指出深度学习和Transformer等技术推动了AI领域的快速发展和学术影响力提升。同时介绍了Bengio的学术背景及其在AI领域的地位。,Other,Other,"Yoshua Bengio, Geoffrey Hinton, Yann LeCun, 何恺明, Ilya Sutskever",https://mp.weixin.qq.com/s/S73uqgXGbCmSlI32ttTtPQ
新智元,2025-10-25 06:35:39,日本AI王者，CTO是Transformer之父，刚拿下世界编程竞赛冠军,日本Sakana AI团队利用进化式代码优化框架ShinkaEvolve夺得ICFP 2025编程大赛冠军,日本初创公司Sakana AI的Team Unagi在ICFP 2025编程大赛中通过人机共创模式夺冠。其自主研发的进化式代码优化框架ShinkaEvolve结合大型语言模型和遗传算法，迭代优化迷宫求解代码，实现性能提升近十倍。该方法不仅显著加速了算法运行，还反向启发了人类思维，推动了AI自我进化与人机协作的新范式。,LLM,Other,,https://mp.weixin.qq.com/s/1aZVlD2fa07AsftlmHTqHg
新智元,2025-10-25 06:35:39,Atlas来了！ChatGPT嵌入浏览器，用谷歌的引擎，革谷歌的命,OpenAI发布Atlas AI浏览器，推动浏览器向智能代理转型,OpenAI推出了基于Chromium架构的Atlas AI浏览器，将ChatGPT嵌入浏览器核心，实现智能体模式，能够自主完成搜索、筛选和操作任务，标志着浏览器从传统的“浏览”工具向“委托”助手的转变。此举对谷歌Chrome构成挑战，推动浏览器定义的革新，开启了AI浏览器的新篇章。,Agent,OpenAI,George Chalhoub,https://mp.weixin.qq.com/s/WMoMbxLyWXmun-xcF0a8yw
