公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
机器学习POD,2025-09-16 06:01:07,字节 Seed 提出 REER：由 Query 和 Answer 逆向得到 CoT，专注于开放式任务,REER：基于逆向推理的开放式生成任务深度推理方法,本文介绍了字节跳动及多所高校提出的逆向工程推理（REER）方法，针对开放式生成任务中缺乏明确评价标准的问题，提出从高质量答案逆向推导合理推理轨迹的思路。通过将推理过程形式化为优化困惑度的搜索问题，REER避免了传统强化学习和指令蒸馏方法中对奖励模型和教师模型的依赖，实现了对开放式任务深度推理能力的有效注入。,LLM,ByteDance,,https://mp.weixin.qq.com/s/uN7CpZ9LwI9TC0zXINaLoA
量子位,2025-09-16 05:58:01,马斯克周末血裁xAI 500人,xAI大规模数据标注团队裁员及战略调整分析,2025年9月，马斯克旗下的xAI公司对其数据标注团队进行了大规模裁员，约三分之一员工被解雇。此次调整聚焦于从通用数据标注向专业垂直领域数据标注转变，旨在提升模型在金融、医疗等行业的准确性和合规性。该举措反映出xAI在大语言模型训练中对数据质量优先于数量的战略转变，可能影响其在垂直行业AI领域的竞争力。,LLM,Other,Elon Musk,https://mp.weixin.qq.com/s/D2NeqCDO8sYKEQ5hVTqDhA
量子位,2025-09-16 05:58:01,谷歌DeepMind：AI独立创造价值的经济层正在形成,谷歌DeepMind提出AI智能体经济新层及其监管框架分析,谷歌DeepMind与多伦多大学联合提出“沙盒经济”概念，描述AI智能体在超越人类监管的规模和速度下进行交易与协作，形成一个独立创造价值的新经济层。文章探讨了该经济层的起源、与人类经济的关系及典型应用场景，并提出通过市场机制、公平分配规则及多层监管体系保障其安全可靠运行。同时强调人机协作和社会保障的重要性，推动AI经济健康发展。全球首个AI Agent交易市场MuleRun已上线，促进AI智能体生态建设。,Agent,DeepMind,Nenad Tomasev,https://mp.weixin.qq.com/s/OaJsi5FEX-eW4VSIAcXDMQ
量子位,2025-09-16 05:58:01,魅族AI眼镜1999元起售：拍照翻译付款全都会，39g重,魅族发布StarV Snap AI智能眼镜，集成多语言翻译与拍摄功能,魅族推出了轻量级AI智能眼镜StarV Snap，售价1999元起，重量仅39克。该眼镜搭载高通骁龙AR1平台，支持1200万像素超广角拍摄、多语言同声传译、AI识物、语音转写及扫码支付功能，主打便携实用的随身AI助手体验。产品还配备了防抖、运动模糊修复等多项视频优化技术，并支持边拍边充，适合内容创作者和日常办公使用。,Agent,Other,,https://mp.weixin.qq.com/s/wO-4FSshD6rV7xgPYEGDlA
量子位,2025-09-16 05:58:01,首次人体实验成功！基因编辑胰岛细胞“隐身”植入，可正常分泌胰岛素,CRISPR基因编辑胰岛细胞首次人体植入实现持续胰岛素分泌,科学家首次将CRISPR-Cas12b基因编辑的胰岛细胞植入1型糖尿病患者体内，细胞通过敲除关键免疫标记基因并表达CD47蛋白，成功逃避免疫系统攻击。移植后12周内细胞持续分泌胰岛素，显著提升患者C肽水平，且未使用免疫抑制剂。该研究为糖尿病治疗带来新希望，后续临床试验计划进一步验证疗效。,Other,Other,,https://mp.weixin.qq.com/s/Rp0aGgF1lcbNmep5gV4C4w
深度奇点,2025-09-16 05:16:36,Nat. Methods | GHIST：深度学习驱动的单细胞空间基因表达绘制新方法,GHIST：基于深度学习的单细胞空间基因表达预测方法,本文介绍了GHIST，一种结合多层生物学信息的深度学习框架，能够从H&E组织切片图像中预测单细胞分辨率的空间基因表达。GHIST在乳腺癌样本及TCGA数据集上表现优越，提升了空间转录组学的精度和应用潜力，为癌症亚型划分、患者预后预测及治疗靶点发现提供了新工具。,AI4Science,Other,,https://mp.weixin.qq.com/s/0zJsr0SFbqo3OTDeuo9t5g
ScienceAI,2025-09-16 05:14:28,浙大侯廷军团队联合IIT等发布系统综述：全景解析机器学习加持下的「增强采样」方法,机器学习驱动的增强采样方法系统综述及其在分子动力学中的应用,本文综述了浙江大学侯廷军团队联合意大利技术研究院发布的关于机器学习辅助增强采样方法的最新进展。文章重点介绍了机器学习在集合变量构建、偏置势能表征及自由能优化等方面的应用，探讨了当前方法在复杂分子体系中的挑战及未来发展方向，包括全自动化流程、端到端框架和可解释性问题。该综述为分子动力学模拟提供了新的理论与实践视角，推动其向原子级机理洞察迈进。,AI4Science,Other,"侯廷军, 祝凯",https://mp.weixin.qq.com/s/k-KiGIKLnuvboRw1OPygRg
新智元,2025-09-16 05:00:27,7亿人每周狂发180亿条消息！OpenAI首次揭秘ChatGPT最火用途,ChatGPT用户行为与应用场景分析报告,OpenAI联合杜克和哈佛发布了首份ChatGPT使用报告，数据显示截至2025年7月，ChatGPT周活跃用户超过7亿，周消息量达180亿。用户主要用于实用指导、信息查询和写作，编程使用比例下降。Anthropic报告显示其Claude模型在代码编写领域增长显著。报告基于150万次对话数据，揭示了用户画像和使用趋势，表明ChatGPT已成为高学历白领的办公利器，非工作类使用比例持续上升。,LLM,OpenAI,,https://mp.weixin.qq.com/s/UYoZ1UqnCQCZ1Gb4zUsTTQ
新智元,2025-09-16 05:00:27,谷歌市值突破3万亿！重大利好力推股价大涨,谷歌市值突破3万亿美元，AI驱动多业务转型成核心动力,谷歌母公司Alphabet市值首次突破3万亿美元，成为全球第四家达到此里程碑的公司。股价大涨受益于反垄断案尘埃落定及其AI大模型Gemini等技术的成功应用。谷歌正从广告驱动的搜索公司转型为AI原生的多业务平台，涵盖搜索、广告、云服务及办公协作等多领域，展现出更强的抗周期能力。核心产品Chrome和安卓系统的保留为其长期现金流提供保障，AI已成为其新的操作系统和增长引擎。,LLM,Other,,https://mp.weixin.qq.com/s/0OpKQx0OXJwHd4htQXnirQ
新智元,2025-09-16 05:00:27,LLM会梦到AI智能体吗？不，是睡着了也要加班,AI智能体的睡眠计算机制及其记忆管理探索,本文介绍了Bilt公司部署数百万AI智能体，通过“睡眠计算”机制模拟人类大脑梦境中的记忆整理过程，实现对长期记忆和快速提取信息的系统化管理。该机制不仅提升了AI推理效率和稳定性，还支持智能体间的记忆共享，推动AI从被动响应向主动智能转变。文章还对比了人脑与AI记忆机制的差异，指出记忆能力是AI个性化和长期价值实现的关键。,Agent,Other,"Charles Packer, Andrew Fitz, Harrison Chase",https://mp.weixin.qq.com/s/KxKbZkRrY9aeX9twfnJavg
