标题,中文标题,发布日期,领域分类,研究机构,PDF链接,论文链接,arXiv ID,简明摘要
Gaussian Variation Field Diffusion for High-fidelity Video-to-4D Synthesis,高保真视频到4D合成的高斯变分场扩散方法,31 Jul 2025,Diffusion Model,Other,http://arxiv.org/pdf/2507.23785v1,http://arxiv.org/abs/2507.23785v1,2507.23785v1,本文提出了一种创新的视频到4D生成框架，能够从单个视频输入高效生成高质量动态三维内容。通过引入一种直接编码三维动画数据及其时间变化的变分自编码器，模型有效压缩了复杂动画信息，并基于此训练了时间感知的扩散模型。该方法在合成数据集上表现出优越的生成质量，且对真实视频输入具备良好泛化能力，推动了高质量动态三维内容的生成与应用。
Phi-Ground Tech Report: Advancing Perception in GUI Grounding,Phi-Ground技术报告：推进GUI定位中的感知能力,31 Jul 2025,Agent,Other,http://arxiv.org/pdf/2507.23779v1,http://arxiv.org/abs/2507.23779v1,2507.23779v1,本文针对计算机界面操作中关键的视觉定位任务进行了深入研究，提出了名为Phi-Ground的新型模型系列。该模型在多个公开测试集上实现了当前参数规模下的最佳性能，显著提升了界面操作的准确率。研究还详细分析了数据采集和模型训练的关键环节，为相关视觉感知任务提供了宝贵经验和参考，有助于推动智能助手等多模态交互系统的实际应用。
Half-Physics: Enabling Kinematic 3D Human Model with Physical Interactions,Half-Physics：实现具备物理交互能力的运动学3D人体模型,31 Jul 2025,Embodied AI,Other,http://arxiv.org/pdf/2507.23778v1,http://arxiv.org/abs/2507.23778v1,2507.23778v1,本文提出了一种名为“半物理”的新方法，将现有的三维人体运动模型（如SMPL-X）与物理模拟相结合，实现了人体与环境的真实物理交互。该方法在保持人体姿态运动控制的同时，有效避免了模型穿透和不合理的物体动态问题，无需复杂训练即可实时运行，且适用于各种体型和动作。相比传统动力学或强化学习方法，半物理机制在保证运动真实性的基础上，显著提升了三维人体模型与场景交互的物理合理性和实用性。
XSpecMesh: Quality-Preserving Auto-Regressive Mesh Generation Acceleration via Multi-Head Speculative Decoding,XSpecMesh：通过多头推测解码实现质量保持的自回归网格生成加速,31 Jul 2025,Other,Other,http://arxiv.org/pdf/2507.23777v1,http://arxiv.org/abs/2507.23777v1,2507.23777v1,本文提出了XSpecMesh，一种用于加速自动回归网格生成的新方法。该方法通过多头预测机制在单次计算中并行生成多个网格元素，并结合验证与重采样策略，确保生成结果的质量不受影响。同时，采用模型蒸馏技术提升预测头的准确性，进一步提高加速效果。实验表明，XSpecMesh在保持生成质量的前提下，实现了约1.7倍的推理速度提升，显著减少了生成延迟，具有较高的实用价值。
Cascaded Information Disclosure for Generalized Evaluation of Problem Solving Capabilities,级联信息披露用于问题解决能力的广义评估,31 Jul 2025,LLM,Other,http://arxiv.org/pdf/2507.23776v1,http://arxiv.org/abs/2507.23776v1,2507.23776v1,本文提出了一种基于“级联信息披露”的新型评估框架，用于更准确地衡量大语言模型的解决问题能力。该方法通过分阶段逐步揭示问题信息，促使模型进行更全面的推理，从而提升评估的真实性和细致度。实验结果表明，该方法不仅能更公平地比较不同模型的表现，还能生成更合理的中间推理过程，弥补了传统问答评测方法的不足。研究进一步通过多样化数据集和消融实验验证了方法的有效性和普适性。
SimuRA: Towards General Goal-Oriented Agent via Simulative Reasoning Architecture with LLM-Based World Model,SimuRA：基于大语言模型世界模型的模拟推理架构，迈向通用目标导向智能体,31 Jul 2025,Agent,Other,http://arxiv.org/pdf/2507.23773v1,http://arxiv.org/abs/2507.23773v1,2507.23773v1,本文提出了SimuRA，一种基于大语言模型的通用目标导向智能体架构。不同于传统单任务智能体，SimuRA通过引入基于语言模型的世界模型，实现了通过模拟推演进行规划，有效克服了自回归模型的局限。实验证明，SimuRA在复杂网页浏览任务中显著提升了任务成功率，体现了基于世界模型的推理优势。该工作为构建能够在多环境中表现优异的通用智能体奠定了基础，并公开了相关系统供研究测试。
SeqAffordSplat: Scene-level Sequential Affordance Reasoning on 3D Gaussian Splatting,SeqAffordSplat：基于3D高斯点云的场景级序列可供性推理,31 Jul 2025,Embodied AI,Other,http://arxiv.org/pdf/2507.23772v1,http://arxiv.org/abs/2507.23772v1,2507.23772v1,本文提出了SeqAffordSplat，一种面向复杂三维场景的序列化功能区域推理任务及其大规模基准，支持多对象、多步骤的交互理解。为此，设计了SeqSplatNet框架，通过结合语言模型和三维几何信息，生成连续的功能区域掩码。引入了条件几何重建预训练和多尺度二维视觉特征融合，有效提升了模型对复杂场景的理解能力。实验结果表明，该方法在长时序、多对象的三维功能推理任务中显著优于现有技术，推动了三维环境中智能体功能理解的发展。
Formal Bayesian Transfer Learning via the Total Risk Prior,通过总风险先验的形式贝叶斯迁移学习,31 Jul 2025,Other,Other,http://arxiv.org/pdf/2507.23768v1,http://arxiv.org/abs/2507.23768v1,2507.23768v1,本文提出了一种新的贝叶斯迁移学习方法，解决了源数据有限且与目标数据不完全匹配时的信息融合难题。通过构建联合先验分布，方法实现了对所有数据参数的统一建模，支持不确定性量化和模型平均。该方法在计算上可扩展，并与现有频率学派技术建立联系。实验证明，该方法在基因数据预测任务中表现优于传统方法，尤其在源数据稀缺时优势明显，展示了其在小样本迁移学习中的潜力和实用价值。
Slot Attention with Re-Initialization and Self-Distillation,带重初始化与自蒸馏的Slot Attention,31 Jul 2025,Other,Other,http://arxiv.org/pdf/2507.23755v1,http://arxiv.org/abs/2507.23755v1,2507.23755v1,本文针对对象中心学习中槽注意力机制存在的冗余和监督信号不足问题，提出了一种改进方法——槽注意力的重初始化与自蒸馏（DIAS）。该方法通过减少冗余槽并重新聚合有效槽，提升了对象特征的表达质量；同时利用自蒸馏策略优化注意力过程，增强模型内部信息的利用。实验结果表明，DIAS在对象发现、识别及视觉预测与推理任务上均取得了领先性能，展示了其在视觉场景理解中的广泛应用潜力。
CoT-Self-Instruct: Building high-quality synthetic prompts for reasoning and non-reasoning tasks,CoT-Self-Instruct：构建用于推理与非推理任务的高质量合成提示,31 Jul 2025,LLM,Other,http://arxiv.org/pdf/2507.23751v1,http://arxiv.org/abs/2507.23751v1,2507.23751v1,本文提出了一种名为CoT-Self-Instruct的合成数据生成方法，通过引导大语言模型先进行链式思考和规划，再生成高质量且复杂度相似的合成提示语，并结合自动筛选确保数据质量。该方法在可验证推理任务中显著优于现有训练数据集，在非推理指令跟随任务上也超越了人工和传统自我指令生成的效果，展示了提升模型推理能力和指令执行性能的有效途径。
