公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
具身智能之心,2025-11-17 00:45:23,登上Science Robotic！一天学习1000个任务，内燃机的风还是吹到了机器人,基于轨迹分解与检索的机器人多任务高效模仿学习方法MT3,本文介绍了帝国理工学院提出的Multi-Task Trajectory Transfer（MT3）方法，通过将机器人操作任务拆分为对齐与交互两个阶段，并结合语言与几何双模态检索，实现了单条演示即可学习单个任务，24小时内掌握1000种日常操作任务的突破。MT3显著提升了数据效率与泛化能力，解决了传统模仿学习中数据需求大和泛化能力弱的难题，推动了机器人操作领域的高效学习范式创新。,Embodied AI,Other,,https://mp.weixin.qq.com/s/ICt-v1E1qK6ZYSketOP5Iw
具身智能之心,2025-11-17 00:45:23,性能超越GPT和Google，北京人形机器人创新中心开源全球最强具身VLM,北京人形机器人创新中心发布开源具身视觉语言模型Pelican-VL 1.0,2025年11月，北京具身智能机器人创新中心发布了Pelican-VL 1.0具身视觉语言模型，采用全球首创的DPPO刻意训练范式，实现以较少数据超越同类模型性能。该模型支持机器人视觉与语言的多模态理解，推动具身智能技术发展。创新中心由多家企业和科研机构联合组建，致力于人形机器人自主技术突破和生态建设。,Embodied AI,Other,乔红,https://mp.weixin.qq.com/s/wX0pWzm3Vvy5UbF9hTUszw
具身智能之心,2025-11-17 00:45:23,3D视觉被过度设计？字节Depth Anything 3来了，谢赛宁点赞,Depth Anything 3: 基于简单Transformer的通用3D视觉空间感知模型,Depth Anything 3（DA3）由字节跳动团队提出，利用标准Transformer架构和单一深度光线预测目标，实现了对任意视角场景的空间一致几何形状预测。该模型通过跨视图自注意力机制和双DPT头设计，显著提升了姿态估计和几何估计性能，简化了3D视觉任务的复杂度。谢赛宁教授高度评价该方法的简洁性和扩展性，认为其在视觉领域推动了类人智能的发展。,Embodied AI,ByteDance,谢赛宁,https://mp.weixin.qq.com/s/MvJqTDCmeLPFk34Ty63-ZQ
具身智能之心,2025-11-17 00:45:23,4个旷视天才具身创业获投近10亿，阿里独家很瞩目,具身智能公司Dexmal原力灵机完成近10亿元融资，阿里巴巴独家投资,成立于2025年的具身智能创新公司Dexmal原力灵机，在不到一年时间内完成三轮融资，累计近10亿元人民币。公司专注于机器人软硬件技术研发，推出了低延迟长时程机器人操作的VLA框架及一站式科研工具箱Dexbotic，并开源了模块化硬件平台DOS-W1。团队成员多来自旷视科技，具备强大科研和产品落地能力，已在多个国际机器人竞赛中获奖，推动具身智能技术在工业场景的应用。,Embodied AI,Alibaba,,https://mp.weixin.qq.com/s/VhmmLuMOceUoZgvb5H8lhg
新智元,2025-11-17 03:32:40,AI写论文，AI评阅！AI顶会ICLR完成「AI闭环」，1/5审稿意见纯AI给出,ICLR 2026审稿意见中AI生成内容比例分析及影响,ICLR 2026会议审稿意见分析显示，约21%的评审意见完全由AI生成，35%部分由AI润色，反映出AI在学术评审环节的广泛应用。AI生成的评审意见通常更长且评分更高，尽管ICLR出台了严格的AI使用政策，但部分审稿人仍未完全披露AI辅助。此现象引发学术界对同行评审公正性和随机性的担忧，同时也反映了顶会在应对论文激增和审稿压力时的挑战。,LLM,Other,"Graham Neubig, Neel Nanda",https://mp.weixin.qq.com/s/brVrIbvB3y1TZCgpAhVRVg
机器之心,2025-11-17 03:19:10,离了大谱，21%的ICLR 2026审稿意见竟是AI生成的？官方回应来了,ICLR 2026审稿意见中AI生成内容比例及官方回应分析,Pangram Labs对ICLR 2026审稿意见进行了统计分析，发现21%的审稿意见完全由AI生成，且AI生成的评审意见篇幅更长、评分更高。投稿论文中39%使用了AI辅助写作，但AI使用程度与较低评分相关。官方已注意到低质量及AI生成评审，正讨论应对措施，建议作者反馈低质量评审。该研究揭示了AI在学术审稿中的广泛应用及其潜在影响。,LLM,Other,Max Spero,https://mp.weixin.qq.com/s/9mb8L_Xj0pl8PbKRiiiZNA
机器之心,2025-11-17 03:19:10,arXiv开始拒收综述论文了？「论文DDoS」这事，这篇NeurIPS论文早有讨论,arXiv限制AI生成综述论文以应对学术界“综述论文DDoS攻击”,arXiv宣布对计算机科学领域的综述性和立场性论文实行同行评审证明制度，以应对生成式AI引发的综述论文数量激增问题。上海交通大学团队提出“综述论文DDoS攻击”隐喻，形象描述AI生成综述论文大量涌现对学术资源的消耗。研究通过数据分析揭示自2022年ChatGPT发布后，AI生成综述论文数量和可疑发表行为显著增加，导致学术生态面临文献投毒和注意力分散的风险。,LLM,Other,"林江浩, 张伟楠",https://mp.weixin.qq.com/s/dZhxDlu4fhO4x4y_xx16-Q
具身智能之心,2025-11-17 03:15:05,具身界影响力最大的两位博士创业了！,具身智能领域两位博士创立Sunday Robotics公司,本文介绍了具身智能领域影响力较大的两位博士Tony Z. Zhao和Cheng Chi联合创办Sunday Robotics。Tony Z. Zhao曾在斯坦福大学计算机科学专业攻读博士，提出了ALOHA系列方案；Cheng Chi是哥伦比亚大学博士，师从Shuran Song教授，提出了通用操作接口（UMI）和Diffusion Policy方案。两人均在具身智能领域有重要贡献，创业旨在推动相关技术产业化发展。,Embodied AI,Other,"Tony Z. Zhao, Cheng Chi",https://mp.weixin.qq.com/s/lHidsDCMkkY0zMW3DzWiOw
PaperWeekly,2025-11-17 03:01:13,让千问APP当一周科研打工人：它比我想的能干，也比我想的累,千问APP在博士科研工作中的应用评测,本文评测了千问APP在博士科研日常中的表现，涵盖论文阅读、实验图分析、论文复现及审稿人模式等任务。结果显示，千问在理解复杂论文内容、结构化复现清单和实验图解读方面表现出较高的专业性和实用性，能够较好地辅助科研工作，体现了多模态大语言模型在移动端科研辅助的潜力。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/ZtBlZ6uTswY-opT61ksmmw
PaperWeekly,2025-11-17 03:01:13,双重隐式记忆来了！JanusVLN让视觉语言导航真正理解3D空间,JanusVLN：基于双重隐式记忆的视觉语言导航三维空间理解框架,本文提出JanusVLN，一种创新的视觉语言导航框架，通过双重隐式神经记忆分别建模视觉语义与空间几何信息，实现对三维空间的高效推理。该方法利用单目RGB视频流，结合双编码器架构和混合增量式更新策略，显著降低计算开销，解决了当前显式记忆机制中的空间信息损失、计算冗余及记忆膨胀等问题。实验验证了JanusVLN在视觉语言导航任务中的优越性能，推动了具身智能体的空间感知能力发展。,Embodied AI,Other,,https://mp.weixin.qq.com/s/6H1zaltSVjS0Rq3IRU_9LA
